level,gap_h,session_min,growth_spread_pct,sale_spread_pct,fastest,slowest,highest_sale,lowest_sale
85,4,1,5.047669480499795,4.201590220123896,WARRIOR,PALADIN,CLERIC,ROGUE
86,4,1,5.195755753073161,4.265290339416139,WARRIOR,PALADIN,CLERIC,ROGUE
87,4,1,5.347267814688839,4.309878420738333,WARRIOR,PALADIN,CLERIC,ROGUE
88,4,1,5.495580441425529,4.385001379153253,WARRIOR,PALADIN,CLERIC,ROGUE
89,4,1,5.6540585733893645,4.44575878480149,WARRIOR,PALADIN,CLERIC,ROGUE
90,4,1,5.814578209369592,4.526296179913603,WARRIOR,PALADIN,CLERIC,ROGUE
91,4,1,5.974907675548802,4.610514131327559,WARRIOR,PALADIN,CLERIC,ROGUE
92,4,1,6.13520246752759,4.677484045197833,WARRIOR,PALADIN,CLERIC,ROGUE
93,4,1,6.291113444552288,4.758108207341172,WARRIOR,PALADIN,CLERIC,ROGUE
94,4,1,6.452046292353653,4.841559241800897,WARRIOR,PALADIN,CLERIC,ROGUE
95,4,1,6.613791743879882,4.919355344503007,WARRIOR,PALADIN,CLERIC,ROGUE
96,4,1,6.775013620098758,4.9969342641736025,WARRIOR,PALADIN,CLERIC,ROGUE
97,4,1,6.929541231595615,5.070607440570529,WARRIOR,PALADIN,CLERIC,ROGUE
98,4,1,7.086290819494923,5.1453379981425185,WARRIOR,PALADIN,CLERIC,ROGUE
99,4,1,7.240739263552509,5.220467512515148,WARRIOR,PALADIN,CLERIC,ROGUE
100,4,1,7.394736569219651,5.298299282758467,WARRIOR,PALADIN,CLERIC,ROGUE
20,4,5,1.2614714098740487,2.112025590116784,CLERIC,MAGE,CLERIC,MAGE
21,4,5,1.209755946199187,2.1157355864109606,CLERIC,MAGE,CLERIC,MAGE
22,4,5,1.158490450599059,2.1138089843258046,CLERIC,MAGE,CLERIC,MAGE
23,4,5,1.1253433339516006,2.1304075034418446,CLERIC,MAGE,CLERIC,MAGE
24,4,5,1.1134170694845125,2.1626623353731222,CLERIC,MAGE,CLERIC,MAGE
25,4,5,1.0870539903703236,2.1846660151831676,CLERIC,MAGE,CLERIC,MAGE
26,4,5,1.0636054699883823,2.2107432684387973,CLERIC,MAGE,CLERIC,MAGE
27,4,5,1.0322602067659448,2.2391121338202646,CLERIC,MAGE,CLERIC,MAGE
28,4,5,1.0001005257249007,2.2532154223550815,CLERIC,MAGE,CLERIC,MAGE
29,4,5,0.9929679495976451,2.304225890803524,CLERIC,MAGE,CLERIC,MAGE
30,4,5,0.9458313949254782,2.310664612438651,CLERIC,MAGE,CLERIC,MAGE
31,4,5,0.9201513676308171,2.3393381427153637,CLERIC,MAGE,CLERIC,MAGE
32,4,5,0.9139242713392726,2.3883731266856723,CLERIC,MAGE,CLERIC,MAGE
33,4,5,0.9177031933392366,2.4226194959461544,CLERIC,PALADIN,CLERIC,MAGE
34,4,5,0.9306640923197218,2.4515519178718304,CLERIC,PALADIN,CLERIC,MAGE
35,4,5,0.9370692228227284,2.4813108116285454,CLERIC,PALADIN,CLERIC,MAGE
36,4,5,0.955300414213478,2.5069124108070717,CLERIC,PALADIN,CLERIC,MAGE
37,4,5,0.9686303027132803,2.541458557376397,CLERIC,PALADIN,CLERIC,MAGE
38,4,5,0.9576196129737147,2.546759398929388,CLERIC,PALADIN,CLERIC,MAGE
39,4,5,0.9633156395431941,2.5827110020267163,CLERIC,PALADIN,CLERIC,MAGE
40,4,5,0.9726076445705889,2.6073379322096635,CLERIC,PALADIN,CLERIC,MAGE
41,4,5,0.9599502093124768,2.61586045682467,CLERIC,PALADIN,CLERIC,MAGE
42,4,5,0.9663901009268283,2.633231276640724,CLERIC,PALADIN,CLERIC,MAGE
43,4,5,0.981444273146237,2.662656484705539,WARRIOR,PALADIN,CLERIC,MAGE
44,4,5,1.0245456226320782,2.685910599608521,WARRIOR,PALADIN,CLERIC,MAGE
45,4,5,1.0676679947222878,2.712054343306658,WARRIOR,PALADIN,CLERIC,MAGE
46,4,5,1.1122482516264132,2.7470749162519015,WARRIOR,PALADIN,CLERIC,MAGE
47,4,5,1.1611998842351312,2.7823539786433926,WARRIOR,PALADIN,CLERIC,MAGE
48,4,5,1.2102611657935913,2.8191168662555333,WARRIOR,PALADIN,CLERIC,MAGE
49,4,5,1.2658332606658274,2.8634824728603903,WARRIOR,PALADIN,CLERIC,MAGE
50,4,5,1.3189549851410076,2.903318271826749,WARRIOR,PALADIN,CLERIC,MAGE
51,4,5,1.3750822196809231,2.937600079010627,WARRIOR,PALADIN,CLERIC,MAGE
52,4,5,1.4443178757345798,2.9698305235003053,WARRIOR,PALADIN,CLERIC,MAGE
53,4,5,1.514411393051307,2.9987414412556923,WARRIOR,PALADIN,CLERIC,MAGE
54,4,5,1.5866701704960962,3.0248323376980135,WARRIOR,PALADIN,CLERIC,MAGE
55,4,5,1.6582513746664196,3.0494040432577085,WARRIOR,PALADIN,CLERIC,MAGE
56,4,5,1.7385170788732474,3.0730837184287374,WARRIOR,PALADIN,CLERIC,MAGE
57,4,5,1.8230594267363287,3.098417774150408,WARRIOR,PALADIN,CLERIC,MAGE
58,4,5,1.9085070552703254,3.118660774681792,WARRIOR,PALADIN,CLERIC,MAGE
59,4,5,1.998686831601293,3.141036520159801,WARRIOR,PALADIN,CLERIC,MAGE
60,4,5,2.0894950389764855,3.164846459898074,WARRIOR,PALADIN,CLERIC,MAGE
61,4,5,2.181828764287963,3.1888118923443898,WARRIOR,PALADIN,CLERIC,MAGE
62,4,5,2.272969454359086,3.2114525293146734,WARRIOR,PALADIN,CLERIC,MAGE
63,4,5,2.367237751088047,3.244038380406944,WARRIOR,PALADIN,CLERIC,MAGE
64,4,5,2.4656442849429583,3.2755806608683047,WARRIOR,PALADIN,CLERIC,MAGE
65,4,5,2.565986477026816,3.3095556131131243,WARRIOR,PALADIN,CLERIC,MAGE
66,4,5,2.668434752057469,3.3428213677753504,WARRIOR,PALADIN,CLERIC,MAGE
67,4,5,2.7731600357949526,3.3787681918741708,WARRIOR,PALADIN,CLERIC,MAGE
68,4,5,2.875579330552336,3.413657329723052,WARRIOR,PALADIN,CLERIC,MAGE
69,4,5,2.9820500736450706,3.4475861531866547,WARRIOR,PALADIN,CLERIC,MAGE
70,4,5,3.090981943045912,3.482240332895725,WARRIOR,PALADIN,CLERIC,MAGE
71,4,5,3.2024824995511514,3.518929006898097,WARRIOR,PALADIN,CLERIC,MAGE
72,4,5,3.3171980884633356,3.5535669786242785,WARRIOR,PALADIN,CLERIC,MAGE
73,4,5,3.4315374498528284,3.587103798560931,WARRIOR,PALADIN,CLERIC,MAGE
74,4,5,3.5554106330155433,3.6177374868854972,WARRIOR,PALADIN,CLERIC,MAGE
75,4,5,3.6815732787898403,3.6628754094854443,WARRIOR,PALADIN,CLERIC,ROGUE
76,4,5,3.809819556328442,3.7296578336776465,WARRIOR,PALADIN,CLERIC,ROGUE
77,4,5,3.941334694770404,3.7756807311144502,WARRIOR,PALADIN,CLERIC,ROGUE
78,4,5,4.06946903894001,3.836817661411618,WARRIOR,PALADIN,CLERIC,ROGUE
79,4,5,4.202627328170783,3.8940497437025545,WARRIOR,PALADIN,CLERIC,ROGUE
80,4,5,4.337650728924758,3.9423596930383775,WARRIOR,PALADIN,CLERIC,ROGUE
81,4,5,4.474206698852101,4.000875239331458,WARRIOR,PALADIN,CLERIC,ROGUE
82,4,5,4.614902009009292,4.056576680745239,WARRIOR,PALADIN,CLERIC,ROGUE
83,4,5,4.753668025708913,4.097668584082426,WARRIOR,PALADIN,CLERIC,ROGUE
84,4,5,4.89926199659072,4.148579892422677,WARRIOR,PALADIN,CLERIC,ROGUE
85,4,5,5.04712374434535,4.201590220123919,WARRIOR,PALADIN,CLERIC,ROGUE
86,4,5,5.193410767177342,4.265290339416183,WARRIOR,PALADIN,CLERIC,ROGUE
87,4,5,5.341555715764179,4.309878420738289,WARRIOR,PALADIN,CLERIC,ROGUE
88,4,5,5.484632854399818,4.3850013791532305,WARRIOR,PALADIN,CLERIC,ROGUE
89,4,5,5.6337217953492,4.445758784801512,WARRIOR,PALADIN,CLERIC,ROGUE
90,4,5,5.779351125905041,4.526296179913647,WARRIOR,PALADIN,CLERIC,ROGUE
91,4,5,5.919726819448479,4.610514131327559,WARRIOR,PALADIN,CLERIC,ROGUE
92,4,5,6.055520909616052,4.677484045197788,WARRIOR,PALADIN,CLERIC,ROGUE
93,4,5,6.18241287305572,4.758108207341172,WARRIOR,PALADIN,CLERIC,ROGUE
94,4,5,6.308496210299408,4.841559241800897,WARRIOR,PALADIN,CLERIC,ROGUE
95,4,5,6.430147544378739,4.919355344503007,WARRIOR,PALADIN,CLERIC,ROGUE
96,4,5,6.545873236978239,4.996934264173558,WARRIOR,PALADIN,CLERIC,ROGUE
97,4,5,6.651709183889509,5.070607440570596,WARRIOR,PALADIN,CLERIC,ROGUE
98,4,5,6.754769591706555,5.145337998142563,WARRIOR,PALADIN,CLERIC,ROGUE
99,4,5,6.851961354205693,5.22046751251517,WARRIOR,PALADIN,CLERIC,ROGUE
100,4,5,6.945363086402057,5.298299282758445,WARRIOR,PALADIN,CLERIC,ROGUE
20,4,12,1.2614369465498987,2.1119908373150587,CLERIC,MAGE,CLERIC,MAGE
21,4,12,1.209594713705231,2.115572910643526,CLERIC,MAGE,CLERIC,MAGE
22,4,12,1.1582135891013312,2.113529508209,CLERIC,MAGE,CLERIC,MAGE
23,4,12,1.1250074801029353,2.130068311610267,CLERIC,MAGE,CLERIC,MAGE
24,4,12,1.113058165311931,2.1622997068826866,CLERIC,MAGE,CLERIC,MAGE
25,4,12,1.086610010030209,2.18421721406592,CLERIC,MAGE,CLERIC,MAGE
26,4,12,1.0630959480918856,2.210227963136635,CLERIC,MAGE,CLERIC,MAGE
27,4,12,1.031707682823213,2.238553009861022,CLERIC,MAGE,CLERIC,MAGE
28,4,12,0.999485695519331,2.252592963910649,CLERIC,MAGE,CLERIC,MAGE
29,4,12,0.992332240689664,2.3035819280698533,CLERIC,MAGE,CLERIC,MAGE
30,4,12,0.9450178776226004,2.309840096014515,CLERIC,MAGE,CLERIC,MAGE
31,4,12,0.9192519574555469,2.3384260846099236,CLERIC,MAGE,CLERIC,MAGE
32,4,12,0.912974206400996,2.4226657058856516,CLERIC,MAGE,CLERIC,WARRIOR
33,4,12,0.9341972963914813,2.5219829438937413,CLERIC,PALADIN,CLERIC,WARRIOR
34,4,12,0.9482676891637398,2.6138579433713227,CLERIC,PALADIN,CLERIC,WARRIOR
35,4,12,0.9563113364480902,2.691285723861414,CLERIC,PALADIN,CLERIC,WARRIOR
36,4,12,0.9845722722753081,2.73728738785437,CLERIC,WARRIOR,CLERIC,WARRIOR
37,4,12,1.004151229746042,2.819703106705429,CLERIC,WARRIOR,CLERIC,WARRIOR
38,4,12,1.0038353526982124,2.9210587535038135,CLERIC,WARRIOR,CLERIC,WARRIOR
39,4,12,1.0176554764851575,3.024285888312672,CLERIC,WARRIOR,CLERIC,WARRIOR
40,4,12,1.0396901484066579,3.0828266726556253,CLERIC,WARRIOR,CLERIC,WARRIOR
41,4,12,1.030700215234881,3.1360529795045444,CLERIC,WARRIOR,CLERIC,WARRIOR
42,4,12,1.0379739061985527,3.2085488976317134,CLERIC,WARRIOR,CLERIC,WARRIOR
43,4,12,1.058280797171518,3.312861551369739,CLERIC,WARRIOR,CLERIC,WARRIOR
44,4,12,1.063205411846968,3.352358025151747,CLERIC,WARRIOR,CLERIC,WARRIOR
45,4,12,1.0848004497595598,3.4011381587981226,RANGER,WARRIOR,CLERIC,WARRIOR
46,4,12,1.1366900907218147,3.485312027336418,RANGER,WARRIOR,CLERIC,WARRIOR
47,4,12,1.1931091331687682,3.5463693488712034,RANGER,WARRIOR,CLERIC,WARRIOR
48,4,12,1.2483559308273051,3.5884242025288726,RANGER,WARRIOR,CLERIC,WARRIOR
49,4,12,1.3052295635381794,3.678156151111378,RANGER,WARRIOR,CLERIC,WARRIOR
50,4,12,1.3595828272301658,3.740600018377127,RANGER,WARRIOR,CLERIC,WARRIOR
51,4,12,1.4126000833443841,3.8152791192494595,RANGER,WARRIOR,CLERIC,WARRIOR
52,4,12,1.4630729381873486,3.896790874057765,RANGER,WARRIOR,CLERIC,WARRIOR
53,4,12,1.5191982134495907,3.953691693751793,RANGER,WARRIOR,CLERIC,WARRIOR
54,4,12,1.5729502321017108,4.028135471055183,RANGER,WARRIOR,CLERIC,WARRIOR
55,4,12,1.6300001429603306,4.104576146165195,RANGER,WARRIOR,CLERIC,WARRIOR
56,4,12,1.6875189655719547,4.16413900071666,RANGER,WARRIOR,CLERIC,WARRIOR
57,4,12,1.7444037187937411,4.234739683661837,RANGER,WARRIOR,CLERIC,WARRIOR
58,4,12,1.8079132152962751,4.317425374630135,RANGER,WARRIOR,CLERIC,WARRIOR
59,4,12,1.869828533387552,4.375614463188193,RANGER,WARRIOR,CLERIC,WARRIOR
60,4,12,1.9307464525957219,4.45337369165375,RANGER,WARRIOR,CLERIC,WARRIOR
61,4,12,1.9948630255341993,4.540955992973417,RANGER,WARRIOR,CLERIC,WARRIOR
62,4,12,2.055996993449982,4.622004574765026,RANGER,WARRIOR,CLERIC,WARRIOR
63,4,12,2.120240076334645,4.687274239317252,RANGER,WARRIOR,CLERIC,WARRIOR
64,4,12,2.184720364520598,4.789172627683569,RANGER,WARRIOR,CLERIC,WARRIOR
65,4,12,2.249309357900997,4.890233209328487,RANGER,WARRIOR,CLERIC,WARRIOR
66,4,12,2.315193254209702,4.976503429466939,RANGER,WARRIOR,CLERIC,WARRIOR
67,4,12,2.3804974706016724,5.066465710547097,RANGER,WARRIOR,CLERIC,WARRIOR
68,4,12,2.4433784088768506,5.146329712040676,RANGER,WARRIOR,CLERIC,WARRIOR
69,4,12,2.5088217977576432,5.236362962822638,RANGER,WARRIOR,CLERIC,WARRIOR
70,4,12,2.5740021597542073,5.322575907909921,RANGER,WARRIOR,CLERIC,WARRIOR
71,4,12,2.6416690367048856,5.423120241633139,RANGER,WARRIOR,CLERIC,WARRIOR
72,4,12,2.710435797058519,5.5208167417080345,RANGER,WARRIOR,CLERIC,WARRIOR
73,4,12,2.7760492135903814,5.625151023016528,RANGER,WARRIOR,CLERIC,WARRIOR
74,4,12,2.847325949060142,5.72579993828275,RANGER,WARRIOR,CLERIC,WARRIOR
75,4,12,2.9206522479435115,5.830600886872572,RANGER,WARRIOR,CLERIC,WARRIOR
76,4,12,2.9922967015927115,5.949089768257165,RANGER,WARRIOR,CLERIC,WARRIOR
77,4,12,3.0665124979786684,6.063808941544169,RANGER,WARRIOR,CLERIC,WARRIOR
78,4,12,3.1370852044191766,6.176675370470486,RANGER,WARRIOR,CLERIC,WARRIOR
79,4,12,3.2085913397581933,6.287811630975715,RANGER,WARRIOR,CLERIC,WARRIOR
80,4,12,3.28361621913138,6.389643289952018,RANGER,WARRIOR,CLERIC,WARRIOR
81,4,12,3.3569009150589357,6.507991361969423,RANGER,WARRIOR,CLERIC,WARRIOR
82,4,12,3.432605836904923,6.614094718411412,RANGER,WARRIOR,CLERIC,WARRIOR
83,4,12,3.503260896935534,6.722520115229758,RANGER,WARRIOR,CLERIC,WARRIOR
84,4,12,3.5799190001547743,6.827291114458256,RANGER,WARRIOR,CLERIC,WARRIOR
85,4,12,3.6572927236350194,6.936978104302649,RANGER,WARRIOR,CLERIC,WARRIOR
86,4,12,3.7356174410016596,7.059481961894543,RANGER,WARRIOR,CLERIC,WARRIOR
87,4,12,3.8142837259661944,7.161636482018752,RANGER,WARRIOR,CLERIC,WARRIOR
88,4,12,3.890703627559633,7.270998689120378,RANGER,WARRIOR,CLERIC,WARRIOR
89,4,12,3.97104343346113,7.387660066783575,RANGER,WARRIOR,CLERIC,WARRIOR
90,4,12,4.051746981046245,7.5107751533098455,RANGER,WARRIOR,CLERIC,WARRIOR
91,4,12,4.133352003547319,7.643099890324012,RANGER,WARRIOR,CLERIC,WARRIOR
92,4,12,4.213355231478433,7.768208064429261,RANGER,WARRIOR,CLERIC,WARRIOR
93,4,12,4.295601639523028,7.897641860597515,RANGER,WARRIOR,CLERIC,WARRIOR
94,4,12,4.378820114806747,8.01812947111964,RANGER,WARRIOR,CLERIC,WARRIOR
95,4,12,4.461089422709241,8.1390414901239,RANGER,WARRIOR,CLERIC,WARRIOR
96,4,12,4.544607849818494,8.270709300275158,RANGER,WARRIOR,CLERIC,WARRIOR
97,4,12,4.624379777549925,8.384914034240376,RANGER,WARRIOR,CLERIC,WARRIOR
98,4,12,4.7088720911751425,8.51608711102243,RANGER,WARRIOR,CLERIC,WARRIOR
99,4,12,4.791857982460157,8.640859717437888,RANGER,WARRIOR,CLERIC,WARRIOR
100,4,12,4.875109948352452,8.764810071384188,RANGER,WARRIOR,CLERIC,WARRIOR
20,6,1,1.2614714098740043,2.1120255901167395,CLERIC,MAGE,CLERIC,MAGE
21,6,1,1.209755946199187,2.1157355864109606,CLERIC,MAGE,CLERIC,MAGE
22,6,1,1.1584904505990812,2.1138089843258268,CLERIC,MAGE,CLERIC,MAGE
23,6,1,1.1253433339516228,2.130407503441867,CLERIC,MAGE,CLERIC,MAGE
24,6,1,1.1134170694845125,2.1626623353731445,CLERIC,MAGE,CLERIC,MAGE
25,6,1,1.0870539903703458,2.18466601518319,CLERIC,MAGE,CLERIC,MAGE
26,6,1,1.0636054699883823,2.2107432684388195,CLERIC,MAGE,CLERIC,MAGE
27,6,1,1.0322602067659448,2.2391121338202646,CLERIC,MAGE,CLERIC,MAGE
28,6,1,1.000100525724923,2.2532154223551037,CLERIC,MAGE,CLERIC,MAGE
29,6,1,0.9929679495976229,2.304225890803502,CLERIC,MAGE,CLERIC,MAGE
30,6,1,0.945831394925456,2.3106646124386065,CLERIC,MAGE,CLERIC,MAGE
31,6,1,0.9201513676308615,2.339338142715408,CLERIC,MAGE,CLERIC,MAGE
32,6,1,0.9139242713392504,2.38837312668565,CLERIC,MAGE,CLERIC,MAGE
33,6,1,0.9177031933392366,2.4226194959461544,CLERIC,PALADIN,CLERIC,MAGE
34,6,1,0.9306640923196996,2.4515519178718304,CLERIC,PALADIN,CLERIC,MAGE
35,6,1,0.9370692228227728,2.48131081162859,CLERIC,PALADIN,CLERIC,MAGE
36,6,1,0.9553004142135002,2.506912410807094,CLERIC,PALADIN,CLERIC,MAGE
37,6,1,0.9686303027132803,2.541458557376375,CLERIC,PALADIN,CLERIC,MAGE
38,6,1,0.9576196129737369,2.5467593989293658,CLERIC,PALADIN,CLERIC,MAGE
39,6,1,0.9633156395431941,2.5827110020267385,CLERIC,PALADIN,CLERIC,MAGE
40,6,1,0.9726076445705889,2.607337932209619,CLERIC,PALADIN,CLERIC,MAGE
41,6,1,0.9599502093124768,2.6158604568246258,CLERIC,PALADIN,CLERIC,MAGE
42,6,1,0.9663901009268283,2.633231276640702,CLERIC,PALADIN,CLERIC,MAGE
43,6,1,0.981444273146237,2.6626564847055167,WARRIOR,PALADIN,CLERIC,MAGE
44,6,1,1.0245456226320782,2.6859105996084987,WARRIOR,PALADIN,CLERIC,MAGE
45,6,1,1.06766799472231,2.7120543433067024,WARRIOR,PALADIN,CLERIC,MAGE
46,6,1,1.1122482516264132,2.7470749162519237,WARRIOR,PALADIN,CLERIC,MAGE
47,6,1,1.1611998842351312,2.7823539786433704,WARRIOR,PALADIN,CLERIC,MAGE
48,6,1,1.2102611657936357,2.819116866255489,WARRIOR,PALADIN,CLERIC,MAGE
49,6,1,1.2658332606658496,2.8634824728603903,WARRIOR,PALADIN,CLERIC,MAGE
50,6,1,1.3189549851409854,2.9033182718267048,WARRIOR,PALADIN,CLERIC,MAGE
51,6,1,1.3750822196809231,2.9376000790106493,WARRIOR,PALADIN,CLERIC,MAGE
52,6,1,1.4443178757345798,2.969830523500261,WARRIOR,PALADIN,CLERIC,MAGE
53,6,1,1.514411393051307,2.998741441255648,WARRIOR,PALADIN,CLERIC,MAGE
54,6,1,1.586670170496074,3.0248323376980357,WARRIOR,PALADIN,CLERIC,MAGE
55,6,1,1.6582513746663974,3.0494040432576863,WARRIOR,PALADIN,CLERIC,MAGE
56,6,1,1.7385170788732696,3.0730837184287374,WARRIOR,PALADIN,CLERIC,MAGE
57,6,1,1.8230594267363065,3.0984177741504526,WARRIOR,PALADIN,CLERIC,MAGE
58,6,1,1.9085070552703476,3.1186607746818362,WARRIOR,PALADIN,CLERIC,MAGE
59,6,1,1.998686831601293,3.1410365201598234,WARRIOR,PALADIN,CLERIC,MAGE
60,6,1,2.0894950389764633,3.1648464598980963,WARRIOR,PALADIN,CLERIC,MAGE
61,6,1,2.181828764287963,3.188811892344434,WARRIOR,PALADIN,CLERIC,MAGE
62,6,1,2.2729694543591306,3.211452529314762,WARRIOR,PALADIN,CLERIC,MAGE
63,6,1,2.3672377510880027,3.244038380406944,WARRIOR,PALADIN,CLERIC,MAGE
64,6,1,2.4656442849429583,3.2755806608683047,WARRIOR,PALADIN,CLERIC,MAGE
65,6,1,2.565986477026838,3.3095556131131465,WARRIOR,PALADIN,CLERIC,MAGE
66,6,1,2.668434752057469,3.3428213677753726,WARRIOR,PALADIN,CLERIC,MAGE
67,6,1,2.7731600357949304,3.3787681918741708,WARRIOR,PALADIN,CLERIC,MAGE
68,6,1,2.875579330552358,3.4136573297230743,WARRIOR,PALADIN,CLERIC,MAGE
69,6,1,2.982050073645115,3.4475861531867213,WARRIOR,PALADIN,CLERIC,MAGE
70,6,1,3.090981943045912,3.482240332895681,WARRIOR,PALADIN,CLERIC,MAGE
71,6,1,3.2024824995511736,3.5189290068981416,WARRIOR,PALADIN,CLERIC,MAGE
