class,seed_index,level,str,con,dex,int,wis,cha,hp,mp,tales,kills,seconds,bag,proc_pct,skill_damage_pct,skills,skill_uses,stat_power,equipment_power,sale_gold,items_sold,attacks,casts,experience,bonus_cap_h,bonus_proc_pct,bonus_search_s,bonus_sale_pct
WARRIOR,14,21,31,26,15,18,16,14,221,186,7,29851,675780.0,42,12,164.25,5,32102,115,104,7435841,29819,240066,33380,44,8.067074722222221,12.88,4.85,1.4
WARRIOR,14,22,32,28,15,19,16,14,243,202,8,32929,745080.0,43,13,167.75,5,34236,122,109,8631293,32927,264701,36944,159,8.075319722222222,13.91,4.85,1.4
WARRIOR,14,23,32,30,15,20,17,14,265,218,9,36161,816000.0,44,13,169.5,5,36490,127,115,9922076,36152,289296,40755,241,8.084021666666667,13.98,4.85,1.4
WARRIOR,14,24,32,31,15,20,17,15,278,225,9,39537,891120.0,44,13,170.5,5,38933,132,119,11305896,39496,315769,44851,119,8.08970388888889,13.98,4.85,1.5
WARRIOR,14,25,35,32,15,20,17,15,306,242,10,43071,968520.0,46,13,187.16666666666666,6,40816,140,125,12842195,43060,342544,48949,336,8.095608055555555,13.98,4.85,1.5
WARRIOR,14,26,36,32,15,20,18,15,320,250,10,46753,1049580.0,48,13,180.2,6,43117,146,129,14525105,46740,370783,53388,299,8.098048888888888,14.01,4.85,1.5
WARRIOR,14,27,38,32,15,21,19,15,344,267,11,50578,1131480.0,49,14,179.6,6,45283,152,136,16349557,50532,398541,57719,28,8.100509722222222,15.07,4.85,1.5
WARRIOR,14,28,40,32,15,22,20,15,370,282,12,54561,1215480.0,51,14,188.6,6,47562,159,141,18311869,54550,426469,62216,84,8.102989166666667,15.14,4.85,1.5
WARRIOR,14,29,40,33,15,22,21,15,383,291,12,58701,1302540.0,51,14,190.8,6,49520,164,145,20378601,58681,455387,66901,244,8.109455277777778,15.17,4.85,1.5
WARRIOR,14,30,42,33,16,22,22,15,409,313,13,62978,1393800.0,53,14,187.83333333333334,7,51187,170,149,22640282,62965,486216,71877,145,8.112065833333334,15.2,4.84,1.5
WARRIOR,14,31,43,34,16,22,22,17,436,329,14,67408,1487760.0,54,14,189.16666666666666,7,53416,176,154,25039810,67364,517804,76973,129,8.118877777777778,15.2,4.84,1.7
WARRIOR,14,32,44,37,16,22,22,17,464,346,15,71992,1584840.0,55,14,190.5,7,55702,183,161,27644650,71974,550357,82267,76,8.134609166666667,15.2,4.84,1.7
WARRIOR,14,33,44,38,17,22,22,17,477,357,15,76736,1684380.0,56,15,191.5,7,58007,188,165,30391872,76704,583416,87684,174,8.14214138888889,16.2,4.83,1.7
WARRIOR,14,34,45,39,17,22,23,18,508,376,16,81619,1786080.0,56,15,192.5,7,59657,194,170,33335250,81576,616953,93465,2,8.149916666666666,16.24,4.83,1.8
WARRIOR,14,35,47,40,17,22,24,18,539,396,17,86656,1893900.0,58,15,199.14285714285714,8,61465,201,173,36449207,86617,653627,99761,264,8.157937777777779,16.27,4.83,1.8
WARRIOR,14,36,48,42,17,23,24,18,570,412,18,91846,2001600.0,60,15,210.85714285714286,8,63809,207,181,39774076,91837,688981,105737,280,8.171083333333334,16.3,4.83,1.8
WARRIOR,14,37,51,42,17,23,25,18,602,434,19,97180,2113140.0,61,16,203.85714285714286,8,66152,215,185,43257505,97131,726006,112110,216,8.174726666666666,17.34,4.83,1.8
WARRIOR,14,38,52,42,17,23,25,19,620,445,19,102687,2225220.0,63,16,202.42857142857142,8,68309,220,190,46994577,102682,761972,118632,204,8.178390277777778,17.34,4.83,1.9
WARRIOR,14,39,52,44,18,23,25,20,650,468,20,108318,2339100.0,63,16,206.71428571428572,8,69979,226,195,50865205,108289,798307,125282,144,8.192526944444445,17.34,4.82,2.0
WARRIOR,14,40,52,47,18,23,25,21,683,488,21,114112,2458740.0,64,16,234.4,9,71818,232,201,55024413,114085,837478,132401,149,8.212622777777778,17.34,4.82,2.1
WARRIOR,14,41,52,49,18,23,26,22,720,507,22,120069,2579340.0,65,16,212.875,9,74247,237,205,59353213,120037,876050,139317,369,8.228004166666667,17.37,4.82,2.2
WARRIOR,14,42,53,50,18,23,26,24,757,529,23,126161,2704200.0,65,16,212.0,9,76701,243,211,63860800,126147,916576,146653,426,8.238210277777778,17.37,4.82,2.4
WARRIOR,14,43,56,50,18,23,27,24,795,551,24,132408,2832720.0,68,17,223.125,9,78612,251,216,68621396,132354,958531,154292,86,8.242844166666666,18.4,4.82,2.4
WARRIOR,14,44,58,51,18,24,27,24,831,574,25,138799,2961540.0,69,17,213.25,9,80340,258,219,73709745,138746,999547,162119,268,8.253451666666667,18.44,4.82,2.4
WARRIOR,14,45,61,51,18,24,28,24,873,594,26,145329,3092340.0,71,17,250.1875,10,82107,265,226,79025243,145301,1040861,169916,414,8.258241944444444,18.47,4.82,2.4
WARRIOR,14,46,63,52,18,24,28,25,911,612,27,151995,3224100.0,73,17,232.22222222222223,10,84551,272,230,84497899,151968,1081816,177712,101,8.269255277777777,18.47,4.82,2.5
WARRIOR,14,47,65,54,19,24,28,26,969,647,29,158817,3357900.0,74,18,222.66666666666666,10,86731,279,234,90234247,158776,1123055,185983,154,8.286906111111112,19.47,4.81,2.6
WARRIOR,14,48,66,56,19,24,29,26,1010,666,30,165791,3494400.0,76,18,232.22222222222223,10,88418,285,242,96214028,165732,1165030,194405,606,8.305135277777778,19.51,4.81,2.6
WARRIOR,14,49,68,58,20,24,29,27,1074,699,32,172912,3633540.0,77,18,226.55555555555554,10,90153,292,246,102499583,172876,1207748,202951,238,8.3239475,19.51,4.8,2.7
WARRIOR,14,50,70,59,20,25,29,27,1119,718,33,180185,3774900.0,79,19,262.7647058823529,11,91923,298,254,109157943,180150,1250881,211850,332,8.336491944444445,20.54,4.8,2.7
WARRIOR,14,51,73,60,20,25,29,29,1186,752,35,187601,3917700.0,81,19,235.5,11,94470,306,259,115959019,187579,1293910,220899,232,8.349321388888889,20.54,4.8,2.9
WARRIOR,14,52,76,60,20,25,30,29,1230,778,36,195180,4063500.0,83,19,234.7,11,96842,313,262,122950894,195146,1337830,230227,367,8.355319444444444,20.57,4.8,2.9
WARRIOR,14,53,77,63,20,25,31,30,1296,813,38,202897,4211400.0,84,20,243.7,11,98603,319,266,130224806,202865,1382149,239766,299,8.383128055555556,21.61,4.8,3.0
WARRIOR,14,54,78,64,21,25,32,30,1343,837,39,210768,4361640.0,85,20,236.5,11,100375,325,271,137891971,210717,1426976,249706,399,8.396968888888889,21.64,4.79,3.0
WARRIOR,14,55,81,64,22,26,33,30,1418,871,41,218788,4514340.0,87,20,241.8181818181818,12,102236,332,276,145826221,218723,1472445,259918,637,8.403525,21.71,4.78,3.0
WARRIOR,14,56,82,65,22,26,33,32,1465,891,42,226963,4669440.0,89,20,249.27272727272728,12,104798,338,281,154151080,226953,1518383,270067,729,8.417806666666667,21.71,4.78,3.2
WARRIOR,14,57,82,68,23,26,33,34,1533,928,44,235271,4832760.0,89,20,254.0909090909091,12,107089,344,287,162664181,235230,1569222,281404,82,8.448155,21.71,4.77,3.4
WARRIOR,14,58,84,71,23,27,33,34,1606,963,46,243751,4999920.0,91,20,243.54545454545453,12,108997,351,291,171542630,243700,1621483,292955,890,8.479491666666666,21.75,4.77,3.4
WARRIOR,14,59,86,72,23,27,34,34,1657,989,47,252377,5169840.0,92,20,244.8181818181818,12,110976,358,295,180830655,252345,1674549,304698,590,8.495268055555556,21.78,4.77,3.4
WARRIOR,14,60,89,73,23,27,36,34,1738,1027,49,261145,5342580.0,94,20,287.5263157894737,13,112980,365,302,190440610,261124,1728523,316585,662,8.511349722222223,21.85,4.77,3.4
WARRIOR,14,61,93,73,23,27,36,36,1818,1065,51,270064,5517000.0,97,20,252.75,13,115677,372,305,200339408,270039,1782533,328509,545,8.519192222222221,21.85,4.77,3.6
WARRIOR,14,62,95,75,23,28,37,36,1896,1102,53,278744,5686560.0,98,20,265.1666666666667,13,117445,379,311,210103552,278678,1835008,340162,726,8.544435833333333,21.92,4.77,3.6
WARRIOR,14,63,98,75,23,28,38,36,1952,1128,54,287830,5863260.0,101,20,254.25,13,119282,385,314,220559902,287740,1889363,352427,692,8.552590555555556,21.96,4.77,3.6
WARRIOR,14,64,98,79,24,29,38,36,2030,1171,56,297064,6043380.0,101,20,265.0833333333333,13,121202,392,321,231357413,297032,1944970,364834,814,8.596849722222222,21.99,4.76,3.6
WARRIOR,14,65,101,80,24,30,38,37,2117,1212,58,306446,6225900.0,103,20,295.55,14,123156,399,325,242502995,306350,2001267,377493,161,8.614795277777779,22.03,4.76,3.7
WARRIOR,14,66,103,82,24,30,39,38,2204,1252,60,315978,6410460.0,105,20,267.46153846153845,14,125517,405,331,253929985,315894,2057785,390229,675,8.642448055555555,22.07,4.76,3.8
WARRIOR,14,67,105,84,24,30,40,39,2290,1291,62,325571,6595680.0,106,20,268.2307692307692,14,127369,412,336,265710870,325509,2114296,403017,746,8.670758055555556,22.1,4.76,3.9
WARRIOR,14,68,108,84,24,31,40,39,2354,1318,63,334933,6776700.0,109,20,264.3076923076923,14,129150,419,342,277499942,334884,2169643,415437,509,8.680247777777778,22.14,4.76,3.9
WARRIOR,14,69,110,85,25,31,42,39,2443,1365,65,344675,6964500.0,109,20,266.53846153846155,14,131046,425,347,289933130,344585,2226893,428515,818,8.69963138888889,22.21,4.75,3.9
WARRIOR,14,70,113,85,25,32,42,41,2537,1408,67,354571,7155600.0,111,20,308.3333333333333,15,132885,432,351,302764478,354504,2285309,441727,1208,8.709314166666667,22.25,4.75,4.1
WARRIOR,14,71,114,87,26,33,42,42,2629,1452,69,364600,7348140.0,113,20,284.42857142857144,15,135228,438,356,315923306,364494,2343766,455005,586,8.739374444444444,22.28,4.74,4.2
WARRIOR,14,72,115,89,26,34,44,42,2722,1497,71,374786,7543740.0,113,20,287.92857142857144,15,137074,444,361,329506198,374777,2403139,468476,643,8.77010861111111,22.39,4.74,4.2
WARRIOR,14,73,115,94,27,34,44,42,2819,1542,73,384694,7734840.0,115,20,274.2857142857143,15,138888,451,366,342676658,384608,2461636,481807,183,8.833333333333334,22.39,4.73,4.2
WARRIOR,14,74,117,96,27,35,44,43,2921,1590,75,395047,7940040.0,115,20,287.85714285714283,15,140813,457,371,356760878,394958,2526713,496618,792,8.865988055555556,22.43,4.73,4.3
WARRIOR,14,75,120,96,27,37,45,43,3025,1637,77,405535,8147820.0,117,20,318.3636363636364,16,142845,464,376,371233714,405423,2592591,511607,813,8.8773525,22.54,4.73,4.3
WARRIOR,14,76,122,97,29,37,46,43,3132,1682,79,416178,8356980.0,119,20,296.53333333333336,16,145438,471,381,386162166,416070,2658290,526580,1290,8.899868333333334,22.58,4.71,4.3
WARRIOR,14,77,127,97,30,37,46,43,3236,1731,81,426966,8568240.0,119,20,299.8666666666667,16,147371,478,386,401677156,426899,2724437,541953,131,8.911436666666667,22.58,4.7,4.3
WARRIOR,14,78,130,98,31,37,46,44,3339,1777,83,437438,8773740.0,121,20,296.53333333333336,16,149257,485,392,416819436,437371,2789084,556759,983,8.93446638888889,22.58,4.69,4.4
WARRIOR,14,79,132,99,31,38,48,44,3446,1823,85,448299,8986800.0,121,20,284.46666666666664,16,151159,491,395,432686319,448261,2856107,572056,297,8.957837777777778,22.69,4.69,4.4
WARRIOR,14,80,132,103,31,38,49,45,3551,1873,87,459305,9202860.0,123,20,293.25,17,153174,497,400,448941634,459272,2924143,587748,505,9.016993611111111,22.73,4.69,4.5
WARRIOR,14,81,134,106,32,38,49,45,3662,1923,89,470460,9419640.0,125,20,308.375,17,155470,504,405,465454614,470342,2991662,603387,737,9.065643333333334,22.73,4.68,4.5
WARRIOR,14,82,136,109,32,38,49,46,3775,1973,91,481754,9639600.0,125,20,308.9375,17,157277,511,411,482617728,481717,3060281,619242,50,9.115414722222223,22.73,4.68,4.6
WARRIOR,14,83,136,112,33,38,50,47,3893,2020,93,492775,9853920.0,127,20,299.5,17,159091,517,415,499469284,492717,3127085,634699,899,9.166313888888888,22.77,4.67,4.7
WARRIOR,14,84,138,114,33,39,51,47,4013,2071,95,504231,1.007658E7,127,20,301.3125,17,160943,523,423,517249619,504147,3196535,650814,635,9.205643888888888,22.84,4.67,4.7
WARRIOR,14,85,141,115,33,41,51,47,4138,2122,97,515850,1.030194E7,129,20,347.9583333333333,18,162825,530,426,535576670,515831,3266569,667279,312,9.232825,22.92,4.67,4.7
WARRIOR,14,86,141,119,33,42,51,48,4260,2172,99,527609,1.052922E7,131,20,303.52941176470586,18,165153,536,432,554354004,527570,3336957,683553,1032,9.299580555555556,22.96,4.67,4.8
WARRIOR,14,87,144,119,33,42,51,51,4385,2222,101,539529,1.075884E7,131,20,309.8235294117647,18,167019,543,442,573684099,539491,3407747,700086,892,9.314737222222222,22.96,4.67,5.1
WARRIOR,14,88,145,122,34,42,51,52,4510,2273,103,551041,1.09833E7,133,20,318.6470588235294,18,168826,550,447,592563600,551019,3478109,716517,765,9.370263333333334,22.96,4.66,5.2
WARRIOR,14,89,146,125,34,43,52,52,4638,2324,105,563007,1.122144E7,133,20,304.5882352941176,18,170833,556,451,612399063,562989,3554722,734410,660,9.426948888888889,23.03,4.66,5.2
WARRIOR,14,90,149,127,34,43,53,54,4812,2398,108,575115,1.146348E7,135,20,359.08,19,172830,563,461,632724160,575092,3633020,752329,257,9.470891111111111,23.07,4.66,5.4
WARRIOR,14,91,151,129,35,44,53,54,4949,2450,110,587366,1.170588E7,137,20,321.27777777777777,19,175068,569,464,653298551,587242,3710544,770399,75,9.515582222222223,23.11,4.65,5.4
WARRIOR,14,92,153,130,36,46,53,54,5087,2508,112,599639,1.19484E7,137,20,315.1111111111111,19,177003,576,467,674343399,599572,3788010,788500,1133,9.5467375,23.19,4.64,5.4
WARRIOR,14,93,154,135,36,46,53,54,5222,2564,114,611819,1.218834E7,139,20,324.55555555555554,19,178990,582,470,695503397,611765,3864418,806638,137,9.636271944444445,23.19,4.64,5.4
WARRIOR,14,94,155,138,36,47,53,55,5366,2619,116,624384,1.243656E7,139,20,319.55555555555554,19,180883,589,473,717533851,624275,3943812,825248,460,9.698395,23.22,4.64,5.5
WARRIOR,14,95,155,141,37,49,53,55,5509,2675,118,637099,1.268718E7,141,20,368.53846153846155,20,182896,595,479,740187173,637063,4023675,844133,374,9.761710555555556,23.3,4.63,5.5
WARRIOR,14,96,157,143,38,50,54,56,5705,2755,121,649964,1.293906E7,143,20,338.36842105263156,20,185169,602,485,763262945,649894,4103508,862949,568,9.811016944444445,23.38,4.62,5.6
WARRIOR,14,97,160,143,40,50,54,57,5858,2813,123,662472,1.31838E7,143,20,324.10526315789474,20,186967,608,492,785854936,662335,4181078,881367,1732,9.830335,23.38,4.6,5.7
WARRIOR,14,98,162,145,42,50,54,57,6010,2873,125,675371,1.343592E7,145,20,324.36842105263156,20,188874,615,494,809848466,675348,4260958,900384,596,9.880780277777777,23.38,4.58,5.7
WARRIOR,14,99,164,147,43,50,54,58,6162,2930,127,688421,1.369068E7,145,20,326.1578947368421,20,190745,621,499,833881100,688398,4341783,919485,373,9.932004444444445,23.38,4.57,5.8
WARRIOR,14,100,167,148,44,50,55,58,6320,2987,129,701615,1.394736E7,147,20,343.5263157894737,20,192787,628,502,858775903,701593,4422992,938958,232,9.968042777777777,23.42,4.56,5.8
WARRIOR,15,1,10,13,13,16,14,13,11,6,0,0,0.0,20,9,95.0,1,0,1,1,0,0,0,0,0,8.015941944444444,9.76,4.87,1.3
WARRIOR,15,2,11,13,13,16,15,13,19,13,0,26,780.0,20,9,95.0,1,43,6,4,390,20,336,43,2,8.016306111111112,9.79,4.87,1.3
WARRIOR,15,3,13,13,13,17,15,14,35,29,1,207,5280.0,22,10,96.0,1,266,12,8,6212,187,2062,266,52,8.016778333333333,10.82,4.87,1.4
WARRIOR,15,4,15,13,13,17,15,14,43,36,1,572,14040.0,23,10,98.0,1,685,18,15,26650,561,5287,685,2,8.0173025,10.82,4.87,1.4
WARRIOR,15,5,15,15,13,17,15,14,48,44,1,1072,25860.0,24,10,101.0,2,1256,23,21,62177,1067,9602,1256,70,8.02121,10.82,4.87,1.4
WARRIOR,15,6,17,15,15,17,15,14,66,58,2,1717,40980.0,26,10,103.0,2,1956,29,27,118528,1708,15103,1956,57,8.021910277777778,10.82,4.85,1.4
WARRIOR,15,7,18,15,15,17,16,14,75,65,2,2535,60360.0,27,10,105.0,2,2848,35,30,205371,2514,22255,2848,54,8.022639444444444,10.85,4.85,1.4
WARRIOR,15,8,20,15,15,17,16,14,84,72,2,3494,82980.0,29,11,121.0,2,3923,41,36,327559,3486,30559,3923,120,8.02339361111111,11.85,4.85,1.4
WARRIOR,15,9,21,16,15,17,17,15,99,85,3,4615,109200.0,29,11,124.0,2,5229,47,41,484370,4588,40164,5229,61,8.026115833333334,11.88,4.85,1.5
WARRIOR,15,10,21,17,16,17,17,15,107,92,3,5898,138540.0,30,11,134.22222222222223,3,6654,52,48,698531,5893,50639,6654,529,8.029011111111112,11.88,4.84,1.5
WARRIOR,15,11,22,17,16,17,17,16,114,98,3,7324,171000.0,32,11,133.5,3,8208,57,54,954190,7303,62231,8208,41,8.02995638888889,11.88,4.84,1.6
WARRIOR,15,12,23,17,16,17,18,16,121,107,3,8906,207660.0,32,11,130.0,3,10004,63,58,1267160,8903,75553,10004,177,8.030920833333333,11.91,4.84,1.6
WARRIOR,15,13,25,17,17,17,18,17,137,124,4,10623,247560.0,34,11,140.5,3,12007,69,61,1638095,10607,90139,12007,123,8.031903055555556,11.91,4.83,1.7
WARRIOR,15,14,25,18,17,18,18,17,145,130,4,12496,290460.0,34,11,133.5,3,14178,74,68,2071963,12477,105614,14178,167,8.035237777777779,11.95,4.83,1.7
WARRIOR,15,15,26,19,17,20,18,17,160,146,5,14524,337320.0,36,11,152.2,4,16521,80,73,2598578,14517,122658,16521,7,8.03875888888889,12.01,4.83,1.7
WARRIOR,15,16,27,20,17,20,18,17,167,156,5,16700,386040.0,37,12,153.0,4,18881,86,81,3180884,16677,139877,18881,193,8.04247,13.01,4.83,1.7
WARRIOR,15,17,27,21,18,20,18,17,174,166,5,19028,437220.0,37,12,151.66666666666666,4,21513,91,85,3858806,19008,157618,21513,87,8.046374444444444,13.01,4.82,1.7
WARRIOR,15,18,29,23,18,20,18,17,193,185,6,21500,492660.0,39,12,160.0,4,24428,98,89,4611309,21463,177285,24428,108,8.053241111111111,13.01,4.82,1.7
WARRIOR,15,19,31,23,18,20,18,17,204,193,6,24132,550500.0,40,12,156.66666666666666,4,27413,105,96,5466634,24115,197360,27413,232,8.05477638888889,13.01,4.82,1.7
WARRIOR,15,20,32,25,19,20,18,17,224,208,7,26903,611160.0,42,12,170.8181818181818,5,29744,111,100,6423644,26875,218388,30503,102,8.062256944444444,13.01,4.81,1.7
WARRIOR,15,21,33,25,20,20,18,17,234,218,7,29836,675480.0,43,13,165.0,5,32154,117,105,7488603,29815,240742,33718,144,8.063991111111111,14.01,4.8,1.7
WARRIOR,15,22,35,27,20,20,18,17,255,235,8,32911,742140.0,44,13,166.0,5,34261,124,110,8673437,32884,263674,37236,231,8.072103333333333,14.01,4.8,1.7
WARRIOR,15,23,36,29,21,20,18,17,278,252,9,36135,810960.0,46,13,168.0,5,36479,130,115,9942040,36096,286974,40897,17,8.080672222222223,14.01,4.79,1.7
WARRIOR,15,24,36,30,22,20,18,17,288,262,9,39515,883080.0,46,13,180.75,5,38692,136,119,11363107,39500,311388,44617,211,8.086242777777779,14.01,4.78,1.7
WARRIOR,15,25,36,33,23,20,18,17,312,279,10,43046,958560.0,47,13,175.6,6,40492,141,124,12927145,43042,337026,48613,196,8.099204444444444,14.01,4.77,1.7
WARRIOR,15,26,36,34,23,20,18,18,326,286,10,46726,1037340.0,48,13,177.8,6,42655,146,130,14584348,46708,363889,52786,235,8.105448055555556,14.01,4.77,1.8
WARRIOR,15,27,37,36,23,20,19,18,353,305,11,50546,1118340.0,48,14,178.4,6,44756,153,137,16373093,50500,391254,57037,28,8.115768611111111,15.04,4.77,1.8
WARRIOR,15,28,38,38,23,20,20,18,384,320,12,54529,1201200.0,50,14,181.0,6,47041,159,142,18357084,54518,418592,61461,332,8.126576111111111,15.07,4.77,1.8
WARRIOR,15,29,39,38,23,21,20,18,400,329,12,58667,1286760.0,50,14,186.6,6,49210,165,146,20449923,58618,446706,66135,240,8.129646388888888,15.11,4.77,1.8
WARRIOR,15,30,42,38,24,21,20,18,430,347,13,62945,1375440.0,53,14,202.53846153846155,7,50810,172,150,22698458,62899,475904,70959,389,8.132738611111112,15.11,4.76,1.8
WARRIOR,15,31,43,39,25,22,20,18,459,364,14,67370,1468500.0,54,14,189.33333333333334,7,53092,178,155,25119131,67351,507112,76054,45,8.140153333333334,15.14,4.75,1.8
WARRIOR,15,32,44,40,25,23,21,18,490,381,15,71956,1565820.0,55,15,193.0,7,55381,184,160,27665465,71941,540130,81422,292,8.147810277777777,16.2,4.75,1.8
WARRIOR,15,33,44,41,25,23,21,19,504,391,15,76692,1665720.0,56,15,191.33333333333334,7,57876,189,165,30413206,76671,573806,87202,34,8.15571138888889,16.2,4.75,1.9
WARRIOR,15,34,47,41,25,24,21,19,534,410,16,81580,1767000.0,57,15,203.33333333333334,7,59628,197,171,33316368,81543,607289,92939,306,8.159188888888888,16.24,4.75,1.9
WARRIOR,15,35,49,42,25,25,21,19,569,430,17,86622,1870020.0,59,15,199.0,8,61296,203,175,36481984,86615,640768,98764,44,8.167460833333333,16.27,4.75,1.9
WARRIOR,15,36,51,44,25,25,21,19,603,448,18,91812,1976640.0,61,16,213.57142857142858,8,63691,210,181,39732125,91782,675709,104857,284,8.180905555555556,17.27,4.75,1.9
WARRIOR,15,37,53,45,25,25,22,19,635,470,19,97139,2083920.0,62,16,209.28571428571428,8,65953,217,186,43216013,97089,710046,111036,116,8.189808333333334,17.3,4.75,1.9
WARRIOR,15,38,54,46,25,25,22,19,652,478,19,102643,2194440.0,64,16,202.42857142857142,8,68317,223,191,46951917,102607,745267,117450,312,8.198967222222223,17.3,4.75,1.9
WARRIOR,15,39,54,48,25,26,22,20,684,498,20,108280,2307840.0,64,16,206.71428571428572,8,69887,229,197,50834072,108239,781531,123940,476,8.213716388888889,17.34,4.75,2.0
WARRIOR,15,40,57,48,25,26,23,20,720,522,21,114070,2423880.0,66,17,233.0,9,71597,236,200,55002963,114068,818441,130676,165,8.218063055555556,18.37,4.75,2.0
WARRIOR,15,41,58,49,25,26,24,21,759,543,22,120022,2541420.0,68,17,215.25,9,74107,242,205,59351220,119996,855203,137750,389,8.228004166666667,18.4,4.75,2.1
WARRIOR,15,42,59,50,25,28,24,21,798,563,23,126107,2661480.0,68,17,214.375,9,76552,248,209,63839726,126048,892733,145067,130,8.238210277777778,18.47,4.75,2.1
WARRIOR,15,43,61,52,25,28,24,21,838,582,24,132358,2785440.0,70,17,212.75,9,78501,255,215,68657749,132304,931700,152410,170,8.254546666666666,18.47,4.75,2.1
WARRIOR,15,44,62,55,25,28,24,21,880,602,25,138754,2912100.0,71,17,213.25,9,80212,262,220,73710831,138744,971434,160007,520,8.277489444444445,18.47,4.75,2.1
WARRIOR,15,45,62,57,25,30,24,21,922,620,26,145279,3040800.0,72,18,244.375,10,81905,267,226,78956257,145276,1011644,167890,518,8.295115555555556,19.54,4.75,2.1
WARRIOR,15,46,64,58,25,31,24,21,964,640,27,151950,3170580.0,74,18,221.66666666666666,10,84442,274,230,84359012,151900,1051526,176128,477,8.306954444444445,19.57,4.75,2.1
WARRIOR,15,47,66,61,25,31,25,21,1031,673,29,158773,3303600.0,75,18,233.44444444444446,10,86685,281,236,90043423,158708,1092503,184467,498,8.332095555555556,19.61,4.75,2.1
WARRIOR,15,48,68,62,25,31,26,21,1076,697,30,165744,3439500.0,77,19,225.44444444444446,10,88348,288,240,96111186,165683,1134363,192996,290,8.344775833333333,20.64,4.75,2.1
WARRIOR,15,49,71,65,25,31,26,21,1148,730,32,172876,3577440.0,78,19,226.55555555555554,10,90213,295,245,102360874,172837,1176415,201875,642,8.371412777777778,20.64,4.75,2.1
