level,hero_class,gap_h,cap_h,raw_proc_pct,effective_proc_pct,search_s,sale_bonus_pct,baseline_kills_day,kills_day,uplift_pct,sale_rate_index,charge_minutes
20,RANGER,8.0,8.649951783992286,13.579454253611555,15.034813161266758,4.666666666666667,6.044776119402985,3743.1927214192665,3835.7924089781236,2.4738156555227375,4067.6574725059063,12
20,RANGER,12.0,8.649951783992286,13.579454253611555,15.034813161266758,4.666666666666667,6.044776119402985,2495.461814279511,2764.9516159220325,10.799195567748177,2932.0867509143345,12
20,RANGER,24.0,8.649951783992286,13.579454253611555,15.034813161266758,4.666666666666667,6.044776119402985,1247.7309071397556,1382.4758079610162,10.799195567748177,1466.0433754571673,12
20,MAGE,4.0,8.646034816247582,13.7597503900156,15.180964253335045,4.7749999999999995,6.304347826086956,3691.101805486527,3767.6450221639834,2.0737227177988204,4005.1704692134517,12
20,MAGE,8.0,8.646034816247582,13.7597503900156,15.180964253335045,4.7749999999999995,6.304347826086956,3691.101805486527,3767.6450221639834,2.0737227177988204,4005.1704692134517,12
20,MAGE,12.0,8.646034816247582,13.7597503900156,15.180964253335045,4.7749999999999995,6.304347826086956,2460.734536991018,2714.599169740974,10.31662005526126,2885.7369434855136,12
20,MAGE,24.0,8.646034816247582,13.7597503900156,15.180964253335045,4.7749999999999995,6.304347826086956,1230.367268495509,1357.299584870487,10.31662005526126,1442.8684717427568,12
20,CLERIC,4.0,8.651252408477841,13.7597503900156,15.180964253335045,4.7749999999999995,6.304347826086956,3681.3130477466157,3757.6102064963443,2.0725528570962215,3994.503023862418,12
20,CLERIC,8.0,8.651252408477841,13.7597503900156,15.180964253335045,4.7749999999999995,6.304347826086956,3681.3130477466157,3757.6102064963443,2.0725528570962215,3994.503023862418,12
20,CLERIC,12.0,8.651252408477841,13.7597503900156,15.180964253335045,4.7749999999999995,6.304347826086956,2454.2086984977436,2709.002862422701,10.381927343054432,2879.78782548848,12
20,CLERIC,24.0,8.651252408477841,13.7597503900156,15.180964253335045,4.7749999999999995,6.304347826086956,1227.1043492488718,1354.5014312113506,10.381927343054432,1439.89391274424,12
20,PALADIN,4.0,8.660287081339712,13.406593406593407,14.895289890092513,4.820652173913044,8.548387096774194,3838.898869871924,3901.7814165500845,1.638036030895984,4235.320795706785,12
20,PALADIN,8.0,8.660287081339712,13.406593406593407,14.895289890092513,4.820652173913044,8.548387096774194,3838.898869871924,3901.7814165500845,1.638036030895984,4235.320795706785,12
20,PALADIN,12.0,8.660287081339712,13.406593406593407,14.895289890092513,4.820652173913044,8.548387096774194,2559.2659132479494,2815.8789329966717,10.026821301388589,3056.591164365742,12
20,PALADIN,24.0,8.660287081339712,13.406593406593407,14.895289890092513,4.820652173913044,8.548387096774194,1279.6329566239747,1407.9394664983358,10.026821301388589,1528.295582182871,12
30,WARRIOR,4.0,9.09090909090909,16.106090373280946,17.13801369448206,4.759708737864078,6.549295774647887,3938.6791892738374,4040.282747231467,2.57963528063736,4304.8928144797255,12
30,WARRIOR,8.0,9.09090909090909,16.106090373280946,17.13801369448206,4.759708737864078,6.549295774647887,3938.6791892738374,4040.282747231467,2.57963528063736,4304.8928144797255,12
30,WARRIOR,12.0,9.09090909090909,16.106090373280946,17.13801369448206,4.759708737864078,6.549295774647887,2625.7861261825583,3060.8202630541414,16.56776736436063,3261.282435211913,12
30,WARRIOR,24.0,9.09090909090909,16.106090373280946,17.13801369448206,4.759708737864078,6.549295774647887,1312.8930630912791,1530.4101315270707,16.56776736436063,1630.6412176059564,12
30,ROGUE,4.0,8.888006354249404,16.20289855072464,17.220828736610507,4.609589041095891,6.891891891891891,3862.8943425507705,3995.919233312252,3.443658535937111,4271.313666959448,12
30,ROGUE,8.0,8.888006354249404,16.20289855072464,17.220828736610507,4.609589041095891,6.891891891891891,3862.8943425507705,3995.919233312252,3.443658535937111,4271.313666959448,12
30,ROGUE,12.0,8.888006354249404,16.20289855072464,17.220828736610507,4.609589041095891,6.891891891891891,2575.262895033847,2959.646294728892,14.925986796776836,3163.6219177439916,12
30,ROGUE,24.0,8.888006354249404,16.20289855072464,17.220828736610507,4.609589041095891,6.891891891891891,1287.6314475169236,1479.823147364446,14.925986796776836,1581.8109588719958,12
30,RANGER,4.0,8.900235663786331,15.982758620689655,17.03273382917823,4.614583333333333,6.666666666666667,3874.514165884537,4015.5284937129663,3.6395357402503326,4283.23039329383,12
30,RANGER,8.0,8.900235663786331,15.982758620689655,17.03273382917823,4.614583333333333,6.666666666666667,3874.514165884537,4015.5284937129663,3.6395357402503326,4283.23039329383,12
30,RANGER,12.0,8.900235663786331,15.982758620689655,17.03273382917823,4.614583333333333,6.666666666666667,2583.0094439230247,2978.262492391196,15.302036521704254,3176.8133252172756,12
30,RANGER,24.0,8.900235663786331,15.982758620689655,17.03273382917823,4.614583333333333,6.666666666666667,1291.5047219615124,1489.131246195598,15.302036521704254,1588.4066626086378,12
30,MAGE,4.0,8.90795631825273,16.823123382226058,17.755009039271098,4.754807692307692,6.891891891891891,3835.957227729564,3953.2532866678703,3.057804140525633,4225.7072293976835,12
30,MAGE,8.0,8.90795631825273,16.823123382226058,17.755009039271098,4.754807692307692,6.891891891891891,3835.957227729564,3953.2532866678703,3.057804140525633,4225.7072293976835,12
30,MAGE,12.0,8.90795631825273,16.823123382226058,17.755009039271098,4.754807692307692,6.891891891891891,2557.304818486376,2934.6172993855353,14.75430219235594,3136.867951099944,12
30,MAGE,24.0,8.90795631825273,16.823123382226058,17.755009039271098,4.754807692307692,6.891891891891891,1278.652409243188,1467.3086496927676,14.75430219235594,1568.433975549972,12
30,CLERIC,4.0,8.91135303265941,15.823123382226056,16.896841933794253,4.754807692307692,6.891891891891891,3822.5763308307924,3942.90361048663,3.147805805350279,4214.644264722871,12
30,CLERIC,8.0,8.91135303265941,15.823123382226056,16.896841933794253,4.754807692307692,6.891891891891891,3822.5763308307924,3942.90361048663,3.147805805350279,4214.644264722871,12
30,CLERIC,12.0,8.91135303265941,15.823123382226056,16.896841933794253,4.754807692307692,6.891891891891891,2548.3842205538617,2928.0505038994806,14.898314009459025,3129.8485791682288,12
30,CLERIC,24.0,8.91135303265941,15.823123382226056,16.896841933794253,4.754807692307692,6.891891891891891,1274.1921102769309,1464.0252519497403,14.898314009459025,1564.9242895841144,12
30,PALADIN,4.0,8.912198912198912,16.129158512720156,17.157733411547913,4.759708737864078,9.495412844036696,3965.7056723920828,4068.264908150498,2.586153492741494,4454.563456768458,12
30,PALADIN,8.0,8.912198912198912,16.129158512720156,17.157733411547913,4.759708737864078,9.495412844036696,3965.7056723920828,4068.264908150498,2.586153492741494,4454.563456768458,12
30,PALADIN,12.0,8.912198912198912,16.129158512720156,17.157733411547913,4.759708737864078,9.495412844036696,2643.803781594722,3021.4321740796563,14.283525695585176,3308.329632811073,12
30,PALADIN,24.0,8.912198912198912,16.129158512720156,17.157733411547913,4.759708737864078,9.495412844036696,1321.901890797361,1510.7160870398282,14.283525695585176,1654.1648164055366,12
40,WARRIOR,4.0,9.33806146572104,19.871794871794872,20.46271655048959,4.731651376146789,7.307692307692308,4149.437491968699,4294.339366031612,3.492084754701663,4608.156473549307,12
40,WARRIOR,8.0,9.33806146572104,19.871794871794872,20.46271655048959,4.731651376146789,7.307692307692308,4149.437491968699,4294.339366031612,3.492084754701663,4608.156473549307,12
40,WARRIOR,12.0,9.33806146572104,19.871794871794872,20.46271655048959,4.731651376146789,7.307692307692308,2766.2916613124657,3341.733746222393,20.801931081876933,3585.937366138645,12
40,WARRIOR,24.0,9.33806146572104,19.871794871794872,20.46271655048959,4.731651376146789,7.307692307692308,1383.1458306562329,1670.8668731111966,20.801931081876933,1792.9686830693224,12
40,ROGUE,4.0,9.102564102564102,18.895789025946407,19.582153682845934,4.555232558139535,7.592592592592593,4049.0246484749996,4224.865493418923,4.342795122527865,4545.642317919248,12
40,ROGUE,8.0,9.102564102564102,18.895789025946407,19.582153682845934,4.555232558139535,7.592592592592593,4049.0246484749996,4224.865493418923,4.342795122527865,4545.642317919248,12
40,ROGUE,12.0,9.102564102564102,18.895789025946407,19.582153682845934,4.555232558139535,7.592592592592593,2699.34976565,3204.759081546405,18.72337265544035,3448.0833821823358,12
40,ROGUE,24.0,9.102564102564102,18.895789025946407,19.582153682845934,4.555232558139535,7.592592592592593,1349.674882825,1602.3795407732025,18.72337265544035,1724.0416910911679,12
40,RANGER,4.0,9.100834938985228,18.951099317664898,19.631731797848776,4.572085889570553,7.40506329113924,3991.6320492072964,4184.129842384214,4.8225335102003,4493.967305396209,12
40,RANGER,8.0,9.100834938985228,18.951099317664898,19.631731797848776,4.572085889570553,7.40506329113924,3991.6320492072964,4184.129842384214,4.8225335102003,4493.967305396209,12
40,RANGER,12.0,9.100834938985228,18.951099317664898,19.631731797848776,4.572085889570553,7.40506329113924,2661.0880328048643,3173.2562549017503,19.246571920322598,3408.2378889672596,12
40,RANGER,24.0,9.100834938985228,18.951099317664898,19.631731797848776,4.572085889570553,7.40506329113924,1330.5440164024321,1586.6281274508751,19.246571920322598,1704.1189444836298,12
40,MAGE,4.0,9.126637554585153,19.88053553038105,20.47065555893182,4.714601769911504,7.40506329113924,3965.837019649309,4132.042493880804,4.190930525082237,4438.022855769445,12
40,MAGE,8.0,9.126637554585153,19.88053553038105,20.47065555893182,4.714601769911504,7.40506329113924,3965.837019649309,4132.042493880804,4.190930525082237,4438.022855769445,12
40,MAGE,12.0,9.126637554585153,19.88053553038105,20.47065555893182,4.714601769911504,7.40506329113924,2643.8913464328725,3142.6378501495196,18.864107422173525,3375.352171964389,12
40,MAGE,24.0,9.126637554585153,19.88053553038105,20.47065555893182,4.714601769911504,7.40506329113924,1321.9456732164363,1571.3189250747598,18.864107422173525,1687.6760859821945,12
40,CLERIC,4.0,9.128811449906658,18.88053553038105,19.568488056780904,4.714601769911504,7.40506329113924,3949.8786394649583,4121.254302431961,4.338757683709926,4426.4357919158465,12
40,CLERIC,8.0,9.128811449906658,18.88053553038105,19.568488056780904,4.714601769911504,7.40506329113924,3949.8786394649583,4121.254302431961,4.338757683709926,4426.4357919158465,12
40,CLERIC,12.0,9.128811449906658,18.88053553038105,19.568488056780904,4.714601769911504,7.40506329113924,2633.252426309972,3135.1794553348304,19.06110572651094,3367.341478293169,12
40,CLERIC,24.0,9.128811449906658,18.88053553038105,19.568488056780904,4.714601769911504,7.40506329113924,1316.626213154986,1567.5897276674152,19.06110572651094,1683.6707391465845,12
40,PALADIN,4.0,9.120603015075377,19.889267461669508,20.478587552071577,4.731651376146789,10.275590551181102,4138.512731025402,4275.786083454085,3.3169730613507253,4715.148354234209,12
40,PALADIN,8.0,9.120603015075377,19.889267461669508,20.478587552071577,4.731651376146789,10.275590551181102,4138.512731025402,4275.786083454085,3.3169730613507253,4715.148354234209,12
40,PALADIN,12.0,9.120603015075377,19.889267461669508,20.478587552071577,4.731651376146789,10.275590551181102,2759.008487350268,3249.812287047389,17.78913700147713,3583.749691346353,12
40,PALADIN,24.0,9.120603015075377,19.889267461669508,20.478587552071577,4.731651376146789,10.275590551181102,1379.504243675134,1624.9061435236945,17.78913700147713,1791.8748456731764,12
50,WARRIOR,4.0,9.528778189161898,23.57685219314412,23.900449440798578,4.706521739130435,7.682926829268292,4324.745336796272,4499.964335019062,4.051544879000679,4845.693302221746,12
50,WARRIOR,8.0,9.528778189161898,23.57685219314412,23.900449440798578,4.706521739130435,7.682926829268292,4324.745336796272,4499.964335019062,4.051544879000679,4845.693302221746,12
50,WARRIOR,12.0,9.528778189161898,23.57685219314412,23.900449440798578,4.706521739130435,7.682926829268292,2883.1635578641813,3573.263500628005,23.93551142395276,3847.794720798206,12
50,WARRIOR,24.0,9.528778189161898,23.57685219314412,23.900449440798578,4.706521739130435,7.682926829268292,1441.5817789320906,1786.6317503140026,23.93551142395276,1923.897360399103,12
50,ROGUE,4.0,9.292572006063669,22.12043795620438,22.53310235091722,4.507352941176471,8.18181818181818,4245.259770612063,4468.551537345471,5.259790420344856,4834.1602994919185,12
50,ROGUE,8.0,9.292572006063669,22.12043795620438,22.53310235091722,4.507352941176471,8.18181818181818,4245.259770612063,4468.551537345471,5.259790420344856,4834.1602994919185,12
50,ROGUE,12.0,9.292572006063669,22.12043795620438,22.53310235091722,4.507352941176471,8.18181818181818,2830.1731804080423,3460.361410299108,22.266772728028172,3743.48188932358,12
50,ROGUE,24.0,9.292572006063669,22.12043795620438,22.53310235091722,4.507352941176471,8.18181818181818,1415.0865902040211,1730.180705149554,22.266772728028172,1871.74094466179,12
50,RANGER,4.0,9.291497975708502,22.411483253588514,22.804839649445302,4.529255319148936,7.857142857142857,4160.501635307598,4399.730255550731,5.7499946211521324,4745.4233470582885,12
50,RANGER,8.0,9.291497975708502,22.411483253588514,22.804839649445302,4.529255319148936,7.857142857142857,4160.501635307598,4399.730255550731,5.7499946211521324,4745.4233470582885,12
50,RANGER,12.0,9.291497975708502,22.411483253588514,22.804839649445302,4.529255319148936,7.857142857142857,2773.667756871732,3406.6737302594224,22.821982619202497,3674.3409519226625,12
50,RANGER,24.0,9.291497975708502,22.411483253588514,22.804839649445302,4.529255319148936,7.857142857142857,1386.833878435866,1703.3368651297112,22.821982619202497,1837.1704759613312,12
50,MAGE,4.0,9.318734793187348,22.358638743455494,22.755442284131718,4.6911764705882355,8.023255813953488,4162.870209752325,4389.131881915706,5.435232442109772,4741.283160813594,12
50,MAGE,8.0,9.318734793187348,22.358638743455494,22.755442284131718,4.6911764705882355,8.023255813953488,4162.870209752325,4389.131881915706,5.435232442109772,4741.283160813594,12
50,MAGE,12.0,9.318734793187348,22.358638743455494,22.755442284131718,4.6911764705882355,8.023255813953488,2775.2468065015496,3408.4296649913126,22.815371123260462,3681.8966962522436,12
50,MAGE,24.0,9.318734793187348,22.358638743455494,22.755442284131718,4.6911764705882355,8.023255813953488,1387.6234032507748,1704.2148324956563,22.815371123260462,1840.9483481261218,12
50,CLERIC,4.0,9.320058280718795,22.358638743455494,22.755442284131718,4.6911764705882355,8.023255813953488,4114.448230747648,4332.065200717475,5.28909243148461,4679.637873798296,12
50,CLERIC,8.0,9.320058280718795,22.358638743455494,22.755442284131718,4.6911764705882355,8.023255813953488,4114.448230747648,4332.065200717475,5.28909243148461,4679.637873798296,12
50,CLERIC,12.0,9.320058280718795,22.358638743455494,22.755442284131718,4.6911764705882355,8.023255813953488,2742.965487165099,3364.5916788800528,22.6625597231781,3634.541476371592,12
50,CLERIC,24.0,9.320058280718795,22.358638743455494,22.755442284131718,4.6911764705882355,8.023255813953488,1371.4827435825496,1682.2958394400264,22.6625597231781,1817.270738185796,12
50,PALADIN,4.0,9.306930693069306,22.58985667034179,22.97176605467133,4.706521739130435,11.026490066225165,4321.536858713639,4498.5518786854045,4.096112696918119,4994.584254712636,12
50,PALADIN,8.0,9.306930693069306,22.58985667034179,22.97176605467133,4.706521739130435,11.026490066225165,4321.536858713639,4498.5518786854045,4.096112696918119,4994.584254712636,12
50,PALADIN,12.0,9.306930693069306,22.58985667034179,22.97176605467133,4.706521739130435,11.026490066225165,2881.024572475759,3488.9758795084813,21.10191328601858,3873.687458275476,12
50,PALADIN,24.0,9.306930693069306,22.58985667034179,22.97176605467133,4.706521739130435,11.026490066225165,1440.5122862378796,1744.4879397542406,21.10191328601858,1936.843729137738,12
60,WARRIOR,4.0,9.6715157203191,24.255850234009362,24.543941321787834,4.66015625,8.406593406593405,4367.277253353208,4587.734780575394,5.047939813139157,4973.406990151238,12
60,WARRIOR,8.0,9.6715157203191,24.255850234009362,24.543941321787834,4.66015625,8.406593406593405,4367.277253353208,4587.734780575394,5.047939813139157,4973.406990151238,12
60,WARRIOR,12.0,9.6715157203191,24.255850234009362,24.543941321787834,4.66015625,8.406593406593405,2911.5181689021383,3697.529087582468,26.996600161238725,4008.3653240660487,12
60,WARRIOR,24.0,9.6715157203191,24.255850234009362,24.543941321787834,4.66015625,8.406593406593405,1455.7590844510692,1848.764543791234,26.996600161238725,2004.1826620330244,12
60,ROGUE,4.0,9.447731755424064,24.338114128776322,24.62214164458664,4.476293103448276,8.617021276595745,4353.395824774994,4621.431753228518,6.156939071061318,5019.661510687571,12
60,ROGUE,8.0,9.447731755424064,24.338114128776322,24.62214164458664,4.476293103448276,8.617021276595745,4353.395824774994,4621.431753228518,6.156939071061318,5019.661510687571,12
60,ROGUE,12.0,9.447731755424064,24.338114128776322,24.62214164458664,4.476293103448276,8.617021276595745,2902.263883183329,3638.503960875181,25.36778554003545,3952.034621333574,12
60,ROGUE,24.0,9.447731755424064,24.338114128776322,24.62214164458664,4.476293103448276,8.617021276595745,1451.1319415916646,1819.2519804375904,25.36778554003545,1976.017310666787,12
60,RANGER,4.0,9.43955164131305,25.250229147571034,25.492426294469528,4.482300884955752,8.333333333333332,4319.414208499732,4609.008218932823,6.704474182245113,4993.092237177225,12
60,RANGER,8.0,9.43955164131305,25.250229147571034,25.492426294469528,4.482300884955752,8.333333333333332,4319.414208499732,4609.008218932823,6.704474182245113,4993.092237177225,12
60,RANGER,12.0,9.43955164131305,25.250229147571034,25.492426294469528,4.482300884955752,8.333333333333332,2879.609472333155,3625.5809248210558,25.905299300307206,3927.7126685561434,12
60,RANGER,24.0,9.43955164131305,25.250229147571034,25.492426294469528,4.482300884955752,8.333333333333332,1439.8047361665774,1812.7904624105279,25.905299300307206,1963.8563342780717,12
60,MAGE,4.0,9.47289156626506,25.67486921139314,25.899496353848296,4.638888888888889,8.478260869565217,4304.393976589359,4575.515863364908,6.298723775056847,4963.440034389325,12
60,MAGE,8.0,9.47289156626506,25.67486921139314,25.899496353848296,4.638888888888889,8.478260869565217,4304.393976589359,4575.515863364908,6.298723775056847,4963.440034389325,12
60,MAGE,12.0,9.47289156626506,25.67486921139314,25.899496353848296,4.638888888888889,8.478260869565217,2869.5959843929063,3611.9471361151195,25.869535494184404,3918.1774367857493,12
60,MAGE,24.0,9.47289156626506,25.67486921139314,25.899496353848296,4.638888888888889,8.478260869565217,1434.7979921964532,1805.9735680575598,25.869535494184404,1959.0887183928746,12
60,CLERIC,4.0,9.473684210526315,25.67486921139314,25.899496353848296,4.638888888888889,8.478260869565217,4279.740798531437,4550.0346412288445,6.315659181746636,4935.798447767812,12
60,CLERIC,8.0,9.473684210526315,25.67486921139314,25.899496353848296,4.638888888888889,8.478260869565217,4279.740798531437,4550.0346412288445,6.315659181746636,4935.798447767812,12
60,CLERIC,12.0,9.473684210526315,25.67486921139314,25.899496353848296,4.638888888888889,8.478260869565217,2853.160532354291,3592.132611496456,25.90012271522628,3896.6829850798513,12
60,CLERIC,24.0,9.473684210526315,25.67486921139314,25.899496353848296,4.638888888888889,8.478260869565217,1426.5802661771454,1796.066305748228,25.90012271522628,1948.3414925399256,12
60,PALADIN,4.0,9.45945945945946,24.26517273576097,24.552800806260457,4.66015625,11.808510638297872,4364.498032684091,4585.862512099327,5.071934452886007,5127.384574698291,12
60,PALADIN,8.0,9.45945945945946,24.26517273576097,24.552800806260457,4.66015625,11.808510638297872,4364.498032684091,4585.862512099327,5.071934452886007,5127.384574698291,12
60,PALADIN,12.0,9.45945945945946,24.26517273576097,24.552800806260457,4.66015625,11.808510638297872,2909.6653551227278,3614.981709988209,24.240463035507087,4041.8572097846886,12
60,PALADIN,24.0,9.45945945945946,24.26517273576097,24.552800806260457,4.66015625,11.808510638297872,1454.8326775613639,1807.4908549941044,24.240463035507087,2020.9286048923443,12
70,WARRIOR,4.0,9.763752953088087,24.858638743455497,25.118087446050406,4.641791044776119,9.174757281553397,4331.333725770643,4584.48319648106,5.844607844558936,5005.098402371797,12
70,WARRIOR,8.0,9.763752953088087,24.858638743455497,25.118087446050406,4.641791044776119,9.174757281553397,4331.333725770643,4584.48319648106,5.844607844558936,5005.098402371797,12
70,WARRIOR,12.0,9.763752953088087,24.858638743455497,25.118087446050406,4.641791044776119,9.174757281553397,2887.5558171804287,3730.146779002055,29.18007530134532,4072.3786922211757,12
70,WARRIOR,24.0,9.763752953088087,24.858638743455497,25.118087446050406,4.641791044776119,9.174757281553397,1443.7779085902143,1865.0733895010276,29.18007530134532,2036.1893461105878,12
70,ROGUE,4.0,9.56562209121936,24.9488939740656,25.204274483861145,4.443014705882353,9.285714285714286,4331.426988983308,4636.51237284991,7.043530564928524,5067.045664614545,12
70,ROGUE,8.0,9.56562209121936,24.9488939740656,25.204274483861145,4.443014705882353,9.285714285714286,4331.426988983308,4636.51237284991,7.043530564928524,5067.045664614545,12
70,ROGUE,12.0,9.56562209121936,24.9488939740656,25.204274483861145,4.443014705882353,9.285714285714286,2887.6179926555383,3695.9270983287497,27.9922450867494,4039.1203288878482,12
70,ROGUE,24.0,9.56562209121936,24.9488939740656,25.204274483861145,4.443014705882353,9.285714285714286,1443.8089963277691,1847.9635491643749,27.9922450867494,2019.5601644439241,12
70,RANGER,4.0,9.5531439514842,25.89029535864979,26.10644225788744,4.449619771863118,8.877551020408163,4320.531783368924,4648.038620252776,7.580243666868225,5060.670620213992,12
70,RANGER,8.0,9.5531439514842,25.89029535864979,26.10644225788744,4.449619771863118,8.877551020408163,4320.531783368924,4648.038620252776,7.580243666868225,5060.670620213992,12
70,RANGER,12.0,9.5531439514842,25.89029535864979,26.10644225788744,4.449619771863118,8.877551020408163,2880.3545222459497,3700.281835944398,28.466194260667322,4028.7762438292584,12
70,RANGER,24.0,9.5531439514842,25.89029535864979,26.10644225788744,4.449619771863118,8.877551020408163,1440.1772611229749,1850.140917972199,28.466194260667322,2014.3881219146292,12
70,MAGE,4.0,9.58592132505176,26.267898383371822,26.46985466410418,4.612068965517241,9.0,4320.115586026191,4610.123981143759,6.712977681792287,5025.035139446698,12
70,MAGE,8.0,9.58592132505176,26.267898383371822,26.46985466410418,4.612068965517241,9.0,4320.115586026191,4610.123981143759,6.712977681792287,5025.035139446698,12
