class,seed_index,level,str,con,dex,int,wis,cha,hp,mp,tales,kills,seconds,bag,proc_pct,skill_damage_pct,skills,skill_uses,stat_power,equipment_power,sale_gold,items_sold,attacks,casts,experience
WARRIOR,7,5,13,14,10,11,9,4,40,30,1,1084,24900.0,23,10,115.0,2,1038,21,24,60870,1078,8766,1038,30
WARRIOR,7,6,13,16,11,11,10,4,53,42,2,1745,40500.0,24,10,116.0,2,1726,26,28,117580,1728,14430,1726,69
WARRIOR,7,7,13,18,11,11,10,4,61,46,2,2561,60360.0,24,10,119.0,2,2646,31,31,206453,2544,21870,2646,126
WARRIOR,7,8,14,19,11,11,10,4,68,53,2,3531,83940.0,26,10,106.0,2,3733,37,38,328365,3528,30679,3733,8
WARRIOR,7,9,15,21,11,12,10,4,85,65,3,4655,110700.0,26,10,109.0,2,4929,43,43,489694,4646,40541,4929,153
WARRIOR,7,10,16,22,11,12,10,4,93,72,3,5920,140940.0,28,10,132.55555555555554,3,6281,49,49,691422,5894,51739,6281,105
WARRIOR,7,11,17,22,12,12,10,4,102,79,3,7348,175020.0,29,11,122.5,3,7841,54,53,947585,7322,64344,7841,153
WARRIOR,7,12,18,23,12,12,10,4,111,83,3,8930,212580.0,30,11,125.5,3,9603,60,58,1259345,8917,78189,9603,73
WARRIOR,7,13,20,25,12,12,10,4,129,94,4,10656,253260.0,32,11,129.0,3,11595,68,62,1625466,10627,93121,11595,139
WARRIOR,7,14,21,25,12,13,10,4,139,98,4,12536,296460.0,32,11,143.5,3,13611,73,71,2066612,12515,108598,13611,47
WARRIOR,7,15,21,27,12,14,10,5,159,108,5,14568,343980.0,33,11,152.0,4,15882,78,74,2575178,14563,125910,15882,231
WARRIOR,7,16,22,27,12,15,10,5,172,115,5,16748,394740.0,35,11,152.66666666666666,4,18305,84,79,3163104,16741,144357,18305,109
WARRIOR,7,17,23,28,12,15,10,5,185,122,5,19079,448800.0,35,12,147.33333333333334,4,20892,90,84,3824381,19051,163982,20892,167
WARRIOR,7,18,24,29,12,16,11,5,206,137,6,21545,504960.0,37,12,151.66666666666666,4,23607,96,90,4574239,21536,183967,23607,88
WARRIOR,7,19,24,30,12,16,11,6,218,142,6,24171,564960.0,37,12,158.0,4,26544,100,95,5424990,24163,205437,26544,132
WARRIOR,7,20,26,30,13,17,11,6,244,153,7,26942,628200.0,39,12,161.5,5,29452,107,99,6373622,26938,228043,29780,250
WARRIOR,7,21,26,31,13,17,11,7,257,158,7,29872,694920.0,40,12,165.75,5,32036,112,105,7450851,29863,251892,33073,216
WARRIOR,7,22,27,32,14,17,11,8,284,171,8,32948,764400.0,40,12,175.25,5,34148,118,109,8637971,32943,276543,36608,175
WARRIOR,7,23,27,34,14,17,12,9,311,182,9,36175,837420.0,41,12,169.5,5,36360,123,116,9914221,36143,302522,40285,125
WARRIOR,7,24,27,36,14,17,12,9,323,189,9,39556,913860.0,41,12,169.5,5,38622,128,119,11321916,39546,329673,44092,311
WARRIOR,7,25,29,36,14,17,13,10,355,203,10,43084,992820.0,43,13,191.08333333333334,6,40554,135,124,12842540,43071,357453,48147,184
WARRIOR,7,26,31,36,14,17,13,10,369,212,10,46759,1074540.0,45,13,179.8,6,42795,142,129,14501428,46726,386054,52448,87
WARRIOR,7,27,32,37,14,19,13,10,398,228,11,50587,1159620.0,46,13,186.0,6,44997,148,136,16300671,50551,415829,56844,240
WARRIOR,7,28,33,38,15,20,13,10,427,245,12,54570,1248300.0,47,13,180.4,6,47240,154,140,18259984,54553,446917,61417,164
WARRIOR,7,29,34,38,16,20,13,10,443,252,12,58709,1340040.0,48,13,182.0,6,49358,159,146,20358836,58689,478981,66198,180
WARRIOR,7,30,34,41,16,20,13,11,472,266,13,62981,1434420.0,49,14,207.76923076923077,7,51007,165,151,22613595,62961,511892,71123,37
WARRIOR,7,31,36,42,17,20,13,11,505,280,14,67415,1531320.0,51,14,197.83333333333334,7,53386,172,155,25012386,67374,545336,76428,193
WARRIOR,7,32,37,44,17,21,13,11,538,292,15,71992,1631640.0,51,14,199.83333333333334,7,55632,179,160,27610652,71964,580070,81782,416
WARRIOR,7,33,37,46,17,21,13,11,553,300,15,76736,1734960.0,52,14,191.83333333333334,7,57999,184,166,30358216,76707,615614,87411,346
WARRIOR,7,34,39,46,17,22,14,11,589,317,16,81624,1841220.0,53,14,206.66666666666666,7,59633,191,171,33250322,81576,652145,93185,430
WARRIOR,7,35,41,47,17,22,15,11,625,336,17,86664,1950720.0,55,15,199.0,8,61333,198,175,36348924,86618,689746,99191,404
WARRIOR,7,36,42,49,18,22,15,11,659,355,18,91854,2059860.0,57,15,200.0,8,63745,205,183,39650237,91843,725877,105323,416
WARRIOR,7,37,44,50,18,22,16,11,696,373,19,97185,2171880.0,58,15,203.71428571428572,8,66039,212,188,43128860,97144,763040,111410,144
WARRIOR,7,38,45,50,18,22,17,11,714,383,19,102691,2287500.0,59,15,216.85714285714286,8,68254,217,191,46806951,102654,801350,117815,304
WARRIOR,7,39,46,51,18,22,18,12,754,398,20,108327,2404740.0,60,15,206.57142857142858,8,69853,223,196,50692940,108318,839761,124311,416
WARRIOR,7,40,47,53,18,22,18,13,791,414,21,114121,2525700.0,61,16,235.66666666666666,9,71605,230,202,54731829,114078,879623,131236,13
WARRIOR,7,41,48,54,18,22,20,13,831,432,22,120066,2648220.0,63,16,222.75,9,74061,236,207,59043361,120056,919346,138315,269
WARRIOR,7,42,50,54,18,22,21,14,871,451,23,126154,2773980.0,64,16,221.75,9,76465,242,210,63510734,126104,960311,145531,418
WARRIOR,7,43,51,55,18,22,22,15,912,468,24,132401,2905440.0,65,16,223.125,9,78554,248,214,68290700,132376,1004030,153247,258
WARRIOR,7,44,51,57,18,23,23,15,954,485,25,138790,3039180.0,65,16,219.25,9,80287,254,221,73228159,138746,1048286,160999,296
WARRIOR,7,45,53,58,18,23,23,16,995,506,26,145317,3176760.0,67,17,247.6875,10,82067,261,225,78507188,145311,1094131,168977,526
WARRIOR,7,46,55,59,19,23,23,16,1036,528,27,151987,3314340.0,69,17,236.66666666666666,10,84697,268,230,83989490,151944,1138931,177453,549
WARRIOR,7,47,56,62,20,23,24,16,1100,559,29,158804,3454320.0,70,17,231.44444444444446,10,86943,274,235,89695566,158795,1184279,185922,126
WARRIOR,7,48,57,64,20,24,24,16,1147,577,30,165774,3595080.0,71,17,232.33333333333334,10,88650,281,242,95668934,165725,1229029,194303,722
WARRIOR,7,49,57,67,21,26,24,16,1218,607,32,172891,3737040.0,71,18,231.0,10,90282,287,246,101902354,172825,1273467,202650,530
WARRIOR,7,50,57,71,21,26,24,16,1269,625,33,180162,3880080.0,72,18,259.3529411764706,11,92032,293,253,108469213,180138,1317413,211266,196
WARRIOR,7,51,59,72,21,28,25,16,1348,659,35,187579,4025640.0,74,18,245.5,11,94468,300,258,115224432,187553,1362042,219950,580
WARRIOR,7,52,59,74,21,28,26,17,1398,683,36,195153,4173720.0,74,18,248.7,11,96791,305,262,122258144,195101,1407245,228843,39
WARRIOR,7,53,62,74,21,29,27,18,1478,718,38,202869,4325100.0,77,18,239.5,11,98435,313,266,129584193,202795,1453684,238148,167
WARRIOR,7,54,64,75,21,29,28,18,1530,744,39,210738,4478580.0,78,19,233.8,11,100117,319,271,137262464,210726,1500340,247434,315
WARRIOR,7,55,66,77,21,31,28,18,1613,775,41,218758,4633740.0,80,19,270.72222222222223,12,101910,326,275,145102280,218682,1547107,257210,345
WARRIOR,7,56,67,79,21,31,28,19,1670,797,42,226932,4791540.0,81,19,242.1818181818182,12,104413,333,281,153388465,226922,1594446,267111,409
WARRIOR,7,57,68,82,22,31,28,20,1755,834,44,235252,4957440.0,82,20,252.0909090909091,12,106821,339,287,161851781,235199,1646502,278118,1874
WARRIOR,7,58,71,84,23,31,28,20,1845,869,46,243719,5125500.0,84,20,258.3636363636364,12,108704,347,290,170705863,243660,1698949,289614,382
WARRIOR,7,59,71,86,25,31,28,20,1903,895,47,252348,5296560.0,84,20,252.0,12,110687,353,296,179923467,252312,1752296,301210,290
WARRIOR,7,60,73,87,26,32,28,21,1996,930,49,261111,5469960.0,86,20,282.5263157894737,13,112627,359,302,189359463,261065,1806378,313020,58
WARRIOR,7,61,74,90,26,32,28,23,2092,964,51,270036,5645880.0,88,20,252.75,13,115363,366,308,199229337,269950,1861017,324871,289
WARRIOR,7,62,77,92,26,32,29,23,2189,1001,53,278719,5816700.0,89,20,256.75,13,117310,373,311,209038389,278668,1913886,336551,710
WARRIOR,7,63,79,93,26,33,29,23,2254,1026,54,287805,5994840.0,91,20,253.66666666666666,13,119173,380,319,219547696,287797,1968787,348680,1036
WARRIOR,7,64,82,96,26,33,29,23,2355,1061,56,297036,6175680.0,93,20,254.0,13,120987,388,324,230213946,296991,2024540,361016,26
WARRIOR,7,65,85,97,26,34,30,23,2460,1098,58,306425,6359280.0,95,20,262.61538461538464,14,122961,395,327,241257557,306384,2080983,373614,997
WARRIOR,7,66,86,100,27,34,31,23,2568,1133,60,315951,6544260.0,97,20,278.15384615384613,14,125335,401,332,252746424,315884,2137379,386361,723
WARRIOR,7,67,88,102,27,35,32,23,2676,1171,62,325546,6730680.0,98,20,274.3076923076923,14,127170,408,337,264352583,325499,2194261,399198,742
WARRIOR,7,68,88,105,28,35,32,23,2748,1198,63,334911,6912960.0,99,20,279.53846153846155,14,128921,414,341,275868272,334907,2250015,411603,542
WARRIOR,7,69,90,107,29,35,32,24,2864,1237,65,344653,7101600.0,100,20,269.53846153846155,14,130798,421,344,288096166,344605,2307457,424619,6
WARRIOR,7,70,93,108,29,36,32,25,2979,1277,67,354552,7293420.0,102,20,316.85714285714283,15,132718,428,352,300774380,354490,2365923,437853,823
WARRIOR,7,71,95,111,30,36,32,25,3095,1319,69,364581,7486860.0,104,20,284.35714285714283,15,135212,435,356,313787802,364570,2424492,451049,1145
WARRIOR,7,72,96,114,30,36,32,27,3212,1357,71,374764,7683420.0,105,20,273.7142857142857,15,137009,441,361,327203063,374737,2484177,464482,614
WARRIOR,7,73,99,116,31,36,32,27,3334,1394,73,384668,7875480.0,107,20,274.2142857142857,15,138708,448,365,340275199,384626,2542866,477732,76
WARRIOR,7,74,100,118,31,37,33,28,3456,1437,75,395019,8081580.0,108,20,292.07142857142856,15,140677,454,371,354423737,395005,2608072,492593,1292
WARRIOR,7,75,101,120,32,37,34,29,3579,1479,77,405507,8289840.0,109,20,282.93333333333334,16,142640,461,377,368880805,405481,2673778,507630,1274
WARRIOR,7,76,104,122,32,37,34,30,3708,1516,79,416145,8500140.0,112,20,291.1333333333333,16,145140,468,379,383506176,416068,2739824,522655,887
WARRIOR,7,77,108,122,32,38,34,31,3836,1557,81,426938,8712960.0,114,20,295.73333333333335,16,147018,475,385,398884075,426882,2806417,538011,612
WARRIOR,7,78,111,123,32,38,36,31,3961,1605,83,437408,8919720.0,116,20,285.6666666666667,16,148888,482,393,414077344,437379,2871241,552853,679
WARRIOR,7,79,114,124,32,39,36,32,4091,1647,85,448273,9134040.0,118,20,289.0,16,150797,489,400,429818808,448222,2938387,568296,299
WARRIOR,7,80,115,127,33,39,37,32,4220,1693,87,459281,9350700.0,119,20,293.125,17,152721,495,404,445997776,459196,3006094,583896,695
WARRIOR,7,81,119,128,33,39,38,32,4355,1737,89,470435,9568860.0,122,20,294.5625,17,155328,502,410,462550233,470332,3073774,599595,658
WARRIOR,7,82,122,129,33,41,38,32,4494,1781,91,481731,9789840.0,124,20,296.4375,17,157158,509,414,479769196,481693,3142293,615528,1232
WARRIOR,7,83,125,130,33,42,39,32,4628,1829,93,492751,1.000572E7,126,20,294.0,17,158984,516,417,496499194,492742,3209392,631041,577
WARRIOR,7,84,126,133,34,42,40,32,4764,1879,95,504211,1.022982E7,127,20,305.0,17,160863,522,422,514038379,504142,3278973,647098,1027
WARRIOR,7,85,128,134,34,42,42,33,4903,1926,97,515825,1.04565E7,129,20,347.9166666666667,18,162773,529,427,532128924,515699,3349235,663453,303
WARRIOR,7,86,132,135,34,42,42,34,5044,1972,99,527585,1.068396E7,131,20,308.1764705882353,18,165354,536,433,551040724,527567,3418770,679902,443
WARRIOR,7,87,134,138,35,42,42,34,5187,2021,101,539499,1.091406E7,131,20,314.5882352941176,18,167177,543,438,570177023,539488,3489068,696604,267
WARRIOR,7,88,137,140,35,42,42,35,5331,2072,103,551010,1.113888E7,133,20,304.52941176470586,18,168973,549,442,588658782,550885,3558920,713162,619
WARRIOR,7,89,141,140,35,44,42,35,5477,2122,105,562974,1.137744E7,133,20,312.1764705882353,18,170973,556,446,608299355,562855,3634943,731179,149
