class,seed_index,level,str,con,dex,int,wis,cha,hp,mp,tales,kills,seconds,bag,proc_pct,skill_damage_pct,skills,skill_uses,stat_power,equipment_power,sale_gold,items_sold,attacks,casts,experience
WARRIOR,2,68,108,85,36,41,24,30,2351,1212,63,334897,6849480.0,109,20,281.15384615384613,14,128987,419,341,278153141,334866,2220373,409905,19
WARRIOR,2,69,112,87,36,41,24,30,2442,1253,65,344638,7037580.0,109,20,271.0769230769231,14,130842,426,346,290287446,344567,2277850,422875,212
WARRIOR,2,70,114,89,36,42,25,30,2537,1294,67,354535,7228320.0,111,20,315.9047619047619,15,132722,433,351,303035552,354486,2335923,436240,810
WARRIOR,2,71,117,90,36,43,26,30,2635,1336,69,364567,7421160.0,113,20,282.92857142857144,15,135209,440,360,316054809,364476,2394503,449465,674
WARRIOR,2,72,119,92,36,43,27,31,2734,1377,71,374750,7617000.0,113,20,273.5,15,136966,446,364,329394445,374646,2454012,462853,417
WARRIOR,2,73,120,95,36,43,29,31,2836,1415,73,384655,7808400.0,115,20,275.64285714285717,15,138708,453,368,342605722,384590,2512508,476217,195
WARRIOR,2,74,122,98,37,43,29,31,2937,1458,75,395006,8013480.0,115,20,283.5,15,140713,459,372,356704036,394940,2577303,491127,876
WARRIOR,2,75,126,99,37,44,29,31,3044,1500,77,405496,8220660.0,117,20,282.93333333333334,16,142715,466,376,371047668,405405,2642570,506213,743
WARRIOR,2,76,127,102,37,44,30,32,3152,1540,79,416139,8430360.0,119,20,283.53333333333336,16,145368,473,381,385894521,416052,2708420,521210,1259
WARRIOR,2,77,130,104,37,44,30,33,3258,1587,81,426927,8642820.0,119,20,293.2,16,147310,480,387,401255988,426881,2775076,536540,217
WARRIOR,2,78,132,106,38,44,31,33,3369,1631,83,437400,8848740.0,121,20,284.4,16,149128,486,391,416394105,437353,2839604,551426,1103
WARRIOR,2,79,136,107,38,44,31,34,3479,1676,85,448262,9062580.0,121,20,302.4,16,151041,493,396,432206338,448243,2906729,566877,860
WARRIOR,2,80,137,109,39,45,31,35,3590,1722,87,459269,9278700.0,123,20,338.5217391304348,17,153049,500,400,448365979,459254,2974363,582588,354
WARRIOR,2,81,138,111,39,47,31,36,3705,1764,89,470426,9496020.0,125,20,299.625,17,155448,506,407,465027592,470324,3041807,598324,517
WARRIOR,2,82,140,113,39,47,32,37,3823,1813,91,481723,9716400.0,125,20,293.9375,17,157290,512,415,482171520,481699,3110216,614373,1429
WARRIOR,2,83,141,115,40,48,32,38,3944,1860,93,492741,9931080.0,127,20,309.5,17,159089,519,419,498967504,492699,3176860,629934,129
WARRIOR,2,84,143,116,41,49,32,39,4065,1907,95,504200,1.01541E7,127,20,307.5625,17,160913,525,424,516855055,504129,3246069,646120,123
WARRIOR,2,85,144,119,41,50,33,39,4184,1957,97,515818,1.037994E7,129,20,349.625,18,162807,532,431,535320211,515813,3315978,662561,74
WARRIOR,2,86,145,122,41,50,35,39,4308,2007,99,527576,1.060674E7,131,20,311.70588235294116,18,165213,538,434,554193297,527552,3385557,679094,251
WARRIOR,2,87,146,126,42,50,35,39,4437,2056,101,539492,1.083612E7,131,20,316.88235294117646,18,167039,545,438,573473833,539473,3455746,695828,529
WARRIOR,2,88,148,128,42,50,37,39,4571,2106,103,551006,1.106034E7,133,20,315.05882352941177,18,168859,551,442,592578598,551001,3525428,712465,983
WARRIOR,2,89,149,130,42,50,39,40,4705,2157,105,562971,1.129824E7,133,20,318.0,18,170830,557,446,612208360,562857,3601456,730540,65
WARRIOR,2,90,153,132,43,51,39,40,4887,2229,108,575083,1.15392E7,135,20,352.72,19,172856,564,451,632727079,575074,3678348,748890,984
WARRIOR,2,91,156,133,43,51,39,42,5024,2280,110,587336,1.178148E7,137,20,321.27777777777777,19,175069,571,457,653256673,587224,3755303,767231,978
WARRIOR,2,92,157,135,43,52,39,44,5164,2332,112,599609,1.202346E7,137,20,313.8888888888889,19,177019,577,460,674609365,599554,3831769,785655,1225
WARRIOR,2,93,157,139,43,52,39,46,5307,2382,114,611786,1.226316E7,139,20,326.8333333333333,19,179008,584,467,695872177,611747,3907400,803980,877
WARRIOR,2,94,160,141,43,52,39,47,5455,2437,116,624352,1.251054E7,139,20,322.94444444444446,19,181050,590,472,717963395,624257,3985524,822877,224
WARRIOR,2,95,162,142,44,52,40,48,5603,2491,118,637066,1.276086E7,141,20,323.57894736842104,20,183115,597,476,740633753,637045,4064527,842028,658
WARRIOR,2,96,166,144,45,52,41,48,5800,2564,121,649929,1.301202E7,143,20,328.94736842105266,20,185349,604,482,763597403,649876,4143078,861221,201
WARRIOR,2,97,168,146,46,52,41,49,5952,2616,123,662435,1.325532E7,143,20,325.2105263157895,20,187211,610,485,786333580,662317,4218897,879944,801
WARRIOR,2,98,171,147,47,52,42,49,6106,2669,125,675336,1.35066E7,145,20,325.7368421052632,20,189159,617,492,810362791,675330,4297268,899311,1391
WARRIOR,2,99,174,147,47,52,44,50,6265,2722,127,688380,1.375992E7,145,20,327.3157894736842,20,191147,624,496,834626333,688271,4376191,918888,162
WARRIOR,2,100,175,149,47,53,45,51,6422,2774,129,701574,1.401588E7,147,20,324.7368421052632,20,193100,630,500,859422144,701430,4455772,938699,244
WARRIOR,3,1,15,12,10,13,7,12,11,4,0,0,0.0,22,10,95.0,1,0,1,1,0,0,0,0,0
WARRIOR,3,2,16,13,10,13,7,12,19,10,0,31,780.0,23,10,95.0,1,33,7,3,350,22,301,33,70
WARRIOR,3,3,17,14,10,14,8,12,32,21,1,219,5520.0,24,10,96.0,1,253,13,9,6402,206,2127,253,56
WARRIOR,3,4,18,14,10,14,8,13,40,27,1,585,14220.0,25,10,98.0,1,657,19,15,25703,566,5316,657,66
WARRIOR,3,5,19,14,10,14,8,14,48,33,1,1096,26340.0,26,10,115.0,2,1224,25,21,62869,1091,9726,1224,58
WARRIOR,3,6,20,16,10,14,8,15,64,43,2,1757,41760.0,28,11,102.0,2,1897,31,26,122143,1741,15296,1897,85
WARRIOR,3,7,20,17,11,14,8,15,72,48,2,2578,60720.0,28,11,105.0,2,2795,36,32,210302,2553,22097,2795,34
WARRIOR,3,8,20,18,11,15,8,15,80,52,2,3544,82920.0,29,11,121.0,2,3856,42,40,336955,3533,29989,3856,32
WARRIOR,3,9,20,20,11,16,9,15,96,64,3,4665,108540.0,29,11,110.0,2,5031,47,42,502064,4664,39076,5031,29
WARRIOR,3,10,21,21,11,16,9,15,104,69,3,5934,137700.0,30,11,134.11111111111111,3,6407,53,48,709248,5911,49505,6407,93
WARRIOR,3,11,22,21,12,16,9,15,113,77,3,7364,170280.0,32,11,123.0,3,7909,59,56,971760,7351,61047,7909,149
WARRIOR,3,12,23,21,12,16,10,15,124,83,3,8948,205920.0,32,11,136.0,3,9523,64,59,1280130,8919,73559,9523,45
WARRIOR,3,13,24,22,12,16,11,16,145,94,4,10674,244920.0,34,11,139.5,3,11389,70,63,1656539,10657,87298,11389,147
WARRIOR,3,14,24,23,12,16,12,16,155,100,4,12545,286920.0,34,11,142.5,3,13345,75,69,2107804,12527,102027,13345,187
WARRIOR,3,15,27,23,12,16,12,17,175,111,5,14568,332700.0,36,12,140.33333333333334,4,15524,82,75,2615494,14538,118225,15524,87
WARRIOR,3,16,27,24,12,16,13,17,183,119,5,16738,380640.0,37,12,143.0,4,17789,88,80,3215441,16734,134756,17789,185
WARRIOR,3,17,28,24,12,16,13,18,195,126,5,19064,432120.0,38,12,150.33333333333334,4,20262,93,83,3891413,19028,152614,20262,47
WARRIOR,3,18,29,25,12,17,14,18,216,140,6,21536,487200.0,39,12,158.33333333333334,4,22941,99,88,4658240,21498,171844,22941,152
WARRIOR,3,19,29,26,12,17,15,18,225,149,6,24170,546420.0,39,12,154.66666666666666,4,25866,104,92,5510044,24150,192699,25866,188
WARRIOR,3,20,29,29,13,17,15,18,246,164,7,26943,609540.0,40,12,171.27272727272728,5,28782,110,99,6478357,26919,215241,28985,246
WARRIOR,3,21,29,30,13,17,15,19,258,170,7,29879,674460.0,41,12,165.25,5,31362,115,106,7546946,29839,237785,32137,124
WARRIOR,3,22,30,31,14,17,16,19,283,186,8,32961,744540.0,42,13,166.25,5,33727,121,109,8739139,32955,262784,35589,219
WARRIOR,3,23,30,33,14,18,16,20,307,200,9,36190,815880.0,43,13,168.0,5,35931,126,115,10048472,36164,287575,39279,205
WARRIOR,3,24,31,34,14,18,16,20,320,206,9,39563,891600.0,43,13,171.25,5,38282,132,118,11458518,39544,314308,43231,175
WARRIOR,3,25,32,35,14,19,16,21,347,218,10,43091,970560.0,45,13,187.41666666666666,6,40548,138,124,13026598,43065,342126,47353,80
WARRIOR,3,26,34,35,14,19,16,21,362,225,10,46771,1052520.0,47,13,183.6,6,42740,145,130,14714813,46755,370857,51616,291
WARRIOR,3,27,35,37,14,19,17,21,390,238,11,50593,1136820.0,47,13,178.6,6,44920,151,134,16542422,50562,400160,56043,28
WARRIOR,3,28,36,39,15,19,17,21,417,257,12,54580,1223520.0,49,14,180.0,6,47094,158,140,18505381,54545,429847,60485,284
WARRIOR,3,29,36,40,16,19,17,21,433,265,12,58720,1311840.0,49,14,181.6,6,49338,163,146,20692215,58710,459462,65169,204
WARRIOR,3,30,37,41,17,19,17,22,462,284,13,62995,1405740.0,50,14,204.76923076923077,7,51027,169,149,22977017,62973,492044,70233,149
WARRIOR,3,31,38,43,18,19,17,22,494,303,14,67424,1502280.0,52,14,189.33333333333334,7,53377,175,155,25389137,67373,525307,75500,229
WARRIOR,3,32,40,45,18,19,17,22,527,320,15,72007,1601160.0,53,14,196.5,7,55643,183,160,28029425,71970,559008,80765,124
WARRIOR,3,33,40,46,18,20,17,22,543,329,15,76754,1701960.0,54,14,192.0,7,57847,188,166,30836042,76740,592759,86005,382
WARRIOR,3,34,41,47,18,22,17,22,580,345,16,81633,1803960.0,54,15,193.33333333333334,7,59535,194,170,33808933,81600,626353,91557,596
WARRIOR,3,35,41,49,19,22,17,23,617,360,17,86682,1909860.0,55,15,217.71428571428572,8,61238,199,179,36970445,86676,661335,97338,412
WARRIOR,3,36,43,49,19,24,17,23,653,374,18,91869,2018160.0,57,15,200.28571428571428,8,63503,206,182,40276308,91828,697006,103218,276
WARRIOR,3,37,43,52,19,24,18,23,689,392,19,97202,2131140.0,57,15,203.57142857142858,8,65898,211,185,43797758,97186,734818,109498,260
WARRIOR,3,38,44,53,19,24,18,23,709,401,19,102701,2247120.0,59,15,202.42857142857142,8,68336,217,191,47538530,102658,773480,115944,136
WARRIOR,3,39,46,54,19,24,18,24,748,417,20,108336,2364360.0,60,16,218.0,8,69903,224,195,51533796,108322,811923,122327,52
WARRIOR,3,40,47,55,19,24,18,26,791,435,21,114137,2486520.0,61,16,231.0,9,71695,230,200,55698913,114082,852620,129574,133
WARRIOR,3,41,47,57,19,25,19,26,829,456,22,120083,2608500.0,62,16,212.75,9,74069,236,206,60133490,120060,891976,136521,65
WARRIOR,3,42,50,57,19,25,19,27,871,475,23,126173,2734200.0,64,16,212.125,9,76483,243,211,64725309,126119,932902,143766,78
WARRIOR,3,43,51,58,19,26,19,28,916,493,24,132424,2861580.0,65,16,218.0,9,78354,249,218,69615575,132391,973715,150958,414
WARRIOR,3,44,53,59,20,26,19,28,959,513,25,138818,2990880.0,66,17,221.625,9,80045,256,222,74750214,138783,1014782,158429,252
WARRIOR,3,45,56,59,20,27,19,28,1003,534,26,145347,3122520.0,69,17,220.66666666666666,10,81752,264,228,80065603,145295,1056503,166175,394
WARRIOR,3,46,58,60,20,28,19,28,1046,550,27,152011,3254760.0,71,17,221.55555555555554,10,84144,270,232,85653543,151988,1097542,173937,349
WARRIOR,3,47,61,61,20,30,19,28,1115,577,29,158832,3389760.0,72,18,226.77777777777777,10,86499,278,235,91473881,158804,1139344,181889,50
WARRIOR,3,48,62,62,20,31,19,29,1158,597,30,165802,3526800.0,74,18,236.55555555555554,10,88161,284,240,97551015,165788,1181412,190217,298
WARRIOR,3,49,64,64,20,31,21,29,1228,629,32,172925,3666840.0,75,18,239.66666666666666,10,89826,291,246,103934231,172892,1224432,198734,574
WARRIOR,3,50,64,66,21,31,21,30,1276,648,33,180200,3809940.0,76,18,231.1,11,91569,297,251,110542330,180167,1268442,207392,372
WARRIOR,3,51,67,67,21,31,22,31,1351,681,35,187613,3954660.0,78,19,239.2,11,94047,304,255,117367605,187541,1312560,216043,48
WARRIOR,3,52,69,68,22,31,22,31,1400,703,36,195193,4101540.0,79,19,238.4,11,96484,311,259,124572409,195142,1356863,225197,443
WARRIOR,3,53,70,70,22,32,23,32,1478,735,38,202912,4250820.0,81,19,243.5,11,98320,317,264,132081479,202891,1401803,234581,87
WARRIOR,3,54,72,72,22,32,23,32,1526,761,39,210781,4403340.0,82,20,242.4,11,100052,324,270,139922870,210748,1447915,244040,407
WARRIOR,3,55,74,76,22,32,23,32,1604,797,41,218801,4557180.0,84,20,279.6111111111111,12,101916,331,279,147999380,218784,1493750,254098,405
WARRIOR,3,56,75,78,23,32,23,32,1657,820,42,226978,4713420.0,85,20,242.27272727272728,12,104553,337,283,156321888,226932,1540099,264193,53
WARRIOR,3,57,78,79,23,32,24,33,1743,855,44,235293,4877820.0,87,20,259.45454545454544,12,107069,344,287,165015296,235269,1591186,275466,38
WARRIOR,3,58,80,80,23,33,25,34,1832,888,46,243769,5045880.0,89,20,251.27272727272728,12,108944,351,292,173917695,243708,1643663,286997,406
WARRIOR,3,59,80,82,23,35,25,34,1891,908,47,252394,5216820.0,89,20,244.0909090909091,12,110876,357,296,183245890,252341,1696987,298676,526
WARRIOR,3,60,82,84,24,35,25,35,1980,944,49,261157,5389980.0,91,20,284.36842105263156,13,112834,364,299,192881410,261152,1750758,310600,142
WARRIOR,3,61,83,86,25,36,25,36,2068,982,51,270081,5565420.0,92,20,254.41666666666666,13,115662,370,306,203012814,270070,1804989,322521,981
WARRIOR,3,62,83,90,26,37,25,36,2159,1020,53,278759,5736000.0,92,20,261.8333333333333,13,117468,376,310,212890197,278718,1857770,334103,642
WARRIOR,3,63,84,91,26,38,26,36,2222,1045,54,287842,5914380.0,94,20,253.66666666666666,13,119312,382,316,223475426,287783,1912934,346158,376
WARRIOR,3,64,84,95,26,39,26,37,2320,1080,56,297077,6095400.0,94,20,263.3333333333333,13,121203,388,320,234344918,296995,1968790,358485,234
WARRIOR,3,65,87,97,27,39,26,37,2423,1117,58,306465,6278940.0,96,20,298.5,14,123096,396,326,245608697,306395,2025241,371121,213
WARRIOR,3,66,90,97,27,40,27,38,2529,1159,60,315995,6464220.0,99,20,278.2307692307692,14,125450,402,331,257133136,315972,2081803,383656,311
WARRIOR,3,67,92,100,27,40,28,38,2629,1204,62,325589,6650880.0,100,20,277.38461538461536,14,127229,409,337,269063861,325575,2138896,396334,822
WARRIOR,3,68,93,101,29,40,28,38,2702,1230,63,334957,6832860.0,101,20,265.7692307692308,14,129057,415,341,280769545,334875,2194534,408793,399
WARRIOR,3,69,95,103,30,40,29,38,2807,1275,65,344701,7021920.0,102,20,277.3076923076923,14,130891,422,346,293220804,344614,2252309,421762,780
WARRIOR,3,70,97,105,31,40,29,39,2917,1315,67,354594,7213440.0,104,20,314.0,15,132717,429,356,306134271,354545,2310641,434956,303
WARRIOR,3,71,100,106,32,40,30,39,3030,1359,69,364626,7405980.0,107,20,290.07142857142856,15,135186,436,360,319392275,364612,2368706,448262,576
WARRIOR,3,72,103,108,32,41,30,39,3141,1401,71,374800,7601700.0,108,20,273.64285714285717,15,136903,443,365,332878720,374747,2428007,461738,766
WARRIOR,3,73,104,110,32,41,32,40,3259,1441,73,384719,7793280.0,110,20,274.2142857142857,15,138723,449,369,346275053,384645,2486348,475115,726
WARRIOR,3,74,105,113,33,42,32,40,3375,1485,75,395066,7999440.0,110,20,274.35714285714283,15,140681,456,377,360483738,394985,2551714,489935,69
WARRIOR,3,75,108,115,34,42,32,40,3497,1526,77,405559,8207760.0,113,20,327.22727272727275,16,142640,463,380,375006477,405498,2617509,504993,292
WARRIOR,3,76,111,117,34,42,33,40,3618,1569,79,416201,8417460.0,115,20,283.53333333333336,16,145299,470,383,390015961,416181,2683167,520133,494
WARRIOR,3,77,112,119,36,42,34,40,3741,1615,81,426994,8630040.0,116,20,291.8666666666667,16,147267,476,387,405250463,426890,2749796,535466,306
WARRIOR,3,78,114,121,36,43,34,41,3865,1657,83,437465,8836200.0,118,20,284.4,16,149087,483,391,420498111,437446,2814353,550334,849
WARRIOR,3,79,115,123,37,44,34,42,3991,1701,85,448329,9049860.0,118,20,284.26666666666665,16,151080,489,395,436427880,448302,2881252,565770,171
WARRIOR,3,80,117,125,38,44,35,42,4118,1752,87,459340,9265440.0,120,20,334.17391304347825,17,153114,495,401,452802076,459276,2948463,581554,59
WARRIOR,3,81,120,127,39,44,35,42,4251,1799,89,470496,9482820.0,123,20,293.6875,17,155405,502,406,469482580,470373,3015872,597244,1393
WARRIOR,3,82,121,129,40,45,36,42,4385,1845,91,481790,9703500.0,123,20,301.375,17,157294,509,412,486801299,481689,3084567,613165,735
WARRIOR,3,83,123,131,40,47,36,42,4522,1892,93,492809,9918540.0,125,20,307.0,17,159119,515,417,503838221,492773,3151405,628793,191
WARRIOR,3,84,125,132,42,47,37,42,4660,1941,95,504272,1.014156E7,126,20,295.0625,17,161041,522,425,521781953,504164,3220623,645027,1043
WARRIOR,3,85,129,132,42,48,38,42,4804,1990,97,515890,1.036674E7,129,20,347.9583333333333,18,162944,529,428,540218906,515821,3290130,661494,376
WARRIOR,3,86,131,133,44,49,38,42,4943,2043,99,527649,1.0593E7,131,20,306.94117647058823,18,165218,535,433,558993127,527560,3359415,678013,393
WARRIOR,3,87,134,134,45,49,38,43,5084,2094,101,539568,1.08222E7,131,20,312.1764705882353,18,167044,542,438,578379881,539481,3429609,694651,1476
WARRIOR,3,88,136,137,45,49,38,44,5227,2141,103,551077,1.104588E7,133,20,304.2352941176471,18,168866,549,442,597287074,551009,3499109,711193,359
WARRIOR,3,89,137,140,45,49,39,45,5370,2191,105,563042,1.128312E7,133,20,314.47058823529414,18,170897,555,449,617360998,562979,3574742,729326,661
