variant,level,gap_h,session_min,progress_gap_pct,sale_gap_pct
baseline8,70,8.0,12.0,0.8079221598863429,0.8327097694312613
baseline8,70,12.0,1.0,0.8079221598863651,0.8327097694312613
baseline8,70,12.0,5.0,0.8079221598863651,0.8327097694312613
baseline8,70,12.0,12.0,0.8079221598863651,0.8327097694312613
baseline8,70,24.0,1.0,0.8079221598863651,0.8327097694312613
baseline8,70,24.0,5.0,0.8079221598863651,0.8327097694312613
baseline8,70,24.0,12.0,0.8079221598863207,0.8327097694312391
baseline8,80,4.0,1.0,0.6738147312148168,0.5881390357777461
baseline8,80,4.0,5.0,0.673814731214839,0.5881390357777683
baseline8,80,4.0,12.0,0.673814731214839,0.5881390357777461
baseline8,80,8.0,1.0,0.6738147312148168,0.5881390357777461
baseline8,80,8.0,5.0,0.6738147312148168,0.5881390357777461
baseline8,80,8.0,12.0,0.673814731214839,0.5881390357777461
baseline8,80,12.0,1.0,0.673814731214839,0.5881390357777461
baseline8,80,12.0,5.0,0.6738147312148168,0.5881390357777683
baseline8,80,12.0,12.0,0.6738147312148168,0.5881390357777239
baseline8,80,24.0,1.0,0.6738147312148168,0.5881390357777461
baseline8,80,24.0,5.0,0.6738147312148168,0.5881390357777461
baseline8,80,24.0,12.0,0.6738147312148168,0.5881390357777461
baseline8,90,4.0,1.0,0.5756506649032822,0.5059214903808895
baseline8,90,4.0,5.0,0.5756506649032822,0.5059214903808895
baseline8,90,4.0,12.0,0.5756506649032822,0.5059214903808895
baseline8,90,8.0,1.0,0.5756506649032822,0.5059214903808895
baseline8,90,8.0,5.0,0.57565066490326,0.5059214903808895
baseline8,90,8.0,12.0,0.5756506649032822,0.5059214903808895
baseline8,90,12.0,1.0,0.5756506649032822,0.5059214903808895
baseline8,90,12.0,5.0,0.57565066490326,0.5059214903808895
baseline8,90,12.0,12.0,0.5756506649032822,0.5059214903808895
baseline8,90,24.0,1.0,0.57565066490326,0.5059214903808895
baseline8,90,24.0,5.0,0.5756506649032822,0.5059214903808895
baseline8,90,24.0,12.0,0.57565066490326,0.5059214903808895
baseline8,100,4.0,1.0,0.5003697750370018,0.45488810652192235
baseline8,100,4.0,5.0,0.5003697750370018,0.45488810652192235
baseline8,100,4.0,12.0,0.5003697750370018,0.45488810652192235
baseline8,100,8.0,1.0,0.500369775037024,0.45488810652192235
baseline8,100,8.0,5.0,0.5003697750370018,0.45488810652192235
baseline8,100,8.0,12.0,0.5003697750370018,0.45488810652192235
baseline8,100,12.0,1.0,0.5003697750369795,0.45488810652192235
baseline8,100,12.0,5.0,0.5003697750370018,0.45488810652192235
baseline8,100,12.0,12.0,0.5003697750370018,0.45488810652192235
baseline8,100,24.0,1.0,0.5003697750369795,0.45488810652192235
baseline8,100,24.0,5.0,0.5003697750370018,0.45488810652192235
baseline8,100,24.0,12.0,0.5003697750370018,0.45488810652192235
prior,2,4.0,1.0,0.25920258001426166,0.25920258001426166
prior,2,4.0,5.0,0.25920258001423946,0.25920258001426166
prior,2,4.0,12.0,0.0,0.0
prior,2,8.0,1.0,0.25920258001426166,0.25920258001426166
prior,2,8.0,5.0,0.25920258001423946,0.25920258001423946
prior,2,8.0,12.0,0.0,0.0
prior,2,12.0,1.0,0.25920258001423946,0.25920258001423946
prior,2,12.0,5.0,0.25920258001423946,0.25920258001423946
prior,2,12.0,12.0,0.25920258001423946,0.25920258001423946
prior,2,24.0,1.0,0.25920258001421725,0.25920258001423946
prior,2,24.0,5.0,0.25920258001423946,0.25920258001421725
prior,2,24.0,12.0,0.25920258001423946,0.25920258001423946
prior,3,4.0,1.0,2.441672121202987,5.099457531402574
prior,3,4.0,5.0,2.441672121202987,5.099457531402551
prior,3,4.0,12.0,2.710843373493965,4.920582656389816
prior,3,8.0,1.0,2.441672121202987,5.099457531402551
prior,3,8.0,5.0,2.441672121202987,5.099457531402529
prior,3,8.0,12.0,2.710843373493965,4.920582656389816
prior,3,12.0,1.0,2.4416721212029646,5.099457531402574
prior,3,12.0,5.0,2.441672121202987,5.099457531402574
prior,3,12.0,12.0,2.441672121202987,5.099457531402551
prior,3,24.0,1.0,2.441672121203009,5.099457531402551
prior,3,24.0,5.0,2.441672121202987,5.099457531402551
prior,3,24.0,12.0,2.441672121203009,5.099457531402574
prior,4,4.0,1.0,2.0850743000363714,2.3933659592741963
prior,4,4.0,5.0,2.0850743000363714,2.3933659592741963
prior,4,4.0,12.0,2.3648648648648685,2.433275225419651
prior,4,8.0,1.0,2.0850743000363936,2.393365959274174
prior,4,8.0,5.0,2.0850743000363714,2.393365959274174
prior,4,8.0,12.0,2.3648648648648685,2.433275225419651
prior,4,12.0,1.0,2.0850743000363936,2.393365959274174
prior,4,12.0,5.0,2.0850743000363936,2.3933659592741963
prior,4,12.0,12.0,2.0850743000363714,2.393365959274174
prior,4,24.0,1.0,2.0850743000363714,2.393365959274152
prior,4,24.0,5.0,2.0850743000363936,2.3933659592741963
prior,4,24.0,12.0,2.0850743000363714,2.3933659592741963
prior,5,4.0,1.0,1.0661222906829915,1.1194283348380019
prior,5,4.0,5.0,1.0661222906829915,1.1194283348379797
prior,5,4.0,12.0,1.1242603550295716,1.1054466120710593
prior,5,8.0,1.0,1.0661222906829915,1.1194283348379797
prior,5,8.0,5.0,1.0661222906829915,1.1194283348379797
prior,5,8.0,12.0,1.1242603550295716,1.1054466120710593
prior,5,12.0,1.0,1.0661222906830137,1.1194283348380019
prior,5,12.0,5.0,1.0661222906830137,1.1194283348379797
prior,5,12.0,12.0,1.0661222906830137,1.1194283348379797
prior,5,24.0,1.0,1.0661222906829693,1.1194283348379575
prior,5,24.0,5.0,1.0661222906830137,1.1194283348379797
prior,5,24.0,12.0,1.0661222906829693,1.1194283348379575
prior,6,4.0,1.0,1.2694455020513917,1.4860250872506864
prior,6,4.0,5.0,1.269445502051414,1.4860250872506864
prior,6,4.0,12.0,1.289134438305739,1.830950149449584
prior,6,8.0,1.0,1.2694455020513917,1.4860250872507086
prior,6,8.0,5.0,1.269445502051414,1.4860250872506864
prior,6,8.0,12.0,1.289134438305739,1.830950149449584
prior,6,12.0,1.0,1.2694455020513695,1.4860250872506864
prior,6,12.0,5.0,1.2694455020513917,1.4860250872506864
prior,6,12.0,12.0,1.2694455020513695,1.4860250872507086
prior,6,24.0,1.0,1.2694455020513695,1.4860250872506864
prior,6,24.0,5.0,1.269445502051414,1.4860250872507086
prior,6,24.0,12.0,1.2694455020513917,1.4860250872506864
prior,7,4.0,1.0,1.4815352454211617,1.6356998838463754
prior,7,4.0,5.0,1.4815352454211617,1.6356998838463754
prior,7,4.0,12.0,1.3530443497870026,1.4561713113412145
prior,7,8.0,1.0,1.4815352454211617,1.6356998838463754
prior,7,8.0,5.0,1.4815352454211617,1.6356998838463976
prior,7,8.0,12.0,1.3530443497870026,1.4561713113412145
prior,7,12.0,1.0,1.4815352454211617,1.6356998838463976
prior,7,12.0,5.0,1.4815352454211617,1.6356998838463976
prior,7,12.0,12.0,1.4815352454211617,1.6356998838463754
prior,7,24.0,1.0,1.4815352454211839,1.6356998838463976
prior,7,24.0,5.0,1.4815352454211617,1.6356998838463976
prior,7,24.0,12.0,1.4815352454211395,1.6356998838463754
prior,8,4.0,1.0,1.6596289918185736,2.8572397542029115
prior,8,4.0,5.0,1.6596289918185736,2.8572397542029115
prior,8,4.0,12.0,1.4966234714363758,2.6400261027967886
prior,8,8.0,1.0,1.6596289918185736,2.8572397542029337
prior,8,8.0,5.0,1.6596289918185514,2.8572397542029337
prior,8,8.0,12.0,1.4966234714363758,2.6400261027967886
prior,8,12.0,1.0,1.6596289918185736,2.857239754202956
prior,8,12.0,5.0,1.6596289918185736,2.8572397542029337
prior,8,12.0,12.0,1.6596289918185958,2.857239754202956
prior,8,24.0,1.0,1.6596289918185736,2.857239754202956
prior,8,24.0,5.0,1.6596289918185736,2.8572397542029337
prior,8,24.0,12.0,1.6596289918185736,2.857239754202956
prior,9,4.0,1.0,1.7546792597734395,3.126327169349419
prior,9,4.0,5.0,1.7546792597734617,3.1263271693493966
prior,9,4.0,12.0,1.6104400944050967,2.886164513364231
prior,9,8.0,1.0,1.754679259773484,3.126327169349419
prior,9,8.0,5.0,1.7546792597734617,3.126327169349419
prior,9,8.0,12.0,1.6104400944050967,2.886164513364231
prior,9,12.0,1.0,1.754679259773484,3.126327169349419
prior,9,12.0,5.0,1.7546792597734617,3.126327169349419
prior,9,12.0,12.0,1.7546792597734395,3.126327169349441
prior,9,24.0,1.0,1.7546792597734617,3.126327169349419
prior,9,24.0,5.0,1.7546792597734617,3.126327169349441
prior,9,24.0,12.0,1.754679259773484,3.126327169349419
prior,10,4.0,1.0,2.0046943147972396,2.890681113764737
prior,10,4.0,5.0,2.0046943147972396,2.8906811137647592
prior,10,4.0,12.0,1.637018443741134,2.642119339954929
prior,10,8.0,1.0,2.004694314797262,2.8906811137647592
prior,10,8.0,5.0,2.004694314797262,2.890681113764737
prior,10,8.0,12.0,1.637018443741134,2.642119339954929
prior,10,12.0,1.0,2.004694314797262,2.8906811137647592
prior,10,12.0,5.0,2.004694314797262,2.890681113764737
prior,10,12.0,12.0,2.0046943147972396,2.8906811137647592
prior,10,24.0,1.0,2.0046943147972396,2.890681113764737
prior,10,24.0,5.0,2.0046943147972396,2.890681113764737
prior,10,24.0,12.0,2.004694314797262,2.8906811137647592
prior,11,4.0,1.0,2.1425870620346954,3.2131457589807733
prior,11,4.0,5.0,2.1425870620346954,3.213145758980751
prior,11,4.0,12.0,1.7915453181537533,2.9534103030075087
prior,11,8.0,1.0,2.1425870620346954,3.2131457589807733
prior,11,8.0,5.0,2.1425870620346954,3.213145758980751
prior,11,8.0,12.0,1.7915453181537533,2.9534103030075087
prior,11,12.0,1.0,2.1425870620346954,3.2131457589807733
prior,11,12.0,5.0,2.142587062034673,3.213145758980729
prior,11,12.0,12.0,2.1425870620346954,3.213145758980729
prior,11,24.0,1.0,2.142587062034673,3.213145758980729
prior,11,24.0,5.0,2.1425870620346954,3.2131457589807733
prior,11,24.0,12.0,2.1425870620346954,3.213145758980751
prior,12,4.0,1.0,2.2426332366181523,3.2004642437645003
prior,12,4.0,5.0,2.2426332366181745,3.2004642437645003
prior,12,4.0,12.0,1.8797814207650365,2.9322284330877135
prior,12,8.0,1.0,2.2426332366181967,3.200464243764478
prior,12,8.0,5.0,2.2426332366181745,3.200464243764478
prior,12,8.0,12.0,1.8797814207650365,2.9322284330877135
prior,12,12.0,1.0,2.2426332366181745,3.2004642437645225
prior,12,12.0,5.0,2.2426332366181745,3.2004642437645003
prior,12,12.0,12.0,2.2426332366181745,3.2004642437645003
prior,12,24.0,1.0,2.2426332366181745,3.2004642437645003
prior,12,24.0,5.0,2.2426332366181745,3.200464243764478
prior,12,24.0,12.0,2.2426332366181745,3.200464243764478
prior,13,4.0,1.0,2.2993665535302243,2.964240544059349
prior,13,4.0,5.0,2.2993665535302465,2.9642405440593267
prior,13,4.0,12.0,1.9613852283175026,2.6983950736515716
prior,13,8.0,1.0,2.2993665535302465,2.964240544059349
prior,13,8.0,5.0,2.299366553530202,2.9642405440593267
prior,13,8.0,12.0,1.9613852283175026,2.6983950736515716
prior,13,12.0,1.0,2.2993665535302243,2.964240544059349
prior,13,12.0,5.0,2.2993665535302465,2.964240544059349
prior,13,12.0,12.0,2.2993665535302243,2.9642405440593267
prior,13,24.0,1.0,2.2993665535302465,2.964240544059349
prior,13,24.0,5.0,2.2993665535302465,2.9642405440593267
prior,13,24.0,12.0,2.2993665535302243,2.964240544059349
prior,14,4.0,1.0,2.386792547424932,3.2439741680430734
prior,14,4.0,5.0,2.386792547424954,3.2439741680430734
prior,14,4.0,12.0,2.0451930118213113,2.9857911386561797
prior,14,8.0,1.0,2.386792547424954,3.2439741680430956
prior,14,8.0,5.0,2.386792547424954,3.243974168043051
prior,14,8.0,12.0,2.0451930118213113,2.9857911386561797
prior,14,12.0,1.0,2.386792547424954,3.2439741680430734
prior,14,12.0,5.0,2.386792547424954,3.243974168043051
prior,14,12.0,12.0,2.386792547424954,3.2439741680430734
prior,14,24.0,1.0,2.386792547424954,3.2439741680430734
prior,14,24.0,5.0,2.386792547424954,3.243974168043051
prior,14,24.0,12.0,2.386792547424932,3.243974168043051
prior,15,4.0,1.0,2.4007793059855898,3.32954328074504
prior,15,4.0,5.0,2.400779305985612,3.32954328074504
prior,15,4.0,12.0,2.0964171147155763,3.0756940192324222
prior,15,8.0,1.0,2.400779305985612,3.329543280745062
prior,15,8.0,5.0,2.400779305985612,3.32954328074504
prior,15,8.0,12.0,2.0964171147155763,3.0756940192324222
prior,15,12.0,1.0,2.400779305985634,3.329543280745062
prior,15,12.0,5.0,2.400779305985612,3.32954328074504
prior,15,12.0,12.0,2.400779305985612,3.32954328074504
prior,15,24.0,1.0,2.4007793059855898,3.32954328074504
prior,15,24.0,5.0,2.400779305985612,3.32954328074504
prior,15,24.0,12.0,2.4007793059855898,3.32954328074504
prior,16,4.0,1.0,2.3347863654427314,3.404605538319716
prior,16,4.0,5.0,2.3347863654427314,3.4046055383197382
prior,16,4.0,12.0,2.067876874506691,3.151191355796956
prior,16,8.0,1.0,2.3347863654427314,3.4046055383197382
prior,16,8.0,5.0,2.3347863654427314,3.404605538319716
prior,16,8.0,12.0,2.067876874506691,3.151191355796956
prior,16,12.0,1.0,2.3347863654427092,3.404605538319716
prior,16,12.0,5.0,2.3347863654427314,3.4046055383197382
prior,16,12.0,12.0,2.3347863654427092,3.404605538319716
prior,16,24.0,1.0,2.3347863654427092,3.404605538319716
prior,16,24.0,5.0,2.3347863654427314,3.404605538319716
prior,16,24.0,12.0,2.3347863654427092,3.404605538319694
prior,17,4.0,1.0,2.3505282791862037,3.302779733261385
prior,17,4.0,5.0,2.350528279186226,3.302779733261385
prior,17,4.0,12.0,2.015358421070923,3.049647233415209
prior,17,8.0,1.0,2.350528279186226,3.3027797332614073
prior,17,8.0,5.0,2.350528279186226,3.302779733261385
prior,17,8.0,12.0,2.015358421070923,3.049647233415209
prior,17,12.0,1.0,2.350528279186226,3.3027797332614073
prior,17,12.0,5.0,2.350528279186226,3.3027797332614073
prior,17,12.0,12.0,2.350528279186248,3.302779733261385
prior,17,24.0,1.0,2.350528279186226,3.302779733261385
prior,17,24.0,5.0,2.350528279186226,3.302779733261385
prior,17,24.0,12.0,2.350528279186248,3.302779733261385
prior,18,4.0,1.0,2.3229377714980792,3.5243846473595575
prior,18,4.0,5.0,2.322937771498057,3.524384647359513
prior,18,4.0,12.0,1.9505570815715467,3.2706307867275353
prior,18,8.0,1.0,2.3229377714980792,3.5243846473595575
prior,18,8.0,5.0,2.3229377714981014,3.5243846473595353
prior,18,8.0,12.0,1.9505570815715467,3.2706307867275353
prior,18,12.0,1.0,2.3229377714980792,3.5243846473595353
prior,18,12.0,5.0,2.3229377714980792,3.5243846473595353
prior,18,12.0,12.0,2.3229377714980792,3.5243846473595575
prior,18,24.0,1.0,2.3229377714980792,3.5243846473595353
prior,18,24.0,5.0,2.3229377714981014,3.5243846473595353
prior,18,24.0,12.0,2.322937771498057,3.524384647359513
prior,19,4.0,1.0,2.290781174516776,3.5672317220131866
prior,19,4.0,5.0,2.290781174516776,3.5672317220131644
prior,19,4.0,12.0,1.8727934686672443,3.315093543635639
prior,19,8.0,1.0,2.2907811745167983,3.567231722013209
prior,19,8.0,5.0,2.290781174516776,3.567231722013209
prior,19,8.0,12.0,1.8727934686672443,3.315093543635639
prior,19,12.0,1.0,2.290781174516754,3.5672317220131866
prior,19,12.0,5.0,2.2907811745167983,3.5672317220131866
prior,19,12.0,12.0,2.290781174516776,3.5672317220131866
prior,19,24.0,1.0,2.290781174516776,3.5672317220131866
prior,19,24.0,5.0,2.290781174516776,3.5672317220131866
prior,19,24.0,12.0,2.290781174516776,3.5672317220131866
prior,20,4.0,1.0,2.2304212125208167,3.4949718920359585
prior,20,4.0,5.0,2.2304212125208167,3.4949718920359807
prior,20,4.0,12.0,1.7526897714313927,3.2459693461690975
prior,20,8.0,1.0,2.2304212125208167,3.4949718920359807
prior,20,8.0,5.0,2.230421212520839,3.4949718920359807
prior,20,8.0,12.0,1.7526897714313927,3.2459693461690975
prior,20,12.0,1.0,2.2304212125208167,3.4949718920359807
prior,20,12.0,5.0,2.230421212520839,3.494971892036003
prior,20,12.0,12.0,2.230421212520839,3.494971892036003
prior,20,24.0,1.0,2.230421212520839,3.4949718920359807
prior,20,24.0,5.0,2.230421212520861,3.4949718920359807
prior,20,24.0,12.0,2.230421212520839,3.4949718920359585
prior,21,4.0,1.0,2.2081063014148805,3.4418659814868136
prior,21,4.0,5.0,2.2081063014148583,3.4418659814868136
prior,21,4.0,12.0,1.6742872512103268,3.198762323802695
prior,21,8.0,1.0,2.2081063014148805,3.4418659814868358
prior,21,8.0,5.0,2.2081063014148805,3.4418659814868136
prior,21,8.0,12.0,1.6742872512103268,3.198762323802695
prior,21,12.0,1.0,2.2081063014148583,3.4418659814868136
prior,21,12.0,5.0,2.2081063014148583,3.4418659814868358
prior,21,12.0,12.0,2.2081063014148805,3.4418659814868136
prior,21,24.0,1.0,2.2081063014148805,3.4418659814868358
prior,21,24.0,5.0,2.2081063014148583,3.4418659814868136
prior,21,24.0,12.0,2.2081063014148805,3.4418659814868136
prior,22,4.0,1.0,2.091712373507759,3.4567355401592836
prior,22,4.0,5.0,2.091712373507737,3.4567355401592836
prior,22,4.0,12.0,1.604125476447682,3.219282809023438
prior,22,8.0,1.0,2.091712373507759,3.456735540159306
prior,22,8.0,5.0,2.091712373507759,3.456735540159306
prior,22,8.0,12.0,1.604125476447682,3.219282809023438
prior,22,12.0,1.0,2.091712373507737,3.456735540159328
prior,22,12.0,5.0,2.091712373507759,3.456735540159328
prior,22,12.0,12.0,2.0917123735077814,3.4567355401592836
prior,22,24.0,1.0,2.0917123735077814,3.456735540159306
prior,22,24.0,5.0,2.091712373507759,3.456735540159306
prior,22,24.0,12.0,2.091712373507759,3.456735540159306
prior,23,4.0,1.0,2.098410744351664,3.58747791415448
prior,23,4.0,5.0,2.098410744351664,3.5874779141544577
prior,23,4.0,12.0,1.584287442986132,3.354074772030846
prior,23,8.0,1.0,2.0984107443516864,3.58747791415448
prior,23,8.0,5.0,2.098410744351664,3.58747791415448
prior,23,8.0,12.0,1.584287442986132,3.354074772030846
prior,23,12.0,1.0,2.098410744351664,3.587477914154502
prior,23,12.0,5.0,2.0984107443516864,3.587477914154502
prior,23,12.0,12.0,2.0984107443516864,3.58747791415448
prior,23,24.0,1.0,2.098410744351664,3.58747791415448
prior,23,24.0,5.0,2.098410744351664,3.587477914154502
prior,23,24.0,12.0,2.098410744351664,3.58747791415448
prior,24,4.0,1.0,2.03822770264257,3.4008205836505656
prior,24,4.0,5.0,2.0382277026425255,3.4008205836505656
prior,24,4.0,12.0,1.5007683114222292,3.1683449353400173
prior,24,8.0,1.0,2.0382277026425477,3.400820583650588
prior,24,8.0,5.0,2.0382277026425477,3.4008205836505656
prior,24,8.0,12.0,1.5007683114222292,3.1683449353400173
prior,24,12.0,1.0,2.0382277026425255,3.4008205836505656
prior,24,12.0,5.0,2.0382277026425477,3.400820583650588
prior,24,12.0,12.0,2.0382277026425477,3.4008205836505656
prior,24,24.0,1.0,2.0382277026425477,3.400820583650588
prior,24,24.0,5.0,2.0382277026425477,3.400820583650588
prior,24,24.0,12.0,2.0382277026425033,3.4008205836505656
prior,25,4.0,1.0,1.9730510430013837,3.3787999896594867
prior,25,4.0,5.0,1.9730510430013837,3.3787999896594867
prior,25,4.0,12.0,1.4287061486231378,3.1461408283310677
prior,25,8.0,1.0,1.9730510430014059,3.3787999896594867
prior,25,8.0,5.0,1.9730510430014059,3.378799989659509
prior,25,8.0,12.0,1.4287061486231378,3.1461408283310677
prior,25,12.0,1.0,1.9730510430013837,3.3787999896594645
prior,25,12.0,5.0,1.9730510430014059,3.3787999896594867
prior,25,12.0,12.0,1.9730510430014059,3.3787999896594867
prior,25,24.0,1.0,1.9730510430013615,3.3787999896594867
prior,25,24.0,5.0,1.973051043001428,3.3787999896594867
prior,25,24.0,12.0,1.9730510430013837,3.3787999896594867
prior,26,4.0,1.0,1.935828923003835,3.306945673235373
prior,26,4.0,5.0,1.935828923003835,3.306945673235373
prior,26,4.0,12.0,1.331146208338163,3.072978133413762
prior,26,8.0,1.0,1.935828923003835,3.306945673235373
prior,26,8.0,5.0,1.9358289230038128,3.3069456732353952
prior,26,8.0,12.0,1.331146208338163,3.072978133413762
prior,26,12.0,1.0,1.9358289230038128,3.306945673235351
prior,26,12.0,5.0,1.935828923003835,3.306945673235373
prior,26,12.0,12.0,1.9358289230038572,3.306945673235373
prior,26,24.0,1.0,1.935828923003835,3.306945673235351
prior,26,24.0,5.0,1.935828923003835,3.306945673235373
prior,26,24.0,12.0,1.9358289230038128,3.306945673235351
prior,27,4.0,1.0,1.900065899301917,3.29929040053738
prior,27,4.0,5.0,1.900065899301917,3.29929040053738
prior,27,4.0,12.0,1.22113587153867,3.064420858882788
prior,27,8.0,1.0,1.900065899301917,3.299290400537358
prior,27,8.0,5.0,1.900065899301917,3.299290400537358
prior,27,8.0,12.0,1.22113587153867,3.064420858882788
prior,27,12.0,1.0,1.900065899301917,3.29929040053738
prior,27,12.0,5.0,1.900065899301917,3.29929040053738
prior,27,12.0,12.0,1.9000658993019393,3.29929040053738
prior,27,24.0,1.0,1.9000658993019393,3.299290400537358
prior,27,24.0,5.0,1.9000658993019393,3.29929040053738
prior,27,24.0,12.0,1.900065899301917,3.29929040053738
prior,28,4.0,1.0,1.8613021464355395,3.314755272315506
prior,28,4.0,5.0,1.8613021464355617,3.314755272315506
prior,28,4.0,12.0,1.1160965367261966,3.0793318007413584
prior,28,8.0,1.0,1.8613021464355395,3.314755272315506
prior,28,8.0,5.0,1.8613021464355395,3.314755272315484
prior,28,8.0,12.0,1.1160965367261966,3.0793318007413584
prior,28,12.0,1.0,1.8613021464355395,3.314755272315506
