level,gap_h,session_min,growth_spread_pct,sale_spread_pct,fastest,slowest,highest_sale,lowest_sale
77,4,1,3.603863190473655,5.549750302082446,WARRIOR,PALADIN,CLERIC,ROGUE
78,4,1,3.699824497568094,5.676933827926178,WARRIOR,PALADIN,CLERIC,ROGUE
79,4,1,3.7962559989252576,5.8073392899270715,WARRIOR,PALADIN,CLERIC,ROGUE
80,4,1,3.895120622495374,5.9288309930145555,WARRIOR,PALADIN,CLERIC,ROGUE
81,4,1,3.9941232959942674,6.044285755177525,WARRIOR,PALADIN,CLERIC,ROGUE
82,4,1,4.095476937893228,6.170517196953607,WARRIOR,PALADIN,CLERIC,ROGUE
83,4,1,4.194674777463736,6.272399184605049,WARRIOR,PALADIN,CLERIC,ROGUE
84,4,1,4.294243048784807,6.392454880620746,WARRIOR,PALADIN,CLERIC,ROGUE
85,4,1,4.396213259518578,6.504463627599333,WARRIOR,PALADIN,CLERIC,ROGUE
86,4,1,4.498924303101637,6.632322602897767,WARRIOR,PALADIN,CLERIC,ROGUE
87,4,1,4.600502054194777,6.75023047314629,WARRIOR,PALADIN,CLERIC,ROGUE
88,4,1,4.698429725797459,6.8735150077097185,WARRIOR,PALADIN,CLERIC,ROGUE
89,4,1,4.803260391581676,6.996773263124689,WARRIOR,PALADIN,CLERIC,ROGUE
90,4,1,4.908898206724266,7.108532426267611,WARRIOR,PALADIN,CLERIC,ROGUE
91,4,1,5.01419278011106,7.23685083595782,WARRIOR,PALADIN,CLERIC,ROGUE
92,4,1,5.115978357979345,7.364672094954172,WARRIOR,PALADIN,CLERIC,ROGUE
93,4,1,5.217430877802487,7.493948300540487,WARRIOR,PALADIN,CLERIC,ROGUE
94,4,1,5.319018279014265,7.623407099455104,WARRIOR,PALADIN,CLERIC,ROGUE
95,4,1,5.419137110849004,7.735295605616521,WARRIOR,PALADIN,CLERIC,ROGUE
96,4,1,5.518737088277903,7.853275730618692,WARRIOR,PALADIN,CLERIC,ROGUE
97,4,1,5.611351439547474,7.960989058229018,WARRIOR,PALADIN,CLERIC,ROGUE
98,4,1,5.705276936370862,8.09113218590658,WARRIOR,PALADIN,CLERIC,ROGUE
99,4,1,5.798539018690074,8.208362523612877,WARRIOR,PALADIN,CLERIC,ROGUE
100,4,1,5.889252307056836,8.36246233811735,WARRIOR,PALADIN,CLERIC,ROGUE
20,4,5,1.8890034609002848,2.137918083430801,ROGUE,MAGE,ROGUE,MAGE
21,4,5,1.7786757462805003,2.0828060127009884,RANGER,MAGE,ROGUE,MAGE
22,4,5,1.7207692667444041,1.7994059642134186,ROGUE,MAGE,ROGUE,MAGE
23,4,5,1.6731228436438927,1.7493973558209364,ROGUE,PALADIN,CLERIC,MAGE
24,4,5,1.5935393821692623,1.777985571410734,ROGUE,PALADIN,CLERIC,MAGE
25,4,5,1.5590033232113942,1.783437742687921,ROGUE,PALADIN,CLERIC,MAGE
26,4,5,1.527959226308928,1.8843950532158482,RANGER,PALADIN,CLERIC,MAGE
27,4,5,1.4930616707883315,1.9596969680996557,RANGER,PALADIN,CLERIC,MAGE
28,4,5,1.4632068207391047,2.028746294108452,RANGER,PALADIN,CLERIC,MAGE
29,4,5,1.4742232553603296,2.116130400263172,RANGER,PALADIN,CLERIC,MAGE
30,4,5,1.4559202753665845,2.1586115514153237,RANGER,PALADIN,CLERIC,MAGE
31,4,5,1.4768437473227758,2.2364865768690345,RANGER,PALADIN,CLERIC,MAGE
32,4,5,1.4606343894586926,2.298385468859343,RANGER,PALADIN,CLERIC,MAGE
33,4,5,1.4659312614631048,2.3595410343254963,RANGER,PALADIN,CLERIC,MAGE
34,4,5,1.4687424961393747,2.444770093595783,RANGER,PALADIN,CLERIC,MAGE
35,4,5,1.4939827700937158,2.5370233918255103,RANGER,PALADIN,CLERIC,MAGE
36,4,5,1.5173261617045908,2.597489415067944,RANGER,PALADIN,CLERIC,MAGE
37,4,5,1.5494876793925583,2.683052919978679,RANGER,PALADIN,CLERIC,MAGE
38,4,5,1.607966146232176,2.758718874465549,RANGER,PALADIN,CLERIC,MAGE
39,4,5,1.6706639562934056,2.835431516690612,RANGER,PALADIN,CLERIC,MAGE
40,4,5,1.7229407168328104,2.915101233991768,RANGER,PALADIN,CLERIC,MAGE
41,4,5,1.7752903784106877,3.0024190451103383,RANGER,PALADIN,CLERIC,MAGE
42,4,5,1.8034283842031318,3.076539969883618,RANGER,PALADIN,CLERIC,MAGE
43,4,5,1.8384507985472087,3.143565377981905,RANGER,PALADIN,CLERIC,MAGE
44,4,5,1.8670795947630214,3.2113097319139694,RANGER,PALADIN,CLERIC,MAGE
45,4,5,1.8958838734648653,3.3126342333549275,RANGER,PALADIN,CLERIC,MAGE
46,4,5,1.9212099506678237,3.403461939487551,RANGER,PALADIN,CLERIC,MAGE
47,4,5,1.9666222927117838,3.4799171414949592,RANGER,PALADIN,CLERIC,MAGE
48,4,5,2.0085622941207193,3.5784568418342655,RANGER,PALADIN,CLERIC,MAGE
49,4,5,2.040286906745159,3.662113054011673,RANGER,PALADIN,CLERIC,MAGE
50,4,5,2.081291198127011,3.762526432948299,RANGER,PALADIN,CLERIC,MAGE
51,4,5,2.116590334497026,3.8422848267575027,RANGER,PALADIN,CLERIC,MAGE
52,4,5,2.144168594309548,3.9347266654008894,RANGER,PALADIN,CLERIC,MAGE
53,4,5,2.1710032666489854,4.0163625030225525,RANGER,PALADIN,CLERIC,MAGE
54,4,5,2.1908716562338615,4.097249678608006,RANGER,PALADIN,CLERIC,MAGE
55,4,5,2.213119876455938,4.1652390272260975,RANGER,PALADIN,CLERIC,MAGE
56,4,5,2.2392539142349843,4.227858876706425,RANGER,PALADIN,CLERIC,MAGE
57,4,5,2.2610791840560696,4.2803732370620295,RANGER,PALADIN,CLERIC,MAGE
58,4,5,2.283224119803018,4.3309734324808336,RANGER,PALADIN,CLERIC,MAGE
59,4,5,2.311115121677143,4.381035600962124,RANGER,PALADIN,CLERIC,MAGE
60,4,5,2.3420437575452535,4.436343003769094,RANGER,PALADIN,CLERIC,MAGE
61,4,5,2.371250163819405,4.48368220414701,RANGER,PALADIN,CLERIC,MAGE
62,4,5,2.4055872492530828,4.534024070156284,RANGER,PALADIN,CLERIC,MAGE
63,4,5,2.4372262917238263,4.587073531545238,RANGER,PALADIN,CLERIC,MAGE
64,4,5,2.478940374561467,4.644113943206052,RANGER,PALADIN,CLERIC,MAGE
65,4,5,2.5188662317596755,4.700820872937883,RANGER,PALADIN,CLERIC,MAGE
66,4,5,2.5762119954437557,4.7570358455927275,WARRIOR,PALADIN,CLERIC,MAGE
67,4,5,2.668004049362982,4.816334348137397,WARRIOR,PALADIN,CLERIC,MAGE
68,4,5,2.753668687132804,4.875419862450903,WARRIOR,PALADIN,CLERIC,MAGE
69,4,5,2.845690718221894,4.93334557952827,WARRIOR,PALADIN,CLERIC,MAGE
70,4,5,2.935670061016138,4.993660698154101,WARRIOR,PALADIN,CLERIC,MAGE
71,4,5,3.029066145400283,5.06164267990068,WARRIOR,PALADIN,CLERIC,MAGE
72,4,5,3.120675976625198,5.125508230091169,WARRIOR,PALADIN,CLERIC,MAGE
73,4,5,3.2133087471292843,5.190040343058544,WARRIOR,PALADIN,CLERIC,MAGE
74,4,5,3.309891710179569,5.250468514372808,WARRIOR,PALADIN,CLERIC,MAGE
75,4,5,3.4074253784118103,5.311900401752134,WARRIOR,PALADIN,CLERIC,MAGE
76,4,5,3.5035639527696505,5.436484159911559,WARRIOR,PALADIN,CLERIC,ROGUE
77,4,5,3.6038631904736995,5.549750302082446,WARRIOR,PALADIN,CLERIC,ROGUE
78,4,5,3.699824497568094,5.676933827926178,WARRIOR,PALADIN,CLERIC,ROGUE
79,4,5,3.7962559989252576,5.807339289927094,WARRIOR,PALADIN,CLERIC,ROGUE
80,4,5,3.895120622495374,5.928830993014578,WARRIOR,PALADIN,CLERIC,ROGUE
81,4,5,3.994123295994245,6.044285755177525,WARRIOR,PALADIN,CLERIC,ROGUE
82,4,5,4.095476937893228,6.170517196953607,WARRIOR,PALADIN,CLERIC,ROGUE
83,4,5,4.194674777463758,6.272399184605071,WARRIOR,PALADIN,CLERIC,ROGUE
84,4,5,4.2940441118801465,6.392454880620746,WARRIOR,PALADIN,CLERIC,ROGUE
85,4,5,4.39493254985901,6.504463627599355,WARRIOR,PALADIN,CLERIC,ROGUE
86,4,5,4.4945115576671135,6.632322602897767,WARRIOR,PALADIN,CLERIC,ROGUE
87,4,5,4.588738278212134,6.75023047314629,WARRIOR,PALADIN,CLERIC,ROGUE
88,4,5,4.673877163723961,6.873515007709741,WARRIOR,PALADIN,CLERIC,ROGUE
89,4,5,4.758658108955838,6.9967732631247115,WARRIOR,PALADIN,CLERIC,ROGUE
90,4,5,4.836990780549244,7.108532426267633,WARRIOR,PALADIN,CLERIC,ROGUE
91,4,5,4.908770212943447,7.236850835957864,WARRIOR,PALADIN,CLERIC,ROGUE
92,4,5,4.972569667154958,7.364672094954172,WARRIOR,PALADIN,CLERIC,ROGUE
93,4,5,5.03284335336569,7.493948300540487,WARRIOR,PALADIN,CLERIC,ROGUE
94,4,5,5.088558551224276,7.623407099455104,WARRIOR,PALADIN,CLERIC,ROGUE
95,4,5,5.138993221562926,7.735295605616566,WARRIOR,PALADIN,CLERIC,ROGUE
96,4,5,5.185926656946971,7.853275730618714,WARRIOR,PALADIN,CLERIC,ROGUE
97,4,5,5.224942786360098,7.96098905822904,WARRIOR,PALADIN,CLERIC,ROGUE
98,4,5,5.26159650970579,8.091132185906623,WARRIOR,PALADIN,CLERIC,ROGUE
99,4,5,5.295337587075477,8.208362523612877,WARRIOR,PALADIN,CLERIC,ROGUE
100,4,5,5.324312556138877,8.362462338117371,WARRIOR,PALADIN,CLERIC,ROGUE
20,4,12,2.046869637691806,2.3581273225482313,ROGUE,WARRIOR,ROGUE,WARRIOR
21,4,12,1.9398223029712058,2.308721306226169,RANGER,WARRIOR,ROGUE,WARRIOR
22,4,12,1.9119380282257792,2.1256984374177668,ROGUE,WARRIOR,ROGUE,WARRIOR
23,4,12,1.868660394883248,2.128201992584633,ROGUE,WARRIOR,CLERIC,WARRIOR
24,4,12,1.8049537169738006,2.1452861200919715,ROGUE,WARRIOR,CLERIC,WARRIOR
25,4,12,1.765372318962033,2.248641903952242,ROGUE,WARRIOR,CLERIC,WARRIOR
26,4,12,1.7413880899956213,2.320131125713343,RANGER,WARRIOR,CLERIC,WARRIOR
27,4,12,1.748130803820902,2.495827546260143,RANGER,WARRIOR,CLERIC,WARRIOR
28,4,12,1.7674971077882295,2.4532805310936157,RANGER,WARRIOR,CLERIC,WARRIOR
29,4,12,1.7787804132217033,2.498998830625254,RANGER,WARRIOR,CLERIC,WARRIOR
30,4,12,1.7893544733861733,2.506100705260317,RANGER,WARRIOR,CLERIC,WARRIOR
31,4,12,1.8289878657091085,2.5216173769793793,RANGER,WARRIOR,CLERIC,WARRIOR
32,4,12,1.8448923812777407,2.554285759466879,RANGER,WARRIOR,CLERIC,WARRIOR
33,4,12,1.8721340899856775,2.6476876249841963,RANGER,WARRIOR,CLERIC,WARRIOR
34,4,12,1.8975060507208097,2.776024389952414,RANGER,WARRIOR,CLERIC,WARRIOR
35,4,12,1.9494177193045248,2.906701932835576,RANGER,WARRIOR,CLERIC,WARRIOR
36,4,12,1.981226132921976,2.962736485029316,RANGER,WARRIOR,CLERIC,WARRIOR
37,4,12,2.040568833975942,3.076204359228041,RANGER,WARRIOR,CLERIC,WARRIOR
38,4,12,2.0942124690981556,3.2438909634193047,RANGER,WARRIOR,CLERIC,WARRIOR
39,4,12,2.1774422140335536,3.349511256057447,RANGER,WARRIOR,CLERIC,WARRIOR
40,4,12,2.226024771770385,3.448034864097438,RANGER,WARRIOR,CLERIC,WARRIOR
41,4,12,2.285067674844954,3.5460439602997607,RANGER,WARRIOR,CLERIC,WARRIOR
42,4,12,2.325600868611377,3.702473822084973,RANGER,WARRIOR,CLERIC,WARRIOR
43,4,12,2.363246449795664,3.7896339040581317,RANGER,WARRIOR,CLERIC,WARRIOR
44,4,12,2.3733095177341346,3.893092658247599,RANGER,WARRIOR,CLERIC,WARRIOR
45,4,12,2.4022878932316694,4.025847883445111,RANGER,WARRIOR,CLERIC,WARRIOR
46,4,12,2.444274068186436,4.19899263483432,RANGER,WARRIOR,CLERIC,WARRIOR
47,4,12,2.480786287690173,4.295234933280856,RANGER,WARRIOR,CLERIC,WARRIOR
48,4,12,2.5208502352750406,4.425275513032001,RANGER,WARRIOR,CLERIC,WARRIOR
49,4,12,2.5522881937940944,4.548967766559753,RANGER,WARRIOR,CLERIC,WARRIOR
50,4,12,2.587516280933766,4.658188177643918,RANGER,WARRIOR,CLERIC,WARRIOR
51,4,12,2.6085277305731847,4.769240859526347,RANGER,WARRIOR,CLERIC,WARRIOR
52,4,12,2.633828549718098,4.858813264484274,RANGER,WARRIOR,CLERIC,WARRIOR
53,4,12,2.6558932969027893,4.966292983996334,RANGER,WARRIOR,CLERIC,WARRIOR
54,4,12,2.6693610269123536,5.050440019022617,RANGER,WARRIOR,CLERIC,WARRIOR
55,4,12,2.6817622050044676,5.133800155470536,RANGER,WARRIOR,CLERIC,WARRIOR
56,4,12,2.6997687720579533,5.208288387694671,RANGER,WARRIOR,CLERIC,WARRIOR
57,4,12,2.7069244570467665,5.328966554268222,RANGER,WARRIOR,CLERIC,WARRIOR
58,4,12,2.708674887732565,5.400335276687973,RANGER,WARRIOR,CLERIC,WARRIOR
59,4,12,2.7137999803358293,5.446621318898304,RANGER,WARRIOR,CLERIC,WARRIOR
60,4,12,2.7217485568637567,5.520695793810382,RANGER,WARRIOR,CLERIC,WARRIOR
61,4,12,2.728657928097422,5.6199990487732165,RANGER,WARRIOR,CLERIC,WARRIOR
62,4,12,2.743519962163865,5.704563511830263,RANGER,WARRIOR,CLERIC,WARRIOR
63,4,12,2.758608174460364,5.815940072006676,RANGER,WARRIOR,CLERIC,WARRIOR
64,4,12,2.7794939031065224,5.908349657796208,RANGER,WARRIOR,CLERIC,WARRIOR
65,4,12,2.795600646633112,6.001647021307788,RANGER,WARRIOR,CLERIC,WARRIOR
66,4,12,2.8154315043852574,6.104291775237902,RANGER,WARRIOR,CLERIC,WARRIOR
67,4,12,2.8354728481714275,6.165781230405565,RANGER,WARRIOR,CLERIC,WARRIOR
68,4,12,2.855447133818112,6.271193710587264,RANGER,WARRIOR,CLERIC,WARRIOR
69,4,12,2.880017682111502,6.383633481082773,RANGER,WARRIOR,CLERIC,WARRIOR
70,4,12,2.902531537674702,6.514320595086098,RANGER,WARRIOR,CLERIC,WARRIOR
71,4,12,2.9274834873613376,6.666210568387543,RANGER,WARRIOR,CLERIC,WARRIOR
72,4,12,2.956791809564252,6.7717864999294,RANGER,WARRIOR,CLERIC,WARRIOR
73,4,12,2.983722101023667,6.896824004843638,RANGER,WARRIOR,CLERIC,WARRIOR
74,4,12,3.017004989695393,7.020400017555661,RANGER,WARRIOR,CLERIC,WARRIOR
75,4,12,3.0480895149398,7.1496594000781455,RANGER,WARRIOR,CLERIC,WARRIOR
76,4,12,3.0894666044417596,7.2849217587647175,RANGER,WARRIOR,CLERIC,WARRIOR
77,4,12,3.1249804683140203,7.4148889503434345,RANGER,WARRIOR,CLERIC,WARRIOR
78,4,12,3.159508185566251,7.549086546350159,RANGER,WARRIOR,CLERIC,WARRIOR
79,4,12,3.2000558991497563,7.689084817565606,RANGER,WARRIOR,CLERIC,WARRIOR
80,4,12,3.23698420971128,7.818896694906696,RANGER,WARRIOR,CLERIC,WARRIOR
81,4,12,3.2788966397250263,7.94410689467393,RANGER,WARRIOR,CLERIC,WARRIOR
82,4,12,3.3183545391475056,8.073018553470668,RANGER,WARRIOR,CLERIC,WARRIOR
83,4,12,3.354791185020045,8.207709538793996,RANGER,WARRIOR,CLERIC,WARRIOR
84,4,12,3.3985971044614205,8.34076036723701,RANGER,WARRIOR,CLERIC,WARRIOR
85,4,12,3.4465763883607448,8.47463734479701,RANGER,WARRIOR,CLERIC,WARRIOR
86,4,12,3.4948118355116353,8.629342057045886,RANGER,WARRIOR,CLERIC,WARRIOR
87,4,12,3.5398723455960734,8.759500525140961,RANGER,WARRIOR,CLERIC,WARRIOR
88,4,12,3.588118717552291,8.893545596331931,RANGER,WARRIOR,CLERIC,WARRIOR
89,4,12,3.6431519555648384,9.032017484319121,RANGER,WARRIOR,CLERIC,WARRIOR
90,4,12,3.694038677627298,9.173950072787896,RANGER,WARRIOR,CLERIC,WARRIOR
91,4,12,3.744106103311129,9.329154059254208,RANGER,WARRIOR,CLERIC,WARRIOR
92,4,12,3.7993257750939646,9.493947720092223,RANGER,WARRIOR,CLERIC,WARRIOR
93,4,12,3.852495554958968,9.634834938781477,RANGER,WARRIOR,CLERIC,WARRIOR
94,4,12,3.909181117402105,9.795901326899603,RANGER,WARRIOR,CLERIC,WARRIOR
95,4,12,3.968063030991109,9.916505231944983,RANGER,WARRIOR,CLERIC,WARRIOR
96,4,12,4.021256596375022,10.065744916961306,RANGER,WARRIOR,CLERIC,WARRIOR
97,4,12,4.077369198439729,10.19516257992461,RANGER,WARRIOR,CLERIC,WARRIOR
98,4,12,4.136533550890986,10.346590943049726,RANGER,WARRIOR,CLERIC,WARRIOR
99,4,12,4.197401080780128,10.486214452900455,RANGER,WARRIOR,CLERIC,WARRIOR
100,4,12,4.25995873300431,10.657212766151613,RANGER,WARRIOR,CLERIC,WARRIOR
20,6,1,1.889003460900307,2.137918083430801,ROGUE,MAGE,ROGUE,MAGE
21,6,1,1.7786757462805003,2.082806012700966,RANGER,MAGE,ROGUE,MAGE
22,6,1,1.7207692667444485,1.799405964213463,ROGUE,MAGE,ROGUE,MAGE
23,6,1,1.673122843643915,1.7493973558209142,ROGUE,PALADIN,CLERIC,MAGE
24,6,1,1.5935393821692623,1.7779855714107562,ROGUE,PALADIN,CLERIC,MAGE
25,6,1,1.5590033232113942,1.7834377426879433,ROGUE,PALADIN,CLERIC,MAGE
26,6,1,1.5279592263089503,1.8843950532158482,RANGER,PALADIN,CLERIC,MAGE
27,6,1,1.4930616707883093,1.9596969680996112,RANGER,PALADIN,CLERIC,MAGE
28,6,1,1.4632068207391047,2.0287462941084744,RANGER,PALADIN,CLERIC,MAGE
29,6,1,1.4742232553603296,2.116130400263172,RANGER,PALADIN,CLERIC,MAGE
30,6,1,1.4559202753665401,2.1586115514153015,RANGER,PALADIN,CLERIC,MAGE
31,6,1,1.4768437473227536,2.2364865768690123,RANGER,PALADIN,CLERIC,MAGE
32,6,1,1.4606343894586704,2.2983854688593874,RANGER,PALADIN,CLERIC,MAGE
33,6,1,1.465931261463127,2.3595410343254963,RANGER,PALADIN,CLERIC,MAGE
34,6,1,1.4687424961393525,2.444770093595827,RANGER,PALADIN,CLERIC,MAGE
35,6,1,1.4939827700937158,2.5370233918255103,RANGER,PALADIN,CLERIC,MAGE
36,6,1,1.517326161704613,2.5974894150679217,RANGER,PALADIN,CLERIC,MAGE
37,6,1,1.5494876793925583,2.683052919978657,RANGER,PALADIN,CLERIC,MAGE
38,6,1,1.6079661462321981,2.758718874465549,RANGER,PALADIN,CLERIC,MAGE
39,6,1,1.6706639562934056,2.8354315166905897,RANGER,PALADIN,CLERIC,MAGE
40,6,1,1.7229407168328104,2.9151012339918125,RANGER,PALADIN,CLERIC,MAGE
41,6,1,1.7752903784106877,3.0024190451103605,RANGER,PALADIN,CLERIC,MAGE
42,6,1,1.8034283842031096,3.0765399698836404,RANGER,PALADIN,CLERIC,MAGE
43,6,1,1.8384507985472087,3.1435653779819273,RANGER,PALADIN,CLERIC,MAGE
44,6,1,1.867079594762977,3.2113097319139694,RANGER,PALADIN,CLERIC,MAGE
45,6,1,1.8958838734648875,3.3126342333549275,RANGER,PALADIN,CLERIC,MAGE
46,6,1,1.9212099506678015,3.4034619394875287,RANGER,PALADIN,CLERIC,MAGE
47,6,1,1.9666222927117616,3.4799171414949592,RANGER,PALADIN,CLERIC,MAGE
48,6,1,2.008562294120675,3.578456841834221,RANGER,PALADIN,CLERIC,MAGE
49,6,1,2.040286906745181,3.662113054011651,RANGER,PALADIN,CLERIC,MAGE
50,6,1,2.081291198127011,3.762526432948321,RANGER,PALADIN,CLERIC,MAGE
51,6,1,2.116590334497026,3.8422848267575027,RANGER,PALADIN,CLERIC,MAGE
52,6,1,2.144168594309548,3.9347266654008894,RANGER,PALADIN,CLERIC,MAGE
53,6,1,2.171003266648963,4.0163625030225525,RANGER,PALADIN,CLERIC,MAGE
54,6,1,2.1908716562338393,4.097249678608006,RANGER,PALADIN,CLERIC,MAGE
55,6,1,2.21311987645596,4.165239027226075,RANGER,PALADIN,CLERIC,MAGE
56,6,1,2.2392539142349843,4.227858876706447,RANGER,PALADIN,CLERIC,MAGE
57,6,1,2.2610791840560696,4.280373237062052,RANGER,PALADIN,CLERIC,MAGE
58,6,1,2.283224119803018,4.330973432480811,RANGER,PALADIN,CLERIC,MAGE
59,6,1,2.3111151216771653,4.381035600962124,RANGER,PALADIN,CLERIC,MAGE
60,6,1,2.3420437575452535,4.4363430037691165,RANGER,PALADIN,CLERIC,MAGE
61,6,1,2.371250163819383,4.483682204147055,RANGER,PALADIN,CLERIC,MAGE
62,6,1,2.4055872492530606,4.534024070156328,RANGER,PALADIN,CLERIC,MAGE
63,6,1,2.437226291723804,4.58707353154526,RANGER,PALADIN,CLERIC,MAGE
64,6,1,2.4789403745614225,4.6441139432060075,RANGER,PALADIN,CLERIC,MAGE
65,6,1,2.5188662317596755,4.700820872937861,RANGER,PALADIN,CLERIC,MAGE
66,6,1,2.5762119954437557,4.75703584559275,WARRIOR,PALADIN,CLERIC,MAGE
67,6,1,2.668004049363004,4.816334348137374,WARRIOR,PALADIN,CLERIC,MAGE
68,6,1,2.753668687132804,4.875419862450925,WARRIOR,PALADIN,CLERIC,MAGE
69,6,1,2.8456907182218716,4.933345579528248,WARRIOR,PALADIN,CLERIC,MAGE
70,6,1,2.935670061016138,4.993660698154101,WARRIOR,PALADIN,CLERIC,MAGE
71,6,1,3.029066145400261,5.0616426799006575,WARRIOR,PALADIN,CLERIC,MAGE
72,6,1,3.12067597662522,5.125508230091169,WARRIOR,PALADIN,CLERIC,MAGE
73,6,1,3.2133087471293287,5.190040343058522,WARRIOR,PALADIN,CLERIC,MAGE
74,6,1,3.3098917101795466,5.25046851437283,WARRIOR,PALADIN,CLERIC,MAGE
75,6,1,3.4074253784118103,5.3119004017521565,WARRIOR,PALADIN,CLERIC,MAGE
