class,seed_index,level,str,con,dex,int,wis,cha,hp,mp,tales,kills,seconds,bag,proc_pct,skill_damage_pct,skills,skill_uses,stat_power,equipment_power,sale_gold,items_sold,attacks,casts,experience,bonus_cap_h,bonus_proc_pct,bonus_search_s,bonus_sale_pct
WARRIOR,14,36,48,42,17,23,24,18,570,412,18,91847,2006220.0,60,15,200.28571428571428,8,63810,207,181,39773127,91837,688991,105738,432,8.171083386138932,16.303303878443533,4.887,1.7999999999999998
WARRIOR,14,37,51,42,17,23,25,18,602,434,19,97181,2118060.0,61,16,201.57142857142858,8,66153,215,185,43256556,97131,726013,112111,380,8.174726736564068,17.336650123916538,4.887,1.7999999999999998
WARRIOR,14,38,52,42,17,23,25,19,620,445,19,102688,2230440.0,63,16,202.42857142857142,8,68309,220,190,46993628,102682,761974,118632,380,8.178390386510111,17.336650123916538,4.887,1.9
WARRIOR,14,39,52,44,18,23,25,20,650,468,20,108318,2344620.0,63,16,206.71428571428572,8,69979,226,195,50864256,108289,798302,125282,144,8.192527046307086,17.336650123916538,4.88,2.0
WARRIOR,14,40,52,47,18,23,25,21,683,488,21,114112,2464620.0,64,16,234.4,9,71818,232,201,55023464,114085,837480,132401,149,8.21262281530193,17.336650123916538,4.88,2.1
WARRIOR,14,41,52,49,18,23,26,22,720,507,22,120069,2585580.0,65,16,211.125,9,74248,237,205,59352264,120037,876052,139319,369,8.228004117910144,17.37013561103036,4.88,2.1999999999999997
WARRIOR,14,42,53,50,18,23,26,24,757,529,23,126161,2710800.0,65,16,212.0,9,76701,243,211,63859851,126147,916576,146653,426,8.238210401901052,17.37013561103036,4.88,2.4
WARRIOR,14,43,56,50,18,23,27,24,795,551,24,132410,2839740.0,68,17,212.875,9,78614,251,215,68621307,132354,958549,154296,470,8.242844128079861,18.403758061486066,4.88,2.4
WARRIOR,14,44,58,51,18,24,27,24,831,574,25,138800,2968620.0,69,17,213.25,9,80333,258,220,73710087,138746,999337,162083,452,8.2534517907089,18.437515279185103,4.88,2.4
WARRIOR,14,45,61,51,18,24,28,24,873,594,26,145327,3100500.0,71,17,244.375,10,82117,265,225,79025575,145301,1041168,169967,30,8.2582418286744,18.471405145706253,4.88,2.4
WARRIOR,14,46,63,52,18,24,28,25,911,612,27,151996,3232860.0,73,17,234.44444444444446,10,84567,272,230,84497425,151968,1082241,177793,725,8.269255262768526,18.471405145706253,4.88,2.5
WARRIOR,14,47,65,54,19,24,28,26,969,647,29,158818,3367140.0,74,18,238.0,10,86744,279,234,90231833,158776,1123521,186064,354,8.28690619113974,19.47140514570625,4.873,2.6
WARRIOR,14,48,66,56,19,24,29,26,1010,666,30,165791,3504060.0,76,18,225.55555555555554,10,88430,285,242,96211173,165732,1165488,194489,606,8.305135264710747,19.505425616113786,4.873,2.6
WARRIOR,14,49,68,58,20,24,29,27,1074,699,32,172911,3643620.0,77,18,228.77777777777777,10,90161,292,246,102495744,172876,1208174,203033,30,8.323947410064628,19.505425616113786,4.867,2.7
WARRIOR,14,50,70,59,20,25,29,27,1119,718,33,180184,3785460.0,79,19,266.29411764705884,11,91935,298,253,109153621,180150,1251302,211933,120,8.33649207077648,20.539574715066923,4.867,2.7
WARRIOR,14,51,73,60,20,25,29,29,1186,752,35,187600,3928800.0,81,19,233.5,11,94490,306,259,115954111,187579,1294362,220992,8,8.349321450325705,20.539574715066923,4.867,2.9
WARRIOR,14,52,76,60,20,25,30,29,1230,778,36,195180,4075080.0,83,19,233.0,11,96859,313,262,122945986,195146,1338251,230319,367,8.355319320537387,20.573850533203576,4.867,2.9
WARRIOR,14,53,77,63,20,25,31,30,1296,813,38,202898,4223520.0,84,20,249.7,11,98627,319,266,130218364,202865,1382586,239856,523,8.38312819341456,21.60825122377455,4.867,3.0
WARRIOR,14,54,78,64,21,25,32,30,1343,837,39,210767,4374300.0,85,20,233.7,11,100391,325,271,137885529,210717,1427425,249785,163,8.396968791983618,21.642774999506567,4.86,3.0
WARRIOR,14,55,81,64,22,26,33,30,1418,871,41,218788,4527540.0,87,20,241.8181818181818,12,102248,332,276,145819779,218723,1472859,260011,637,8.403524870357575,21.712184937367958,4.853,3.0
WARRIOR,14,56,82,65,22,26,33,32,1465,891,42,226962,4683240.0,89,20,249.27272727272728,12,104804,338,281,154144082,226953,1518808,270150,485,8.417806715808856,21.712184937367958,4.853,3.2
WARRIOR,14,57,82,68,23,26,33,34,1533,928,44,235272,4847160.0,89,20,257.72727272727275,12,107083,344,286,162656615,235230,1569627,281482,318,8.448155046540732,21.712184937367958,4.847,3.3999999999999995
WARRIOR,14,58,84,71,23,27,33,34,1606,963,46,243750,5014920.0,91,20,244.0,12,108985,351,291,171535043,243700,1621860,293028,646,8.47949155407939,21.74706779692895,4.847,3.3999999999999995
WARRIOR,14,59,86,72,23,27,34,34,1657,989,47,252377,5185560.0,92,20,252.0909090909091,12,110964,358,295,180823046,252345,1674964,304771,590,8.495268090304256,21.782067131559156,4.847,3.3999999999999995
WARRIOR,14,60,89,73,23,27,36,34,1738,1027,49,261145,5358960.0,94,20,252.33333333333334,13,112979,365,302,190435989,261124,1728926,316663,662,8.511349830213497,21.852409149780872,4.847,3.3999999999999995
WARRIOR,14,61,93,73,23,27,36,36,1818,1065,51,270063,5534100.0,97,20,256.0833333333333,13,115653,372,305,200336565,270039,1782962,328585,289,8.519192220116748,21.852409149780872,4.847,3.5999999999999996
WARRIOR,14,62,95,75,23,28,37,36,1896,1102,53,278744,5704380.0,98,20,266.8333333333333,13,117432,379,311,210098792,278678,1835467,340254,726,8.544435953614396,21.92319927279598,4.847,3.5999999999999996
WARRIOR,14,63,98,75,23,28,38,36,1952,1128,54,287829,5881680.0,101,20,264.25,13,119267,385,315,220555142,287740,1889761,352518,420,8.552590619969543,21.95875889099335,4.847,3.5999999999999996
WARRIOR,14,64,98,79,24,29,38,36,2030,1171,56,297063,6062520.0,101,20,271.75,13,121191,392,321,231354570,297032,1945371,364931,546,8.59684977107873,21.994426432764044,4.84,3.5999999999999996
WARRIOR,14,65,101,80,24,30,38,37,2117,1212,58,306446,6245820.0,103,20,296.55,14,123142,399,327,242502163,306350,2001673,377577,161,8.614795173872556,22.030200607446403,4.84,3.6999999999999997
WARRIOR,14,66,103,82,24,30,39,38,2204,1252,60,315978,6431040.0,105,20,273.61538461538464,14,125533,405,331,253930523,315894,2058122,390302,675,8.64244801632254,22.066080158597533,4.84,3.8
WARRIOR,14,67,105,84,24,30,40,39,2290,1291,62,325570,6617040.0,106,20,275.9230769230769,14,127378,412,335,265710701,325509,2114650,403095,426,8.67075802919783,22.102063862602485,4.84,3.9
WARRIOR,14,68,108,84,24,31,40,39,2354,1318,63,334933,6798840.0,109,20,267.38461538461536,14,129160,419,341,277503222,334884,2170010,415517,509,8.6802478331529,22.138150527359045,4.84,3.9
WARRIOR,14,69,110,85,25,31,42,39,2443,1365,65,344675,6987420.0,109,20,271.15384615384613,14,131060,425,346,289939236,344585,2227262,428604,818,8.699631501941521,22.210628120879647,4.833,3.9
WARRIOR,14,70,113,85,25,32,42,41,2537,1408,67,354569,7179360.0,111,20,308.3333333333333,15,132896,432,351,302770584,354504,2285702,441811,606,8.709314249985114,22.247016812125512,4.833,4.1
WARRIOR,14,71,114,87,26,33,42,42,2629,1452,69,364601,7372740.0,113,20,287.2857142857143,15,135235,438,356,315929412,364494,2344140,455088,894,8.739374463446586,22.28350398690926,4.827,4.2
WARRIOR,14,72,115,89,26,34,44,42,2722,1497,71,374786,7569240.0,113,20,282.2142857142857,15,137077,444,362,329512304,374777,2403535,468536,643,8.770108748852296,22.3935460167702,4.827,4.2
WARRIOR,14,73,115,94,27,34,44,42,2819,1542,73,384695,7761180.0,115,20,291.42857142857144,15,138898,451,366,342682024,384608,2462004,481887,515,8.833333370099135,22.3935460167702,4.82,4.2
WARRIOR,14,74,117,96,27,35,44,43,2921,1590,75,395047,7967340.0,115,20,274.35714285714283,15,140820,457,372,356767767,394958,2527113,496703,792,8.865988139972838,22.430416851147083,4.82,4.300000000000001
WARRIOR,14,75,120,96,27,37,45,43,3025,1637,77,405533,8175960.0,117,20,328.1818181818182,16,142849,464,376,371240603,405423,2592932,511677,145,8.877352391423502,22.541586417995195,4.82,4.300000000000001
WARRIOR,14,76,122,97,29,37,46,43,3132,1682,79,416176,8386020.0,119,20,300.53333333333336,16,145445,471,381,386169055,416070,2658565,526634,622,8.899868282183682,22.578825577345047,4.807,4.300000000000001
WARRIOR,14,77,127,97,30,37,46,43,3236,1731,81,426967,8598360.0,119,20,283.6666666666667,16,147378,478,386,401684838,426899,2724709,542016,463,8.911436684574848,22.578825577345047,4.8,4.300000000000001
WARRIOR,14,78,130,98,31,37,46,44,3339,1777,83,437439,8804880.0,121,20,284.2,16,149263,485,392,416827118,437371,2789330,556818,1334,8.93446630771726,22.578825577345047,4.793,4.3999999999999995
WARRIOR,14,79,132,99,31,38,48,44,3446,1823,85,448299,9019080.0,121,20,294.4,16,151165,491,395,432694001,448261,2856367,572108,297,8.957837769159886,22.691078705154805,4.793,4.3999999999999995
WARRIOR,14,80,132,103,31,38,49,45,3551,1873,87,459306,9236280.0,123,20,330.0869565217391,17,153180,497,400,448949316,459272,2924407,587801,865,9.016993622561664,22.728672168606757,4.793,4.5
WARRIOR,14,81,134,106,32,38,49,45,3662,1923,89,470461,9454260.0,125,20,293.4375,17,155467,504,405,465462296,470342,2991948,603440,1097,9.065643416043816,22.728672168606757,4.787,4.5
WARRIOR,14,82,136,109,32,38,49,46,3775,1973,91,481754,9675480.0,125,20,297.6875,17,157276,511,411,482625410,481717,3060605,619311,50,9.115414853659484,22.728672168606757,4.787,4.6
WARRIOR,14,83,136,112,33,38,50,47,3893,2020,93,492773,9890940.0,127,20,307.0,17,159087,517,415,499476966,492717,3127393,634759,131,9.166313799120712,22.766352154941988,4.78,4.7
WARRIOR,14,84,138,114,33,39,51,47,4013,2071,95,504230,1.011492E7,127,20,308.8125,17,160943,523,423,517257301,504147,3196882,650889,251,9.20564402530625,22.841968562207,4.78,4.7
WARRIOR,14,85,141,115,33,41,51,47,4138,2122,97,515850,1.03416E7,129,20,353.7916666666667,18,162830,530,426,535584352,515831,3266938,667361,312,9.232824926295189,22.917921815339227,4.78,4.7
WARRIOR,14,86,141,119,33,42,51,48,4260,2172,99,527608,1.057014E7,131,20,319.88235294117646,18,165159,536,432,554361686,527570,3337306,683622,636,9.29958049412068,22.95602291517811,4.78,4.8
WARRIOR,14,87,144,119,33,42,51,51,4385,2222,101,539527,1.080096E7,131,20,316.88235294117646,18,167023,543,442,573691781,539491,3408032,700142,100,9.314737297039494,22.95602291517811,4.78,5.1000000000000005
WARRIOR,14,88,145,122,34,42,51,52,4510,2273,103,551041,1.102668E7,133,20,309.2352941176471,18,168833,550,447,592571282,551019,3478353,716578,765,9.370263301978724,22.95602291517811,4.773,5.2
WARRIOR,14,89,146,125,34,43,52,52,4638,2324,105,563008,1.126626E7,133,20,314.52941176470586,18,170840,556,451,612406745,562989,3555016,734471,1060,9.426949027442905,23.032470498305333,4.773,5.2
WARRIOR,14,90,149,127,34,43,53,54,4812,2398,108,575117,1.150968E7,135,20,364.68,19,172832,563,461,632731842,575092,3633314,752395,1065,9.470891133459006,23.07081559709902,4.773,5.4
WARRIOR,14,91,151,129,35,44,53,54,4949,2450,110,587366,1.17534E7,137,20,324.6111111111111,19,175066,569,464,653306233,587242,3710806,770455,75,9.51558227273812,23.109240666090187,4.767,5.4
WARRIOR,14,92,153,130,36,46,53,54,5087,2508,112,599638,1.199736E7,137,20,325.1111111111111,19,176997,576,467,674352082,599572,3788265,788541,684,9.546737513962874,23.1863280857972,4.76,5.4
WARRIOR,14,93,154,135,36,46,53,54,5222,2564,114,611820,1.22388E7,139,20,326.77777777777777,19,178982,582,470,695509192,611765,3864694,806690,558,9.63627206660254,23.1863280857972,4.76,5.4
WARRIOR,14,94,155,138,36,47,53,55,5366,2619,116,624386,1.248858E7,139,20,314.6111111111111,19,180883,589,473,717539646,624275,3944114,825310,1338,9.69839490786855,23.224989152085737,4.76,5.499999999999999
WARRIOR,14,95,155,141,37,49,53,55,5509,2675,118,637099,1.27407E7,141,20,364.0,20,182893,595,478,740191016,637063,4023963,844190,374,9.761710624768572,23.302542872966065,4.753,5.499999999999999
WARRIOR,14,96,157,143,38,50,54,56,5705,2755,121,649965,1.29942E7,143,20,328.89473684210526,20,185167,602,485,763265312,649894,4103781,863022,1005,9.811016929416878,23.38040134081389,4.747,5.6000000000000005
WARRIOR,14,97,160,143,40,50,54,57,5858,2813,123,662472,1.32405E7,143,20,323.89473684210526,20,186967,608,492,785852223,662335,4181333,881417,1732,9.8303349233285,23.38040134081389,4.733,5.699999999999999
WARRIOR,14,98,162,145,42,50,54,57,6010,2873,125,675370,1.349442E7,145,20,340.36842105263156,20,188869,615,495,809844749,675348,4261263,900439,146,9.880780264706878,23.38040134081389,4.72,5.699999999999999
WARRIOR,14,99,164,147,43,50,54,58,6162,2930,127,688423,1.375098E7,145,20,327.2105263157895,20,190748,621,499,833878430,688398,4342045,919545,1298,9.932004377733398,23.38040134081389,4.713,5.8
WARRIOR,14,100,167,148,44,50,55,58,6320,2987,129,701617,1.400958E7,147,20,327.7368421052632,20,192784,628,502,858771138,701593,4423262,939021,1165,9.968042819287447,23.41944338037079,4.707,5.8
WARRIOR,15,1,10,13,13,16,14,13,11,6,0,0,0.0,20,9,95.0,1,0,1,1,0,0,0,0,0,8.015942035306608,9.760455427366507,4.913,1.3
WARRIOR,15,2,11,13,13,16,15,13,19,13,0,26,780.0,20,9,95.0,1,43,6,4,390,20,336,43,2,8.016306041857671,9.7909741505097,4.913,1.3
WARRIOR,15,3,13,13,13,17,15,14,35,29,1,207,5280.0,22,10,96.0,1,265,12,8,6212,187,2055,265,52,8.01677830275944,10.821690436097649,4.913,1.4000000000000001
WARRIOR,15,4,15,13,13,17,15,14,43,36,1,574,14100.0,23,10,98.0,1,687,18,15,26650,561,5299,687,62,8.017302397975257,10.821690436097649,4.913,1.4000000000000001
WARRIOR,15,5,15,15,13,17,15,14,48,44,1,1070,25860.0,24,10,115.0,2,1253,23,21,62177,1067,9585,1253,2,8.021209895723432,10.821690436097649,4.913,1.4000000000000001
WARRIOR,15,6,17,15,15,17,15,14,66,58,2,1717,41040.0,26,10,103.0,2,1954,29,27,118528,1708,15097,1954,57,8.021910329350861,10.821690436097649,4.9,1.4000000000000001
WARRIOR,15,7,18,15,15,17,16,14,75,65,2,2535,60480.0,27,10,105.0,2,2848,35,30,205371,2514,22257,2848,54,8.022639525806232,10.852599327957778,4.9,1.4000000000000001
WARRIOR,15,8,20,15,15,17,16,14,84,72,2,3492,83100.0,29,11,121.0,2,3919,41,36,327559,3486,30541,3919,32,8.023393544250904,11.852599327957778,4.9,1.4000000000000001
WARRIOR,15,9,21,16,15,17,17,15,99,85,3,4616,109440.0,29,11,124.0,2,5229,47,41,484370,4588,40170,5229,113,8.026115711839664,11.8836961412083,4.9,1.5
WARRIOR,15,10,21,17,16,17,17,15,107,92,3,5896,138780.0,30,11,134.22222222222223,3,6649,52,48,698531,5893,50623,6649,409,8.029011005625614,11.8836961412083,4.893,1.5
WARRIOR,15,11,22,17,16,17,17,16,114,98,3,7325,171420.0,32,11,133.5,3,8212,57,54,953976,7303,62266,8212,93,8.029956392885236,11.8836961412083,4.893,1.6
WARRIOR,15,12,23,17,16,17,18,16,121,107,3,8906,208140.0,32,11,126.5,3,10006,63,58,1266946,8903,75579,10006,177,8.030920907275343,11.91497643983651,4.893,1.6
WARRIOR,15,13,25,17,17,17,18,17,137,124,4,10622,248100.0,34,11,130.0,3,12010,69,61,1637881,10607,90146,12010,51,8.031903140890924,11.91497643983651,4.887,1.6999999999999997
WARRIOR,15,14,25,18,17,18,18,17,145,130,4,12495,291120.0,34,11,137.0,3,14180,74,68,2071749,12477,105632,14180,103,8.035237839545447,11.94643601672029,4.887,1.6999999999999997
WARRIOR,15,15,26,19,17,20,18,17,160,146,5,14526,338160.0,36,11,151.5,4,16529,80,73,2598364,14517,122694,16529,159,8.038758971756334,12.009877215886263,4.887,1.6999999999999997
WARRIOR,15,16,27,20,17,20,18,17,167,156,5,16699,386940.0,37,12,144.66666666666666,4,18882,86,81,3180670,16677,139890,18882,105,8.04247002921451,13.009877215886265,4.887,1.6999999999999997
WARRIOR,15,17,27,21,18,20,18,17,174,166,5,19028,438240.0,37,12,151.66666666666666,4,21513,91,85,3858592,19008,157618,21513,87,8.046374423964753,13.009877215886265,4.88,1.6999999999999997
WARRIOR,15,18,29,23,18,20,18,17,193,185,6,21499,493800.0,39,12,155.33333333333334,4,24427,98,88,4611095,21463,177276,24427,24,8.053241066487987,13.009877215886265,4.88,1.6999999999999997
WARRIOR,15,19,31,23,18,20,18,17,204,193,6,24132,551820.0,40,12,157.0,4,27413,105,96,5466420,24115,197360,27413,232,8.054776496339871,13.009877215886265,4.88,1.6999999999999997
WARRIOR,15,20,32,25,19,20,18,17,224,208,7,26902,612600.0,42,12,170.45454545454547,5,29738,111,100,6423430,26875,218353,30498,14,8.06225687820531,13.009877215886265,4.873,1.6999999999999997
WARRIOR,15,21,33,25,20,20,18,17,234,218,7,29836,677160.0,43,13,165.0,5,32157,117,105,7488196,29815,240736,33716,144,8.063991024531562,14.009877215886265,4.867,1.6999999999999997
WARRIOR,15,22,35,27,20,20,18,17,255,235,8,32911,744000.0,44,13,170.0,5,34264,124,110,8673030,32884,263654,37234,231,8.072103346375537,14.009877215886265,4.867,1.6999999999999997
WARRIOR,15,23,36,29,21,20,18,17,278,252,9,36136,813060.0,46,13,168.0,5,36483,130,115,9941633,36096,286959,40895,129,8.08067218774869,14.009877215886265,4.86,1.6999999999999997
WARRIOR,15,24,36,30,22,20,18,17,288,262,9,39516,885420.0,46,13,175.75,5,38697,136,120,11363402,39500,311381,44616,323,8.086242683092383,14.009877215886265,4.853,1.6999999999999997
WARRIOR,15,25,36,33,23,20,18,17,312,279,10,43045,961080.0,47,13,187.08333333333334,6,40495,141,124,12927440,43042,336975,48606,76,8.099204445048837,14.009877215886265,4.847,1.6999999999999997
WARRIOR,15,26,36,34,23,20,18,18,326,286,10,46726,1039560.0,48,13,183.6,6,42618,146,130,14584396,46708,363420,52718,235,8.105447918566993,14.009877215886265,4.847,1.7999999999999998
WARRIOR,15,27,37,36,23,20,19,18,353,305,11,50548,1120920.0,48,14,178.8,6,44719,153,137,16378957,50514,390803,56956,276,8.115768580636793,15.041851416587246,4.847,1.7999999999999998
WARRIOR,15,28,38,38,23,20,20,18,384,320,12,54529,1203960.0,50,14,192.2,6,47009,159,143,18357132,54518,418081,61388,332,8.126576243984001,15.073990024962091,4.847,1.7999999999999998
WARRIOR,15,29,39,38,23,21,20,18,400,329,12,58668,1289880.0,50,14,181.4,6,49183,165,146,20450563,58618,446212,66058,372,8.129646407093038,15.10628974392575,4.847,1.7999999999999998
WARRIOR,15,30,42,38,24,21,20,18,430,347,13,62944,1378980.0,53,14,187.5,7,50788,172,150,22699088,62899,475488,70897,257,8.132738582673651,15.10628974392575,4.84,1.7999999999999998
WARRIOR,15,31,43,39,25,22,20,18,459,364,14,67372,1471920.0,54,14,197.66666666666666,7,53033,178,155,25120056,67351,506331,75915,325,8.140153440738436,15.138747421542723,4.833,1.7999999999999998
WARRIOR,15,32,44,40,25,23,21,18,490,381,15,71957,1569600.0,55,15,190.66666666666666,7,55325,184,160,27665250,71941,539341,81296,440,8.147810235771189,16.204124713380097,4.833,1.7999999999999998
WARRIOR,15,33,44,41,25,23,21,19,504,391,15,76692,1668540.0,56,15,205.0,7,57748,189,165,30412686,76671,572061,86901,34,8.155711432263374,16.204124713380097,4.833,1.9
WARRIOR,15,34,47,41,25,24,21,19,534,410,16,81579,1770240.0,57,15,206.66666666666666,7,59546,197,171,33314829,81543,605559,92624,158,8.159188979052841,16.237038666349587,4.833,1.9
WARRIOR,15,35,49,42,25,25,21,19,569,430,17,86624,1873500.0,59,15,220.57142857142858,8,61207,203,175,36481464,86615,638889,98455,344,8.167460798024461,16.270099239998807,4.833,1.9
WARRIOR,15,36,51,44,25,25,21,19,603,448,18,91811,1980600.0,61,16,213.42857142857142,8,63599,210,180,39730524,91782,673883,104533,116,8.180905554121521,17.270099239998807,4.833,1.9
WARRIOR,15,37,53,45,25,25,22,19,635,470,19,97139,2088360.0,62,16,201.0,8,65849,217,186,43215084,97089,708238,110737,116,8.189808314895686,17.303303878443533,4.833,1.9
WARRIOR,15,38,54,46,25,25,22,19,652,478,19,102642,2199360.0,64,16,202.42857142857142,8,68263,223,190,46949846,102607,743492,117166,144,8.19896729515544,17.303303878443533,4.833,1.9
WARRIOR,15,39,54,48,25,26,22,20,684,498,20,108280,2313240.0,64,16,212.28571428571428,8,69833,229,196,50831920,108239,779759,123641,476,8.213716484218041,17.336650123916538,4.833,2.0
