level,gap_h,session_min,hero_class,calendar_days,sale_gold_per_day
44,4,1,WARRIOR,201.2337433871324,366542.0222695938
44,4,1,ROGUE,198.99500446850087,370091.61082562536
44,4,1,RANGER,198.70116362766396,370873.060854789
44,4,1,MAGE,201.8227820256423,364930.3135442972
44,4,1,CLERIC,201.69442518422676,373882.48364386294
44,4,1,PALADIN,202.3178089302563,373011.6896235033
45,4,1,WARRIOR,209.97950975646273,376187.478800268
45,4,1,ROGUE,207.6852440627093,379719.16580259346
45,4,1,RANGER,207.3972156867006,380602.4534304381
45,4,1,MAGE,210.6591247414065,374434.1283427729
45,4,1,CLERIC,210.49309943524867,383919.5891305658
45,4,1,PALADIN,211.21441100870715,382890.2345667414
46,4,1,WARRIOR,218.79370418467232,386049.1670213116
46,4,1,ROGUE,216.53607117224755,389423.2565664443
46,4,1,RANGER,216.16787553966643,390561.69384200574
46,4,1,MAGE,219.56039170024212,384266.27280837996
46,4,1,CLERIC,219.38136712378298,394271.3561275052
46,4,1,PALADIN,220.18116154388366,393022.7637015745
47,4,1,WARRIOR,227.76740756998697,396092.59381098533
47,4,1,ROGUE,225.52521727104067,399221.0503750224
47,4,1,RANGER,225.09384338386826,400489.4309626444
47,4,1,MAGE,228.6091528458535,394100.09782394476
47,4,1,CLERIC,228.4443710256963,404580.1126988758
47,4,1,PALADIN,229.37465037870712,403242.0560523552
48,4,1,WARRIOR,236.89943300405517,406111.96660548
48,4,1,ROGUE,234.66889044349801,409325.71502539114
48,4,1,RANGER,234.16644064400637,410540.32971423835
48,4,1,MAGE,237.82750992792637,403964.7065182459
48,4,1,CLERIC,237.63414175390588,415010.26913519687
48,4,1,PALADIN,238.71345243002062,413482.2477335467
49,4,1,WARRIOR,246.1241063006913,416271.50643598795
49,4,1,ROGUE,243.96278739180264,419164.1129709278
49,4,1,RANGER,243.3705891578319,420747.84325558983
49,4,1,MAGE,247.19465414477742,413960.1005087591
49,4,1,CLERIC,246.99280807411867,425556.350484741
49,4,1,PALADIN,248.17658531834056,423826.3542875283
50,4,1,WARRIOR,255.48302302126967,426521.53589840693
50,4,1,ROGUE,253.4313223753372,429134.92590678943
50,4,1,RANGER,252.70342580242595,430974.40519128286
50,4,1,MAGE,256.71208358035847,423934.61570706806
50,4,1,CLERIC,256.4852703758921,436120.9620773371
50,4,1,PALADIN,257.79687223199915,434258.30346867995
51,4,1,WARRIOR,264.91774539222297,436956.39736634353
51,4,1,ROGUE,262.96826705243313,439478.9513784062
51,4,1,RANGER,262.1540949458253,441364.29815796233
51,4,1,MAGE,266.3025036899812,434146.3425916323
51,4,1,CLERIC,266.09239955251303,446892.5158139751
51,4,1,PALADIN,267.53727700597324,444820.92815926723
52,4,1,WARRIOR,274.5047244346017,447633.53437027807
52,4,1,ROGUE,272.6813480302034,449719.68292241584
52,4,1,RANGER,271.75349871501766,451928.6166718011
52,4,1,MAGE,276.05854388775145,444469.63684591145
52,4,1,CLERIC,275.8460840845409,457834.9151452671
52,4,1,PALADIN,277.4085368669062,455690.8582472702
53,4,1,WARRIOR,284.20484448192843,458215.7008526316
53,4,1,ROGUE,282.5243738743712,460145.57024664903
53,4,1,RANGER,281.49113399016096,462406.680558364
53,4,1,MAGE,285.9311252557769,454795.79919350764
53,4,1,CLERIC,285.73837581376836,468728.58298631926
53,4,1,PALADIN,287.41376143753564,466428.6391663788
54,4,1,WARRIOR,294.0295894618342,468982.12651791325
54,4,1,ROGUE,292.5011357076269,470560.490020043
54,4,1,RANGER,291.38818231852105,472868.3041592315
54,4,1,MAGE,295.94498671785345,465182.5205819406
54,4,1,CLERIC,295.7764545881657,479714.49907181726
54,4,1,PALADIN,297.5790387848749,477320.5526504964
55,4,1,WARRIOR,303.98807522323426,479780.33930408815
55,4,1,ROGUE,302.65384606760114,480970.784004132
55,4,1,RANGER,301.43744980787767,483447.4485266547
55,4,1,MAGE,306.10190132272004,475647.86880071973
55,4,1,CLERIC,306.00017599187026,490720.7631115527
55,4,1,PALADIN,307.9060318331774,488231.777175603
56,4,1,WARRIOR,314.0423168998383,490755.31928760704
56,4,1,ROGUE,312.9176219320798,491437.38789942145
56,4,1,RANGER,311.60317878242785,494086.8734927109
56,4,1,MAGE,316.3425014597412,486225.4029737919
56,4,1,CLERIC,316.3255821818072,501827.67990217154
56,4,1,PALADIN,318.3672399692829,499280.3382199012
57,4,1,WARRIOR,324.5897320173266,501114.0659443824
57,4,1,ROGUE,323.7326309858303,501456.4526771646
57,4,1,RANGER,322.3058267486943,504253.79216529604
57,4,1,MAGE,327.0770960764553,496437.61997643736
57,4,1,CLERIC,327.18901843987686,512516.6067601811
57,4,1,PALADIN,329.37357874294014,509667.86373904976
58,4,1,WARRIOR,335.27960561892445,511656.9129915404
58,4,1,ROGUE,334.734502010337,511409.61260908074
58,4,1,RANGER,333.19848659706383,514319.5107972922
58,4,1,MAGE,338.00001551346804,506573.6339239234
58,4,1,CLERIC,338.25568537237507,523120.07351835974
58,4,1,PALADIN,340.5774154134464,520186.50527643115
59,4,1,WARRIOR,346.12094468230595,522274.2094267754
59,4,1,ROGUE,345.89409129898803,521389.91106416634
59,4,1,RANGER,344.2480130374697,524413.8968504383
59,4,1,MAGE,349.07819976580777,516657.21246986237
59,4,1,CLERIC,349.49347259641604,533664.6214430977
59,4,1,PALADIN,351.96687951421757,530772.7764977207
60,4,1,WARRIOR,357.10248129126575,532959.7814241091
60,4,1,ROGUE,357.22679870732475,531387.2963532165
60,4,1,RANGER,355.4553606813177,534645.2417702654
60,4,1,MAGE,360.3161184976009,526861.3808939663
60,4,1,CLERIC,360.89289056638177,544364.2889215191
60,4,1,PALADIN,363.53243221547905,541397.6207722236
61,4,1,WARRIOR,368.1784987594907,543678.8169310229
61,4,1,ROGUE,368.6756018855756,541618.5027670325
61,4,1,RANGER,366.78729933125385,544962.5003767621
61,4,1,MAGE,371.64604074559145,537254.8335223143
61,4,1,CLERIC,372.4206819495474,555234.7117714935
61,4,1,PALADIN,375.22550112953456,552039.2057614758
62,4,1,WARRIOR,378.90941163380074,554125.2425472088
62,4,1,ROGUE,379.776767715735,551262.4301223834
62,4,1,RANGER,377.76947276461806,554949.2937869679
62,4,1,MAGE,382.64821070665465,547258.449512353
62,4,1,CLERIC,383.60266100752943,565732.6536917333
62,4,1,PALADIN,386.587130288144,562381.3979217394
63,4,1,WARRIOR,390.10380965975213,564843.6987636364
63,4,1,ROGUE,391.37834212257206,561421.1808664298
63,4,1,RANGER,389.2410973201163,565295.8144448956
63,4,1,MAGE,394.1266946111955,557644.2077637359
63,4,1,CLERIC,395.2832182736627,576616.5133962291
63,4,1,PALADIN,398.44792961089126,573010.1809613197
64,4,1,WARRIOR,401.4327790123572,575639.413885249
64,4,1,ROGUE,403.1415246198141,571475.0420891689
64,4,1,RANGER,400.8515430352015,575563.571186601
64,4,1,MAGE,405.7602444500794,567963.241599321
64,4,1,CLERIC,407.1181363479359,587471.128209817
64,4,1,PALADIN,410.4980609699951,583684.414206072
65,4,1,WARRIOR,412.9013791650764,586539.9753319209
65,4,1,ROGUE,415.0711205258796,581651.970134952
65,4,1,RANGER,412.6302818986534,585908.1982242394
65,4,1,MAGE,417.55479216512333,578359.762374609
65,4,1,CLERIC,419.12037478279296,598433.657943697
65,4,1,PALADIN,422.7206584726765,594441.8573790669
66,4,1,WARRIOR,424.4549169361164,597511.168160578
66,4,1,ROGUE,427.0905988111139,592020.5626835267
66,4,1,RANGER,424.5058091723588,596383.7629656747
66,4,1,MAGE,429.43868746425903,588883.324341958
66,4,1,CLERIC,431.22962845557623,609505.6158161835
66,4,1,PALADIN,435.0420724418424,605285.3044120278
67,4,1,WARRIOR,436.03983818784997,608563.5609072063
67,4,1,ROGUE,439.17520656271523,602221.9652835332
67,4,1,RANGER,436.441919295437,606682.0616187504
67,4,1,MAGE,441.38983146519405,599206.9682983985
67,4,1,CLERIC,443.3999309350188,620406.0072131917
67,4,1,PALADIN,447.4421044539491,616192.6984642461
68,4,1,WARRIOR,447.3116049045003,619082.0357972204
68,4,1,ROGUE,450.9438821774278,612225.1590750582
68,4,1,RANGER,448.0697288823108,616694.9643959955
68,4,1,MAGE,453.02701058937816,609259.0150218991
68,4,1,CLERIC,455.25817247180186,631031.5780608945
68,4,1,PALADIN,459.5194813096037,626578.0213592493
69,4,1,WARRIOR,458.9951864006143,629997.5344351737
69,4,1,ROGUE,463.1819447080479,622227.7803955866
69,4,1,RANGER,460.13677232743976,627047.6499641278
69,4,1,MAGE,465.08809840382884,619703.9673540423
69,4,1,CLERIC,467.5758665258044,642056.7708736357
69,4,1,PALADIN,472.08263344401684,637317.9888128189
70,4,1,WARRIOR,470.7938305796739,640960.6212414717
70,4,1,ROGUE,475.57879612037897,632298.8565787204
70,4,1,RANGER,472.3627581222284,637549.1908955137
70,4,1,MAGE,477.3195689903155,630237.7776200153
70,4,1,CLERIC,480.06674339786235,653201.8819518926
70,4,1,PALADIN,484.80696037731593,648078.5316189966
71,4,1,WARRIOR,482.6347215111248,652101.73159443
71,4,1,ROGUE,488.03994738022084,642679.4810725604
71,4,1,RANGER,484.65701431583165,648226.751279967
71,4,1,MAGE,489.62709959422784,641007.273464036
71,4,1,CLERIC,492.6255355748239,664635.7960675982
71,4,1,PALADIN,497.62343738224774,659000.40118709
72,4,1,WARRIOR,494.60139656455647,663438.2881936945
72,4,1,ROGUE,500.6672096345002,653041.3460443844
72,4,1,RANGER,497.0998745476893,658850.7393469074
72,4,1,MAGE,502.08095850794916,651646.2441580922
72,4,1,CLERIC,505.3596673746839,675916.4636633833
72,4,1,PALADIN,510.60843417691893,670084.7657393949
73,4,1,WARRIOR,506.2588606122915,674194.0960049502
73,4,1,ROGUE,513.0168796579446,662939.85975035
73,4,1,RANGER,509.2600450508271,668965.4302076623
73,4,1,MAGE,514.2479179856755,661858.2739395375
73,4,1,CLERIC,517.8007423923272,686776.4535388768
73,4,1,PALADIN,523.3105499506715,680590.5559491825
74,4,1,WARRIOR,518.7261317487256,684953.8265543008
74,4,1,ROGUE,526.2614933662609,672652.9635688802
74,4,1,RANGER,522.2738620172116,679001.7621316712
74,4,1,MAGE,527.2460306702172,671987.7391483104
74,4,1,CLERIC,531.1212206989128,697520.7599735778
74,4,1,PALADIN,536.9238112221998,691030.9032587365
75,4,1,WARRIOR,531.3074540587398,695813.7031597679
75,4,1,ROGUE,539.6479521452399,682543.3433700263
75,4,1,RANGER,535.451048274194,689094.4271455688
75,4,1,MAGE,540.383290479649,682216.1079828648
75,4,1,CLERIC,544.58884022229,708393.7082561795
75,4,1,PALADIN,550.7072065427976,701555.5328854682
76,4,1,WARRIOR,543.9474220363429,706896.5906401691
76,4,1,ROGUE,553.1334298332029,692571.8817799876
76,4,1,RANGER,548.6814760286886,699416.892616099
76,4,1,MAGE,553.5966063810356,692652.8858380945
76,4,1,CLERIC,558.1361087631399,719498.970224162
76,4,1,PALADIN,564.5948367358225,712282.6615365756
77,4,1,WARRIOR,556.6840666469394,718009.3071596762
77,4,1,ROGUE,566.7827823129685,702648.8119483719
77,4,1,RANGER,562.0772062859421,709756.6649447988
77,4,1,MAGE,566.9648554603345,703045.3663240977
77,4,1,CLERIC,571.8467907869956,730576.0150372443
77,4,1,PALADIN,578.6519404679957,722984.9236514202
78,4,1,WARRIOR,568.9774136123701,728701.0348840776
78,4,1,ROGUE,579.9807802171287,712244.8529162487
78,4,1,RANGER,575.0374226564707,719708.2593131351
78,4,1,MAGE,579.8938310540751,713085.8016257114
78,4,1,CLERIC,585.131608525074,741267.9740431652
78,4,1,PALADIN,592.2617779891909,733271.5865938017
79,4,1,WARRIOR,581.699246931249,739681.6727370697
79,4,1,ROGUE,593.66453102233,722072.4737619134
79,4,1,RANGER,588.4471813411699,729906.2496502604
79,4,1,MAGE,593.2839173730628,723382.2200174913
79,4,1,CLERIC,598.884504402922,752244.7885409038
79,4,1,PALADIN,606.3716528613162,743822.4463852965
80,4,1,WARRIOR,594.5097324397815,750894.7652849699
80,4,1,ROGUE,607.5091582552858,732093.7130434285
80,4,1,RANGER,602.0025130130233,740266.74908641
80,4,1,MAGE,606.8208658398776,733811.076203994
80,4,1,CLERIC,612.7942457196485,763370.3718947974
80,4,1,PALADIN,620.6333762540427,754581.2351434097
81,4,1,WARRIOR,607.3614749841904,762268.0900398748
81,4,1,ROGUE,621.4169929527337,742229.277571562
81,4,1,RANGER,615.6132593949326,750758.9171394062
81,4,1,MAGE,620.4031402027906,744357.5813043939
81,4,1,CLERIC,626.777210868855,774600.713907553
81,4,1,PALADIN,634.9925164016407,765472.9702634084
82,4,1,WARRIOR,620.3142434275949,773824.4000293197
82,4,1,ROGUE,635.4763929947271,752451.8554444045
82,4,1,RANGER,629.3762180870215,761385.4173843968
82,4,1,MAGE,634.1368153079383,755042.9843242792
82,4,1,CLERIC,640.9044231307219,786008.8773677436
82,4,1,PALADIN,649.5177823699386,776516.2764823838
83,4,1,WARRIOR,632.8706664568359,784918.0274163968
83,4,1,ROGUE,649.1561747409141,762427.8833171914
83,4,1,RANGER,642.7718291220979,771590.5518951896
83,4,1,MAGE,647.5145589381468,765319.1672055322
83,4,1,CLERIC,654.6567946866933,796994.1895275121
83,4,1,PALADIN,663.6604807292472,787077.8030221503
84,4,1,WARRIOR,645.8728555661406,796495.892831835
84,4,1,ROGUE,663.3586681098731,772638.681025131
84,4,1,RANGER,656.6439120745952,782163.073175122
84,4,1,MAGE,661.3578744347811,775984.5876766813
84,4,1,CLERIC,668.9252736289242,808382.9796734088
84,4,1,PALADIN,678.3331772561635,798117.9854196507
85,4,1,WARRIOR,658.9687042637861,808218.2536574655
85,4,1,ROGUE,677.6990185158002,783003.8983044926
85,4,1,RANGER,670.6389185487197,792861.2358207064
85,4,1,MAGE,675.3519777308566,786706.2843069616
85,4,1,CLERIC,683.3279037769796,819888.6100703592
85,4,1,PALADIN,693.1794621337298,809249.7928289445
86,4,1,WARRIOR,672.0892846660752,820019.8218809946
86,4,1,ROGUE,692.1031298718509,793459.8427934883
86,4,1,RANGER,684.6941469016726,803746.8839046909
86,4,1,MAGE,689.3866198954364,797660.0934152249
86,4,1,CLERIC,697.8107219568273,831613.5951919395
86,4,1,PALADIN,708.1079916712183,820419.5078054407
87,4,1,WARRIOR,685.3180606719492,832040.9465291353
87,4,1,ROGUE,706.6476230910328,803980.2301179062
87,4,1,RANGER,698.9090600014491,814618.2723669651
87,4,1,MAGE,703.5680370879932,808632.2199978591
87,4,1,CLERIC,712.4612109828508,843361.7039250477
87,4,1,PALADIN,723.200581623602,831788.3135194759
88,4,1,WARRIOR,698.1846656440812,843402.9660788669
88,4,1,ROGUE,720.8659515254878,813836.5763544557
88,4,1,RANGER,712.7504698548491,824868.7028150685
88,4,1,MAGE,717.3780275928883,819007.5290170826
88,4,1,CLERIC,726.7309854352469,854479.1534904633
88,4,1,PALADIN,737.9198144727757,842487.0406741682
89,4,1,WARRIOR,711.7883593554718,854946.6114141529
89,4,1,ROGUE,735.9191924298276,823771.986600018
89,4,1,RANGER,727.4085094334275,835191.3921081243
89,4,1,MAGE,731.9666321062306,829473.6002895888
89,4,1,CLERIC,741.8360086478398,865688.2036779923
89,4,1,PALADIN,753.5566160798893,853289.7894188634
90,4,1,WARRIOR,725.439798116159,866548.4770513551
90,4,1,ROGUE,751.1086278447756,833826.4696773397
90,4,1,RANGER,742.203808218999,845578.332797801
90,4,1,MAGE,746.6915853168267,839982.5223473908
90,4,1,CLERIC,757.0961855251242,876946.2466509382
90,4,1,PALADIN,769.3133565270446,864108.7116646604
91,4,1,WARRIOR,739.0855297931693,878294.9605733161
91,4,1,ROGUE,766.3476054811429,843950.4451037454
91,4,1,RANGER,757.0362503061648,856121.091609399
91,4,1,MAGE,761.4544889210244,850654.3418541471
91,4,1,CLERIC,772.3819500726424,888427.831509349
91,4,1,PALADIN,785.1299158467405,875036.341449391
92,4,1,WARRIOR,752.7195188562929,889990.377349173
92,4,1,ROGUE,781.5898761373741,854074.3185850482
92,4,1,RANGER,771.852256175981,866717.2214917699
92,4,1,MAGE,776.2040246600637,861353.4103263704
92,4,1,CLERIC,787.6767046113199,899934.8026926691
92,4,1,PALADIN,800.9536161897095,885927.7377704368
93,4,1,WARRIOR,766.198290030867,901651.6000018333
93,4,1,ROGUE,796.6956344530025,863979.6508959092
93,4,1,RANGER,786.5133824290832,877155.7376357866
93,4,1,MAGE,790.8079240316363,871855.7846638594
93,4,1,CLERIC,802.8219957791398,911250.8205072386
93,4,1,PALADIN,816.6451574094506,896778.4201992317
94,4,1,WARRIOR,780.0475055105577,913517.2117287866
94,4,1,ROGUE,812.226951384407,874204.3692834193
94,4,1,RANGER,801.5746301614436,887836.8956196436
94,4,1,MAGE,805.804579355032,882677.9289580347
94,4,1,CLERIC,818.4084983129133,922904.7908923483
94,4,1,PALADIN,832.8003238590287,907825.189262267
95,4,1,WARRIOR,794.0234663800454,925676.1374143079
95,4,1,ROGUE,827.9103429858146,884507.4648832441
95,4,1,RANGER,816.7669947081615,898463.2578869157
95,4,1,MAGE,820.9305676842562,893459.0666041615
95,4,1,CLERIC,834.1332461221864,934520.7667646594
95,4,1,PALADIN,849.1276984103201,919138.6432054169
96,4,1,WARRIOR,808.0029945642436,937888.1188846221
96,4,1,ROGUE,843.630208634818,895035.7535464343
96,4,1,RANGER,832.0147316057836,909390.4841861582
96,4,1,MAGE,836.1027137115334,904533.022345778
96,4,1,CLERIC,849.9307958946624,946439.4482297305
96,4,1,PALADIN,865.4976062416883,930516.58296569
97,4,1,WARRIOR,821.5667148287947,949769.4116510131
97,4,1,ROGUE,858.8742658039873,905209.2415671847
97,4,1,RANGER,846.7792272070781,919943.0683595407
97,4,1,MAGE,850.8049162290052,915188.0159569002
97,4,1,CLERIC,865.241228735419,957918.2735101115
97,4,1,PALADIN,881.3856283072131,941621.0801723235
98,4,1,WARRIOR,835.5230790432705,961951.8987977301
98,4,1,ROGUE,874.5566415353035,915627.1579153918
98,4,1,RANGER,861.9614334574194,930888.3795201004
98,4,1,MAGE,865.9262235154752,926236.730502095
98,4,1,CLERIC,880.9636531437556,969878.776724713
98,4,1,PALADIN,897.7670112848054,953001.7698028112
99,4,1,WARRIOR,849.5899349070527,974229.3739220817
99,4,1,ROGUE,890.3830533203945,926149.3480809397
99,4,1,RANGER,877.2472665055469,941853.4607309325
99,4,1,MAGE,881.1592294517218,937298.3322933589
99,4,1,CLERIC,896.8281469430178,981840.5173292888
99,4,1,PALADIN,914.2930577790966,964483.6525577751
100,4,1,WARRIOR,863.772527316305,986557.2613748424
100,4,1,ROGUE,906.3467525197434,936650.5151200476
100,4,1,RANGER,892.6466230576661,953124.5533206223
100,4,1,MAGE,896.500293867678,948667.9758417677
100,4,1,CLERIC,912.8251585210438,994132.8224566892
100,4,1,PALADIN,930.9692490376576,976022.869782507
20,4,5,WARRIOR,8.596397355252735,746684.495811244
20,4,5,ROGUE,8.436293556482951,763317.0843197429
20,4,5,RANGER,8.439338271921711,761637.7366203562
20,4,5,MAGE,8.609631145978778,746107.544107771
20,4,5,CLERIC,8.566602591000883,757047.053497352
20,4,5,PALADIN,8.593046630601833,753697.5421424427
21,4,5,WARRIOR,9.501356045489572,786885.2576626879
21,4,5,ROGUE,9.333834219383867,804142.6035200632
21,4,5,RANGER,9.33739358013696,801791.0255947664
21,4,5,MAGE,9.514748868408239,786406.1604236299
21,4,5,CLERIC,9.470071013818663,798167.7475248484
21,4,5,PALADIN,9.496050663603684,794742.205717761
22,4,5,WARRIOR,10.442150320289844,828094.6438012953
22,4,5,ROGUE,10.264057618613197,844457.2747995831
22,4,5,RANGER,10.27015079793279,843101.0089689109
22,4,5,MAGE,10.456113764964726,828131.3038132587
22,4,5,CLERIC,10.415680242752208,840310.5506325808
