class,seed_index,level,str,con,dex,int,wis,cha,hp,mp,tales,kills,seconds,bag,proc_pct,skill_damage_pct,skills,skill_uses,stat_power,equipment_power,sale_gold,items_sold,attacks,casts,experience,bonus_cap_h,bonus_proc_pct,bonus_search_s,bonus_sale_pct
WARRIOR,30,54,68,82,30,15,24,35,1635,660,39,210695,4371360.0,80,20,233.7,11,100221,324,271,138594677,210651,1431049,244816,135,8.5344622304669,21.041851416587246,4.8,3.4999999999999996
WARRIOR,30,55,69,85,30,15,26,35,1727,685,41,218719,4525260.0,81,20,241.72727272727272,12,102097,330,276,146563213,218651,1477211,254748,257,8.567227200684707,21.10628974392575,4.8,3.4999999999999996
WARRIOR,30,56,71,86,30,16,26,35,1786,703,42,226897,4681620.0,83,20,242.1818181818182,12,104646,337,282,154931198,226887,1523860,264736,709,8.584625198068675,21.13874742154272,4.8,3.4999999999999996
WARRIOR,30,57,72,89,31,17,26,35,1882,730,44,235219,4846200.0,84,20,255.8181818181818,12,106942,344,286,163532725,235137,1575352,275882,238,8.61899280933671,21.17136004132336,4.793,3.4999999999999996
WARRIOR,30,58,74,90,32,17,27,36,1977,762,46,243686,5013660.0,86,20,254.9090909090909,12,108883,350,292,172509095,243621,1627757,287343,474,8.637326467477736,21.2041247133801,4.787,3.5999999999999996
WARRIOR,30,59,75,92,33,17,27,36,2043,780,47,252315,5184960.0,86,20,246.63636363636363,12,110834,356,296,181830237,252307,1681640,298785,246,8.664640413063445,21.2041247133801,4.78,3.5999999999999996
WARRIOR,30,60,77,93,33,19,27,37,2144,806,49,261081,5358600.0,88,20,289.63157894736844,13,112761,363,301,191417818,261034,1736199,310446,90,8.683770282982763,21.270099239998807,4.78,3.6999999999999997
WARRIOR,30,61,77,97,33,19,28,38,2245,833,51,270005,5533980.0,89,20,261.0833333333333,13,115537,369,305,201343861,269922,1790769,322250,341,8.730242028976946,21.303303878443533,4.78,3.8
WARRIOR,30,62,78,99,33,21,28,39,2350,859,53,278687,5704560.0,90,20,253.5,13,117310,376,311,211355296,278644,1843767,333717,642,8.75968843490715,21.37013561103036,4.78,3.9
WARRIOR,30,63,80,99,34,21,28,40,2422,882,54,287772,5882580.0,92,20,265.9166666666667,13,119196,382,316,221750349,287734,1898923,345846,552,8.77106719429915,21.37013561103036,4.773,4.0
WARRIOR,30,64,83,100,36,21,28,40,2530,914,56,297004,6063240.0,93,20,263.25,13,121022,389,319,232543264,296934,1954955,358097,386,8.791976913855457,21.37013561103036,4.76,4.0
WARRIOR,30,65,86,100,36,23,29,40,2635,944,58,306391,6246900.0,96,20,262.61538461538464,14,122933,396,325,243835004,306317,2011915,370478,457,8.803567688179218,21.471405145706253,4.76,4.0
WARRIOR,30,66,90,100,37,23,30,40,2742,978,60,315920,6432300.0,99,20,262.84615384615387,14,125428,403,331,255416018,315894,2068983,382936,347,8.815194741658047,21.505425616113786,4.753,4.0
WARRIOR,30,67,94,101,37,24,30,40,2853,1010,62,325518,6618840.0,101,20,266.61538461538464,14,127200,410,336,267268111,325509,2126413,395556,75,8.83678981453116,21.539574715066923,4.753,4.0
WARRIOR,30,68,95,103,38,24,30,40,2923,1033,63,334880,6800940.0,102,20,267.2307692307692,14,128926,417,341,278779262,334801,2182607,407845,245,8.868833771236787,21.539574715066923,4.747,4.0
WARRIOR,30,69,97,104,40,25,30,40,3032,1067,65,344624,6989880.0,103,20,281.84615384615387,14,130782,423,346,291122728,344533,2240754,420681,1400,8.89126458996002,21.573850533203576,4.733,4.0
WARRIOR,30,70,98,106,42,25,31,40,3140,1106,67,354517,7181820.0,105,20,313.04761904761904,15,132628,429,352,303760289,354421,2299954,433667,202,8.924491691124997,21.60825122377455,4.72,4.0
WARRIOR,30,71,99,109,42,27,31,40,3249,1143,69,364548,7375440.0,106,20,278.64285714285717,15,135129,436,359,316914088,364501,2359269,446675,1206,8.969065519644158,21.677420129674864,4.72,4.0
WARRIOR,30,72,101,111,43,28,31,40,3363,1179,71,374731,7571760.0,107,20,280.7142857142857,15,136935,443,372,330391955,374705,2419395,459879,305,9.003856473194755,21.712184937367958,4.713,4.0
WARRIOR,30,73,103,113,44,28,32,40,3479,1218,73,384639,7763100.0,109,20,273.7857142857143,15,138669,449,374,343650721,384620,2478182,473051,519,9.039344401344742,21.74706779692895,4.707,4.0
WARRIOR,30,74,106,115,44,28,32,41,3601,1255,75,394990,7969380.0,111,20,292.07142857142856,15,140569,456,377,357600963,394930,2544223,487634,860,9.075533329028767,21.74706779692895,4.707,4.1
WARRIOR,30,75,109,116,44,29,33,41,3724,1292,77,405478,8177700.0,113,20,324.45454545454544,16,142495,463,380,372093207,405426,2610623,502479,1011,9.101027513377954,21.817181411071342,4.707,4.1
WARRIOR,30,76,110,118,46,29,33,42,3848,1327,79,416114,8387940.0,115,20,293.8,16,145144,469,383,386956601,416048,2677294,517389,550,9.138442950210013,21.817181411071342,4.693,4.2
WARRIOR,30,77,111,121,47,29,34,42,3971,1366,81,426905,8600640.0,115,20,290.4,16,147031,476,386,402350726,426858,2744577,532568,379,9.188345888315768,21.852409149780872,4.687,4.2
WARRIOR,30,78,113,122,49,30,34,42,4096,1405,83,437374,8807100.0,117,20,285.6666666666667,16,148852,482,392,417227963,437265,2810047,547128,509,9.21541377300606,21.88774890452433,4.673,4.2
WARRIOR,30,79,116,124,49,31,34,42,4225,1443,85,448240,9022080.0,119,20,287.6666666666667,16,150771,489,396,433066813,448210,2878476,562136,363,9.2549769425642,21.92319927279598,4.673,4.2
WARRIOR,30,80,119,125,49,32,34,43,4355,1481,87,459245,9238620.0,121,20,293.125,17,152720,496,400,449233391,459158,2947040,577553,441,9.282937724006736,21.95875889099335,4.673,4.300000000000001
WARRIOR,30,81,123,126,49,32,34,44,4488,1518,89,470394,9456900.0,124,20,300.8125,17,155254,503,406,465944648,470347,3015660,592978,609,9.31126213952646,21.95875889099335,4.673,4.3999999999999995
WARRIOR,30,82,125,128,49,33,35,44,4620,1560,91,481689,9678360.0,125,20,293.875,17,157066,510,411,483059001,481631,3085462,608636,734,9.352622444750248,22.030200607446403,4.673,4.3999999999999995
WARRIOR,30,83,126,131,50,34,35,44,4753,1602,93,492711,9893520.0,127,20,308.1875,17,158852,516,415,499902121,492631,3152921,624007,619,9.40760027026357,22.066080158597533,4.667,4.3999999999999995
WARRIOR,30,84,129,132,50,35,36,44,4893,1644,95,504171,1.01175E7,127,20,303.75,17,160715,523,422,517570973,504061,3223308,639879,827,9.437546806258291,22.138150527359045,4.667,4.3999999999999995
WARRIOR,30,85,131,133,50,35,37,46,5034,1686,97,515790,1.03446E7,129,20,341.375,18,162581,530,426,535873971,515745,3294612,655913,1450,9.467864500620564,22.17433899103309,4.667,4.6
WARRIOR,30,86,134,135,50,35,37,47,5177,1730,99,527544,1.057248E7,131,20,306.88235294117646,18,165024,536,431,554493971,527484,3365487,671979,148,9.511984547732826,22.17433899103309,4.667,4.7
WARRIOR,30,87,137,138,50,35,37,47,5320,1775,101,539464,1.080378E7,131,20,314.47058823529414,18,166801,543,435,573749102,539405,3437503,688298,1353,9.570498526896841,22.17433899103309,4.667,4.7
WARRIOR,30,88,139,140,51,35,38,47,5465,1818,103,550976,1.10295E7,133,20,322.05882352941177,18,168605,550,442,592529372,550933,3508714,704481,995,9.616314513819544,22.210628120879647,4.66,4.7
WARRIOR,30,89,141,141,52,35,39,48,5616,1861,105,562939,1.126974E7,133,20,306.11764705882354,18,170554,556,447,612257801,562903,3586874,721995,57,9.648843283005188,22.247016812125512,4.653,4.8
WARRIOR,30,90,144,145,52,35,39,49,5817,1918,108,575050,1.15119E7,135,20,354.16,19,172507,564,452,632592057,575006,3665297,739848,791,9.724478037105602,22.247016812125512,4.653,4.8999999999999995
WARRIOR,30,91,145,147,52,35,41,50,5972,1959,110,587302,1.175562E7,137,20,317.94444444444446,19,175018,570,456,653153354,587291,3743709,757694,1234,9.772771112269474,22.320088593275074,4.653,5.0
WARRIOR,30,92,146,149,53,35,42,51,6123,2004,112,599575,1.200012E7,137,20,313.8333333333333,19,176897,576,460,673971486,599484,3822645,775574,1042,9.821831127944739,22.356769604216968,4.647,5.1000000000000005
WARRIOR,30,93,148,152,53,35,42,52,6278,2046,114,611754,1.224264E7,139,20,326.72222222222223,19,178722,583,467,695181170,611677,3900849,793350,1798,9.856797339290818,22.356769604216968,4.647,5.2
WARRIOR,30,94,151,152,53,37,43,52,6436,2092,116,624320,1.24929E7,139,20,322.8333333333333,19,180647,589,471,717105118,624187,3981626,811577,616,9.877125399673178,22.467381149914356,4.647,5.2
WARRIOR,30,95,154,154,53,37,44,52,6597,2140,118,637034,1.274508E7,141,20,375.4230769230769,20,182562,596,477,739815831,636975,4062516,830212,706,9.897497224114707,22.504437977209726,4.647,5.2
WARRIOR,30,96,158,157,53,37,45,52,6814,2203,121,649898,1.299828E7,143,20,328.8421052631579,20,184963,603,481,762531268,649806,4143054,848830,1229,9.917912439744654,22.541586417995195,4.647,5.2
WARRIOR,30,97,161,157,55,38,45,52,6976,2251,123,662402,1.324482E7,143,20,327.2105263157895,20,186778,610,486,785226832,662390,4221576,866974,448,9.938370680765043,22.578825577345047,4.633,5.2
WARRIOR,30,98,163,158,55,40,46,52,7139,2300,125,675304,1.349994E7,145,20,324.5263157894737,20,188666,616,491,808734054,675260,4303333,885521,499,9.958871588244143,22.691078705154805,4.633,5.2
WARRIOR,30,99,164,162,56,40,46,52,7302,2351,127,688353,1.375716E7,145,20,341.89473684210526,20,190557,623,496,832992976,688310,4385470,904364,762,9.979414809918056,22.691078705154805,4.627,5.2
WARRIOR,30,100,167,163,58,40,46,52,7471,2403,129,701548,1.401696E7,147,20,324.6842105263158,20,192456,630,501,857668514,701505,4468388,923402,1357,10.0,22.691078705154805,4.613,5.2
WARRIOR,31,1,14,8,15,7,12,10,9,3,0,0,0.0,22,10,95.0,1,0,1,1,0,0,0,0,0,8.008902658782727,10.439574589574855,4.9,1.0
WARRIOR,31,2,15,9,15,7,12,10,14,8,0,32,780.0,22,10,95.0,1,39,7,3,370,22,299,39,98,8.010488358933149,10.439574589574855,4.9,1.0
WARRIOR,31,3,15,11,16,7,12,11,22,21,1,215,5100.0,23,10,96.0,1,241,12,11,6490,198,1867,241,0,8.013730527625357,10.439574589574855,4.893,1.0999999999999999
WARRIOR,31,4,15,12,16,8,12,11,26,27,1,571,13500.0,23,10,98.0,1,629,17,16,25912,566,4911,629,14,8.015717800406753,10.467481310602583,4.893,1.0999999999999999
WARRIOR,31,5,15,13,16,9,12,11,31,33,1,1073,25560.0,24,10,115.0,2,1173,23,21,61909,1072,9371,1173,22,8.017863273401415,10.495668604638013,4.893,1.0999999999999999
WARRIOR,31,6,15,16,16,9,13,11,41,46,2,1731,40920.0,25,10,102.0,2,1882,28,28,119888,1720,14922,1882,17,8.02367463947453,10.524125723755914,4.893,1.0999999999999999
WARRIOR,31,7,15,17,17,9,13,11,49,51,2,2552,60120.0,25,10,118.0,2,2755,33,32,207399,2545,21874,2755,26,8.026308526277518,10.524125723755914,4.887,1.0999999999999999
WARRIOR,31,8,16,17,17,10,13,11,56,55,2,3511,82680.0,27,10,121.0,2,3777,38,37,324564,3495,30111,3777,88,8.02718474224755,10.55284280441147,4.887,1.0999999999999999
WARRIOR,31,9,17,18,17,12,13,11,72,64,3,4635,109320.0,27,10,124.0,2,5013,44,43,490486,4629,39910,5013,53,8.030080489198257,10.611021185579085,4.887,1.0999999999999999
WARRIOR,31,10,18,18,17,12,13,12,82,71,3,5898,139560.0,29,11,132.66666666666666,3,6456,49,49,696948,5871,51179,6456,257,8.031070703293798,11.611021185579084,4.887,1.2
WARRIOR,31,11,18,19,17,12,14,12,89,79,3,7324,173220.0,30,11,123.0,3,8128,54,54,962916,7321,63527,8128,49,8.034233801907941,11.640466289215697,4.887,1.2
WARRIOR,31,12,19,19,18,12,14,12,99,85,3,8907,210360.0,30,11,130.0,3,10040,59,58,1275307,8881,77148,10040,77,8.035336037236968,11.640466289215697,4.88,1.2
WARRIOR,31,13,20,20,19,12,15,12,116,99,4,10626,250380.0,32,11,133.5,3,11976,65,65,1641256,10604,91700,11976,7,8.038773118365057,11.670138817718989,4.873,1.2
WARRIOR,31,14,21,20,19,12,15,13,126,106,4,12499,294180.0,32,11,144.5,3,14159,70,68,2081731,12492,107721,14159,11,8.039986948409013,11.670138817718989,4.873,1.3
WARRIOR,31,15,22,21,19,12,15,15,142,118,5,14526,341460.0,34,11,152.1,4,16513,76,74,2592986,14508,125001,16513,135,8.043704995473572,11.670138817718989,4.873,1.5
WARRIOR,31,16,23,21,19,13,15,15,151,123,5,16702,391680.0,35,11,153.33333333333334,4,19067,82,81,3183034,16684,143183,19067,77,8.045030805814582,11.700032004389307,4.873,1.5
WARRIOR,31,17,24,21,19,14,15,15,162,130,5,19025,445440.0,36,11,152.0,4,21665,87,85,3845895,18994,162726,21665,159,8.046374423964753,11.730139519386354,4.873,1.5
WARRIOR,31,18,25,23,19,14,15,16,182,141,6,21494,502020.0,37,12,155.33333333333334,4,24547,94,87,4609698,21478,183091,24547,56,8.053241066487987,12.730139519386356,4.873,1.6
WARRIOR,31,19,25,25,19,14,15,16,190,148,6,24129,562140.0,37,12,159.66666666666666,4,27654,99,96,5475298,24105,204671,27667,164,8.060540897825533,12.730139519386356,4.873,1.6
WARRIOR,31,20,26,27,20,14,15,16,210,162,7,26903,625320.0,39,12,162.5,5,30070,105,100,6418199,26896,227299,30877,130,8.068280366933337,12.730139519386356,4.867,1.6
WARRIOR,31,21,26,28,20,14,15,17,220,169,7,29835,691500.0,40,12,173.0,5,32435,110,103,7473009,29821,250842,34274,112,8.073312949244633,12.730139519386356,4.867,1.6999999999999997
WARRIOR,31,22,27,29,20,14,17,17,243,184,8,32905,760560.0,40,12,166.25,5,34597,116,110,8636987,32901,275319,37852,95,8.078559100408444,12.790974150509701,4.867,1.6999999999999997
WARRIOR,31,23,30,29,21,14,17,17,267,200,9,36135,833100.0,43,12,173.5,5,36819,124,114,9905816,36109,301030,41555,181,8.08067218774869,12.790974150509701,4.86,1.6999999999999997
WARRIOR,31,24,31,29,21,15,17,17,280,208,9,39512,909120.0,43,13,181.5,5,39073,130,119,11322044,39506,328055,45392,35,8.08280457856909,13.821690436097647,4.86,1.6999999999999997
WARRIOR,31,25,32,30,21,16,17,18,303,224,10,43034,987420.0,45,13,187.41666666666666,6,40817,136,126,12841082,43027,355556,49611,24,8.088483014450613,13.852599327957776,4.86,1.7999999999999998
WARRIOR,31,26,33,30,21,16,17,19,315,230,10,46721,1069080.0,46,13,177.6,6,43023,141,132,14499038,46717,384152,53916,111,8.09074209814827,13.852599327957776,4.86,1.9
WARRIOR,31,27,36,31,21,16,17,19,340,246,11,50547,1153560.0,48,13,190.2,6,45302,150,135,16310133,50516,413688,58434,256,8.096752398584979,13.852599327957776,4.86,1.9
WARRIOR,31,28,38,31,21,17,17,20,364,258,12,54528,1241160.0,50,13,180.4,6,47705,156,138,18273828,54500,444193,63195,180,8.099139316626815,13.883696141208299,4.86,2.0
WARRIOR,31,29,38,32,22,17,17,20,377,265,12,58667,1332240.0,50,14,195.0,6,49683,161,145,20400992,58650,475930,68073,200,8.105487292026172,14.883696141208299,4.853,2.0
WARRIOR,31,30,38,34,23,18,17,20,404,278,13,62946,1425780.0,51,14,188.0,7,51416,166,149,22632556,62900,508374,73292,357,8.116153302057837,14.914976439836511,4.847,2.0
WARRIOR,31,31,39,35,23,19,18,20,433,292,14,67372,1522080.0,52,14,198.16666666666666,7,53761,172,154,25047314,67337,541582,78646,77,8.12308578190329,14.978070875765864,4.847,2.0
WARRIOR,31,32,42,35,23,20,18,20,461,311,15,71950,1621440.0,54,14,193.5,7,56157,180,161,27629648,71933,575767,84207,156,8.125925641909097,15.009877215886267,4.847,2.0
WARRIOR,31,33,42,37,23,20,18,20,475,318,15,76689,1724280.0,55,14,191.83333333333334,7,58247,186,166,30403546,76685,611175,89839,178,8.137664493191592,15.009877215886267,4.847,2.0
WARRIOR,31,34,43,38,23,22,18,20,504,336,16,81575,1829580.0,55,14,206.83333333333334,7,59991,192,171,33307602,81525,647218,95794,398,8.145315749195312,15.073990024962091,4.847,2.0
WARRIOR,31,35,44,40,23,22,19,20,535,351,17,86610,1937820.0,57,15,217.21428571428572,8,61772,198,175,36418741,86587,684110,102007,132,8.15793776850604,16.106289743925746,4.847,2.0
WARRIOR,31,36,44,42,23,22,20,21,565,369,18,91799,2048340.0,58,15,205.42857142857142,8,64222,204,179,39752872,91774,721432,108448,220,8.171083386138932,16.13874742154272,4.847,2.1
WARRIOR,31,37,45,43,23,23,21,21,596,388,19,97137,2162040.0,58,15,204.28571428571428,8,66706,210,187,43269888,97110,759849,115032,420,8.179730740540082,16.204124713380097,4.847,2.1
WARRIOR,31,38,47,43,23,23,21,21,614,397,19,102642,2278920.0,60,15,205.71428571428572,8,68629,216,191,46999207,102620,799197,121771,268,8.18349931386109,16.204124713380097,4.847,2.1
WARRIOR,31,39,48,44,23,25,21,21,649,415,20,108275,2396160.0,61,15,203.14285714285714,8,70222,222,197,50928133,108260,837793,128329,116,8.192527046307086,16.270099239998807,4.847,2.1
WARRIOR,31,40,49,46,23,26,21,21,680,436,21,114064,2518920.0,62,16,231.06666666666666,9,71988,229,201,55041882,114055,879095,135478,245,8.207205764202818,17.303303878443533,4.847,2.1
