level,gap_h,session_min,hero_class,calendar_days,sale_gold_per_day
42,4,1,MAGE,184.09189699527101,348917.642755618
42,4,1,CLERIC,182.9341500647321,361649.7000510274
42,4,1,PALADIN,182.77708104680107,362148.6265996942
43,4,1,WARRIOR,190.85974984226556,362408.14292780036
43,4,1,ROGUE,188.3985412542799,366431.3662695714
43,4,1,RANGER,188.6977140309766,366090.7995348568
43,4,1,MAGE,192.57184730039197,358499.8195105307
43,4,1,CLERIC,191.34827855802044,371900.92412261834
43,4,1,PALADIN,191.22777977080182,372470.43465844524
44,4,1,WARRIOR,199.33966800530578,372313.5540088518
44,4,1,ROGUE,196.80260506041606,376373.74567405233
44,4,1,RANGER,197.16020380961294,376011.1045106631
44,4,1,MAGE,201.20291108674618,368184.364107244
44,4,1,CLERIC,199.92500464625124,382241.7567788359
44,4,1,PALADIN,199.83699116999588,382783.3478283728
45,4,1,WARRIOR,207.95000793294955,382231.69436294906
45,4,1,ROGUE,205.33406539565084,386308.7365564824
45,4,1,RANGER,205.72287325779467,386030.42708568147
45,4,1,MAGE,209.98520399986066,377860.02234258683
45,4,1,CLERIC,208.60227741150908,392724.3377520293
45,4,1,PALADIN,208.56149339589962,393155.4911689757
46,4,1,WARRIOR,216.66794822007148,392302.8184291723
46,4,1,ROGUE,214.00687497615706,396351.8374559237
46,4,1,RANGER,214.37651239932583,396248.3514367833
46,4,1,MAGE,218.8230811957142,387873.6867528504
46,4,1,CLERIC,217.34841458181555,403533.06139247096
46,4,1,PALADIN,217.36558414595225,403758.2419950648
47,4,1,WARRIOR,225.5159103477657,402608.20504853374
47,4,1,ROGUE,222.80705197938516,406505.5249390403
47,4,1,RANGER,223.16501179022288,406464.67561083
47,4,1,MAGE,227.81687326859654,397866.61244417314
47,4,1,CLERIC,226.26005544342516,414307.6937123769
47,4,1,PALADIN,226.3649715445218,414516.2764573095
48,4,1,WARRIOR,234.50235520527394,412923.38317983027
48,4,1,ROGUE,231.7543006096802,416976.5986899817
48,4,1,RANGER,232.10398653547156,416796.2383757488
48,4,1,MAGE,236.98080121430243,407890.96470978664
48,4,1,CLERIC,235.3109416341697,425189.8362871172
48,4,1,PALADIN,235.50529653485785,425300.0610760147
49,4,1,WARRIOR,243.59385851256508,423363.2135872605
49,4,1,ROGUE,240.84675375642396,427195.74385069206
49,4,1,RANGER,241.1609620852226,427307.5573010185
49,4,1,MAGE,246.28488853853824,418070.77917364094
49,4,1,CLERIC,244.51529272183572,436219.28995803394
49,4,1,PALADIN,244.75505324714112,436238.021272589
50,4,1,WARRIOR,252.79515346864545,433930.9347700992
50,4,1,ROGUE,250.09577991237398,437546.971157772
50,4,1,RANGER,250.34110993001798,437850.419995508
50,4,1,MAGE,255.73314349500265,428224.84261661605
50,4,1,CLERIC,253.85072801912844,447292.11980610905
50,4,1,PALADIN,254.1441569321636,447288.2206784019
51,4,1,WARRIOR,262.0681957361744,444688.13755760016
51,4,1,ROGUE,259.41411835352915,448285.8965544731
51,4,1,RANGER,259.63227706081267,448565.0116134119
51,4,1,MAGE,265.2527360972482,438636.00461539987
51,4,1,CLERIC,263.286551900463,458585.9209423133
51,4,1,PALADIN,263.6461855291934,458467.29351453396
52,4,1,WARRIOR,271.4843686571082,455714.65398533066
52,4,1,ROGUE,268.89058821161893,458915.0807423757
52,4,1,RANGER,269.0558293701304,459472.55599110335
52,4,1,MAGE,274.92488521692405,449163.96174018783
52,4,1,CLERIC,272.85202242815467,470078.08292413485
52,4,1,PALADIN,273.26670762503716,469989.4134240039
53,4,1,WARRIOR,281.00564316209875,466653.2098764867
53,4,1,ROGUE,278.51212467031934,469748.7381558956
53,4,1,RANGER,278.59903832111326,470328.4123471069
53,4,1,MAGE,284.71301930487357,459702.33884825936
53,4,1,CLERIC,282.55252831496523,481557.93300255307
53,4,1,PALADIN,283.0113189088886,481402.3455855532
54,4,1,WARRIOR,290.65039982321133,477784.5177899872
54,4,1,ROGUE,288.2349615268244,480604.83673181356
54,4,1,RANGER,288.300222359809,481166.24612544366
54,4,1,MAGE,294.62244914095584,470335.7369882681
54,4,1,CLERIC,292.39928927863133,493122.08352394705
54,4,1,PALADIN,292.9044477274996,493000.91973797185
55,4,1,WARRIOR,300.40232690372505,488989.2973334971
55,4,1,ROGUE,298.12522693415406,491467.22547354613
55,4,1,RANGER,298.1409776839505,492143.1842909619
55,4,1,MAGE,304.67461855751947,481046.31859030447
55,4,1,CLERIC,302.4161044015267,504731.1800807306
55,4,1,PALADIN,302.9454695956756,504631.7674069691
56,4,1,WARRIOR,310.2736385251635,500333.7114390717
56,4,1,ROGUE,308.11300741304456,502404.35700750735
56,4,1,RANGER,308.08692839122716,503194.73811993917
56,4,1,MAGE,314.81734747096164,491862.76897998096
56,4,1,CLERIC,312.5263841900153,516466.53223640623
56,4,1,PALADIN,313.1041785793311,516441.0524116661
57,4,1,WARRIOR,320.6220808733173,511069.04600479966
57,4,1,ROGUE,318.62677473418705,512906.14547800354
57,4,1,RANGER,318.56991145531134,513755.3131660365
57,4,1,MAGE,325.4580609870708,502302.58663494705
57,4,1,CLERIC,323.17101425743635,527762.3424609943
57,4,1,PALADIN,323.7927394690085,527563.8793820144
58,4,1,WARRIOR,331.1045948859033,521994.66171575745
58,4,1,ROGUE,329.31622814605055,523346.40732786775
58,4,1,RANGER,329.219638930863,524242.874181162
58,4,1,MAGE,336.2700765968196,512687.7530845709
58,4,1,CLERIC,333.9889117210264,539014.5508793741
58,4,1,PALADIN,334.66485721797653,538834.9437077184
59,4,1,WARRIOR,341.73286503460076,533005.6504268548
59,4,1,ROGUE,340.1515037683571,533824.0926862301
59,4,1,RANGER,340.03953219588556,534734.5467475036
59,4,1,MAGE,347.23439199029684,523024.16196168435
59,4,1,CLERIC,344.977406509653,550224.3159065801
59,4,1,PALADIN,345.71283485691265,550207.1490308646
60,4,1,WARRIOR,352.50409908053933,544075.3749396274
60,4,1,ROGUE,351.14669913220837,544336.5816832986
60,4,1,RANGER,350.99741959801315,545394.6676281594
60,4,1,MAGE,358.3367699664636,533518.1738198184
60,4,1,CLERIC,356.1185133827482,561608.0882743817
60,4,1,PALADIN,356.9190264680814,561634.5645219521
61,4,1,WARRIOR,363.3496184600268,555210.1075680461
61,4,1,ROGUE,362.23671930191364,555113.4128188802
61,4,1,RANGER,362.05340208234134,556177.1618961438
61,4,1,MAGE,369.53332143496095,544197.9131789719
61,4,1,CLERIC,367.3715327732839,573190.0507107376
61,4,1,PALADIN,368.2284096841573,573111.0187315881
62,4,1,WARRIOR,373.8710617912998,566038.1883691557
62,4,1,ROGUE,372.9874125292264,565279.1982181944
62,4,1,RANGER,372.7759810854897,566604.1737317865
62,4,1,MAGE,380.38409410147136,554513.0409520562
62,4,1,CLERIC,378.2724934999668,584402.2825440238
62,4,1,PALADIN,379.2122899561668,584277.1384087018
63,4,1,WARRIOR,384.84682377356216,577144.5300551249
63,4,1,ROGUE,384.21116994167966,575993.3512828171
63,4,1,RANGER,383.9497619481528,577438.4733306295
63,4,1,MAGE,391.7144916223947,565207.2669893083
63,4,1,CLERIC,389.65102019587357,596050.8107568906
63,4,1,PALADIN,390.6713730170604,595768.7469586771
64,4,1,WARRIOR,395.94373939176984,588347.7637071642
64,4,1,ROGUE,395.57901553029757,586618.567377538
64,4,1,RANGER,395.2611708673663,588187.7850911228
64,4,1,MAGE,403.18791753925865,575842.1449407476
64,4,1,CLERIC,401.18406521994166,607652.2664636541
64,4,1,PALADIN,402.29974762645105,607327.071894826
65,4,1,WARRIOR,407.17701880091704,599661.205018504
65,4,1,ROGUE,407.102319474905,597378.0364692596
65,4,1,RANGER,406.74302863252876,599008.964748892
65,4,1,MAGE,414.8131973084102,586567.8495857895
65,4,1,CLERIC,412.8650163877779,619391.8008296773
65,4,1,PALADIN,414.08710775987896,618997.0731922284
66,4,1,WARRIOR,418.48062546086675,611068.4203560891
66,4,1,ROGUE,418.69939478943405,608353.255748312
66,4,1,RANGER,418.2922019828173,610001.5872050168
66,4,1,MAGE,426.52208622192296,597428.1505141495
66,4,1,CLERIC,424.64241499921434,631271.6312158689
66,4,1,PALADIN,425.9489964860195,630785.7040198912
67,4,1,WARRIOR,429.82164320381816,622548.0640771581
67,4,1,ROGUE,430.3494920627587,619169.4010670326
67,4,1,RANGER,429.9008147486279,620811.0108631791
67,4,1,MAGE,438.28130064398385,608110.2042418575
67,4,1,CLERIC,436.4686409334039,642990.4655345461
67,4,1,PALADIN,437.8870744339591,642647.0662870433
68,4,1,WARRIOR,440.85493337549974,633479.0400590318
68,4,1,ROGUE,441.67661214311624,629789.297989514
68,4,1,RANGER,441.1874846550571,631345.6258687351
68,4,1,MAGE,449.714639727096,618529.541130347
68,4,1,CLERIC,447.98756065992177,654418.3075488416
68,4,1,PALADIN,449.5028000413474,653955.7956545779
69,4,1,WARRIOR,452.2928371016112,644820.627425676
69,4,1,ROGUE,453.45575088843674,640418.3014131563
69,4,1,RANGER,452.9030564244096,642234.2883295307
69,4,1,MAGE,461.58136704138116,629333.0331160388
69,4,1,CLERIC,459.9429734401153,666295.142162664
69,4,1,PALADIN,461.5866872081179,665660.2424637611
70,4,1,WARRIOR,463.8472291068093,656206.656577679
70,4,1,ROGUE,465.3771631052848,651132.9162631163
70,4,1,RANGER,464.75822458445396,653300.6877317266
70,4,1,MAGE,473.5973844825352,640260.4185753944
70,4,1,CLERIC,472.0437930707484,678344.9453216477
70,4,1,PALADIN,473.80609607863425,677426.0916679533
71,4,1,WARRIOR,475.4571976801839,667757.8287784376
71,4,1,ROGUE,477.34179851172513,662185.558881527
71,4,1,RANGER,476.67021828334885,664557.2619699485
71,4,1,MAGE,485.65638947575405,651466.1962782545
71,4,1,CLERIC,484.2040828221936,690714.3988763379
71,4,1,PALADIN,486.10943468174,689378.3775137003
72,4,1,WARRIOR,487.20122092864324,679491.0383619221
72,4,1,ROGUE,489.46011741113284,673233.952375759
72,4,1,RANGER,488.7190412134813,675773.8378782236
72,4,1,MAGE,497.84700951008983,662560.5897976472
72,4,1,CLERIC,496.5133901271279,702957.2556656217
72,4,1,PALADIN,498.55847628086985,701533.667342485
73,4,1,WARRIOR,498.64824601297767,690622.0697726817
73,4,1,ROGUE,501.29329131050065,683817.9683271964
73,4,1,RANGER,500.4758336067258,686478.0878110772
73,4,1,MAGE,509.7483630318551,673220.3080729747
73,4,1,CLERIC,508.53806019810116,714756.047921774
73,4,1,PALADIN,510.7223378622799,713072.1590313608
74,4,1,WARRIOR,510.89401630944064,701753.258855647
74,4,1,ROGUE,513.9676070959291,694257.5574289071
74,4,1,RANGER,513.0589570000146,697123.1561112573
74,4,1,MAGE,522.4713522004012,683803.4824691497
74,4,1,CLERIC,521.3977965803911,726490.7413002399
74,4,1,PALADIN,523.7505306145172,724596.3069569077
75,4,1,WARRIOR,523.2678055817397,712971.6125192073
75,4,1,ROGUE,526.772141970657,704889.6378344996
75,4,1,RANGER,525.7794761818764,707852.8933892016
75,4,1,MAGE,535.3168856039711,694504.8717836336
75,4,1,CLERIC,534.3883115387285,738369.0983319796
75,4,1,PALADIN,536.9256814862433,736225.921957745
76,4,1,WARRIOR,535.7133676204221,724403.5895982487
76,4,1,ROGUE,539.6610794798135,715671.4884317444
76,4,1,RANGER,538.5399292484185,718829.9478374042
76,4,1,MAGE,548.2171138633457,705435.8026597485
76,4,1,CLERIC,547.4404678381935,750520.678070221
76,4,1,PALADIN,550.1859862097808,748098.0599132588
77,4,1,WARRIOR,548.2613266208347,735858.6588380911
77,4,1,ROGUE,552.6863295142825,726529.3253731967
77,4,1,RANGER,551.4582497378101,729830.5117683056
77,4,1,MAGE,561.2738882890687,716320.2324458291
77,4,1,CLERIC,560.6548840862154,762640.8640796726
77,4,1,PALADIN,563.6032421611161,759954.2567527657
78,4,1,WARRIOR,560.3859046161792,746861.0551271107
78,4,1,ROGUE,565.2656499122606,736886.8039118492
78,4,1,RANGER,563.9406751266656,740432.7771821258
78,4,1,MAGE,573.883334275069,726852.317077508
78,4,1,CLERIC,573.4331243014519,774380.9834685472
78,4,1,PALADIN,576.582116125304,771376.9867921873
79,4,1,WARRIOR,572.9418316409511,758150.5394813153
79,4,1,ROGUE,578.2887288652835,747526.4613461007
79,4,1,RANGER,576.8338956939547,751329.011887576
79,4,1,MAGE,586.926410988461,737679.0401557037
79,4,1,CLERIC,586.6638722386235,786438.2576337295
79,4,1,PALADIN,590.0175735607205,783123.9082194021
80,4,1,WARRIOR,585.5937364400393,769676.1811183586
80,4,1,ROGUE,591.4559898431207,758370.3613669929
80,4,1,RANGER,589.8737402672978,762385.028016701
80,4,1,MAGE,600.0742065278724,748689.1291737803
80,4,1,CLERIC,600.0168105111193,798698.1364184946
80,4,1,PALADIN,603.5915194246694,795111.8694186627
81,4,1,WARRIOR,598.2955495232176,781342.8179392786
81,4,1,ROGUE,604.6683028432955,769352.7483373989
81,4,1,RANGER,602.9469975057004,773609.4243019928
81,4,1,MAGE,613.2655248497795,759825.6849904312
81,4,1,CLERIC,613.4204756344778,811089.8555927424
81,4,1,PALADIN,617.2393704779329,807261.9494673241
82,4,1,WARRIOR,611.0989124263573,793204.2368974331
82,4,1,ROGUE,618.0087324837932,780441.8241171835
82,4,1,RANGER,616.1477574303412,784986.96869749
82,4,1,MAGE,626.5929998736011,771117.1920568349
82,4,1,CLERIC,626.9622221412301,823680.7083627944
82,4,1,PALADIN,631.0272681246905,819613.1801673616
83,4,1,WARRIOR,623.5448554346814,804548.3977656713
83,4,1,ROGUE,630.9814312905303,791266.6995664934
83,4,1,RANGER,628.9893854209892,795946.8040782835
83,4,1,MAGE,639.5449981524282,782027.6887394199
83,4,1,CLERIC,640.1383073607267,835828.1165143496
83,4,1,PALADIN,644.4391853574349,831445.7578767689
84,4,1,WARRIOR,636.4307292634589,816390.267211492
84,4,1,ROGUE,644.431487378291,802372.8191084953
84,4,1,RANGER,642.2523383721858,807328.7923936272
84,4,1,MAGE,652.9385833726622,793348.8197684727
84,4,1,CLERIC,653.7639894689278,848475.8581619064
84,4,1,PALADIN,658.3464624006702,843820.5743132044
85,4,1,WARRIOR,649.4296818503994,828360.9358094034
85,4,1,ROGUE,657.9948509633775,813659.9989591686
85,4,1,RANGER,655.6516082947962,818818.0738185813
85,4,1,MAGE,666.4611148199285,804752.2142682142
85,4,1,CLERIC,667.538208898387,861230.7849370047
85,4,1,PALADIN,672.3986396141147,856328.2094910907
86,4,1,WARRIOR,662.4591830133188,840412.1686298773
86,4,1,ROGUE,671.6142466104913,825040.149232213
86,4,1,RANGER,669.0838336757532,830533.7523209355
86,4,1,MAGE,680.0034659279538,816418.0720276209
86,4,1,CLERIC,681.3554541457497,874271.4072742643
86,4,1,PALADIN,686.5142727676885,868897.1665077892
87,4,1,WARRIOR,675.6070811471053,852677.9389610431
87,4,1,ROGUE,685.3509624658117,836510.520919563
87,4,1,RANGER,682.6537914898774,842256.0768250355
87,4,1,MAGE,693.6757146766793,828121.3773178564
87,4,1,CLERIC,695.3237752251673,887344.2750468284
87,4,1,PALADIN,700.7613199524834,881706.1899790583
88,4,1,WARRIOR,688.4053328621637,864258.1170548924
88,4,1,ROGUE,698.7691873496387,847283.3309531105
88,4,1,RANGER,695.8544268334274,853327.5985641477
88,4,1,MAGE,706.9649797857224,839219.6045266994
88,4,1,CLERIC,708.8980763754561,899784.3953270519
88,4,1,PALADIN,714.6577864591034,893793.2430427009
89,4,1,WARRIOR,701.9486102112635,876007.7273533337
89,4,1,ROGUE,712.962857448959,858179.4801544796
89,4,1,RANGER,709.8172299293324,864530.702059873
89,4,1,MAGE,720.9871449200015,850465.1739567922
89,4,1,CLERIC,723.2558788575607,912374.1194711505
89,4,1,PALADIN,729.3949197744341,906057.100321422
90,4,1,WARRIOR,715.5709710976622,887781.674402632
90,4,1,ROGUE,727.2633148807092,869228.9927049201
90,4,1,RANGER,723.8974047173581,875812.8608674062
90,4,1,MAGE,735.1149956777732,861782.871693301
90,4,1,CLERIC,737.7411783753215,925048.5124443052
90,4,1,PALADIN,744.2360324753533,918355.7323229098
91,4,1,WARRIOR,729.2104719352029,899680.4094967751
91,4,1,ROGUE,741.5882980091396,880372.440143269
91,4,1,RANGER,737.9653447301168,887306.7828333717
91,4,1,MAGE,749.2591188587932,873284.9968467501
91,4,1,CLERIC,752.2470726144363,937970.1406450634
91,4,1,PALADIN,759.125299542319,930786.8100641666
92,4,1,WARRIOR,742.8361883984319,911526.8464637841
92,4,1,ROGUE,755.8954937662232,891532.103058706
92,4,1,RANGER,752.0279443752513,898837.4960740954
92,4,1,MAGE,763.3609443473636,884845.5324466232
92,4,1,CLERIC,766.7315813756335,950945.6261627405
92,4,1,PALADIN,774.0022943166522,943192.4213732835
93,4,1,WARRIOR,756.3021822349464,923357.0646806102
93,4,1,ROGUE,770.0505698978446,902486.5670084419
93,4,1,RANGER,765.9252541613134,910214.8205223824
93,4,1,MAGE,777.3114916252206,896206.5867487262
93,4,1,CLERIC,781.0563656254562,963737.7395256541
93,4,1,PALADIN,788.7352992799052,955576.5826166341
94,4,1,WARRIOR,770.1263405013614,935416.2451851971
94,4,1,ROGUE,784.6069252653416,913785.3288862251
94,4,1,RANGER,780.2029352831748,921858.639398675
94,4,1,MAGE,791.6199004282272,907932.4422127319
94,4,1,CLERIC,795.7963880397795,976923.5459399177
94,4,1,PALADIN,803.8873467496727,968216.6756909672
95,4,1,WARRIOR,784.0692266111472,947791.1731556214
95,4,1,ROGUE,799.289074713806,925183.292746472
95,4,1,RANGER,794.5917294744651,933460.2944339302
95,4,1,MAGE,806.024383313745,919645.750296695
95,4,1,CLERIC,810.647631947665,990099.889728435
95,4,1,PALADIN,819.1927642085302,981170.8527193438
96,4,1,WARRIOR,798.0029759118484,960237.119416014
96,4,1,ROGUE,813.9860924523853,936841.1279638754
96,4,1,RANGER,809.0024618217315,945415.7778799663
96,4,1,MAGE,820.4564319735143,931687.0905153394
96,4,1,CLERIC,825.535921188291,1003640.5868110292
96,4,1,PALADIN,834.518267460951,994209.7965085262
97,4,1,WARRIOR,811.4937760449124,972384.079882737
97,4,1,ROGUE,828.2205699298337,948120.0692606876
97,4,1,RANGER,822.9484112710932,956965.0490406905
97,4,1,MAGE,834.4118258691148,943299.5990081569
97,4,1,CLERIC,839.9502675910638,1016708.3917946542
97,4,1,PALADIN,849.3690378534262,1006966.1500277043
98,4,1,WARRIOR,825.3652052068667,984851.7226035316
98,4,1,ROGUE,842.8500314999775,959683.4428071344
98,4,1,RANGER,837.2512332822312,968981.0928310968
98,4,1,MAGE,848.7430458821609,955360.7862344463
98,4,1,CLERIC,854.7514515048867,1030302.5567543773
98,4,1,PALADIN,864.6526183711198,1020063.0144815387
99,4,1,WARRIOR,839.3119983848364,997457.1458361807
99,4,1,ROGUE,857.5967771464337,971376.5228303297
99,4,1,RANGER,851.6464861693823,981022.8006199183
99,4,1,MAGE,863.1566709927054,967461.1455989747
99,4,1,CLERIC,869.6683063317153,1043937.8577040036
99,4,1,PALADIN,880.067742138485,1033290.2777919393
100,4,1,WARRIOR,853.3459771798755,1010151.1912246334
100,4,1,ROGUE,872.4496136883914,983073.6788902221
100,4,1,RANGER,866.1557047885188,993377.6861575722
100,4,1,MAGE,877.6472983638936,979910.5553030676
100,4,1,CLERIC,884.6997057124725,1057950.5365848849
100,4,1,PALADIN,895.5983510205168,1046617.6214001613
20,4,5,WARRIOR,8.56713885126234,752601.9756350698
20,4,5,ROGUE,8.408740178099306,769137.9134111735
20,4,5,RANGER,8.42017522179128,766714.0178142991
20,4,5,MAGE,8.594357993753807,750672.7965822284
20,4,5,CLERIC,8.535736167348169,765511.0961600874
20,4,5,PALADIN,8.558819435830346,762349.9127326766
21,4,5,WARRIOR,9.463674759737641,793651.0463096496
21,4,5,ROGUE,9.299357336941124,810624.4175664292
21,4,5,RANGER,9.3105225715809,807697.0242201036
21,4,5,MAGE,9.496242819577287,791436.4678529304
21,4,5,CLERIC,9.434442354902137,807392.9240812043
21,4,5,PALADIN,9.456588556790166,804184.8367759906
22,4,5,WARRIOR,10.398699944511767,835393.2266874219
22,4,5,ROGUE,10.223230062455496,851506.2457578236
22,4,5,RANGER,10.238216382988846,849626.6268070999
22,4,5,MAGE,10.435984845366004,833510.2176640744
22,4,5,CLERIC,10.374381708335179,850326.6144441529
