class,seed_index,level,str,con,dex,int,wis,cha,hp,mp,tales,kills,seconds,bag,proc_pct,skill_damage_pct,skills,skill_uses,stat_power,equipment_power,sale_gold,items_sold,attacks,casts,experience,bonus_cap_h,bonus_proc_pct,bonus_search_s,bonus_sale_pct
WARRIOR,38,20,29,18,17,16,10,14,189,144,7,26946,629820.0,40,12,170.54545454545453,5,29917,104,100,6479142,26923,230665,30694,58,8.041974577698737,12.640466289215697,4.83,1.4000000000000001
WARRIOR,38,21,30,18,17,16,11,14,199,150,7,29874,695820.0,42,12,165.75,5,32271,109,105,7525137,29843,254201,34112,24,8.043143766739538,12.670138817718989,4.83,1.4000000000000001
WARRIOR,38,22,33,18,18,16,11,14,219,162,8,32950,765240.0,43,12,170.5,5,34360,118,110,8675424,32909,279035,37606,19,8.044324710758126,12.670138817718989,4.82,1.4000000000000001
WARRIOR,38,23,36,18,19,16,11,14,237,176,9,36187,838020.0,46,13,173.0,5,36596,126,114,9989429,36186,304951,41372,45,8.045516959455936,13.67013881771899,4.81,1.4000000000000001
WARRIOR,38,24,38,18,19,16,11,14,245,184,9,39559,913080.0,47,13,171.0,5,39003,132,120,11382618,39544,331519,45357,175,8.046720099586693,13.67013881771899,4.81,1.4000000000000001
WARRIOR,38,25,38,20,20,17,11,14,261,197,10,43084,991440.0,48,13,187.41666666666666,6,40683,138,124,12907866,43069,359210,49545,32,8.054393925104442,13.700032004389307,4.8,1.4000000000000001
WARRIOR,38,26,38,21,20,17,11,15,270,202,10,46768,1071360.0,49,13,177.4,6,42796,143,131,14569039,46765,386770,53776,163,8.059146147890402,13.700032004389307,4.8,1.5
WARRIOR,38,27,40,23,20,17,11,15,289,215,11,50595,1155660.0,50,13,178.8,6,45026,150,136,16418141,50587,416344,58252,0,8.067624039714557,13.700032004389307,4.8,1.5
WARRIOR,38,28,42,24,20,18,11,15,311,229,12,54581,1241100.0,52,14,180.2,6,47242,157,142,18354340,54537,445495,62659,332,8.072923142976741,14.730139519386357,4.8,1.5
WARRIOR,38,29,43,25,20,18,11,15,323,236,12,58722,1328640.0,52,14,182.6,6,49424,163,147,20463000,58697,474880,67286,224,8.07844191365238,14.730139519386357,4.8,1.5
WARRIOR,38,30,46,25,20,18,11,16,347,249,13,63002,1419180.0,55,14,206.23076923076923,7,51005,171,152,22751032,62989,505317,72077,33,8.080312819104611,14.730139519386357,4.8,1.6
WARRIOR,38,31,48,25,20,19,11,17,369,262,14,67434,1512600.0,57,14,194.5,7,53270,177,156,25137629,67389,536650,77129,197,8.082196674266187,14.760455427366509,4.8,1.6999999999999997
WARRIOR,38,32,48,27,20,19,13,17,391,276,15,72020,1610460.0,57,14,190.5,7,55546,183,160,27722008,72006,569901,82460,360,8.092229326478117,14.821690436097649,4.8,1.6999999999999997
WARRIOR,38,33,49,27,20,20,13,17,404,284,15,76761,1711620.0,58,15,191.5,7,57942,188,164,30469682,76737,604300,88001,90,8.094322735698535,15.852599327957776,4.8,1.6999999999999997
WARRIOR,38,34,51,28,21,20,13,17,429,298,16,81638,1814100.0,59,15,199.83333333333334,7,59682,195,170,33383126,81628,638590,93848,4,8.100730735953137,15.852599327957776,4.79,1.6999999999999997
WARRIOR,38,35,52,29,21,21,14,17,452,313,17,86688,1918920.0,61,15,199.14285714285714,8,61349,201,175,36524737,86643,673212,99790,168,8.107372139135112,15.91497643983651,4.79,1.6999999999999997
WARRIOR,38,36,54,30,21,22,14,17,477,329,18,91876,2025780.0,63,15,210.57142857142858,8,63636,208,181,39828148,91828,708197,105725,1557,8.114249470128623,15.94643601672029,4.79,1.6999999999999997
WARRIOR,38,37,55,32,22,22,14,17,501,347,19,97209,2135340.0,63,16,206.42857142857142,8,65885,215,186,43369247,97183,743946,111734,96,8.126078255501772,16.94643601672029,4.78,1.6999999999999997
WARRIOR,38,38,56,32,22,22,14,18,515,356,19,102713,2246340.0,65,16,211.0,8,68073,220,190,47089228,102664,779429,118098,128,8.128721849739549,16.94643601672029,4.78,1.7999999999999998
WARRIOR,38,39,56,35,23,22,14,18,538,375,20,108343,2360460.0,65,16,203.71428571428572,8,69789,226,196,51017898,108319,816128,124747,184,8.14629523789758,16.94643601672029,4.77,1.7999999999999998
WARRIOR,38,40,56,37,24,23,14,18,565,392,21,114138,2479320.0,66,16,210.0,9,71515,232,202,55098564,114104,855007,131672,525,8.159563848930242,16.978070875765862,4.76,1.7999999999999998
WARRIOR,38,41,58,37,24,23,16,18,593,412,22,120082,2601600.0,68,16,217.625,9,73970,238,204,59451482,120044,895154,138780,29,8.16276066798592,17.041851416587246,4.76,1.7999999999999998
WARRIOR,38,42,61,37,24,23,16,19,623,427,23,126171,2726340.0,69,16,212.0,9,76345,245,209,64016854,126164,935904,146029,302,8.165973512670162,17.041851416587246,4.76,1.9
WARRIOR,38,43,62,38,25,23,17,19,654,443,24,132420,2853240.0,71,17,218.0,9,78354,251,215,68740272,132374,976993,153426,118,8.17470442997848,18.073990024962093,4.75,1.9
WARRIOR,38,44,64,38,26,24,17,19,686,460,25,138814,2984100.0,72,17,213.25,9,80152,258,220,73802674,138764,1019795,161510,424,8.178053890952441,18.106289743925746,4.74,1.9
WARRIOR,38,45,66,39,26,24,18,19,716,479,26,145341,3115920.0,74,17,220.88888888888889,10,81919,265,225,79089124,145316,1062264,169526,346,8.187162960228862,18.13874742154272,4.74,1.9
WARRIOR,38,46,68,40,26,24,19,19,746,498,27,152006,3247860.0,76,17,232.22222222222223,10,84421,271,231,84589953,151976,1103759,177343,345,8.19653150406997,18.17136004132336,4.74,1.9
WARRIOR,38,47,70,42,27,24,19,20,795,524,29,158829,3381180.0,77,18,231.33333333333334,10,86739,278,237,90325553,158824,1145000,185515,34,8.212210347563952,19.17136004132336,4.73,2.0
WARRIOR,38,48,71,44,27,25,19,20,826,542,30,165804,3517260.0,78,18,236.66666666666666,10,88389,285,241,96275125,165754,1187116,193872,58,8.228459899629149,19.204124713380097,4.73,2.0
WARRIOR,38,49,72,47,27,26,20,20,876,573,32,172928,3656040.0,79,18,235.44444444444446,10,90083,291,244,102536053,172858,1229971,202380,558,8.251697179782148,19.270099239998807,4.73,2.0
WARRIOR,38,50,74,48,28,26,20,20,915,592,33,180199,3798180.0,81,19,231.2,11,91826,298,249,109006977,180126,1274056,211118,516,8.262689011148364,20.270099239998807,4.72,2.0
WARRIOR,38,51,75,50,29,26,22,20,967,626,35,187619,3940860.0,82,19,231.9,11,94382,304,257,115761942,187578,1317402,220161,620,8.28067760324281,20.336650123916538,4.71,2.0
WARRIOR,38,52,76,51,29,27,23,20,1003,649,36,195196,4085940.0,83,19,238.8,11,96895,310,262,122721512,195122,1361323,229365,675,8.292362410411332,20.403758061486062,4.71,2.0
WARRIOR,38,53,79,52,29,28,23,21,1061,683,38,202911,4233960.0,85,19,243.7,11,98600,318,264,129998273,202847,1406239,238755,79,8.304326285217286,20.437515279185103,4.71,2.1
WARRIOR,38,54,82,52,29,29,23,21,1103,704,39,210779,4385100.0,87,20,234.5,11,100331,325,271,137640143,210706,1452204,248272,511,8.30941716973565,21.471405145706253,4.71,2.1
WARRIOR,38,55,85,52,30,31,23,21,1164,735,41,218802,4537980.0,89,20,241.72727272727272,12,102080,331,274,145501566,218726,1498208,258389,673,8.314527302461446,21.539574715066923,4.7,2.1
WARRIOR,38,56,87,52,30,32,24,21,1204,756,42,226973,4692540.0,91,20,242.45454545454547,12,104764,338,280,153732303,226965,1544258,268446,209,8.319656397674292,21.60825122377455,4.7,2.1
WARRIOR,38,57,87,55,32,33,24,21,1263,790,44,235289,4855680.0,91,20,257.72727272727275,12,107151,344,287,162189430,235246,1595478,279766,726,8.347418406027948,21.642774999506567,4.68,2.1
WARRIOR,38,58,89,57,33,34,24,21,1328,822,46,243762,5021880.0,93,20,260.3636363636364,12,109033,351,290,171004533,243687,1647689,291288,150,8.368400974317323,21.677420129674864,4.67,2.1
WARRIOR,38,59,92,58,33,34,24,21,1372,847,47,252389,5190300.0,95,20,250.36363636363637,12,110948,358,297,180017891,252295,1700344,303173,606,8.38208056227114,21.677420129674864,4.67,2.1
WARRIOR,38,60,94,61,34,34,24,21,1435,883,49,261155,5362500.0,97,20,283.36842105263156,13,112929,365,302,189497061,261125,1754582,314994,98,8.412217557781371,21.677420129674864,4.66,2.1
WARRIOR,38,61,95,64,34,34,25,22,1502,920,51,270075,5535600.0,98,20,262.8333333333333,13,115791,371,307,199252426,270049,1808355,326978,13,8.443360208578612,21.712184937367958,4.66,2.1999999999999997
WARRIOR,38,62,96,67,35,34,25,23,1570,955,53,278750,5704140.0,99,20,261.9166666666667,13,117685,378,310,208888429,278673,1860841,338586,35,8.475513711848317,21.712184937367958,4.65,2.3
WARRIOR,38,63,96,69,35,36,25,23,1620,976,54,287837,5880420.0,100,20,271.0,13,119545,383,317,219258623,287781,1915636,350734,945,8.49997570500916,21.782067131559156,4.65,2.3
WARRIOR,38,64,98,71,36,36,26,23,1695,1016,56,297070,6059400.0,101,20,270.1666666666667,13,121382,390,319,229875932,297017,1971304,363057,319,8.525076450232728,21.817181411071342,4.64,2.3
WARRIOR,38,65,99,74,37,36,26,24,1773,1053,58,306457,6240600.0,102,20,304.55,14,123325,397,326,240970623,306410,2027414,375737,18,8.559887187171391,21.817181411071342,4.63,2.4
WARRIOR,38,66,103,75,38,36,26,24,1854,1090,60,315990,6424140.0,105,20,263.0769230769231,14,125553,404,331,252338753,315984,2084055,388434,772,8.577211381154477,21.817181411071342,4.62,2.4
WARRIOR,38,67,106,76,38,36,27,25,1936,1127,62,325581,6608640.0,107,20,279.0,14,127408,411,334,263848796,325494,2141109,401178,107,8.594849426874639,21.852409149780872,4.62,2.5
WARRIOR,38,68,107,77,38,38,27,25,1991,1153,63,334949,6789120.0,108,20,270.46153846153845,14,129186,417,341,275436257,334910,2196937,413619,162,8.612803015887659,21.92319927279598,4.62,2.5
WARRIOR,38,69,107,81,39,39,27,25,2075,1190,65,344690,6976200.0,108,20,266.61538461538464,14,131048,423,347,287550723,344630,2254641,426542,709,8.660311206213375,21.95875889099335,4.61,2.5
WARRIOR,38,70,111,83,39,39,27,25,2165,1228,67,354581,7165740.0,111,20,310.1904761904762,15,132927,431,351,300068468,354541,2312967,439686,312,8.689333976359194,21.95875889099335,4.61,2.5
WARRIOR,38,71,112,85,41,39,28,25,2256,1269,69,364609,7356660.0,113,20,273.2142857142857,15,135413,437,358,312880369,364531,2371333,452887,681,8.719025105566544,21.994426432764044,4.59,2.5
WARRIOR,38,72,113,87,43,39,28,26,2346,1311,71,374795,7551060.0,113,20,289.35714285714283,15,137185,443,363,326004883,374701,2431119,466153,3144,8.749388721239011,21.994426432764044,4.57,2.6
WARRIOR,38,73,114,91,44,39,28,26,2439,1353,73,384704,7740420.0,115,20,275.7857142857143,15,138954,450,366,339086088,384645,2489528,479460,204,8.801521210658683,21.994426432764044,4.56,2.6
WARRIOR,38,74,117,91,44,39,30,27,2535,1395,75,395053,7944600.0,115,20,286.5,15,140912,457,370,352967201,394995,2555166,494170,726,8.81214978817554,22.066080158597533,4.56,2.7
WARRIOR,38,75,120,92,45,39,30,28,2636,1435,77,405544,8150880.0,117,20,326.40909090909093,16,142910,463,376,367186571,405460,2621283,509063,244,8.833669623501045,22.066080158597533,4.55,2.8000000000000003
WARRIOR,38,76,124,93,46,39,30,28,2736,1475,79,416183,8359320.0,119,20,283.2,16,145374,471,380,381954198,416107,2687803,523968,603,8.855524402400752,22.066080158597533,4.54,2.8000000000000003
WARRIOR,38,77,125,96,46,39,31,29,2838,1513,81,426978,8570700.0,119,20,290.53333333333336,16,147272,477,386,397101300,426936,2755283,539050,139,8.900172835536779,22.102063862602485,4.54,2.9
WARRIOR,38,78,125,100,47,40,31,29,2942,1552,83,437451,8775840.0,121,20,289.73333333333335,16,149153,483,392,412036652,437408,2820872,553640,1195,8.957397648878533,22.138150527359045,4.53,2.9
WARRIOR,38,79,128,101,47,40,32,30,3049,1595,85,448317,8987880.0,121,20,297.06666666666666,16,151074,490,397,427642584,448298,2888371,568930,118,8.981104737990997,22.17433899103309,4.53,3.0
WARRIOR,38,80,131,102,47,40,33,31,3158,1638,87,459329,9202320.0,123,20,338.5217391304348,17,153023,497,402,443709422,459309,2956473,584373,1249,9.005156686453946,22.210628120879647,4.53,3.1
WARRIOR,38,81,133,103,48,41,34,31,3269,1683,89,470473,9418740.0,125,20,302.0625,17,155272,503,407,459877053,470379,3025039,599891,679,9.02955496514804,22.28350398690926,4.52,3.1
WARRIOR,38,82,136,104,48,41,36,31,3378,1729,91,481770,9637920.0,125,20,302.625,17,157075,510,411,476933482,481754,3094371,615601,449,9.054301035817465,22.356769604216968,4.52,3.1
WARRIOR,38,83,137,106,50,41,36,32,3485,1776,93,492793,9851880.0,127,20,310.6875,17,158841,516,416,493538827,492754,3162231,630886,251,9.091744028338102,22.356769604216968,4.5,3.2
WARRIOR,38,84,140,107,50,41,36,34,3599,1820,95,504252,1.007328E7,127,20,304.9375,17,160654,523,422,511022850,504184,3232147,646933,100,9.117361774670632,22.356769604216968,4.5,3.3999999999999995
WARRIOR,38,85,143,108,50,42,36,35,3710,1861,97,515869,1.029798E7,129,20,345.375,18,162561,530,425,529131673,515868,3303132,663166,113,9.143332384453794,22.3935460167702,4.5,3.4999999999999996
WARRIOR,38,86,145,110,51,43,36,35,3826,1905,99,527629,1.052394E7,131,20,306.94117647058823,18,165064,537,431,547598082,527607,3373995,679216,605,9.182546025442349,22.430416851147083,4.49,3.4999999999999996
WARRIOR,38,87,147,112,51,44,36,36,3943,1951,101,539547,1.075308E7,131,20,306.2352941176471,18,166843,543,436,566566248,539528,3445992,695590,135,9.22248702080004,22.467381149914356,4.49,3.5999999999999996
WARRIOR,38,88,149,114,51,45,36,37,4064,1999,103,551061,1.097652E7,133,20,309.11764705882354,18,168635,550,441,585187486,551056,3517024,711878,838,9.26315908944603,22.504437977209726,4.49,3.6999999999999997
WARRIOR,38,89,151,117,51,46,36,37,4184,2046,105,563023,1.12137E7,133,20,310.88235294117646,18,170615,556,447,604568770,562893,3594532,729565,77,9.318073043855943,22.541586417995195,4.49,3.6999999999999997
WARRIOR,38,90,156,118,52,47,36,37,4353,2109,108,575135,1.145418E7,135,20,313.3333333333333,19,172627,564,451,624778858,575129,3673057,747539,651,9.346711205250061,22.578825577345047,4.48,3.6999999999999997
WARRIOR,38,91,157,120,53,47,37,38,4476,2155,110,587390,1.169502E7,137,20,313.77777777777777,19,175037,570,456,645021362,587279,3751011,765473,203,9.389598573886111,22.61615457976648,4.47,3.8
WARRIOR,38,92,159,122,53,48,38,38,4600,2208,112,599660,1.19361E7,137,20,316.22222222222223,19,176915,576,462,665868126,599609,3828996,783469,381,9.433231659231796,22.691078705154805,4.47,3.8
WARRIOR,38,93,162,123,54,48,39,38,4731,2255,114,611843,1.217574E7,139,20,318.94444444444446,19,178754,583,466,686618574,611802,3906651,801483,783,9.4633261310225,22.728672168606757,4.46,3.8
WARRIOR,38,94,165,124,55,49,39,38,4859,2308,116,624409,1.24224E7,139,20,319.55555555555554,19,180762,590,472,708148435,624312,3986599,819927,386,9.493790859175544,22.766352154941988,4.45,3.8
WARRIOR,38,95,168,125,55,49,41,38,4988,2359,118,637122,1.267188E7,141,20,366.1923076923077,20,182693,597,475,730344707,637100,4067354,838703,883,9.524627166547662,22.841968562207,4.45,3.8
WARRIOR,38,96,170,129,56,49,42,38,5163,2433,121,649983,1.29222E7,143,20,340.42105263157896,20,184982,603,480,753020073,649931,4147716,857403,784,9.600394011127243,22.87990345547728,4.44,3.8
WARRIOR,38,97,174,129,56,50,43,38,5302,2487,123,662487,1.316526E7,143,20,333.5263157894737,20,186857,610,487,775074191,662372,4225706,875605,557,9.617465304752923,22.95602291517811,4.44,3.8
WARRIOR,38,98,177,130,56,50,44,39,5438,2541,125,675388,1.3416E7,145,20,330.89473684210526,20,188746,617,491,798465422,675385,4306010,894391,411,9.649789286819205,22.994206042458682,4.44,3.9
WARRIOR,38,99,178,133,56,51,45,39,5576,2592,127,688438,1.367052E7,145,20,331.36842105263156,20,190625,623,496,822384255,688435,4387970,913354,858,9.713362564125271,23.07081559709902,4.44,3.9
WARRIOR,38,100,178,137,56,51,46,40,5714,2648,129,701633,1.392672E7,147,20,324.8421052631579,20,192534,630,501,846480046,701630,4470020,932560,394,9.793846036559891,23.109240666090187,4.44,4.0
WARRIOR,38,101,180,140,58,51,47,40,5906,2724,132,714907,1.41843E7,149,20,324.89473684210526,20,193885,636,506,871018698,714860,4552539,951802,1527,9.841086220696855,23.147745045026866,4.42,4.0
WARRIOR,38,102,181,143,59,52,47,40,6054,2776,134,727954,1.44417E7,149,20,339.89473684210526,20,194876,643,512,895375285,727823,4636862,971653,288,9.888529311231737,23.1863280857972,4.41,4.0
WARRIOR,38,103,184,143,60,53,47,41,6203,2832,136,741450,1.471158E7,151,20,330.7368421052632,20,195971,649,517,921018425,741382,4726660,992726,814,9.888529311231737,23.224989152085737,4.4,4.1
WARRIOR,38,104,186,145,61,53,48,41,6353,2889,138,755102,1.498356E7,151,20,341.5263157894737,20,197039,656,522,947195206,754972,4816984,1014011,26,9.920269073270635,23.26372761904275,4.39,4.1
WARRIOR,38,105,188,147,62,54,48,43,6553,2963,141,768889,1.525782E7,153,20,334.4736842105263,20,198000,662,526,974235811,768864,4907861,1035500,886,9.952096516660273,23.302542872966065,4.38,4.300000000000001
WARRIOR,38,106,191,148,63,54,48,44,6707,3023,143,782294,1.552464E7,155,20,345.0,20,198000,669,531,1000380861,782175,4996572,1056524,1141,9.968042819287447,23.302542872966065,4.37,4.3999999999999995
WARRIOR,38,107,194,149,63,55,48,45,6865,3080,145,796130,1.579998E7,155,20,329.2105263157895,20,198000,676,537,1027844856,796125,5088038,1078218,1371,9.984010685686732,23.341434310994703,4.37,4.5
WARRIOR,38,108,195,152,63,56,50,46,7071,3162,148,810097,1.607724E7,157,20,326.05263157894734,20,198000,682,542,1055708827,810075,5179972,1100108,555,10.0,23.458559857600612,4.37,4.6
WARRIOR,38,109,198,152,66,56,50,46,7229,3223,150,824215,1.635768E7,157,20,339.7368421052632,20,198000,688,546,1084125285,824205,5273101,1122203,223,10.0,23.458559857600612,4.34,4.6
WARRIOR,38,110,200,154,66,56,51,47,7387,3280,152,838206,1.6635E7,159,20,341.8421052631579,20,198000,695,551,1112690812,838178,5365213,1144159,1236,10.0,23.4977502101625,4.34,4.7
WARRIOR,38,111,202,156,66,56,52,48,7546,3342,154,852349,1.69161E7,161,20,332.36842105263156,20,198000,702,556,1141727397,852329,5458865,1166396,680,10.0,23.537013885184805,4.34,4.8
WARRIOR,38,112,204,159,67,56,52,50,7760,3425,157,866774,1.720218E7,161,20,331.3157894736842,20,198000,708,561,1171517882,866658,5554120,1189035,702,10.0,23.537013885184805,4.33,5.0
WARRIOR,38,113,206,162,67,56,53,50,7928,3487,159,881340,1.74912E7,163,20,326.05263157894734,20,198000,715,573,1202346719,881309,5650277,1211991,978,10.0,23.576350339019356,4.33,5.0
WARRIOR,38,114,211,163,67,57,54,50,8151,3574,162,896043,1.778154E7,163,20,345.0,20,198000,722,576,1233622409,895979,5746434,1235147,1229,10.0,23.65523945323514,4.33,5.0
WARRIOR,38,115,213,166,67,57,54,51,8322,3636,164,910273,1.80678E7,165,20,336.57894736842104,20,198000,728,579,1263924598,910160,5843275,1258442,989,10.0,23.65523945323514,4.33,5.1000000000000005
WARRIOR,38,116,215,167,67,58,56,51,8492,3699,166,925012,1.836864E7,167,20,326.05263157894734,20,198000,735,582,1295911750,924863,5946676,1283209,1242,10.0,23.774105879126893,4.33,5.1000000000000005
WARRIOR,38,117,219,169,67,58,57,52,8725,3785,169,939890,1.867188E7,167,20,326.05263157894734,20,198000,742,588,1328526757,939875,6050614,1308221,370,10.0,23.813868076859528,4.33,5.2
WARRIOR,38,118,222,171,68,58,57,52,8899,3852,171,954911,1.897776E7,169,20,342.89473684210526,20,198000,749,592,1361609325,954905,6155450,1333597,941,10.0,23.813868076859528,4.32,5.2
WARRIOR,38,119,224,173,68,59,57,53,9074,3917,173,969608,1.927656E7,169,20,336.57894736842104,20,198000,755,596,1393852778,969454,6257916,1358316,1345,10.0,23.853699487192852,4.32,5.3
WARRIOR,38,120,227,175,68,60,58,54,9317,4001,176,984797,1.958556E7,171,20,338.6842105263158,20,198000,762,602,1427956840,984649,6363832,1383932,723,10.0,23.93356804201055,4.32,5.4
WARRIOR,39,1,4,11,7,8,12,7,10,4,0,0,0.0,17,9,95.0,1,0,1,1,0,0,0,0,0,8.013046167977787,9.467481310602583,4.93,0.7000000000000001
WARRIOR,39,2,4,12,7,8,12,8,14,10,0,31,780.0,17,9,95.0,1,33,5,3,320,17,305,33,74,8.014812693113958,9.467481310602583,4.93,0.8
WARRIOR,39,3,5,13,7,9,13,8,25,23,1,221,5520.0,18,9,96.0,1,244,9,9,6890,204,2093,244,48,8.01677830275944,9.524125723755914,4.93,0.8
WARRIOR,39,4,5,14,8,9,13,8,32,28,1,583,14820.0,18,9,98.0,1,635,13,13,26840,582,5679,635,14,8.018911584480415,9.524125723755914,4.92,0.8
WARRIOR,39,5,6,14,8,9,14,8,40,33,1,1095,27840.0,20,9,115.0,2,1216,17,18,62812,1086,10706,1216,34,8.019524623379414,9.552842804411469,4.92,0.8
WARRIOR,39,6,6,16,8,11,14,8,53,44,2,1757,44400.0,21,9,102.0,2,1979,21,25,122815,1746,17018,1979,5,8.02367463947453,9.611021185579084,4.92,0.8
WARRIOR,39,7,7,17,8,11,14,8,61,50,2,2572,64860.0,21,9,105.0,2,2919,26,31,208344,2565,24860,2919,98,8.026308526277518,9.611021185579084,4.92,0.8
WARRIOR,39,8,8,17,8,11,14,9,68,55,2,3544,88500.0,23,9,121.0,2,3988,30,39,328753,3531,33683,3988,56,8.02718474224755,9.611021185579084,4.92,0.8999999999999999
WARRIOR,39,9,9,19,8,12,14,9,83,68,3,4667,115680.0,23,10,125.0,2,5226,35,44,498184,4658,43806,5226,73,8.032096835018283,10.640466289215697,4.92,0.8999999999999999
WARRIOR,39,10,9,20,8,13,14,9,90,75,3,5943,146340.0,24,10,121.0,3,6682,39,48,704047,5923,55165,6682,17,8.03525819476073,10.670138817718989,4.92,0.8999999999999999
WARRIOR,39,11,11,20,8,13,14,9,98,83,3,7374,180600.0,26,10,127.0,3,8232,44,53,966191,7363,67814,8232,89,8.036407160382751,10.670138817718989,4.92,0.8999999999999999
WARRIOR,39,12,12,21,8,13,14,9,107,89,3,8957,218160.0,27,10,130.0,3,10010,49,57,1280594,8949,81609,10010,81,8.039845261045741,10.670138817718989,4.92,0.8999999999999999
WARRIOR,39,13,15,21,8,14,14,9,129,102,4,10678,258960.0,29,10,133.5,3,11925,57,64,1656685,10673,96620,11925,67,8.04111098570486,10.700032004389309,4.92,0.8999999999999999
WARRIOR,39,14,15,23,8,14,14,9,137,109,4,12553,303180.0,29,10,133.0,3,13967,61,70,2091435,12529,112853,13967,111,8.047288514421677,10.700032004389309,4.92,0.8999999999999999
WARRIOR,39,15,15,27,8,14,14,9,158,119,5,14579,350700.0,30,11,141.66666666666666,4,16228,67,74,2604118,14559,130174,16228,135,8.05908870104142,11.700032004389307,4.92,0.8999999999999999
WARRIOR,39,16,15,28,9,14,14,9,168,127,5,16752,401280.0,31,11,146.0,4,18684,71,79,3189304,16749,148488,18684,57,8.06359693746726,11.700032004389307,4.91,0.8999999999999999
WARRIOR,39,17,15,29,9,15,14,9,180,132,5,19083,455280.0,31,11,149.33333333333334,4,21330,75,83,3849007,19074,168008,21330,83,8.0683113663214,11.730139519386354,4.91,0.8999999999999999
WARRIOR,39,18,17,30,9,15,14,10,201,147,6,21556,512340.0,33,11,153.0,4,24127,83,90,4607360,21554,188560,24127,148,8.073235027473444,11.730139519386354,4.91,1.0
WARRIOR,39,19,18,30,10,15,14,10,213,155,6,24191,572940.0,34,11,158.66666666666666,4,27109,88,96,5450791,24161,210370,27109,24,8.075347067197736,11.730139519386354,4.9,1.0
