level,gap_h,session_min,hero_class,calendar_days,sale_gold_per_day
46,4,1,CLERIC,218.70220971481245,395495.7256160807
46,4,1,PALADIN,219.47005608159122,394296.1977137733
47,4,1,WARRIOR,227.02825824229737,397382.1758951053
47,4,1,ROGUE,224.04672633545113,401855.521826269
47,4,1,RANGER,223.64695411365653,403080.40682810853
47,4,1,MAGE,227.89421088879809,395336.4552290544
47,4,1,CLERIC,227.72943119704308,405850.26225718716
47,4,1,PALADIN,228.62317392147986,404567.49872944504
48,4,1,WARRIOR,236.12110689428297,407444.0125891573
48,4,1,ROGUE,233.09571152096427,412088.2823121388
48,4,1,RANGER,232.62682509500223,413257.44660246995
48,4,1,MAGE,237.07328380740134,405249.88183843857
48,4,1,CLERIC,236.8799140158081,416331.6654970526
48,4,1,PALADIN,237.92263996016752,414850.0212780276
49,4,1,WARRIOR,245.30570464619126,417660.2930933541
49,4,1,ROGUE,242.2904365042686,422057.2914490515
49,4,1,RANGER,241.7322600364822,423596.1389040349
49,4,1,MAGE,246.39914583213493,415296.5852597305
49,4,1,CLERIC,246.19881549873807,426923.3197246587
49,4,1,PALADIN,247.34445078599106,425252.22231893847
50,4,1,WARRIOR,254.6231552537626,427961.9081241817
50,4,1,ROGUE,251.6538253379639,432166.0185532387
50,4,1,RANGER,250.9629157370523,433963.3539287919
50,4,1,MAGE,255.8748138750509,425321.80816023407
50,4,1,CLERIC,255.6480044828641,437549.2900923379
50,4,1,PALADIN,256.9234333532946,435734.61133479915
51,4,1,WARRIOR,264.0150440820987,438450.407352559
51,4,1,ROGUE,261.08368778000425,442651.2404228846
51,4,1,RANGER,260.30642939690364,444490.9693282294
51,4,1,MAGE,265.42299241061954,435597.48516863666
51,4,1,CLERIC,265.21238792427044,448373.1022359148
51,4,1,PALADIN,266.61852266979173,446351.5055455804
52,4,1,WARRIOR,273.5582968144862,449182.20880476345
52,4,1,ROGUE,270.6832217928153,453043.624897681
52,4,1,RANGER,269.7952244481606,455208.88296374487
52,4,1,MAGE,275.13480507232765,445971.34382087336
52,4,1,CLERIC,274.9203386428099,459369.9960448631
52,4,1,PALADIN,276.4439810353262,457280.8341732208
53,4,1,WARRIOR,283.21333253724606,459819.8850079684
53,4,1,ROGUE,280.4097563919257,463615.6059537997
53,4,1,RANGER,279.41677792708987,465839.531328947
53,4,1,MAGE,284.95916951631295,456347.0438439625
53,4,1,CLERIC,284.76591697164645,470329.2635028914
53,4,1,PALADIN,286.4034215609005,468074.05056260497
54,4,1,WARRIOR,292.9921321469126,470642.74768940435
54,4,1,ROGUE,290.26407870320827,474187.0863419335
54,4,1,RANGER,289.1912625565443,476460.5763220764
54,4,1,MAGE,294.9243326786221,466792.3925592697
54,4,1,CLERIC,294.7568054566412,481373.970416679
54,4,1,PALADIN,296.52042700909107,479024.64151532185
55,4,1,WARRIOR,302.90286066189833,481499.2554256386
55,4,1,ROGUE,300.2894358444308,484757.83776960237
55,4,1,RANGER,299.110988116916,487207.66467809473
55,4,1,MAGE,305.0305661687112,477318.44984830485
55,4,1,CLERIC,304.9283379138369,492445.67068551906
55,4,1,PALADIN,306.79867189740776,489994.0022402365
56,4,1,WARRIOR,312.9090088006783,492532.75925389695
56,4,1,ROGUE,310.4209493218905,495389.95060072024
56,4,1,RANGER,309.14525029501965,498015.22173824674
56,4,1,MAGE,315.2190084115217,487958.39129471063
56,4,1,CLERIC,315.20259053089563,503615.57223445625
56,4,1,PALADIN,317.2086444465191,501103.94540902716
57,4,1,WARRIOR,323.40602723941754,502948.20341918175
57,4,1,ROGUE,321.09876963451484,505569.7252741835
57,4,1,RANGER,319.71099633437774,508346.4042163263
57,4,1,MAGE,325.9009762930949,498229.176763716
57,4,1,CLERIC,326.0139044215965,514363.9679955059
57,4,1,PALADIN,328.1632871181693,511547.55830304313
58,4,1,WARRIOR,334.04373740649015,513549.900177434
58,4,1,ROGUE,331.9560695601488,515690.04967081
58,4,1,RANGER,330.46187992484306,518578.6713553006
58,4,1,MAGE,336.76931959794564,508424.8658084841
58,4,1,CLERIC,337.0244916847344,525031.0982310574
58,4,1,PALADIN,339.3114464815694,522127.3179465907
59,4,1,WARRIOR,344.8306507888346,524228.46500585275
59,4,1,ROGUE,342.96818598010594,525837.9548663475
59,4,1,RANGER,341.3632552082943,528845.5603982464
59,4,1,MAGE,347.79198010613106,518567.9369891273
59,4,1,CLERIC,348.2062513872184,535637.4304222107
59,4,1,PALADIN,350.64377023626696,532776.0208006052
60,4,1,WARRIOR,355.75648200904857,534976.2267161143
60,4,1,ROGUE,354.14649804289724,536009.2046625481
60,4,1,RANGER,352.41804270100715,539253.0864579849
60,4,1,MAGE,358.97190536553575,528834.2761996713
60,4,1,CLERIC,359.548677099694,546399.4564928612
60,4,1,PALADIN,362.15070119017764,543463.2412092043
61,4,1,WARRIOR,366.77552942561306,545758.4668706675
61,4,1,ROGUE,365.43404358963517,546422.8935502045
61,4,1,RANGER,363.5910095682606,549753.2075596427
61,4,1,MAGE,370.2433728778069,539290.2246920096
61,4,1,CLERIC,371.01651378385407,557336.0815968044
61,4,1,PALADIN,373.7836745887305,554168.6320380704
62,4,1,WARRIOR,377.4510833573089,556266.1729764891
62,4,1,ROGUE,376.37812930513473,556243.7959971651
62,4,1,RANGER,374.4158031503557,559920.0150235455
62,4,1,MAGE,381.1856208299908,549373.3460984839
62,4,1,CLERIC,382.1395744035996,567890.9985669252
62,4,1,PALADIN,385.0867482581258,564572.5586076757
63,4,1,WARRIOR,388.58461790168764,567051.9845583497
63,4,1,ROGUE,387.81079302920136,566585.8066602466
63,4,1,RANGER,385.7206749227663,570455.1957684362
63,4,1,MAGE,392.601239224848,559814.3814037399
63,4,1,CLERIC,393.7582650631726,578851.9800046163
63,4,1,PALADIN,396.88352040943926,575268.8345801367
64,4,1,WARRIOR,399.8528769571918,577913.8851856741
64,4,1,ROGUE,399.39871396554724,576830.3995337186
64,4,1,RANGER,397.15654852434045,580912.6589558433
64,4,1,MAGE,404.1704895489599,570185.7763840617
64,4,1,CLERIC,405.52788557923765,589786.6873159002
64,4,1,PALADIN,408.86915078513795,586009.7779201524
65,4,1,WARRIOR,411.2581116242952,588883.6181090244
65,4,1,ROGUE,411.14823335204204,587201.6840050005
65,4,1,RANGER,408.7553958223713,591462.4429938062
65,4,1,MAGE,415.8973109746114,580664.7073747064
65,4,1,CLERIC,417.4628935997232,600809.659601723
65,4,1,PALADIN,421.02378151877116,596837.6714221229
66,4,1,WARRIOR,422.74659049140797,599925.7213528126
66,4,1,ROGUE,422.9793356278191,597774.8682443446
66,4,1,RANGER,420.4442253662732,602144.9614498818
66,4,1,MAGE,427.71156405069524,591261.2684117792
66,4,1,CLERIC,429.5029962116322,611955.8712472647
66,4,1,PALADIN,433.2762813094366,607752.107856417
67,4,1,WARRIOR,434.26386404098207,611052.3545656053
67,4,1,ROGUE,434.8727508267924,608180.1067028488
67,4,1,RANGER,432.1902979093654,612650.2252730515
67,4,1,MAGE,439.5936140924576,601655.3795851375
67,4,1,CLERIC,441.6037131230308,622929.5012140454
67,4,1,PALADIN,445.60497445410766,618733.1236321176
68,4,1,WARRIOR,445.4714381667718,621639.358383125
68,4,1,ROGUE,446.4513859009036,618385.7833544273
68,4,1,RANGER,443.629174619231,622867.839422799
68,4,1,MAGE,451.15976215017173,611780.6005893935
68,4,1,CLERIC,453.39141931932596,633629.7308654303
68,4,1,PALADIN,457.61107113390926,629191.087229499
69,4,1,WARRIOR,457.0859414465434,632629.0299694509
69,4,1,ROGUE,458.48862522428306,628597.2159811299
69,4,1,RANGER,455.4965245347222,633435.5285031504
69,4,1,MAGE,463.14640087368684,622302.0176909567
69,4,1,CLERIC,465.6356604728424,644732.0866600795
69,4,1,PALADIN,470.10201276674036,640003.1191725335
70,4,1,WARRIOR,468.81394602983625,643666.5692338329
70,4,1,ROGUE,470.6769313378149,638883.9328608937
70,4,1,RANGER,467.5170530189352,644157.2394104793
70,4,1,MAGE,475.3020010322771,632913.0189261951
70,4,1,CLERIC,478.04966979859535,655957.9894325897
70,4,1,PALADIN,482.7492191207286,650840.9968477336
71,4,1,WARRIOR,480.58265563528016,654886.1760501195
71,4,1,ROGUE,482.9242846167814,649487.4457885167
71,4,1,RANGER,479.59958021980657,655062.3787681652
71,4,1,MAGE,487.5322282888232,643761.6098254466
71,4,1,CLERIC,490.5311576379946,667473.5333359374
71,4,1,PALADIN,495.4881437690033,661840.3467346798
72,4,1,WARRIOR,492.475614865915,666293.9785137179
72,4,1,ROGUE,495.33004330232257,660077.8469244668
72,4,1,RANGER,491.8254289168393,665916.4016718178
72,4,1,MAGE,499.90487300879977,654482.8597204747
72,4,1,CLERIC,503.1830891758176,678840.2205835021
72,4,1,PALADIN,508.3931636126122,673015.1561119689
73,4,1,WARRIOR,504.0596348862015,677135.6229547265
73,4,1,ROGUE,507.46334779301077,670194.8815202377
73,4,1,RANGER,503.76827416312096,676258.0785599216
73,4,1,MAGE,511.99217302095565,664774.3018545505
73,4,1,CLERIC,515.5440100058833,689782.7355145526
73,4,1,PALADIN,521.0143665202236,683590.0140407651
74,4,1,WARRIOR,516.4492112607495,687972.363986459
74,4,1,ROGUE,520.4760282008809,680129.9847538316
74,4,1,RANGER,516.5530860872857,686521.64158221
74,4,1,MAGE,524.9032684713196,674986.9726603901
74,4,1,CLERIC,528.7789523151012,700610.4836019208
74,4,1,PALADIN,534.5433107781818,694112.6303869638
75,4,1,WARRIOR,528.9504478460942,698914.2529898508
75,4,1,ROGUE,533.6239416307707,690248.4854303257
75,4,1,RANGER,529.4945748581326,696836.7621591937
75,4,1,MAGE,537.9531145785525,685297.9846372247
75,4,1,CLERIC,542.1586677601441,711569.0128017542
75,4,1,PALADIN,548.2394944973919,704713.3444922545
76,4,1,WARRIOR,541.5075391008897,710081.67081744
76,4,1,ROGUE,546.8637446266766,700512.0821028601
76,4,1,RANGER,542.4801664377145,707412.2092241717
76,4,1,MAGE,551.0756564560519,695821.494758007
76,4,1,CLERIC,555.6146746409594,722764.1274224834
76,4,1,PALADIN,562.0370477699918,715524.2071596968
77,4,1,WARRIOR,554.1607795610084,721278.6536727396
77,4,1,ROGUE,560.25926978141,710830.2710999863
77,4,1,RANGER,555.6248794307671,717998.8840379296
77,4,1,MAGE,564.352260234099,706300.0232065268
77,4,1,CLERIC,569.2332119461335,733930.3836413085
77,4,1,PALADIN,576.0011943427531,726312.0859972632
78,4,1,WARRIOR,566.3710572878867,732054.4098958984
78,4,1,ROGUE,573.2080870532525,720660.3235896479
78,4,1,RANGER,568.3392965028136,728190.3346233796
78,4,1,MAGE,577.1891966841214,716427.2300150206
78,4,1,CLERIC,582.4269644641964,744710.2357271841
78,4,1,PALADIN,589.5176478027794,736684.8732072045
79,4,1,WARRIOR,579.0061485845496,743122.1120049459
79,4,1,ROGUE,586.6301193760314,730731.0046677337
79,4,1,RANGER,581.4897323234843,738639.4829944507
79,4,1,MAGE,590.4829136605636,726813.6423955987
79,4,1,CLERIC,596.0839915862047,755778.9736580241
79,4,1,PALADIN,603.5322669517999,747321.8433340549
80,4,1,WARRIOR,591.728036823172,754424.698881394
80,4,1,ROGUE,600.2039321218797,741004.2013598249
80,4,1,RANGER,594.7790718317915,749257.1012586526
80,4,1,MAGE,603.9215992638518,737333.907526717
80,4,1,CLERIC,609.8944875947425,766999.8348318118
80,4,1,PALADIN,617.6958645706168,758168.2936319232
81,4,1,WARRIOR,604.4901755946663,765888.8269681997
81,4,1,ROGUE,613.8348741429284,751397.3304205
81,4,1,RANGER,608.1152726544406,760015.6825244391
81,4,1,MAGE,617.4037613994105,747973.7082072155
81,4,1,CLERIC,623.7778383278935,778325.3029659451
81,4,1,PALADIN,631.9539887955134,769153.4767450951
82,4,1,WARRIOR,617.350259247625,777539.6382517137
82,4,1,ROGUE,627.6093733879122,761883.762855237
82,4,1,RANGER,621.5971450806788,770906.1454309032
82,4,1,MAGE,631.0354769656718,758749.9532154616
82,4,1,CLERIC,637.8040646536755,789822.5627466562
82,4,1,PALADIN,646.3763552588573,780290.191266381
83,4,1,WARRIOR,629.8161453599884,788724.7711648743
83,4,1,ROGUE,641.0080203605208,772119.4626732359
83,4,1,RANGER,634.7134171508392,781386.7754699382
83,4,1,MAGE,644.3132918180668,769121.6513657285
83,4,1,CLERIC,651.4555278067,800910.6366118917
83,4,1,PALADIN,660.4152367413403,790945.4598631341
84,4,1,WARRIOR,642.7225751836991,800399.8873121382
84,4,1,ROGUE,654.9146061950102,782600.6039975003
84,4,1,RANGER,648.2922831048152,792239.2933481229
84,4,1,MAGE,658.0499263968917,779886.201507558
84,4,1,CLERIC,665.617323165753,812400.4394944845
84,4,1,PALADIN,674.9812697290776,802081.3808541708
85,4,1,WARRIOR,655.7200773762121,812222.4006104851
85,4,1,ROGUE,668.9505914123815,793243.8960172484
85,4,1,RANGER,661.9850602766267,803225.9844773631
85,4,1,MAGE,671.9354933900488,790706.3255722168
85,4,1,CLERIC,679.9109236214554,824009.0661669149
85,4,1,PALADIN,689.7170736212438,813312.2371174576
86,4,1,WARRIOR,668.7422836945068,824123.9546799231
86,4,1,ROGUE,683.0429365244534,803984.6563955205
86,4,1,RANGER,675.7286234771015,814410.9452818655
86,4,1,MAGE,685.8582959192347,801763.7296899514
86,4,1,CLERIC,694.2814219926448,835841.0075045156
86,4,1,PALADIN,704.5337490782744,824581.6623547673
87,4,1,WARRIOR,681.8705319430692,836247.7349624023
87,4,1,ROGUE,697.2664042433903,814797.2068745855
87,4,1,RANGER,689.6269111807982,825582.7633309051
87,4,1,MAGE,699.9246188271184,812841.5095662257
87,4,1,CLERIC,708.8168170385374,847697.8627361376
87,4,1,PALADIN,719.5101827662927,836054.5917671773
88,4,1,WARRIOR,694.6379410584918,847709.2641638702
88,4,1,ROGUE,711.1724145574145,824929.4629419813
88,4,1,RANGER,703.1558654093237,836122.6333975827
88,4,1,MAGE,713.6215743939667,823314.1136448344
88,4,1,CLERIC,722.9745200119324,858916.6918216578
88,4,1,PALADIN,734.116834306978,846851.4161467046
89,4,1,WARRIOR,708.139944388811,859351.3904941855
89,4,1,ROGUE,725.8943063324214,835148.6019885914
89,4,1,RANGER,717.4841618230728,846743.8836298829
89,4,1,MAGE,728.0928422145603,833886.7825953452
89,4,1,CLERIC,737.9617308495522,870233.0417739842
89,4,1,PALADIN,749.6373053006329,857751.0239997086
90,4,1,WARRIOR,721.6877413093681,871053.6652728368
90,4,1,ROGUE,740.7445265478248,845492.9237463147
90,4,1,RANGER,731.9408540171819,857434.6619751159
90,4,1,MAGE,742.6967294380132,844500.6641197925
90,4,1,CLERIC,753.1003495579266,881599.1901208538
90,4,1,PALADIN,765.2734766016157,868670.3429564496
91,4,1,WARRIOR,735.2295217266358,882901.2941775665
91,4,1,ROGUE,755.6354332071505,855914.6042225058
91,4,1,RANGER,746.4292351420074,868286.8656352893
91,4,1,MAGE,757.3338500224036,855282.7357523219
91,4,1,CLERIC,768.2617893505244,893192.4384526617
91,4,1,PALADIN,780.9691518094301,879698.266613025
92,4,1,WARRIOR,748.757417055298,894699.8231545063
92,4,1,ROGUE,770.5256060780619,866338.2963646402
92,4,1,RANGER,760.8923452955316,879201.4363282472
92,4,1,MAGE,771.9557905399198,866093.6182399498
92,4,1,CLERIC,783.4294321615814,904813.6955924308
92,4,1,PALADIN,796.6701469710002,890691.1197161124
93,4,1,WARRIOR,762.131266772192,906463.1569977296
93,4,1,ROGUE,785.2782674984481,876541.2779315967
93,4,1,RANGER,775.2005978664215,889956.3906733197
93,4,1,MAGE,786.4322772300529,876706.7210840216
93,4,1,CLERIC,798.4458636224467,916245.2154939478
93,4,1,PALADIN,812.2390667023647,901643.1050260734
94,4,1,WARRIOR,775.8704536370942,918435.3121188779
94,4,1,ROGUE,800.4391736848136,887078.4602923433
94,4,1,RANGER,789.8945573593895,900965.2296239365
94,4,1,MAGE,801.296907185669,887643.4076703507
94,4,1,CLERIC,813.9008155466947,928016.177859041
94,4,1,PALADIN,828.2663771900366,912785.8522579352
95,4,1,WARRIOR,789.734651816274,930703.2098497741
95,4,1,ROGUE,815.7450251109564,897698.2464899429
95,4,1,RANGER,804.7085847838905,911926.5643190274
95,4,1,MAGE,816.2886359677084,898539.838032261
95,4,1,CLERIC,829.4898598743015,939752.1036220087
95,4,1,PALADIN,844.4640965467366,924214.6395762195
96,4,1,WARRIOR,803.6006714011298,943026.1018867717
96,4,1,ROGUE,831.0773378803873,908554.6736550223
96,4,1,RANGER,819.5693021132033,923199.8778798705
96,4,1,MAGE,831.3233164410915,909733.3127412541
96,4,1,CLERIC,845.1518761779197,951790.7785850525
96,4,1,PALADIN,860.7026033555663,935700.5218587638
97,4,1,WARRIOR,817.0544831669449,955014.5693473482
97,4,1,ROGUE,845.9421852769121,919049.1151833315
97,4,1,RANGER,833.9549596139921,934089.6310042524
97,4,1,MAGE,845.8906407204562,920504.8806153199
97,4,1,CLERIC,860.3259892873784,963391.080032969
97,4,1,PALADIN,876.4603506001887,946912.529250951
98,4,1,WARRIOR,830.8954101257177,967309.4863448482
98,4,1,ROGUE,861.2271886144547,929798.5743033474
98,4,1,RANGER,848.7395562621796,945389.9916408963
98,4,1,MAGE,860.8734212305171,931673.1755738959
98,4,1,CLERIC,875.9094061473838,975475.2537801047
98,4,1,PALADIN,892.7057534067302,958404.8801746523
99,4,1,WARRIOR,844.8429472553897,979703.3555927807
99,4,1,ROGUE,876.6466727868595,940661.3975428764
99,4,1,RANGER,863.6192182398651,956716.0577539594
99,4,1,MAGE,875.9633040861339,942858.0768136698
99,4,1,CLERIC,891.6331733645228,987564.6986106585
99,4,1,PALADIN,909.0930413386483,970000.5035529812
100,4,1,WARRIOR,858.9039980504803,992149.3681880801
100,4,1,ROGUE,892.1962819564674,951506.0416564497
100,4,1,RANGER,878.6037842161115,968358.4673313068
100,4,1,MAGE,891.1599768125454,954352.9122200444
100,4,1,CLERIC,907.4848280594284,999983.0555740956
100,4,1,PALADIN,925.6253164714171,981657.7636282257
20,4,5,WARRIOR,8.576794843978764,748377.0734595751
20,4,5,ROGUE,8.408362083544493,765827.019700076
20,4,5,RANGER,8.412027131918649,764110.5287940197
20,4,5,MAGE,8.59069873901086,747751.8354624122
20,4,5,CLERIC,8.547670422238891,758723.8311302719
20,4,5,PALADIN,8.573390354765756,755425.5501033878
21,4,5,WARRIOR,9.47959322626825,788691.7530683118
21,4,5,ROGUE,9.302078964642131,806887.7697695141
21,4,5,RANGER,9.306051985516575,804491.3553730185
21,4,5,MAGE,9.493543009672573,788162.7667748951
21,4,5,CLERIC,9.449072018063028,799941.5429949771
21,4,5,PALADIN,9.474223966582514,796573.1311207621
22,4,5,WARRIOR,10.417713926303762,830037.0706251496
22,4,5,ROGUE,10.22806592745243,847295.880420527
22,4,5,RANGER,10.234985673851217,845997.7156706541
22,4,5,MAGE,10.432428020459673,830011.4899444536
