level,gap_h,session_min,growth_spread_pct,sale_spread_pct,fastest,slowest,highest_sale,lowest_sale
72,4,1,3.328639650183196,3.5371413490451475,WARRIOR,PALADIN,CLERIC,MAGE
73,4,1,3.442761058148225,3.571147273760289,WARRIOR,PALADIN,CLERIC,MAGE
74,4,1,3.5665029547899074,3.609953384432951,WARRIOR,PALADIN,CLERIC,ROGUE
75,4,1,3.6922354665092305,3.6592481455573145,WARRIOR,PALADIN,CLERIC,ROGUE
76,4,1,3.8203271176733944,3.7259018745175565,WARRIOR,PALADIN,CLERIC,ROGUE
77,4,1,3.9516993692899405,3.772592904603167,WARRIOR,PALADIN,CLERIC,ROGUE
78,4,1,4.079736804538392,3.8333878066494353,WARRIOR,PALADIN,CLERIC,ROGUE
79,4,1,4.212836607981507,3.8906813211347258,WARRIOR,PALADIN,CLERIC,ROGUE
80,4,1,4.347246474489763,3.939230493451573,WARRIOR,PALADIN,CLERIC,ROGUE
81,4,1,4.483631033765856,3.99826186633383,WARRIOR,PALADIN,CLERIC,ROGUE
82,4,1,4.623905703225861,4.053789531376517,WARRIOR,PALADIN,CLERIC,ROGUE
83,4,1,4.7626450063236625,4.0953954849854535,WARRIOR,PALADIN,CLERIC,ROGUE
84,4,1,4.907987022163063,4.146173078644755,WARRIOR,PALADIN,CLERIC,ROGUE
85,4,1,5.056117830882956,4.199447023558034,WARRIOR,PALADIN,CLERIC,ROGUE
86,4,1,5.20408076674419,4.262871364813425,WARRIOR,PALADIN,CLERIC,ROGUE
87,4,1,5.355465572421503,4.307485117087562,WARRIOR,PALADIN,CLERIC,ROGUE
88,4,1,5.503663884651888,4.382583451197841,WARRIOR,PALADIN,CLERIC,ROGUE
89,4,1,5.661859390491242,4.443321873606654,WARRIOR,PALADIN,CLERIC,ROGUE
90,4,1,5.822428275707847,4.524100979818901,WARRIOR,PALADIN,CLERIC,ROGUE
91,4,1,5.982538604610865,4.60822412104922,WARRIOR,PALADIN,CLERIC,ROGUE
92,4,1,6.1426933375678505,4.675414885457618,WARRIOR,PALADIN,CLERIC,ROGUE
93,4,1,6.298493974208785,4.756328932348164,WARRIOR,PALADIN,CLERIC,ROGUE
94,4,1,6.4592965807393155,4.839792061037862,WARRIOR,PALADIN,CLERIC,ROGUE
95,4,1,6.620828873755946,4.91770188325813,WARRIOR,PALADIN,CLERIC,ROGUE
96,4,1,6.7819062524886675,4.995142372890582,WARRIOR,PALADIN,CLERIC,ROGUE
97,4,1,6.936528941579723,5.068814662354271,WARRIOR,PALADIN,CLERIC,ROGUE
98,4,1,7.093136954664958,5.143664167955597,WARRIOR,PALADIN,CLERIC,ROGUE
99,4,1,7.247690608846535,5.2187819911589495,WARRIOR,PALADIN,CLERIC,ROGUE
100,4,1,7.401546882018839,5.2967059205741185,WARRIOR,PALADIN,CLERIC,ROGUE
20,4,5,1.2314066790566125,2.080221029550988,CLERIC,MAGE,CLERIC,MAGE
21,4,5,1.1825627647984227,2.084685457349611,CLERIC,MAGE,CLERIC,MAGE
22,4,5,1.1266289618878433,2.078747017925431,CLERIC,MAGE,CLERIC,MAGE
23,4,5,1.09292827178733,2.094528642822535,CLERIC,MAGE,CLERIC,MAGE
24,4,5,1.0755852029759039,2.124621080935918,CLERIC,MAGE,CLERIC,MAGE
25,4,5,1.0591814355978446,2.1532752879326322,CLERIC,MAGE,CLERIC,MAGE
26,4,5,1.0342549347541086,2.179081323422394,CLERIC,MAGE,CLERIC,MAGE
27,4,5,1.0053736091572452,2.21000816440613,CLERIC,MAGE,CLERIC,MAGE
28,4,5,0.9744776117851073,2.225408383613914,CLERIC,MAGE,CLERIC,MAGE
29,4,5,0.9656482262516697,2.274943798959028,CLERIC,MAGE,CLERIC,MAGE
30,4,5,0.923273069566033,2.2818100120439944,CLERIC,MAGE,CLERIC,MAGE
31,4,5,0.9025313308593796,2.320827792625746,CLERIC,MAGE,CLERIC,MAGE
32,4,5,0.9002147515695391,2.372480791796261,CLERIC,MAGE,CLERIC,MAGE
33,4,5,0.9153369249635057,2.408709267501008,CLERIC,PALADIN,CLERIC,MAGE
34,4,5,0.9297012123367088,2.4300337290114715,CLERIC,PALADIN,CLERIC,MAGE
35,4,5,0.9357604341012182,2.4588136364078528,CLERIC,PALADIN,CLERIC,MAGE
36,4,5,0.95481223326499,2.48413644675336,CLERIC,PALADIN,CLERIC,MAGE
37,4,5,0.9697845238737735,2.513885358355794,CLERIC,PALADIN,CLERIC,MAGE
38,4,5,0.9624597057556139,2.5266473201016826,CLERIC,PALADIN,CLERIC,MAGE
39,4,5,0.9693821392360968,2.549164091724321,CLERIC,PALADIN,CLERIC,MAGE
40,4,5,0.974867014256775,2.579844264182385,CLERIC,PALADIN,CLERIC,MAGE
41,4,5,0.9665185528136222,2.59818500426523,CLERIC,PALADIN,CLERIC,MAGE
42,4,5,0.9722098577341187,2.61134898398363,CLERIC,PALADIN,CLERIC,MAGE
43,4,5,1.0028686516707186,2.64104519454198,WARRIOR,PALADIN,CLERIC,MAGE
44,4,5,1.047345566983604,2.665662628867649,WARRIOR,PALADIN,CLERIC,MAGE
45,4,5,1.089993222667096,2.6927734028985295,WARRIOR,PALADIN,CLERIC,MAGE
46,4,5,1.1336681789140268,2.723730496950827,WARRIOR,PALADIN,CLERIC,MAGE
47,4,5,1.177225556082817,2.7569759274528316,WARRIOR,PALADIN,CLERIC,MAGE
48,4,5,1.2262053580149868,2.7906139684906073,WARRIOR,PALADIN,CLERIC,MAGE
49,4,5,1.2813832653059798,2.838912225931667,WARRIOR,PALADIN,CLERIC,MAGE
50,4,5,1.3390119942793044,2.878528304953454,WARRIOR,PALADIN,CLERIC,MAGE
51,4,5,1.3950892932571568,2.912001016837551,WARRIOR,PALADIN,CLERIC,MAGE
52,4,5,1.4641815074468267,2.942566755967291,WARRIOR,PALADIN,CLERIC,MAGE
53,4,5,1.5349163871984706,2.971894689917809,WARRIOR,PALADIN,CLERIC,MAGE
54,4,5,1.6056388444522174,2.9988315610592453,WARRIOR,PALADIN,CLERIC,MAGE
55,4,5,1.6769292462081697,3.0226876831580984,WARRIOR,PALADIN,CLERIC,MAGE
56,4,5,1.7562899240224805,3.047555231639132,WARRIOR,PALADIN,CLERIC,MAGE
57,4,5,1.8409538980729723,3.0738336773982855,WARRIOR,PALADIN,CLERIC,MAGE
58,4,5,1.9256024453787157,3.0954531542325414,WARRIOR,PALADIN,CLERIC,MAGE
59,4,5,2.015252014657176,3.1184385977665485,WARRIOR,PALADIN,CLERIC,MAGE
60,4,5,2.105823545908536,3.143602995298944,WARRIOR,PALADIN,CLERIC,MAGE
61,4,5,2.1972691600672167,3.1680238613027933,WARRIOR,PALADIN,CLERIC,MAGE
62,4,5,2.2877173469248113,3.1913196604323124,WARRIOR,PALADIN,CLERIC,MAGE
63,4,5,2.382132779858215,3.224009151220719,WARRIOR,PALADIN,CLERIC,MAGE
64,4,5,2.480064111096558,3.255729206482161,WARRIOR,PALADIN,CLERIC,MAGE
65,4,5,2.5797620116123188,3.2903293970262704,WARRIOR,PALADIN,CLERIC,MAGE
66,4,5,2.682131235586227,3.323838299340176,WARRIOR,PALADIN,CLERIC,MAGE
67,4,5,2.7862687902706407,3.3598728954334023,WARRIOR,PALADIN,CLERIC,MAGE
68,4,5,2.88846970146599,3.3960251161400556,WARRIOR,PALADIN,CLERIC,MAGE
69,4,5,2.9945124965379044,3.4301565811253543,WARRIOR,PALADIN,CLERIC,MAGE
70,4,5,3.1037045633264704,3.4650259003318418,WARRIOR,PALADIN,CLERIC,MAGE
71,4,5,3.214262358529396,3.5021862401881654,WARRIOR,PALADIN,CLERIC,MAGE
72,4,5,3.328639650183196,3.5371413490451253,WARRIOR,PALADIN,CLERIC,MAGE
73,4,5,3.442761058148247,3.5711472737603556,WARRIOR,PALADIN,CLERIC,MAGE
74,4,5,3.566502954789885,3.609953384432951,WARRIOR,PALADIN,CLERIC,ROGUE
75,4,5,3.692235466509164,3.659248145557359,WARRIOR,PALADIN,CLERIC,ROGUE
76,4,5,3.820327117673439,3.7259018745175787,WARRIOR,PALADIN,CLERIC,ROGUE
77,4,5,3.9516993692899405,3.772592904603167,WARRIOR,PALADIN,CLERIC,ROGUE
78,4,5,4.079736804538414,3.833387806649413,WARRIOR,PALADIN,CLERIC,ROGUE
79,4,5,4.212836607981552,3.8906813211347036,WARRIOR,PALADIN,CLERIC,ROGUE
80,4,5,4.347246474489697,3.9392304934516176,WARRIOR,PALADIN,CLERIC,ROGUE
81,4,5,4.483631033765834,3.9982618663338076,WARRIOR,PALADIN,CLERIC,ROGUE
82,4,5,4.623905703225928,4.053789531376539,WARRIOR,PALADIN,CLERIC,ROGUE
83,4,5,4.762645006323685,4.095395484985409,WARRIOR,PALADIN,CLERIC,ROGUE
84,4,5,4.907987022163041,4.146173078644755,WARRIOR,PALADIN,CLERIC,ROGUE
85,4,5,5.055572182071422,4.199447023558078,WARRIOR,PALADIN,CLERIC,ROGUE
86,4,5,5.201735669280816,4.2628713648134475,WARRIOR,PALADIN,CLERIC,ROGUE
87,4,5,5.349752445701905,4.307485117087606,WARRIOR,PALADIN,CLERIC,ROGUE
88,4,5,5.492715534365078,4.382583451197863,WARRIOR,PALADIN,CLERIC,ROGUE
89,4,5,5.641520195253857,4.443321873606676,WARRIOR,PALADIN,CLERIC,ROGUE
90,4,5,5.787198390588122,4.524100979818924,WARRIOR,PALADIN,CLERIC,ROGUE
91,4,5,5.927347955630768,4.608224121049176,WARRIOR,PALADIN,CLERIC,ROGUE
92,4,5,6.0630025660354026,4.675414885457685,WARRIOR,PALADIN,CLERIC,ROGUE
93,4,5,6.1897851586730335,4.756328932348142,WARRIOR,PALADIN,CLERIC,ROGUE
94,4,5,6.315735931103861,4.839792061037862,WARRIOR,PALADIN,CLERIC,ROGUE
95,4,5,6.43716991800074,4.917701883258085,WARRIOR,PALADIN,CLERIC,ROGUE
96,4,5,6.552746313201019,4.995142372890582,WARRIOR,PALADIN,CLERIC,ROGUE
97,4,5,6.658672312523972,5.068814662354204,WARRIOR,PALADIN,CLERIC,ROGUE
98,4,5,6.761587736284991,5.143664167955597,WARRIOR,PALADIN,CLERIC,ROGUE
99,4,5,6.858883939975313,5.218781991158927,WARRIOR,PALADIN,CLERIC,ROGUE
100,4,5,6.952141142340884,5.296705920574096,WARRIOR,PALADIN,CLERIC,ROGUE
20,4,12,1.2313881325581644,2.0802023275421355,CLERIC,MAGE,CLERIC,MAGE
21,4,12,1.1824183865227544,2.0845397918272557,CLERIC,MAGE,CLERIC,MAGE
22,4,12,1.1263701650497726,2.0784857844873716,CLERIC,MAGE,CLERIC,MAGE
23,4,12,1.0926044394534262,2.0942016020487397,CLERIC,MAGE,CLERIC,MAGE
24,4,12,1.0752279635258377,2.1242601337952305,CLERIC,MAGE,CLERIC,MAGE
25,4,12,1.0587521960168322,2.1528414012885744,CLERIC,MAGE,CLERIC,MAGE
26,4,12,1.0337569414013315,2.1785776872712104,CLERIC,MAGE,CLERIC,MAGE
27,4,12,1.0048342656480802,2.209462388448813,CLERIC,MAGE,CLERIC,MAGE
28,4,12,0.9738781351348536,2.2248014802969784,CLERIC,MAGE,CLERIC,MAGE
29,4,12,0.9650369035655748,2.2743245488035413,CLERIC,MAGE,CLERIC,MAGE
30,4,12,0.922488317126624,2.281014695983874,CLERIC,MAGE,CLERIC,MAGE
31,4,12,0.9016660726337999,2.3199503722406645,CLERIC,MAGE,CLERIC,MAGE
32,4,12,0.9057110840993587,2.411259494907947,CLERIC,PALADIN,CLERIC,WARRIOR
33,4,12,0.9318275750365812,2.50057451940493,CLERIC,PALADIN,CLERIC,WARRIOR
34,4,12,0.9473052252404024,2.5902326326626923,CLERIC,PALADIN,CLERIC,WARRIOR
35,4,12,0.9550015220336716,2.666298861914651,CLERIC,PALADIN,CLERIC,WARRIOR
36,4,12,0.9771189584427686,2.715544016963567,CLERIC,PALADIN,CLERIC,WARRIOR
37,4,12,0.9960294506216716,2.7965013926264604,CLERIC,PALADIN,CLERIC,WARRIOR
38,4,12,0.9924263094654995,2.9045208121343036,CLERIC,PALADIN,CLERIC,WARRIOR
39,4,12,1.002797455218185,3.0067376191172723,CLERIC,PALADIN,CLERIC,WARRIOR
40,4,12,1.026919242273161,3.0728639962734894,CLERIC,WARRIOR,CLERIC,WARRIOR
41,4,12,1.0210512309494213,3.1273757092419086,CLERIC,WARRIOR,CLERIC,WARRIOR
42,4,12,1.025802777901852,3.19681809748551,CLERIC,WARRIOR,CLERIC,WARRIOR
43,4,12,1.0451744202329527,3.29985338460852,CLERIC,WARRIOR,CLERIC,WARRIOR
44,4,12,1.0500234756159799,3.339429565488383,CLERIC,WARRIOR,CLERIC,WARRIOR
45,4,12,1.0704500069660394,3.388815803453671,RANGER,WARRIOR,CLERIC,WARRIOR
46,4,12,1.1222095721392877,3.471998791099895,RANGER,WARRIOR,CLERIC,WARRIOR
47,4,12,1.18464199488304,3.533553127645739,RANGER,WARRIOR,CLERIC,WARRIOR
48,4,12,1.239781249458738,3.5765064400475666,RANGER,WARRIOR,CLERIC,WARRIOR
49,4,12,1.2974040461590786,3.667649832531761,RANGER,WARRIOR,CLERIC,WARRIOR
50,4,12,1.3523530019468266,3.728983070699754,RANGER,WARRIOR,CLERIC,WARRIOR
51,4,12,1.4048528820271633,3.804358417506304,RANGER,WARRIOR,CLERIC,WARRIOR
52,4,12,1.4572117196273382,3.8860907680738466,RANGER,WARRIOR,CLERIC,WARRIOR
53,4,12,1.5124596018582404,3.9418736223905793,RANGER,WARRIOR,CLERIC,WARRIOR
54,4,12,1.5668742377027645,4.017095979735585,RANGER,WARRIOR,CLERIC,WARRIOR
55,4,12,1.6238762792966321,4.09381897111889,RANGER,WARRIOR,CLERIC,WARRIOR
56,4,12,1.6824955702391398,4.1544573283662345,RANGER,WARRIOR,CLERIC,WARRIOR
57,4,12,1.7391530055074877,4.225307829038161,RANGER,WARRIOR,CLERIC,WARRIOR
58,4,12,1.8029910615103173,4.308310562362072,RANGER,WARRIOR,CLERIC,WARRIOR
59,4,12,1.865287492433243,4.366840501620928,RANGER,WARRIOR,CLERIC,WARRIOR
60,4,12,1.9257747281471227,4.4444697915470455,RANGER,WARRIOR,CLERIC,WARRIOR
61,4,12,1.9906714922018232,4.532982283962905,RANGER,WARRIOR,CLERIC,WARRIOR
62,4,12,2.0523307083866182,4.6152437817408964,RANGER,WARRIOR,CLERIC,WARRIOR
63,4,12,2.11609506242314,4.6798306681431034,RANGER,WARRIOR,CLERIC,WARRIOR
64,4,12,2.180950736670084,4.781915226491451,RANGER,WARRIOR,CLERIC,WARRIOR
65,4,12,2.2455868756584563,4.882573621685515,RANGER,WARRIOR,CLERIC,WARRIOR
66,4,12,2.3116993542885877,4.969187808181963,RANGER,WARRIOR,CLERIC,WARRIOR
67,4,12,2.3773946282275693,5.0594965124621805,RANGER,WARRIOR,CLERIC,WARRIOR
68,4,12,2.4401267039990904,5.139347076183665,RANGER,WARRIOR,CLERIC,WARRIOR
69,4,12,2.5059345138104927,5.229731623546741,RANGER,WARRIOR,CLERIC,WARRIOR
70,4,12,2.5707051199519437,5.315608883625211,RANGER,WARRIOR,CLERIC,WARRIOR
71,4,12,2.639185800123278,5.417449139599917,RANGER,WARRIOR,CLERIC,WARRIOR
72,4,12,2.707912327063533,5.513393115248544,RANGER,WARRIOR,CLERIC,WARRIOR
73,4,12,2.773642166882162,5.619301495505891,RANGER,WARRIOR,CLERIC,WARRIOR
74,4,12,2.844635023292663,5.719862847939616,RANGER,WARRIOR,CLERIC,WARRIOR
75,4,12,2.9184095866749082,5.82512051428008,RANGER,WARRIOR,CLERIC,WARRIOR
76,4,12,2.9901607871370306,5.943525300950214,RANGER,WARRIOR,CLERIC,WARRIOR
77,4,12,3.064655184063092,6.058841666420767,RANGER,WARRIOR,CLERIC,WARRIOR
78,4,12,3.1351387520547114,6.171507874758886,RANGER,WARRIOR,CLERIC,WARRIOR
79,4,12,3.20665011621446,6.282618331264134,RANGER,WARRIOR,CLERIC,WARRIOR
80,4,12,3.28184046036728,6.385152193879962,RANGER,WARRIOR,CLERIC,WARRIOR
81,4,12,3.3548722766552075,6.503582295617405,RANGER,WARRIOR,CLERIC,WARRIOR
82,4,12,3.43090523554066,6.609832787404946,RANGER,WARRIOR,CLERIC,WARRIOR
83,4,12,3.5015614124752847,6.718193641969128,RANGER,WARRIOR,CLERIC,WARRIOR
84,4,12,3.5781354266019028,6.823286389033623,RANGER,WARRIOR,CLERIC,WARRIOR
85,4,12,3.6554623115729656,6.93338635081564,RANGER,WARRIOR,CLERIC,WARRIOR
86,4,12,3.733863663039849,7.055865415667406,RANGER,WARRIOR,CLERIC,WARRIOR
87,4,12,3.812419020846347,7.1578704530964155,RANGER,WARRIOR,CLERIC,WARRIOR
88,4,12,3.8885090870686367,7.2671766905017865,RANGER,WARRIOR,CLERIC,WARRIOR
89,4,12,3.969214468325011,7.384027222703082,RANGER,WARRIOR,CLERIC,WARRIOR
90,4,12,4.050065497006794,7.507025141464974,RANGER,WARRIOR,CLERIC,WARRIOR
91,4,12,4.131589133524494,7.63988809055578,RANGER,WARRIOR,CLERIC,WARRIOR
92,4,12,4.211662219688339,7.764825355601479,RANGER,WARRIOR,CLERIC,WARRIOR
93,4,12,4.293712142933681,7.894170873492312,RANGER,WARRIOR,CLERIC,WARRIOR
94,4,12,4.376968160240091,8.014682777921788,RANGER,WARRIOR,CLERIC,WARRIOR
95,4,12,4.459496912724825,8.135786114128752,RANGER,WARRIOR,CLERIC,WARRIOR
96,4,12,4.543042490333482,8.267490801739585,RANGER,WARRIOR,CLERIC,WARRIOR
97,4,12,4.62275037939317,8.381786549203074,RANGER,WARRIOR,CLERIC,WARRIOR
98,4,12,4.707301260443897,8.51320753997593,RANGER,WARRIOR,CLERIC,WARRIOR
99,4,12,4.79008149483533,8.63780224469779,RANGER,WARRIOR,CLERIC,WARRIOR
100,4,12,4.873514002377122,8.761968459964198,RANGER,WARRIOR,CLERIC,WARRIOR
20,6,1,1.2314066790565903,2.080221029550944,CLERIC,MAGE,CLERIC,MAGE
21,6,1,1.1825627647984227,2.084685457349611,CLERIC,MAGE,CLERIC,MAGE
22,6,1,1.1266289618878433,2.078747017925431,CLERIC,MAGE,CLERIC,MAGE
23,6,1,1.0929282717873523,2.0945286428225796,CLERIC,MAGE,CLERIC,MAGE
24,6,1,1.0755852029758817,2.124621080935918,CLERIC,MAGE,CLERIC,MAGE
25,6,1,1.0591814355978224,2.1532752879326322,CLERIC,MAGE,CLERIC,MAGE
26,6,1,1.0342549347541086,2.179081323422394,CLERIC,MAGE,CLERIC,MAGE
27,6,1,1.0053736091572452,2.210008164406152,CLERIC,MAGE,CLERIC,MAGE
28,6,1,0.9744776117851073,2.225408383613914,CLERIC,MAGE,CLERIC,MAGE
29,6,1,0.9656482262516919,2.274943798959028,CLERIC,MAGE,CLERIC,MAGE
30,6,1,0.9232730695660551,2.2818100120440388,CLERIC,MAGE,CLERIC,MAGE
31,6,1,0.902531330859424,2.320827792625768,CLERIC,MAGE,CLERIC,MAGE
32,6,1,0.9002147515695835,2.372480791796261,CLERIC,MAGE,CLERIC,MAGE
33,6,1,0.9153369249635057,2.408709267501008,CLERIC,PALADIN,CLERIC,MAGE
34,6,1,0.9297012123366866,2.430033729011427,CLERIC,PALADIN,CLERIC,MAGE
35,6,1,0.935760434101196,2.458813636407875,CLERIC,PALADIN,CLERIC,MAGE
36,6,1,0.9548122332650344,2.484136446753382,CLERIC,PALADIN,CLERIC,MAGE
37,6,1,0.969784523873729,2.513885358355772,CLERIC,PALADIN,CLERIC,MAGE
38,6,1,0.9624597057556361,2.526647320101749,CLERIC,PALADIN,CLERIC,MAGE
39,6,1,0.9693821392361412,2.549164091724365,CLERIC,PALADIN,CLERIC,MAGE
40,6,1,0.9748670142568194,2.579844264182407,CLERIC,PALADIN,CLERIC,MAGE
41,6,1,0.9665185528136222,2.5981850042652743,CLERIC,PALADIN,CLERIC,MAGE
42,6,1,0.9722098577340965,2.611348983983608,CLERIC,PALADIN,CLERIC,MAGE
43,6,1,1.0028686516706964,2.641045194542002,WARRIOR,PALADIN,CLERIC,MAGE
44,6,1,1.0473455669836484,2.665662628867671,WARRIOR,PALADIN,CLERIC,MAGE
45,6,1,1.0899932226671183,2.692773402898574,WARRIOR,PALADIN,CLERIC,MAGE
46,6,1,1.1336681789139824,2.723730496950849,WARRIOR,PALADIN,CLERIC,MAGE
47,6,1,1.177225556082817,2.7569759274528094,WARRIOR,PALADIN,CLERIC,MAGE
48,6,1,1.2262053580149646,2.7906139684906517,WARRIOR,PALADIN,CLERIC,MAGE
49,6,1,1.2813832653059576,2.838912225931689,WARRIOR,PALADIN,CLERIC,MAGE
50,6,1,1.3390119942792822,2.878528304953476,WARRIOR,PALADIN,CLERIC,MAGE
51,6,1,1.3950892932571346,2.9120010168375288,WARRIOR,PALADIN,CLERIC,MAGE
52,6,1,1.464181507446849,2.942566755967291,WARRIOR,PALADIN,CLERIC,MAGE
53,6,1,1.5349163871984706,2.9718946899178533,WARRIOR,PALADIN,CLERIC,MAGE
54,6,1,1.6056388444522174,2.9988315610592675,WARRIOR,PALADIN,CLERIC,MAGE
55,6,1,1.6769292462081475,3.0226876831580762,WARRIOR,PALADIN,CLERIC,MAGE
56,6,1,1.7562899240224805,3.0475552316391097,WARRIOR,PALADIN,CLERIC,MAGE
57,6,1,1.8409538980729723,3.073833677398241,WARRIOR,PALADIN,CLERIC,MAGE
58,6,1,1.9256024453786935,3.095453154232497,WARRIOR,PALADIN,CLERIC,MAGE
59,6,1,2.015252014657176,3.1184385977665707,WARRIOR,PALADIN,CLERIC,MAGE
60,6,1,2.1058235459085584,3.1436029952989664,WARRIOR,PALADIN,CLERIC,MAGE
61,6,1,2.197269160067239,3.168023861302749,WARRIOR,PALADIN,CLERIC,MAGE
62,6,1,2.2877173469248113,3.1913196604323124,WARRIOR,PALADIN,CLERIC,MAGE
63,6,1,2.382132779858237,3.224009151220719,WARRIOR,PALADIN,CLERIC,MAGE
64,6,1,2.4800641110965804,3.2557292064821386,WARRIOR,PALADIN,CLERIC,MAGE
65,6,1,2.5797620116123188,3.2903293970262704,WARRIOR,PALADIN,CLERIC,MAGE
66,6,1,2.682131235586205,3.323838299340176,WARRIOR,PALADIN,CLERIC,MAGE
67,6,1,2.7862687902706407,3.359872895433358,WARRIOR,PALADIN,CLERIC,MAGE
68,6,1,2.888469701466012,3.396025116140078,WARRIOR,PALADIN,CLERIC,MAGE
69,6,1,2.99451249653786,3.4301565811253543,WARRIOR,PALADIN,CLERIC,MAGE
70,6,1,3.1037045633264926,3.4650259003318418,WARRIOR,PALADIN,CLERIC,MAGE
71,6,1,3.214262358529374,3.5021862401881876,WARRIOR,PALADIN,CLERIC,MAGE
72,6,1,3.3286396501832183,3.5371413490451475,WARRIOR,PALADIN,CLERIC,MAGE
