class,seed_index,level,str,con,dex,int,wis,cha,hp,mp,tales,kills,seconds,bag,proc_pct,skill_damage_pct,skills,skill_uses,stat_power,equipment_power,sale_gold,items_sold,attacks,casts,experience,bonus_cap_h,bonus_proc_pct,bonus_search_s,bonus_sale_pct
WARRIOR,14,16,28,20,15,17,12,14,159,132,5,16729,381300.0,38,12,143.66666666666666,4,18273,87,79,3177031,16720,135758,18273,41,8.04247002921451,12.730139519386356,4.85,1.4000000000000001
WARRIOR,14,17,29,20,15,18,12,14,167,137,5,19052,432960.0,38,12,148.33333333333334,4,20888,93,84,3857129,19038,153867,20888,67,8.043737239539945,12.760455427366507,4.85,1.4000000000000001
WARRIOR,14,18,31,21,15,18,13,14,183,155,6,21519,487620.0,40,12,150.66666666666666,4,23670,99,88,4609464,21508,172950,23670,92,8.047734952729705,12.790974150509701,4.85,1.4000000000000001
WARRIOR,14,19,31,23,15,18,13,14,193,161,6,24145,546660.0,40,12,156.0,4,26640,105,93,5451566,24108,193928,26640,20,8.054776496339871,12.790974150509701,4.85,1.4000000000000001
WARRIOR,14,20,31,25,15,18,15,14,210,179,7,26915,609540.0,41,12,171.36363636363637,5,29357,110,97,6397971,26908,216439,29939,74,8.06225687820531,12.852599327957776,4.85,1.4000000000000001
WARRIOR,14,21,31,26,15,18,16,14,221,186,7,29851,675780.0,42,12,164.25,5,32102,115,104,7435841,29819,240066,33380,44,8.067074751239597,12.883696141208297,4.85,1.4000000000000001
WARRIOR,14,22,32,28,15,19,16,14,243,202,8,32929,745080.0,43,13,167.75,5,34236,122,109,8631293,32927,264701,36944,159,8.075319693102166,13.91497643983651,4.85,1.4000000000000001
WARRIOR,14,23,32,30,15,20,17,14,265,218,9,36161,816000.0,44,13,169.5,5,36490,127,115,9922076,36152,289296,40755,241,8.084021753900654,13.978070875765864,4.85,1.4000000000000001
WARRIOR,14,24,32,31,15,20,17,15,278,225,9,39537,891120.0,44,13,170.5,5,38933,132,119,11305896,39496,315769,44851,119,8.089703788732114,13.978070875765864,4.85,1.5
WARRIOR,14,25,35,32,15,20,17,15,306,242,10,43071,968520.0,46,13,187.16666666666666,6,40816,140,125,12842195,43060,342544,48949,336,8.09560803186446,13.978070875765864,4.85,1.5
WARRIOR,14,26,36,32,15,20,18,15,320,250,10,46753,1049580.0,48,13,180.2,6,43117,146,129,14524815,46740,370783,53388,299,8.09804902630267,14.009877215886265,4.85,1.5
WARRIOR,14,27,38,32,15,21,19,15,344,267,11,50578,1131480.0,49,14,179.6,6,45283,152,136,16349266,50532,398541,57719,28,8.100509631744039,15.073990024962091,4.85,1.5
WARRIOR,14,28,40,32,15,22,20,15,370,282,12,54561,1215480.0,51,14,188.6,6,47562,159,141,18311578,54550,426469,62216,84,8.102989242140234,15.138747421542723,4.85,1.5
WARRIOR,14,29,40,33,15,22,21,15,383,291,12,58701,1302540.0,51,14,190.8,6,49520,164,145,20378310,58681,455387,66901,244,8.109455325678042,15.171360041323362,4.85,1.5
WARRIOR,14,30,42,33,16,22,22,15,409,313,13,62978,1393800.0,53,14,187.83333333333334,7,51187,170,149,22639991,62965,486216,71877,145,8.112065927026885,15.204124713380098,4.84,1.5
WARRIOR,14,31,43,34,16,22,22,17,436,329,14,67408,1487760.0,54,14,189.16666666666666,7,53416,176,154,25038861,67364,517804,76973,129,8.118877848401189,15.204124713380098,4.84,1.6999999999999997
WARRIOR,14,32,44,37,16,22,22,17,464,346,15,71992,1584840.0,55,14,190.5,7,55702,183,161,27643701,71974,550357,82267,76,8.134609152215345,15.204124713380098,4.84,1.6999999999999997
WARRIOR,14,33,44,38,17,22,22,17,477,357,15,76736,1684380.0,56,15,191.5,7,58007,188,165,30390923,76704,583416,87684,174,8.142141268649738,16.204124713380097,4.83,1.6999999999999997
WARRIOR,14,34,45,39,17,22,23,18,508,376,16,81619,1786080.0,56,15,192.5,7,59657,194,170,33334301,81576,616953,93465,2,8.149916659936434,16.237038666349587,4.83,1.7999999999999998
WARRIOR,14,35,47,40,17,22,24,18,539,396,17,86656,1893900.0,58,15,199.14285714285714,8,61465,201,173,36448258,86617,653627,99761,264,8.15793776850604,16.270099239998807,4.83,1.7999999999999998
WARRIOR,14,36,48,42,17,23,24,18,570,412,18,91846,2001600.0,60,15,210.85714285714286,8,63809,207,181,39773127,91837,688981,105737,280,8.171083386138932,16.303303878443533,4.83,1.7999999999999998
WARRIOR,14,37,51,42,17,23,25,18,602,434,19,97180,2113140.0,61,16,203.85714285714286,8,66152,215,185,43256556,97131,726006,112110,216,8.174726736564068,17.336650123916538,4.83,1.7999999999999998
WARRIOR,14,38,52,42,17,23,25,19,620,445,19,102687,2225220.0,63,16,202.42857142857142,8,68309,220,190,46993628,102682,761972,118632,204,8.178390386510111,17.336650123916538,4.83,1.9
WARRIOR,14,39,52,44,18,23,25,20,650,468,20,108318,2339100.0,63,16,206.71428571428572,8,69979,226,195,50864256,108289,798307,125282,144,8.192527046307086,17.336650123916538,4.82,2.0
WARRIOR,14,40,52,47,18,23,25,21,683,488,21,114112,2458740.0,64,16,234.4,9,71818,232,201,55023464,114085,837478,132401,149,8.21262281530193,17.336650123916538,4.82,2.1
WARRIOR,14,41,52,49,18,23,26,22,720,507,22,120069,2579340.0,65,16,212.875,9,74247,237,205,59352264,120037,876050,139317,369,8.228004117910144,17.37013561103036,4.82,2.1999999999999997
WARRIOR,14,42,53,50,18,23,26,24,757,529,23,126161,2704200.0,65,16,212.0,9,76701,243,211,63859851,126147,916576,146653,426,8.238210401901052,17.37013561103036,4.82,2.4
WARRIOR,14,43,56,50,18,23,27,24,795,551,24,132408,2832720.0,68,17,223.125,9,78612,251,215,68621307,132354,958531,154292,86,8.242844128079861,18.403758061486066,4.82,2.4
WARRIOR,14,44,58,51,18,24,27,24,831,574,25,138799,2961240.0,69,17,216.75,9,80332,258,220,73710087,138746,999331,162082,268,8.2534517907089,18.437515279185103,4.82,2.4
WARRIOR,14,45,61,51,18,24,28,24,873,594,26,145327,3092760.0,71,17,244.375,10,82117,265,225,79025575,145301,1041170,169967,30,8.2582418286744,18.471405145706253,4.82,2.4
WARRIOR,14,46,63,52,18,24,28,25,911,612,27,151996,3224700.0,73,17,234.44444444444446,10,84567,272,230,84497425,151968,1082238,177793,725,8.269255262768526,18.471405145706253,4.82,2.5
WARRIOR,14,47,65,54,19,24,28,26,969,647,29,158818,3358560.0,74,18,238.0,10,86744,279,234,90231833,158776,1123520,186064,354,8.28690619113974,19.47140514570625,4.81,2.6
WARRIOR,14,48,66,56,19,24,29,26,1010,666,30,165789,3495000.0,76,18,223.11111111111111,10,88430,285,242,96211173,165732,1165473,194485,190,8.305135264710747,19.505425616113786,4.81,2.6
WARRIOR,14,49,68,58,20,24,29,27,1074,699,32,172911,3634140.0,77,18,223.55555555555554,10,90162,292,246,102495744,172876,1208180,203034,30,8.323947410064628,19.505425616113786,4.8,2.7
WARRIOR,14,50,70,59,20,25,29,27,1119,718,33,180185,3775500.0,79,19,265.11764705882354,11,91935,298,253,109153621,180150,1251306,211935,332,8.33649207077648,20.539574715066923,4.8,2.7
WARRIOR,14,51,73,60,20,25,29,29,1186,752,35,187602,3918360.0,81,19,243.5,11,94490,306,259,115954111,187579,1294375,220994,460,8.349321450325705,20.539574715066923,4.8,2.9
WARRIOR,14,52,76,60,20,25,30,29,1230,778,36,195180,4064100.0,83,19,233.0,11,96859,313,262,122945986,195146,1338251,230319,367,8.355319320537387,20.573850533203576,4.8,2.9
WARRIOR,14,53,77,63,20,25,31,30,1296,813,38,202896,4212000.0,84,20,245.7,11,98627,319,266,130218364,202865,1382581,239854,79,8.38312819341456,21.60825122377455,4.8,3.0
WARRIOR,14,54,78,64,21,25,32,30,1343,837,39,210768,4362300.0,85,20,244.5,11,100391,325,271,137885529,210717,1427439,249786,399,8.396968791983618,21.642774999506567,4.79,3.0
WARRIOR,14,55,81,64,22,26,33,30,1418,871,41,218786,4514880.0,87,20,271.94444444444446,12,102247,332,276,145819779,218723,1472847,260009,161,8.403524870357575,21.712184937367958,4.78,3.0
WARRIOR,14,56,82,65,22,26,33,32,1465,891,42,226963,4670040.0,89,20,242.27272727272728,12,104805,338,281,154144082,226953,1518812,270151,729,8.417806715808856,21.712184937367958,4.78,3.2
WARRIOR,14,57,82,68,23,26,33,34,1533,928,44,235273,4833360.0,89,20,243.0909090909091,12,107084,344,286,162656615,235230,1569632,281483,570,8.448155046540732,21.712184937367958,4.77,3.3999999999999995
WARRIOR,14,58,84,71,23,27,33,34,1606,963,46,243751,5000460.0,91,20,243.63636363636363,12,108986,351,291,171535043,243700,1621867,293029,890,8.47949155407939,21.74706779692895,4.77,3.3999999999999995
WARRIOR,14,59,86,72,23,27,34,34,1657,989,47,252375,5170380.0,92,20,248.45454545454547,12,110964,358,295,180823046,252345,1674946,304770,98,8.495268090304256,21.782067131559156,4.77,3.3999999999999995
WARRIOR,14,60,89,73,23,27,36,34,1738,1027,49,261144,5343120.0,94,20,282.5263157894737,13,112978,365,302,190435989,261124,1728919,316662,402,8.511349830213497,21.852409149780872,4.77,3.3999999999999995
WARRIOR,14,61,93,73,23,27,36,36,1818,1065,51,270063,5517600.0,97,20,256.0833333333333,13,115653,372,305,200336565,270039,1782961,328585,289,8.519192220116748,21.852409149780872,4.77,3.5999999999999996
WARRIOR,14,62,95,75,23,28,37,36,1896,1102,53,278744,5687220.0,98,20,261.8333333333333,13,117432,379,311,210098792,278678,1835469,340255,726,8.544435953614396,21.92319927279598,4.77,3.5999999999999996
WARRIOR,14,63,98,75,23,28,38,36,1952,1128,54,287828,5863800.0,101,20,264.25,13,119267,385,315,220555142,287740,1889755,352518,156,8.552590619969543,21.95875889099335,4.77,3.5999999999999996
WARRIOR,14,64,98,79,24,29,38,36,2030,1171,56,297062,6043920.0,101,20,254.08333333333334,13,121191,392,321,231354570,297032,1945367,364929,266,8.59684977107873,21.994426432764044,4.76,3.5999999999999996
WARRIOR,14,65,101,80,24,30,38,37,2117,1212,58,306447,6226500.0,103,20,305.55,14,123142,399,327,242502163,306350,2001679,377578,445,8.614795173872556,22.030200607446403,4.76,3.6999999999999997
WARRIOR,14,66,103,82,24,30,39,38,2204,1252,60,315978,6410940.0,105,20,273.61538461538464,14,125533,405,331,253930523,315894,2058122,390302,675,8.64244801632254,22.066080158597533,4.76,3.8
WARRIOR,14,67,105,84,24,30,40,39,2290,1291,62,325569,6596160.0,106,20,266.6923076923077,14,127378,412,335,265710701,325509,2114644,403094,114,8.67075802919783,22.102063862602485,4.76,3.9
WARRIOR,14,68,108,84,24,31,40,39,2354,1318,63,334934,6777240.0,109,20,275.0769230769231,14,129160,419,341,277503222,334884,2170015,415518,808,8.6802478331529,22.138150527359045,4.76,3.9
WARRIOR,14,69,110,85,25,31,42,39,2443,1365,65,344675,6965040.0,109,20,271.15384615384613,14,131060,425,346,289939236,344585,2227271,428604,818,8.699631501941521,22.210628120879647,4.75,3.9
WARRIOR,14,70,113,85,25,32,42,41,2537,1408,67,354569,7156140.0,111,20,308.3333333333333,15,132896,432,351,302770584,354504,2285702,441811,606,8.709314249985114,22.247016812125512,4.75,4.1
WARRIOR,14,71,114,87,26,33,42,42,2629,1452,69,364601,7348680.0,113,20,287.2857142857143,15,135235,438,356,315929412,364494,2344138,455088,894,8.739374463446586,22.28350398690926,4.74,4.2
WARRIOR,14,72,115,89,26,34,44,42,2722,1497,71,374785,7544280.0,113,20,275.07142857142856,15,137077,444,362,329512304,374777,2403526,468535,327,8.770108748852296,22.3935460167702,4.74,4.2
WARRIOR,14,73,115,94,27,34,44,42,2819,1542,73,384695,7735380.0,115,20,291.42857142857144,15,138898,451,366,342682024,384608,2462003,481887,515,8.833333370099135,22.3935460167702,4.73,4.2
WARRIOR,14,74,117,96,27,35,44,43,2921,1590,75,395045,7940580.0,115,20,289.2857142857143,15,140819,457,372,356767767,394958,2527106,496701,140,8.865988139972838,22.430416851147083,4.73,4.300000000000001
WARRIOR,14,75,120,96,27,37,45,43,3025,1637,77,405534,8148300.0,117,20,321.8181818181818,16,142849,464,376,371240603,405423,2592939,511679,477,8.877352391423502,22.541586417995195,4.73,4.300000000000001
WARRIOR,14,76,122,97,29,37,46,43,3132,1682,79,416175,8357340.0,119,20,291.2,16,145445,471,381,386169055,416070,2658557,526632,290,8.899868282183682,22.578825577345047,4.71,4.300000000000001
WARRIOR,14,77,127,97,30,37,46,43,3236,1731,81,426968,8568660.0,119,20,283.6666666666667,16,147378,478,386,401684838,426899,2724710,542016,803,8.911436684574848,22.578825577345047,4.7,4.300000000000001
WARRIOR,14,78,130,98,31,37,46,44,3339,1777,83,437439,8774100.0,121,20,284.2,16,149263,485,392,416827118,437371,2789330,556818,1334,8.93446630771726,22.578825577345047,4.69,4.3999999999999995
WARRIOR,14,79,132,99,31,38,48,44,3446,1823,85,448301,8987220.0,121,20,294.4,16,151166,491,395,432694001,448261,2856380,572111,995,8.957837769159886,22.691078705154805,4.69,4.3999999999999995
WARRIOR,14,80,132,103,31,38,49,45,3551,1873,87,459304,9203220.0,123,20,293.25,17,153179,497,400,448949316,459272,2924400,587800,154,9.016993622561664,22.728672168606757,4.69,4.5
WARRIOR,14,81,134,106,32,38,49,45,3662,1923,89,470458,9420000.0,125,20,294.625,17,155466,504,405,465462296,470342,2991933,603434,1,9.065643416043816,22.728672168606757,4.68,4.5
WARRIOR,14,82,136,109,32,38,49,46,3775,1973,91,481755,9640080.0,125,20,294.0,17,157277,511,411,482625410,481717,3060609,619312,414,9.115414853659484,22.728672168606757,4.68,4.6
WARRIOR,14,83,136,112,33,38,50,47,3893,2020,93,492773,9854340.0,127,20,300.75,17,159087,517,415,499476966,492717,3127389,634758,131,9.166313799120712,22.766352154941988,4.67,4.7
WARRIOR,14,84,138,114,33,39,51,47,4013,2071,95,504230,1.007706E7,127,20,308.8125,17,160943,523,423,517257301,504147,3196879,650889,251,9.20564402530625,22.841968562207,4.67,4.7
WARRIOR,14,85,141,115,33,41,51,47,4138,2122,97,515851,1.030248E7,129,20,352.9583333333333,18,162830,530,426,535584352,515831,3266941,667362,696,9.232824926295189,22.917921815339227,4.67,4.7
WARRIOR,14,86,141,119,33,42,51,48,4260,2172,99,527608,1.05297E7,131,20,303.70588235294116,18,165159,536,432,554361686,527570,3337298,683621,636,9.29958049412068,22.95602291517811,4.67,4.8
WARRIOR,14,87,144,119,33,42,51,51,4385,2222,101,539528,1.075926E7,131,20,305.11764705882354,18,167023,543,442,573691781,539491,3408046,700143,492,9.314737297039494,22.95602291517811,4.67,5.1000000000000005
WARRIOR,14,88,145,122,34,42,51,52,4510,2273,103,551042,1.098366E7,133,20,309.2352941176471,18,168833,550,447,592571282,551019,3478358,716580,1169,9.370263301978724,22.95602291517811,4.66,5.2
WARRIOR,14,89,146,125,34,43,52,52,4638,2324,105,563008,1.122186E7,133,20,318.05882352941177,18,170840,556,451,612406745,562989,3555010,734470,1060,9.426949027442905,23.032470498305333,4.66,5.2
WARRIOR,14,90,149,127,34,43,53,54,4812,2398,108,575115,1.14639E7,135,20,363.88,19,172831,563,461,632731842,575092,3633308,752393,257,9.470891133459006,23.07081559709902,4.66,5.4
WARRIOR,14,91,151,129,35,44,53,54,4949,2450,110,587366,1.170624E7,137,20,313.6111111111111,19,175066,569,464,653306233,587242,3710799,770454,75,9.51558227273812,23.109240666090187,4.65,5.4
WARRIOR,14,92,153,130,36,46,53,54,5087,2508,112,599639,1.194876E7,137,20,325.1111111111111,19,176997,576,467,674352082,599572,3788265,788541,1133,9.546737513962874,23.1863280857972,4.64,5.4
WARRIOR,14,93,154,135,36,46,53,54,5222,2564,114,611822,1.218876E7,139,20,315.6666666666667,19,178982,582,470,695509192,611765,3864702,806693,1428,9.63627206660254,23.1863280857972,4.64,5.4
WARRIOR,14,94,155,138,36,47,53,55,5366,2619,116,624384,1.243698E7,139,20,329.55555555555554,19,180882,589,473,717539646,624275,3944105,825308,460,9.69839490786855,23.224989152085737,4.64,5.499999999999999
WARRIOR,14,95,155,141,37,49,53,55,5509,2675,118,637099,1.26876E7,141,20,364.0,20,182893,595,478,740191016,637063,4023971,844190,374,9.761710624768572,23.302542872966065,4.63,5.499999999999999
WARRIOR,14,96,157,143,38,50,54,56,5705,2755,121,649963,1.293942E7,143,20,323.6842105263158,20,185167,602,485,763265312,649894,4103768,863018,123,9.811016929416878,23.38040134081389,4.62,5.6000000000000005
WARRIOR,14,97,160,143,40,50,54,57,5858,2813,123,662471,1.318416E7,143,20,323.89473684210526,20,186967,608,492,785852223,662335,4181333,881417,1282,9.8303349233285,23.38040134081389,4.6,5.699999999999999
WARRIOR,14,98,162,145,42,50,54,57,6010,2873,125,675370,1.343634E7,145,20,336.1578947368421,20,188869,615,495,809844749,675348,4261264,900440,146,9.880780264706878,23.38040134081389,4.58,5.699999999999999
WARRIOR,14,99,164,147,43,50,54,58,6162,2930,127,688421,1.369104E7,145,20,324.42105263157896,20,190747,621,499,833878430,688398,4342037,919542,373,9.932004377733398,23.38040134081389,4.57,5.8
WARRIOR,14,100,167,148,44,50,55,58,6320,2987,129,701615,1.394772E7,147,20,333.0,20,192784,628,502,858771138,701593,4423246,939018,232,9.968042819287447,23.41944338037079,4.56,5.8
WARRIOR,15,1,10,13,13,16,14,13,11,6,0,0,0.0,20,9,95.0,1,0,1,1,0,0,0,0,0,8.015942035306608,9.760455427366507,4.87,1.3
WARRIOR,15,2,11,13,13,16,15,13,19,13,0,26,780.0,20,9,95.0,1,43,6,4,390,20,336,43,2,8.016306041857671,9.7909741505097,4.87,1.3
WARRIOR,15,3,13,13,13,17,15,14,35,29,1,207,5280.0,22,10,96.0,1,266,12,8,6212,187,2062,266,52,8.01677830275944,10.821690436097649,4.87,1.4000000000000001
WARRIOR,15,4,15,13,13,17,15,14,43,36,1,572,14040.0,23,10,98.0,1,685,18,15,26650,561,5287,685,2,8.017302397975257,10.821690436097649,4.87,1.4000000000000001
WARRIOR,15,5,15,15,13,17,15,14,48,44,1,1072,25860.0,24,10,101.0,2,1256,23,21,62177,1067,9602,1256,70,8.021209895723432,10.821690436097649,4.87,1.4000000000000001
WARRIOR,15,6,17,15,15,17,15,14,66,58,2,1717,40980.0,26,10,103.0,2,1956,29,27,118528,1708,15103,1956,57,8.021910329350861,10.821690436097649,4.85,1.4000000000000001
WARRIOR,15,7,18,15,15,17,16,14,75,65,2,2535,60360.0,27,10,105.0,2,2848,35,30,205371,2514,22255,2848,54,8.022639525806232,10.852599327957778,4.85,1.4000000000000001
WARRIOR,15,8,20,15,15,17,16,14,84,72,2,3494,82980.0,29,11,121.0,2,3923,41,36,327559,3486,30559,3923,120,8.023393544250904,11.852599327957778,4.85,1.4000000000000001
WARRIOR,15,9,21,16,15,17,17,15,99,85,3,4615,109200.0,29,11,124.0,2,5229,47,41,484370,4588,40164,5229,61,8.026115711839664,11.8836961412083,4.85,1.5
WARRIOR,15,10,21,17,16,17,17,15,107,92,3,5898,138540.0,30,11,134.22222222222223,3,6654,52,48,698531,5893,50639,6654,529,8.029011005625614,11.8836961412083,4.84,1.5
WARRIOR,15,11,22,17,16,17,17,16,114,98,3,7325,171060.0,32,11,133.5,3,8212,57,54,953976,7303,62266,8212,93,8.029956392885236,11.8836961412083,4.84,1.6
WARRIOR,15,12,23,17,16,17,18,16,121,107,3,8904,207660.0,32,11,136.5,3,10005,63,58,1266946,8903,75567,10005,45,8.030920907275343,11.91497643983651,4.84,1.6
WARRIOR,15,13,25,17,17,17,18,17,137,124,4,10622,247560.0,34,11,130.0,3,12010,69,61,1637881,10607,90147,12010,51,8.031903140890924,11.91497643983651,4.83,1.6999999999999997
WARRIOR,15,14,25,18,17,18,18,17,145,130,4,12494,290460.0,34,11,143.5,3,14179,74,68,2071749,12477,105628,14179,39,8.035237839545447,11.94643601672029,4.83,1.6999999999999997
WARRIOR,15,15,26,19,17,20,18,17,160,146,5,14525,337380.0,36,11,152.2,4,16527,80,73,2598364,14517,122688,16527,91,8.038758971756334,12.009877215886263,4.83,1.6999999999999997
WARRIOR,15,16,27,20,17,20,18,17,167,156,5,16699,386040.0,37,12,144.66666666666666,4,18882,86,81,3180670,16677,139884,18882,105,8.04247002921451,13.009877215886265,4.83,1.6999999999999997
WARRIOR,15,17,27,21,18,20,18,17,174,166,5,19028,437220.0,37,12,151.66666666666666,4,21513,91,85,3858592,19008,157618,21513,87,8.046374423964753,13.009877215886265,4.82,1.6999999999999997
WARRIOR,15,18,29,23,18,20,18,17,193,185,6,21500,492660.0,39,12,160.0,4,24428,98,89,4611095,21463,177285,24428,108,8.053241066487987,13.009877215886265,4.82,1.6999999999999997
WARRIOR,15,19,31,23,18,20,18,17,204,193,6,24132,550500.0,40,12,157.0,4,27413,105,96,5466420,24115,197360,27413,232,8.054776496339871,13.009877215886265,4.82,1.6999999999999997
WARRIOR,15,20,32,25,19,20,18,17,224,208,7,26902,611100.0,42,12,170.45454545454547,5,29738,111,100,6423430,26875,218352,30498,14,8.06225687820531,13.009877215886265,4.81,1.6999999999999997
WARRIOR,15,21,33,25,20,20,18,17,234,218,7,29836,675480.0,43,13,165.0,5,32157,117,105,7488196,29815,240738,33716,144,8.063991024531562,14.009877215886265,4.8,1.6999999999999997
WARRIOR,15,22,35,27,20,20,18,17,255,235,8,32910,742080.0,44,13,166.0,5,34264,124,110,8673030,32884,263640,37233,127,8.072103346375537,14.009877215886265,4.8,1.6999999999999997
WARRIOR,15,23,36,29,21,20,18,17,278,252,9,36137,810960.0,46,13,168.0,5,36483,130,115,9941633,36096,286959,40895,237,8.08067218774869,14.009877215886265,4.79,1.6999999999999997
WARRIOR,15,24,36,30,22,20,18,17,288,262,9,39516,883080.0,46,13,175.75,5,38697,136,120,11363402,39500,311381,44616,323,8.086242683092383,14.009877215886265,4.78,1.6999999999999997
WARRIOR,15,25,36,33,23,20,18,17,312,279,10,43046,958500.0,47,13,175.6,6,40496,141,124,12927440,43042,336981,48608,196,8.099204445048837,14.009877215886265,4.77,1.6999999999999997
WARRIOR,15,26,36,34,23,20,18,18,326,286,10,46726,1036680.0,48,13,183.6,6,42618,146,130,14584396,46708,363420,52718,235,8.105447918566993,14.009877215886265,4.77,1.7999999999999998
WARRIOR,15,27,37,36,23,20,19,18,353,305,11,50548,1117740.0,48,14,178.8,6,44719,153,137,16376840,50511,390803,56956,276,8.115768580636793,15.041851416587246,4.77,1.7999999999999998
WARRIOR,15,28,38,38,23,20,20,18,384,320,12,54529,1200480.0,50,14,192.2,6,47009,159,143,18357132,54518,418081,61388,332,8.126576243984001,15.073990024962091,4.77,1.7999999999999998
WARRIOR,15,29,39,38,23,21,20,18,400,329,12,58666,1286040.0,50,14,182.2,6,49182,165,146,20450563,58618,446197,66055,108,8.129646407093038,15.10628974392575,4.77,1.7999999999999998
WARRIOR,15,30,42,38,24,21,20,18,430,347,13,62943,1374840.0,53,14,202.46153846153845,7,50787,172,150,22699088,62899,475486,70896,125,8.132738582673651,15.10628974392575,4.76,1.7999999999999998
WARRIOR,15,31,43,39,25,22,20,18,459,364,14,67372,1467420.0,54,14,191.0,7,53033,178,155,25120056,67351,506326,75914,325,8.140153440738436,15.138747421542723,4.75,1.7999999999999998
WARRIOR,15,32,44,40,25,23,21,18,490,381,15,71957,1564740.0,55,15,190.66666666666666,7,55325,184,160,27665250,71941,539347,81296,440,8.147810235771189,16.204124713380097,4.75,1.7999999999999998
WARRIOR,15,33,44,41,25,23,21,19,504,391,15,76692,1663260.0,56,15,205.0,7,57748,189,165,30412686,76671,572058,86901,34,8.155711432263374,16.204124713380097,4.75,1.9
WARRIOR,15,34,47,41,25,24,21,19,534,410,16,81578,1764540.0,57,15,206.66666666666666,7,59545,197,171,33314829,81543,605549,92620,2,8.159188979052841,16.237038666349587,4.75,1.9
WARRIOR,15,35,49,42,25,25,21,19,569,430,17,86623,1867380.0,59,15,217.0,8,61206,203,175,36481464,86615,638879,98453,192,8.167460798024461,16.270099239998807,4.75,1.9
WARRIOR,15,36,51,44,25,25,21,19,603,448,18,91813,1974120.0,61,16,200.28571428571428,8,63600,210,181,39730524,91782,673898,104535,444,8.180905554121521,17.270099239998807,4.75,1.9
WARRIOR,15,37,53,45,25,25,22,19,635,470,19,97140,2081400.0,62,16,201.0,8,65849,217,186,43215084,97089,708240,110737,272,8.189808314895686,17.303303878443533,4.75,1.9
WARRIOR,15,38,54,46,25,25,22,19,652,478,19,102644,2191980.0,64,16,211.14285714285714,8,68263,223,190,46949846,102607,743508,117167,472,8.19896729515544,17.303303878443533,4.75,1.9
WARRIOR,15,39,54,48,25,26,22,20,684,498,20,108278,2305320.0,64,16,202.85714285714286,8,69833,229,196,50831920,108239,779746,123640,124,8.213716484218041,17.336650123916538,4.75,2.0
