class,seed_index,level,str,con,dex,int,wis,cha,hp,mp,tales,kills,seconds,bag,proc_pct,skill_damage_pct,skills,skill_uses,stat_power,equipment_power,sale_gold,items_sold,attacks,casts,experience
CLERIC,2,36,16,17,26,26,38,47,328,515,18,91811,2070360.0,44,14,200.14285714285714,8,63792,199,181,41025892,91791,733279,104250,284
CLERIC,2,37,16,17,26,27,39,49,345,539,19,97141,2184900.0,44,15,215.42857142857142,8,66235,205,186,44675567,97115,772231,110615,140
CLERIC,2,38,16,18,26,27,40,49,354,553,19,102644,2302500.0,45,15,214.14285714285714,8,68388,211,190,48530365,102615,811975,117272,428
CLERIC,2,39,16,19,26,28,40,51,370,579,20,108274,2422920.0,45,15,209.57142857142858,8,70032,216,195,52611112,108240,852734,124018,88
CLERIC,2,40,16,20,26,28,43,51,390,606,21,114066,2546460.0,46,15,231.73333333333332,9,71756,224,199,56940927,114045,894404,131014,461
CLERIC,2,41,16,20,27,29,43,53,408,631,22,120013,2672460.0,47,15,222.875,9,74195,229,205,61468847,119979,936644,138181,325
CLERIC,2,42,16,20,27,30,43,56,426,657,23,126104,2801100.0,47,15,219.375,9,76626,235,211,66240412,126089,979622,145551,126
CLERIC,2,43,16,22,27,30,45,56,443,683,24,132356,2933340.0,48,16,212.875,9,78550,242,216,71241660,132340,1023894,153099,74
CLERIC,2,44,16,22,28,30,45,59,461,712,25,138756,3067740.0,48,16,213.5,9,80317,248,220,76478009,138724,1068562,161095,500
CLERIC,2,45,16,22,28,30,47,61,482,741,26,145285,3204720.0,49,16,250.1875,10,82125,256,225,82114924,145252,1114049,169229,458
CLERIC,2,46,17,22,28,30,48,63,500,772,27,151949,3343440.0,50,16,221.77777777777777,10,84751,262,231,87911897,151916,1159720,177618,381
CLERIC,2,47,18,23,28,31,49,65,527,821,29,158762,3484920.0,51,16,224.77777777777777,10,86979,269,235,93995984,158743,1206181,186115,466
CLERIC,2,48,18,24,29,31,50,66,545,852,30,165730,3629040.0,52,17,232.33333333333334,10,88716,275,242,100364836,165679,1253337,194956,590
CLERIC,2,49,18,25,29,32,52,68,573,899,32,172851,3776100.0,52,17,226.77777777777777,10,90500,282,247,107034462,172803,1301390,204040,470
CLERIC,2,50,18,26,29,32,55,68,595,930,33,180122,3925620.0,53,17,260.5882352941176,11,92342,290,251,113952991,180083,1349995,213319,528
CLERIC,2,51,18,26,31,32,57,70,625,982,35,187536,4075680.0,54,18,235.7,11,94952,297,256,121255561,187503,1397861,222555,292
CLERIC,2,52,20,26,31,32,58,71,646,1016,36,195111,4226880.0,55,18,249.0,11,97143,303,262,128799473,195063,1445370,232155,75
CLERIC,2,53,22,27,31,32,59,73,678,1068,38,202829,4379040.0,57,18,237.8,11,98845,310,266,136759729,202826,1492389,241628,7
CLERIC,2,54,22,27,32,32,62,73,702,1104,39,210700,4536180.0,57,18,246.7,11,100679,317,272,144996970,210692,1541821,251819,179
CLERIC,2,55,22,27,33,33,63,76,732,1161,41,218724,4691100.0,58,19,241.9090909090909,12,102470,324,278,153402663,218672,1588523,261825,309
CLERIC,2,56,23,27,33,33,66,76,756,1199,42,226897,4847340.0,59,19,245.72727272727272,12,105093,331,282,162162321,226850,1634988,271821,21
CLERIC,2,57,23,29,33,33,68,78,790,1254,44,235221,5012100.0,59,19,243.0909090909091,12,107146,338,287,171329559,235169,1686365,283074,274
CLERIC,2,58,24,29,34,34,69,80,823,1311,46,243686,5179800.0,61,20,245.9090909090909,12,109045,344,292,180780839,243627,1738718,294600,346
CLERIC,2,59,24,29,35,35,69,82,845,1350,47,252315,5349780.0,61,20,243.9090909090909,12,111028,350,296,190701605,252289,1791439,306470,598
CLERIC,2,60,24,29,35,36,72,84,881,1409,49,261080,5522340.0,62,20,287.57894736842104,13,113052,358,302,200947714,261073,1844967,318495,426
CLERIC,2,61,24,31,35,36,74,86,917,1470,51,270002,5696520.0,63,20,254.41666666666666,13,115673,365,305,211485532,269940,1898488,330655,517
CLERIC,2,62,24,32,35,37,76,88,954,1531,53,278678,5865780.0,63,20,265.1666666666667,13,117491,372,309,222016975,278633,1950399,342465,437
CLERIC,2,63,24,32,35,37,78,90,978,1574,54,287762,6043080.0,64,20,262.5833333333333,13,119313,379,317,233238174,287705,2004841,354900,379
CLERIC,2,64,24,32,37,37,80,92,1017,1638,56,296994,6222480.0,64,20,270.0,13,121216,386,323,244995727,296985,2059620,367502,801
CLERIC,2,65,25,33,37,38,80,95,1056,1701,58,306380,6404940.0,65,20,298.5,14,123095,391,331,257001464,306329,2115480,380233,404
CLERIC,2,66,25,34,37,39,82,97,1093,1767,60,315907,6588780.0,66,20,269.0769230769231,14,125470,398,335,269536096,315884,2171162,393162,470
CLERIC,2,67,25,36,37,39,86,97,1138,1835,62,325508,6773880.0,66,20,263.61538461538464,14,127285,406,339,282441104,325454,2227229,406176,654
CLERIC,2,68,25,37,38,39,86,99,1166,1880,63,334866,6953580.0,67,20,264.3076923076923,14,129116,412,344,295102746,334826,2281351,418957,29
CLERIC,2,69,26,39,38,39,89,99,1214,1950,65,344609,7140180.0,68,20,272.6923076923077,14,131025,418,348,308506975,344605,2337370,432460,446
CLERIC,2,70,27,39,39,39,92,100,1262,2021,67,354501,7329960.0,69,20,272.7857142857143,15,132949,426,355,322234881,354465,2394541,445950,726
CLERIC,2,71,27,41,39,39,94,102,1310,2090,69,364534,7521720.0,70,20,273.0,15,135350,432,362,336504494,364470,2452075,459467,39
CLERIC,2,72,27,41,41,39,96,104,1357,2164,71,374716,7715640.0,70,20,283.64285714285717,15,137154,439,366,351277516,374690,2509953,473341,448
CLERIC,2,73,27,41,43,40,96,107,1401,2239,73,384624,7905060.0,71,20,280.07142857142856,15,139028,445,370,365807144,384560,2566953,487106,281
CLERIC,2,74,28,41,43,40,99,109,1449,2315,75,394973,8107680.0,72,20,286.5,15,141074,452,373,381425858,394950,2629916,502501,388
CLERIC,2,75,29,42,44,40,99,112,1498,2389,77,405466,8313180.0,73,20,283.06666666666666,16,143134,458,377,397325395,405462,2693837,517986,1270
CLERIC,2,76,30,43,44,40,99,116,1547,2464,79,416104,8520120.0,75,20,297.93333333333334,16,145567,465,382,413696659,416067,2757740,533593,125
CLERIC,2,77,31,43,44,41,101,118,1599,2538,81,426894,8730000.0,75,20,294.6,16,147534,471,386,430710993,426867,2822529,549423,89
CLERIC,2,78,32,43,44,42,103,120,1650,2611,83,437367,8933820.0,77,20,285.8666666666667,16,149419,478,391,447211336,437304,2885547,564803,1084
CLERIC,2,79,34,43,44,43,104,122,1700,2690,85,448230,9144600.0,78,20,284.53333333333336,16,151450,484,396,464759254,448161,2950441,580811,982
CLERIC,2,80,34,44,45,43,106,124,1748,2771,87,459237,9357660.0,79,20,334.2608695652174,17,153465,491,402,482873878,459159,3015885,597219,142
CLERIC,2,81,35,44,45,44,107,127,1798,2849,89,470392,9572700.0,80,20,293.75,17,155659,497,406,501592510,470377,3081554,613557,736
CLERIC,2,82,36,44,45,46,110,127,1850,2934,91,481687,9789780.0,81,20,296.5,17,157567,504,412,520826625,481667,3147653,630147,54
CLERIC,2,83,36,44,45,48,110,131,1895,3021,93,492713,1.000146E7,82,20,299.625,17,159418,510,417,539791994,492683,3212023,646352,567
CLERIC,2,84,37,44,45,48,113,133,1945,3107,95,504170,1.022118E7,82,20,312.75,17,161385,518,422,559734561,504163,3278728,663348,1025
CLERIC,2,85,38,44,45,48,116,135,1992,3195,97,515787,1.044348E7,84,20,344.7083333333333,18,163338,525,426,580332570,515741,3346069,680539,41
CLERIC,2,86,38,45,46,48,118,137,2041,3284,99,527547,1.066638E7,85,20,309.4117647058824,18,165530,531,432,601480640,527501,3412728,697787,1077
CLERIC,2,87,38,45,47,49,121,138,2098,3374,101,539459,1.08924E7,85,20,318.1764705882353,18,167394,538,437,622943458,539401,3480510,715215,133
CLERIC,2,88,38,46,47,51,124,138,2151,3463,103,550978,1.11126E7,86,20,310.52941176470586,18,169326,545,442,644343347,550961,3547197,732602,1383
CLERIC,2,89,40,47,47,51,125,140,2202,3559,105,562942,1.134588E7,87,20,321.70588235294116,18,171388,551,447,666551258,562915,3619782,751431,276
CLERIC,2,90,40,47,49,52,128,142,2273,3685,108,575055,1.158204E7,88,20,359.2,19,173342,558,454,689446752,575008,3693356,770567,812
CLERIC,2,91,41,47,49,53,130,144,2329,3781,110,587306,1.18188E7,89,20,319.1666666666667,19,175449,565,459,712824537,587240,3766321,789773,799
CLERIC,2,92,41,47,50,54,133,145,2386,3880,112,599579,1.205544E7,89,20,331.94444444444446,19,177485,572,463,736468414,599522,3839049,809145,804
CLERIC,2,93,41,47,51,54,136,147,2442,3980,114,611755,1.228986E7,90,20,323.6666666666667,19,179569,579,467,760308198,611715,3911005,828363,45
CLERIC,2,94,41,48,51,55,137,150,2497,4080,116,624325,1.25316E7,90,20,325.3333333333333,19,181722,585,472,785478133,624315,3985126,848240,161
CLERIC,2,95,41,49,51,57,139,151,2554,4181,118,637037,1.277586E7,91,20,372.53846153846155,20,183579,591,476,810903841,637005,4059976,868356,227
CLERIC,2,96,43,50,51,58,142,152,2631,4320,121,649903,1.30212E7,93,20,324.7894736842105,20,185687,598,481,837173257,649811,4134435,888483,713
CLERIC,2,97,43,51,52,59,142,155,2684,4427,123,662408,1.325874E7,93,20,328.4736842105263,20,187673,604,491,863040541,662366,4206088,908197,397
CLERIC,2,98,44,52,52,59,143,158,2741,4532,125,675312,1.350378E7,95,20,342.6842105263158,20,189685,611,494,889840633,675287,4280064,928627,1019
CLERIC,2,99,44,52,52,60,144,162,2798,4638,127,688362,1.375086E7,95,20,324.5263157894737,20,191794,617,503,917258389,688302,4354410,949341,1551
CLERIC,2,100,44,53,53,60,145,165,2855,4748,129,701556,1.399974E7,96,20,342.6842105263158,20,193414,624,506,945502993,701507,4428899,970256,1217
CLERIC,3,1,15,12,10,13,7,12,9,10,0,0,0.0,22,9,95.0,1,0,1,1,0,0,0,0,0
CLERIC,3,2,15,13,10,13,8,12,17,16,0,31,780.0,22,9,95.0,1,33,5,3,350,22,301,33,70
CLERIC,3,3,15,13,10,14,8,15,31,24,1,216,5520.0,23,9,96.0,1,240,10,12,6421,198,2155,240,48
CLERIC,3,4,15,13,10,14,9,16,39,30,1,584,14400.0,23,9,98.0,1,633,15,17,26326,566,5439,633,98
CLERIC,3,5,15,13,10,14,11,16,45,37,1,1096,26640.0,24,10,100.0,2,1175,20,22,62809,1081,9935,1175,78
CLERIC,3,6,15,14,10,14,12,18,58,51,2,1757,42780.0,25,10,116.0,2,1910,26,26,122634,1744,15986,1910,73
CLERIC,3,7,15,14,10,14,13,19,64,56,2,2573,62160.0,25,10,104.0,2,2797,32,33,214168,2569,23080,2797,66
CLERIC,3,8,15,15,10,14,14,19,70,61,2,3538,85560.0,26,10,107.0,2,3893,37,36,333829,3519,31838,3893,104
CLERIC,3,9,15,16,10,14,17,19,86,76,3,4658,112560.0,26,10,124.0,2,5130,44,42,499581,4637,41894,5130,241
CLERIC,3,10,15,17,10,14,17,20,92,84,3,5928,143160.0,27,10,121.0,3,6544,49,46,708316,5911,53277,6544,105
CLERIC,3,11,15,18,10,14,17,21,100,90,3,7350,177180.0,28,11,133.5,3,8082,54,53,970892,7342,65863,8082,45
CLERIC,3,12,15,18,10,14,18,22,107,99,3,8929,214620.0,28,11,129.5,3,9890,60,59,1287359,8910,79637,9890,53
CLERIC,3,13,15,19,11,14,19,23,122,114,4,10650,255180.0,29,11,130.0,3,11911,65,63,1668796,10646,94451,11911,143
CLERIC,3,14,15,19,11,14,21,23,130,123,4,12522,299220.0,29,11,136.5,3,14034,72,67,2106874,12502,110563,14034,115
CLERIC,3,15,15,20,11,14,23,24,145,140,5,14547,346680.0,30,11,153.5,4,16314,79,74,2632669,14532,127842,16314,59
CLERIC,3,16,16,20,11,14,24,24,155,148,5,16722,396780.0,32,12,153.0,4,18648,85,79,3230215,16692,145823,18648,93
CLERIC,3,17,16,20,11,14,24,26,162,157,5,19053,449280.0,32,12,156.0,4,21205,90,85,3928739,19028,164247,21205,123
CLERIC,3,18,16,22,11,14,25,27,180,171,6,21516,505860.0,33,12,152.66666666666666,4,24082,96,90,4687592,21492,184514,24082,16
CLERIC,3,19,17,22,11,14,25,28,190,179,6,24148,566340.0,33,12,155.0,4,27090,101,94,5559072,24132,206198,27090,256
CLERIC,3,20,18,22,11,15,25,30,210,194,7,26925,630060.0,35,12,170.72727272727272,5,29674,106,100,6515508,26904,229022,30249,130
CLERIC,3,21,18,22,11,15,26,31,221,203,7,29861,697020.0,36,12,167.75,5,32208,112,104,7609295,29844,252888,33542,272
CLERIC,3,22,18,22,12,15,28,32,238,224,8,32938,766740.0,36,12,167.75,5,34306,119,109,8786387,32904,277619,37029,119
CLERIC,3,23,18,22,13,15,28,35,254,245,9,36168,839760.0,37,13,168.75,5,36502,125,114,10111751,36144,303451,40723,249
CLERIC,3,24,19,22,13,15,29,35,265,254,9,39547,915720.0,37,13,171.5,5,38833,130,120,11552067,39511,330227,44653,243
CLERIC,3,25,21,22,13,15,30,36,284,274,10,43077,994680.0,39,13,187.83333333333334,6,40714,136,124,13163332,43071,357881,48837,336
CLERIC,3,26,22,22,13,15,30,37,294,283,10,46759,1076700.0,41,13,179.8,6,42892,141,131,14859371,46737,386559,53079,95
CLERIC,3,27,23,22,13,15,32,38,315,301,11,50581,1161660.0,41,13,179.6,6,45084,148,134,16715932,50550,416226,57566,48
CLERIC,3,28,24,22,13,16,33,39,334,321,12,54557,1249200.0,43,13,184.4,6,47343,154,141,18724717,54525,446488,62086,144
CLERIC,3,29,24,22,13,16,34,40,344,331,12,58694,1340820.0,43,13,181.8,6,49401,160,147,20897994,58653,478391,66830,124
CLERIC,3,30,24,22,14,17,36,40,364,350,13,62969,1434840.0,44,14,204.76923076923077,7,51127,167,151,23248761,62953,510862,71933,269
CLERIC,3,31,24,23,14,18,36,42,382,370,14,67403,1531740.0,45,14,194.66666666666666,7,53466,172,154,25753069,67397,544147,77180,229
CLERIC,3,32,24,23,15,19,37,43,401,391,15,71984,1631940.0,45,14,196.5,7,55757,178,159,28357307,71942,578660,82628,28
CLERIC,3,33,25,23,15,19,37,44,411,402,15,76727,1735620.0,46,14,205.33333333333334,7,58110,183,166,31255759,76712,614310,88262,218
CLERIC,3,34,25,24,15,19,38,46,429,424,16,81610,1842120.0,46,14,200.0,7,59834,190,171,34269339,81588,650893,94049,54
CLERIC,3,35,25,24,16,19,39,48,450,449,17,86651,1951980.0,47,14,223.57142857142858,8,61563,196,175,37568072,86648,688587,99969,132
CLERIC,3,36,26,25,16,19,40,49,471,472,18,91838,2064000.0,49,15,200.28571428571428,8,63996,202,180,40997729,91814,726720,106140,200
CLERIC,3,37,26,25,16,19,43,50,492,497,19,97168,2178240.0,49,15,215.57142857142858,8,66494,211,186,44670144,97155,765275,112647,64
CLERIC,3,38,27,25,16,19,43,51,503,509,19,102671,2296260.0,50,15,211.42857142857142,8,68656,216,190,48538576,102643,805162,119273,240
CLERIC,3,39,27,25,16,21,43,53,525,531,20,108304,2416560.0,50,15,203.14285714285714,8,70359,221,195,52601281,108293,845618,126124,276
CLERIC,3,40,27,26,16,21,43,56,545,555,21,114094,2540220.0,51,15,233.2,9,72073,227,200,56941840,114093,887205,133174,121
CLERIC,3,41,27,28,16,21,44,57,569,579,22,120041,2666280.0,52,15,218.0,9,74546,233,205,61464857,120009,929300,140357,273
CLERIC,3,42,28,29,16,21,46,57,595,605,23,126127,2795280.0,53,16,219.625,9,76898,239,210,66327670,126093,972360,147758,334
CLERIC,3,43,29,29,16,21,47,59,618,634,24,132376,2926320.0,54,16,228.25,9,78688,246,217,71347198,132347,1015578,155681,338
CLERIC,3,44,29,29,17,21,49,60,641,662,25,138772,3060840.0,54,16,224.25,9,80456,253,221,76597381,138719,1060143,163659,24
CLERIC,3,45,30,29,17,22,51,60,663,690,26,145300,3197640.0,56,16,250.25,10,82193,260,226,82121894,145253,1105273,171810,710
CLERIC,3,46,30,29,18,23,53,60,687,721,27,151966,3333780.0,57,17,234.55555555555554,10,84752,266,231,87836827,151917,1148879,180110,301
CLERIC,3,47,30,29,19,23,55,63,722,765,29,158784,3470640.0,57,17,229.11111111111111,10,86822,274,237,93928095,158757,1191782,188296,554
CLERIC,3,48,30,30,19,23,56,65,746,797,30,165756,3609420.0,58,17,225.55555555555554,10,88428,280,243,100269677,165711,1234884,196490,634
CLERIC,3,49,30,30,21,23,57,68,780,847,32,172878,3752040.0,58,18,223.55555555555554,10,90116,287,247,106909658,172845,1279516,204872,38
CLERIC,3,50,30,30,21,23,59,70,804,879,33,180154,3895500.0,59,18,231.3,11,91921,294,252,113816178,180095,1323621,213696,408
CLERIC,3,51,30,30,23,23,62,71,841,929,35,187572,4040580.0,60,18,243.5,11,94382,302,257,121057456,187529,1367735,222612,520
CLERIC,3,52,31,30,23,23,63,73,865,963,36,195144,4188060.0,60,19,244.7,11,96705,308,263,128628320,195089,1412415,231654,99
CLERIC,3,53,31,31,23,23,65,76,904,1014,38,202861,4337640.0,61,19,249.5,11,98448,315,268,136593216,202829,1457400,241016,307
CLERIC,3,54,31,31,24,23,67,77,930,1045,39,210732,4489560.0,61,19,244.5,11,100221,322,272,144835049,210698,1502865,250758,739
CLERIC,3,55,32,31,25,24,70,77,970,1099,41,218752,4644480.0,63,20,279.6111111111111,12,102014,329,277,153217713,218694,1549372,260624,489
CLERIC,3,56,33,31,25,24,72,78,998,1134,42,226926,4799940.0,64,20,249.1818181818182,12,104689,336,282,162090138,226879,1595038,270906,297
CLERIC,3,57,33,31,26,25,74,80,1036,1191,44,235251,4964400.0,64,20,243.1818181818182,12,107033,343,286,171226570,235199,1645969,282299,558
CLERIC,3,58,35,31,26,25,76,82,1071,1250,46,243715,5131620.0,66,20,258.54545454545456,12,108968,349,292,180859340,243680,1697772,293927,154
CLERIC,3,59,36,31,26,25,77,84,1096,1285,47,252342,5301600.0,67,20,246.72727272727272,12,110938,356,295,190703811,252333,1750270,305861,562
CLERIC,3,60,37,31,26,25,79,87,1132,1345,49,261108,5474520.0,68,20,289.6842105263158,13,112982,363,301,200916121,261043,1803831,317936,130
CLERIC,3,61,37,31,27,25,82,89,1167,1405,51,270028,5649420.0,69,20,267.8333333333333,13,115873,370,305,211642683,270019,1857528,330074,241
CLERIC,3,62,37,32,27,25,84,92,1204,1465,53,278710,5819400.0,69,20,258.5,13,117674,377,311,222138444,278644,1909725,341807,558
CLERIC,3,63,38,32,28,25,85,93,1229,1507,54,287796,5996580.0,71,20,257.6666666666667,13,119565,383,317,233513772,287752,1963811,354221,268
CLERIC,3,64,38,33,28,25,86,97,1266,1569,56,297029,6176280.0,71,20,270.1666666666667,13,121467,390,320,245237619,296982,2018587,366830,214
CLERIC,3,65,38,35,28,25,87,100,1305,1628,58,306423,6359520.0,72,20,262.84615384615387,14,123493,396,324,257324844,306354,2074623,379569,785
CLERIC,3,66,39,36,28,25,88,103,1348,1690,60,315953,6543960.0,73,20,266.0,14,125565,403,330,269862005,315930,2130390,392454,691
CLERIC,3,67,39,36,28,28,89,105,1394,1751,62,325547,6729540.0,73,20,263.6923076923077,14,127441,409,339,282794574,325493,2186540,405458,556
CLERIC,3,68,39,37,29,28,90,106,1425,1792,63,334911,6910440.0,74,20,264.0,14,129235,415,342,295518646,334837,2241191,418263,545
CLERIC,3,69,39,37,30,29,92,108,1470,1858,65,344647,7098600.0,74,20,278.84615384615387,14,131051,422,349,309088979,344605,2298059,431439,45
CLERIC,3,70,40,37,30,30,96,108,1516,1927,67,354546,7289100.0,76,20,272.85714285714283,15,132983,429,351,323054678,354493,2355400,444976,590
CLERIC,3,71,41,37,30,31,96,112,1559,1996,69,364575,7480740.0,77,20,287.2857142857143,15,135318,435,356,337335434,364525,2412510,458618,776
CLERIC,3,72,41,38,30,31,101,112,1607,2066,71,374758,7675380.0,77,20,287.92857142857144,15,137173,443,360,352259002,374689,2470581,472451,579
CLERIC,3,73,43,38,30,31,103,114,1650,2139,73,384663,7865940.0,79,20,280.07142857142856,15,138977,449,366,367011237,384643,2527899,486116,277
CLERIC,3,74,43,38,30,32,107,115,1695,2210,75,395011,8070180.0,79,20,287.85714285714283,15,140930,457,372,382666742,394992,2591519,501357,109
CLERIC,3,75,43,40,30,32,108,118,1739,2288,77,405506,8276880.0,80,20,283.06666666666666,16,142992,463,375,398801562,405499,2655719,516902,1311
CLERIC,3,76,45,40,30,32,111,119,1784,2366,79,416144,8485560.0,82,20,283.26666666666665,16,145471,470,381,415446385,416078,2720265,532336,464
CLERIC,3,77,46,41,31,32,112,121,1827,2446,81,426936,8696640.0,83,20,294.6,16,147453,476,387,432489179,426902,2785259,548030,387
CLERIC,3,78,46,41,32,32,113,125,1876,2524,83,437406,8900640.0,84,20,288.53333333333336,16,149427,483,392,449377636,437360,2847849,563415,523
CLERIC,3,79,48,41,33,32,114,127,1925,2602,85,448271,9112200.0,85,20,297.2,16,151451,489,398,467111530,448196,2912812,579427,130
CLERIC,3,80,48,41,35,32,115,130,1971,2682,87,459279,9326160.0,86,20,335.17391304347825,17,153551,496,404,485371147,459246,2978327,595614,835
CLERIC,3,81,48,42,35,32,116,134,2014,2764,89,470436,9541740.0,87,20,293.4375,17,155606,502,407,504220245,470426,3043945,611859,658
CLERIC,3,82,48,42,36,32,118,137,2063,2844,91,481729,9760140.0,87,20,306.5,17,157524,509,412,523482455,481649,3110619,628412,384
CLERIC,3,83,48,43,37,32,119,140,2110,2928,93,492748,9972840.0,88,20,294.625,17,159441,515,419,542646184,492698,3175372,644529,526
CLERIC,3,84,49,43,37,32,121,143,2160,3010,95,504204,1.01931E7,88,20,294.625,17,161415,522,424,562858431,504138,3242135,661326,644
CLERIC,3,85,49,44,38,33,123,144,2209,3089,97,515821,1.0416E7,89,20,348.0416666666667,18,163372,529,428,583519823,515754,3309507,678366,232
CLERIC,3,86,49,44,38,35,125,146,2259,3171,99,527578,1.063926E7,90,20,303.52941176470586,18,165514,535,433,604851171,527502,3376089,695492,179
CLERIC,3,87,50,45,39,35,125,149,2309,3256,101,539493,1.086606E7,91,20,309.94117647058823,18,167407,541,437,626718620,539472,3443960,712785,179
CLERIC,3,88,51,45,40,35,127,151,2365,3340,103,551006,1.108692E7,92,20,306.94117647058823,18,169296,548,442,648232839,550938,3510889,730012,67
CLERIC,3,89,51,47,40,35,131,151,2416,3427,105,562972,1.132074E7,92,20,313.47058823529414,18,171397,555,446,670904763,562898,3583504,748888,753
CLERIC,3,90,52,47,42,35,134,153,2488,3545,108,575081,1.155714E7,94,20,363.2,19,173457,562,452,694297467,575043,3656894,768085,141
CLERIC,3,91,53,47,42,35,139,153,2545,3635,110,587333,1.17945E7,95,20,313.8888888888889,19,175631,569,457,718096527,587263,3729940,787185,77
