level,gap_h,session_min,hero_class,calendar_days,sale_gold_per_day,growth_advantage_pct,sale_advantage_pct
40,4.0,1.0,RANGER,165.2685164297766,335833.51739642053,0.3724179647909498,0.3296806223493265
40,4.0,1.0,MAGE,165.8840060751046,334729.9775233318,0.0,0.0
40,4.0,1.0,CLERIC,164.38659837595094,347024.95140166866,0.9109061894018167,3.673102113323523
40,4.0,1.0,PALADIN,165.51385763042475,344039.11515462556,0.2236359238912522,2.781088715200264
41,4.0,1.0,WARRIOR,172.33391712294105,347136.843395271,0.8934436178526406,0.7483629579353224
41,4.0,1.0,ROGUE,173.18298712801075,345968.48140869814,0.3987899679488427,0.4092731732320054
41,4.0,1.0,RANGER,173.19485157514447,345784.5831896233,0.3919123031393523,0.35590100927078705
41,4.0,1.0,MAGE,173.8736235068714,344558.2967340207,0.0,0.0
41,4.0,1.0,CLERIC,172.37281356675612,357362.3917999335,0.87067670885006,3.7160896101703367
41,4.0,1.0,PALADIN,173.53727438154291,354329.9283634473,0.19381952754944365,2.8359879074308703
42,4.0,1.0,WARRIOR,180.40710691820937,357012.92745745496,0.8854466198534139,0.7357314018005434
42,4.0,1.0,ROGUE,181.31593124016192,355819.60481203214,0.3797704391005796,0.39902026267988333
42,4.0,1.0,RANGER,181.30656047308656,355632.045011252,0.3849585329313232,0.3460978829562089
42,4.0,1.0,MAGE,182.004515548392,354405.45523360715,0.0,0.0
42,4.0,1.0,CLERIC,180.49932585710923,367743.50505080086,0.8339032204886632,3.7635001437553717
42,4.0,1.0,PALADIN,181.73473930189007,364576.48282884416,0.14844506203834928,2.8698846039299175
43,4.0,1.0,WARRIOR,188.6607002137367,367034.6446506942,0.8799101447883872,0.7091314257050563
43,4.0,1.0,ROGUE,189.60028844491598,365755.355351937,0.37998697952377203,0.3581124796798285
43,4.0,1.0,RANGER,189.57522061598334,365739.63305811,0.3932603827337733,0.35379850393280066
43,4.0,1.0,MAGE,190.32074485414617,364450.21365462005,0.0,0.0
43,4.0,1.0,CLERIC,188.81973693775,378294.7159467172,0.7949422770835657,3.79873622607263
43,4.0,1.0,PALADIN,190.09511334658407,375030.74182143924,0.11869400722086532,2.9031477470462086
44,4.0,1.0,WARRIOR,197.0276102097421,377289.0433141152,0.8925904420032937,0.7475326050249365
44,4.0,1.0,ROGUE,198.0357927941678,375814.2900579325,0.37895524936442104,0.353729089140864
44,4.0,1.0,RANGER,198.00514770175425,375848.48166217987,0.3944908169781769,0.36285927679082786
44,4.0,1.0,MAGE,198.78625982658176,374489.61136671784,0.0,0.0
44,4.0,1.0,CLERIC,197.2905282492024,388879.02237805567,0.758136536331877,3.8424059238447272
44,4.0,1.0,PALADIN,198.59921302689014,385678.51689890155,0.09418305180608488,2.9877746117840998
45,4.0,1.0,WARRIOR,205.54181135050624,387458.05434541753,0.9052825670167186,0.7794136180410804
45,4.0,1.0,ROGUE,206.65156425978967,385741.2408080706,0.36340459337584896,0.3328634440418643
45,4.0,1.0,RANGER,206.5697074342175,385914.7554361834,0.40317533132998573,0.3779953035534911
45,4.0,1.0,MAGE,207.40254553659278,384461.508988237,0.0,0.0
45,4.0,1.0,CLERIC,205.92248609006162,399400.7778685681,0.7187459099944338,3.8857645124594553
45,4.0,1.0,PALADIN,207.25433376230214,396273.81281538575,0.07151202660042877,3.072428201781352
46,4.0,1.0,WARRIOR,214.13520879748447,397690.07501488656,0.9207497903401363,0.7808653578397218
46,4.0,1.0,ROGUE,215.34425540953876,395947.6038742901,0.35413197930107554,0.3392960041066706
46,4.0,1.0,RANGER,215.24235289891894,396120.4729305309,0.4016427868258621,0.3831037181435182
46,4.0,1.0,MAGE,216.10685828353172,394608.71228166163,0.0,0.0
46,4.0,1.0,CLERIC,214.63821346166947,410146.7512131578,0.6842420080637401,3.9375813173647023
46,4.0,1.0,PALADIN,215.9853826472064,406968.2455945447,0.056242526617533706,3.1320984378218952
47,4.0,1.0,WARRIOR,222.864974872752,408138.08754352166,0.9458569618350898,0.8142029346243529
47,4.0,1.0,ROGUE,224.16774715045477,406180.66841653263,0.3592004705666785,0.33070076925649783
47,4.0,1.0,RANGER,224.04958915283603,406421.126040915,0.4121273347267973,0.39009621526244764
47,4.0,1.0,MAGE,224.97295875307793,404841.85329341906,0.0,0.0
47,4.0,1.0,CLERIC,223.51053394029725,421025.9653249113,0.6542979371036317,3.9976380652922305
47,4.0,1.0,PALADIN,224.87847461646078,417874.7622922619,0.04201564279475711,3.219259296641175
48,4.0,1.0,WARRIOR,231.72734323851677,418679.9681539429,0.9698224983664794,0.8675951906831347
48,4.0,1.0,ROGUE,233.15839695821262,416521.5791259079,0.35010113319851044,0.3476001412333396
48,4.0,1.0,RANGER,232.9798537117374,416737.5470590253,0.42700406087656795,0.3996307319203085
48,4.0,1.0,MAGE,233.9746871481108,415078.7647533955,0.0,0.0
48,4.0,1.0,CLERIC,232.51583002765898,431916.726865666,0.6274227093606033,4.05657035292426
48,4.0,1.0,PALADIN,233.90733594690118,428885.88110709505,0.02879396703696635,3.3263846590423807
49,4.0,1.0,WARRIOR,240.71608240956505,429258.73487833946,0.9889993600068703,0.8720722702326267
49,4.0,1.0,ROGUE,242.26708077663736,426919.2214164573,0.34246590363500307,0.32230693797667964
49,4.0,1.0,RANGER,242.04281392920453,427289.38481416827,0.43543907696139694,0.409292119574145
49,4.0,1.0,MAGE,243.09676292402924,425547.651810276,0.0,0.0
49,4.0,1.0,CLERIC,241.65322581921404,443062.68212243734,0.5973589220344744,4.115879910898945
49,4.0,1.0,PALADIN,243.07718793305668,439942.1086541909,0.008052993840768075,3.3825722648641143
50,4.0,1.0,WARRIOR,249.83656056882236,440037.1454329864,1.0248057231718066,0.9168568559591694
50,4.0,1.0,ROGUE,251.51248000626924,437467.53092433984,0.35164057617178557,0.32754883449903627
50,4.0,1.0,RANGER,251.25668881098164,437887.8352777658,0.4538032935645919,0.42394022943204046
50,4.0,1.0,MAGE,252.39689994010723,436039.28931423323,0.0,0.0
50,4.0,1.0,CLERIC,250.9610673510948,454285.18735339463,0.5721335999116173,4.184461924946503
50,4.0,1.0,PALADIN,252.38879533030337,451233.4257983049,0.003211160698812776,3.4845796827088105
51,4.0,1.0,WARRIOR,259.02144942340277,450938.81610967,1.0666599420137146,0.9359063131598067
51,4.0,1.0,ROGUE,260.81675248334045,448252.77594071603,0.3709788474368869,0.33467641419944183
51,4.0,1.0,RANGER,260.5421386146603,448719.55548775726,0.4767708047420216,0.4391580310971088
51,4.0,1.0,MAGE,261.7505939393136,446757.5836794934,0.012887659891891445,0.0
51,4.0,1.0,CLERIC,260.3579872486536,465706.7749056622,0.5478380871064559,4.241492907653277
51,4.0,1.0,PALADIN,261.7843274656255,462642.86301059456,0.0,3.555682077127842
52,4.0,1.0,WARRIOR,268.347618410543,461882.2811215617,1.1162303070539226,0.9407547515608572
52,4.0,1.0,ROGUE,270.2795593796115,458992.21244201186,0.3934579730440424,0.3091528787000364
52,4.0,1.0,RANGER,269.97248819743993,459569.4104921634,0.5076471559045226,0.435294991538715
52,4.0,1.0,MAGE,271.2316540867087,457577.5981251216,0.04105043313069601,0.0
52,4.0,1.0,CLERIC,269.9055981080282,477194.5497901438,0.5325557370971623,4.287131132599287
52,4.0,1.0,PALADIN,271.3429958554989,474079.41434760677,0.0,3.6063426815691413
53,4.0,1.0,WARRIOR,277.7859256215154,472993.18020172353,1.1720153755361284,0.9776539482069024
53,4.0,1.0,ROGUE,279.84851273368014,469888.98240149225,0.42634017795557533,0.3149496548281894
53,4.0,1.0,RANGER,279.5215583120894,470479.197719585,0.5438081692033192,0.44095265157304553
53,4.0,1.0,MAGE,280.83762474499724,468413.71502285986,0.07263792950211734,0.0
53,4.0,1.0,CLERIC,279.5809803241119,488747.16179402196,0.5224386347990162,4.340916185635124
53,4.0,1.0,PALADIN,281.0416193808749,485682.82204322057,0.0,3.6867210473369605
54,4.0,1.0,WARRIOR,287.35253101506134,484146.6749781581,1.2271420969155233,0.9927895672070752
54,4.0,1.0,ROGUE,289.5536239531112,480731.1635824697,0.4576461238843921,0.28031534921368895
54,4.0,1.0,RANGER,289.21015272879936,481510.2944988446,0.5769514469517123,0.44284172551547485
54,4.0,1.0,MAGE,290.581419178243,479387.36720998865,0.10232440611559479,0.0
54,4.0,1.0,CLERIC,289.4158154032524,500435.74540215806,0.5054801460689484,4.390682698768211
54,4.0,1.0,PALADIN,290.8787548896994,497350.92437348375,0.0,3.747190350059104
55,4.0,1.0,WARRIOR,297.07199257916136,495315.166401256,1.2808070582485787,1.0064583108772673
55,4.0,1.0,ROGUE,299.39813237109377,491717.2898978768,0.49391732853840686,0.27276633514667914
55,4.0,1.0,RANGER,299.0512603571084,492533.0161595451,0.6104810489367063,0.43911218165271215
55,4.0,1.0,MAGE,300.471857957508,490379.6991641634,0.1348058595038948,0.0
55,4.0,1.0,CLERIC,299.4093058892991,512154.89293006813,0.4901670422490012,4.440476186722231
55,4.0,1.0,PALADIN,300.87691162819493,509058.7581850435,0.0,3.809101203152987
56,4.0,1.0,WARRIOR,306.87438455396745,506770.68966194824,1.3428149424369762,1.0411535817409057
56,4.0,1.0,ROGUE,309.3349044875455,502879.17862099234,0.5367112254837547,0.2652547920604098
56,4.0,1.0,RANGER,308.9882759825375,503749.12710699975,0.6494950837052205,0.4387072043171347
56,4.0,1.0,MAGE,310.4617570192921,501548.79640400945,0.17180300404739945,0.0
56,4.0,1.0,CLERIC,309.50728446094905,524095.9327339077,0.48071733946808415,4.495502031219312
56,4.0,1.0,PALADIN,310.9951396442696,521044.57282789494,0.0,3.887114586589724
57,4.0,1.0,WARRIOR,317.1701677037822,517559.68669257185,1.4075690617896042,1.069540037713046
57,4.0,1.0,ROGUE,319.80123164754,513543.42126487964,0.5732702155717195,0.2852399658889837
57,4.0,1.0,RANGER,319.44346940979676,514315.526401434,0.6859077294202764,0.4360173796226441
57,4.0,1.0,MAGE,320.9637889560975,512082.7565846741,0.2089855381166128,0.0
57,4.0,1.0,CLERIC,320.1417752713656,535369.9120248179,0.46628765801524086,4.547537510432309
57,4.0,1.0,PALADIN,321.63455685760687,532349.447841834,0.0,3.9576984377150737
58,4.0,1.0,WARRIOR,327.64700584767365,528433.5734338874,1.471379766243608,1.0822194380721184
58,4.0,1.0,ROGUE,330.44217607145066,524186.22316706495,0.613045692003511,0.2697585853079554
58,4.0,1.0,RANGER,330.07698714446644,524999.7010141611,0.7243614505322737,0.42536593196811356
58,4.0,1.0,MAGE,331.62721351790657,522775.99005197105,0.2535148034428003,0.0
58,4.0,1.0,CLERIC,330.96895522306136,546797.2562654122,0.4529072439279691,4.594944425633063
58,4.0,1.0,PALADIN,332.46793759641935,543764.600263358,0.0,4.014838211927141
59,4.0,1.0,WARRIOR,338.2626506327253,539402.9841787324,1.5396138130716164,1.1198807091250762
59,4.0,1.0,ROGUE,341.24447349783924,534835.3723995347,0.6523521408776212,0.26360743703464085
59,4.0,1.0,RANGER,340.8610097770853,535687.310810094,0.7655845856204602,0.4233171771993893
59,4.0,1.0,MAGE,342.4350251178861,533429.2133219028,0.30241182486703266,0.0
59,4.0,1.0,CLERIC,341.9466085451925,558208.863913248,0.4456779342308037,4.645349368294083
59,4.0,1.0,PALADIN,343.47058912632895,555274.6850105199,0.0,4.0952897109956865
60,4.0,1.0,WARRIOR,348.9993740463443,550446.5019455592,1.6090084642307323,1.1422168558804735
60,4.0,1.0,ROGUE,352.17946645241085,545661.121297847,0.6915045578844037,0.2629233995715907
60,4.0,1.0,RANGER,351.7876127333992,546458.6594061977,0.8036641084362639,0.4094676541368081
60,4.0,1.0,MAGE,353.3794147534214,544230.212721065,0.3495927351351069,0.0
60,4.0,1.0,CLERIC,353.07922776118977,569785.8145058329,0.4349096839848965,4.695733751530229
60,4.0,1.0,PALADIN,354.6148035148623,566860.3482075874,0.0,4.158191691228463
61,4.0,1.0,WARRIOR,359.8200606259004,561535.8299465975,1.6797667958082352,1.1562680809864556
61,4.0,1.0,ROGUE,363.1968801849057,556548.862071973,0.7344001255428445,0.2579049982874393
61,4.0,1.0,RANGER,362.7957941059611,557325.0475126656,0.8457662610316996,0.39772870735819144
61,4.0,1.0,MAGE,364.40721281617743,555117.1871000893,0.39982351104252967,0.0
61,4.0,1.0,CLERIC,364.31410566348075,581457.1943741085,0.4254825276796659,4.744945371196008
61,4.0,1.0,PALADIN,365.8641985289513,578487.723828906,0.0,4.210018582004915
62,4.0,1.0,WARRIOR,370.3031251010974,572244.4291542168,1.74940175653151,1.1717271397481355
62,4.0,1.0,ROGUE,373.8898961456513,566977.8357487867,0.7733074255982242,0.24060343836462827
62,4.0,1.0,RANGER,373.4726582963261,567813.5940188211,0.8858897984322933,0.38836391158703076
62,4.0,1.0,MAGE,375.0996710739703,565616.9419385098,0.44829242247061973,0.0
62,4.0,1.0,CLERIC,375.212884421311,592727.2447760015,0.4179840618253161,4.79305000033734
62,4.0,1.0,PALADIN,376.7812144761071,589709.058668024,0.0,4.259440434535877
63,4.0,1.0,WARRIOR,381.237754595305,583461.7246883747,1.821876972100478,1.2150607990711881
63,4.0,1.0,ROGUE,385.0574185273248,577854.2172710022,0.8118318924644097,0.2423076943431468
63,4.0,1.0,RANGER,384.6132243787931,578646.7685736999,0.9282606135561311,0.3797942249836428
63,4.0,1.0,MAGE,386.25488896009,576457.4165959784,0.49929426144792455,0.0
63,4.0,1.0,CLERIC,386.57578059595244,604397.2362024543,0.41587107624769803,4.8468141448265945
63,4.0,1.0,PALADIN,388.18343745522975,601472.6115199804,0.0,4.339469699551857
64,4.0,1.0,WARRIOR,392.30843912380453,594688.5144659732,1.8964662565924106,1.2243567320067594
64,4.0,1.0,ROGUE,396.36058294425976,588736.209316294,0.8547402277305993,0.21119060353369523
64,4.0,1.0,RANGER,395.9049638196915,589654.5286025252,0.9708068413132764,0.36750147344652984
64,4.0,1.0,MAGE,397.5569648918711,587495.4740788537,0.5512345639012706,0.0
64,4.0,1.0,CLERIC,398.0999683306747,616286.9585654162,0.4140839221338233,4.9007159641025755
64,4.0,1.0,PALADIN,399.7484362935519,613245.774700118,0.0,4.383063658769237
65,4.0,1.0,WARRIOR,403.50466663576265,605945.8648298809,1.9726873646600973,1.237757357821434
65,4.0,1.0,ROGUE,407.816154194065,599668.0930486765,0.8946183172771294,0.18890535103073258
65,4.0,1.0,RANGER,407.3342827139135,600730.4766546274,1.013975418142632,0.3664019558641929
65,4.0,1.0,MAGE,409.00609626408016,598537.4238271455,0.6010805141233755,0.0
65,4.0,1.0,CLERIC,409.7854992348766,628197.6405476736,0.4097394804253973,4.95544898945095
65,4.0,1.0,PALADIN,411.4645522103002,625055.6665354022,0.0,4.430507041430221
66,4.0,1.0,WARRIOR,414.7718079049664,617379.8036224579,2.0495271915858204,1.2672355686121906
66,4.0,1.0,ROGUE,419.3494644748471,610801.9478950914,0.9355453502430722,0.1882866597377575
66,4.0,1.0,RANGER,418.8410610226699,611853.7188946462,1.0580643305411197,0.36080597596934716
66,4.0,1.0,MAGE,420.5266127615276,609654.0506471719,0.6530041253394847,0.0
66,4.0,1.0,CLERIC,421.5497523139139,640230.3313987545,0.40871013863479355,5.015349396780788
66,4.0,1.0,PALADIN,423.27266889101077,637054.8694272819,0.0,4.4944864634333115
67,4.0,1.0,WARRIOR,426.06215997028994,628731.2679473334,2.12931848456801,1.296540663101542
67,4.0,1.0,ROGUE,430.9263025614921,621822.8927016187,0.9765191198080725,0.1835142404167378
67,4.0,1.0,RANGER,430.39124294393343,622893.7169556294,1.1020524771623963,0.3560375395101012
67,4.0,1.0,MAGE,432.086879838562,620683.8494499114,0.7052980782160434,0.0
67,4.0,1.0,CLERIC,433.3617537785868,652190.2272711947,0.40904083118649126,5.07607501777374
67,4.0,1.0,PALADIN,435.13438029828706,648954.9535684244,0.0,4.554831601236065
68,4.0,1.0,WARRIOR,437.0455898673683,639832.6764602799,2.2056612182707047,1.3294665890491109
68,4.0,1.0,ROGUE,442.19493683431375,632365.4687271426,1.015479314862433,0.14689463805968028
68,4.0,1.0,RANGER,441.6368521745767,633624.7539910548,1.1431298701184867,0.34632600311845785
