class,seed_index,level,str,con,dex,int,wis,cha,hp,mp,tales,kills,seconds,bag,proc_pct,skill_damage_pct,skills,skill_uses,stat_power,equipment_power,sale_gold,items_sold,attacks,casts,experience
MAGE,14,23,14,17,13,38,24,22,225,281,9,36159,821100.0,35,13,172.5,5,36224,130,114,10028815,36158,289930,40311,101
MAGE,14,24,14,17,13,40,24,22,232,292,9,39543,895500.0,35,13,170.25,5,38528,137,118,11450397,39518,315521,44180,303
MAGE,14,25,14,18,13,41,25,23,248,314,10,43071,971760.0,36,14,175.6,6,40522,143,124,12993877,43053,341240,48065,56
MAGE,14,26,14,18,13,42,25,24,258,328,10,46753,1049460.0,37,14,178.0,6,42748,148,131,14672464,46725,366776,52330,147
MAGE,14,27,14,18,13,43,27,25,277,355,11,50577,1130280.0,37,14,179.4,6,44930,155,136,16508493,50573,393363,56637,52
MAGE,14,28,15,18,14,44,28,25,296,381,12,54561,1213980.0,38,14,184.2,6,47143,161,139,18484845,54532,420763,61013,360
MAGE,14,29,16,18,14,44,29,25,303,397,12,58703,1301280.0,39,14,186.6,6,49297,166,145,20620269,58674,449461,65601,68
MAGE,14,30,16,18,14,45,32,25,319,426,13,62984,1392000.0,40,14,206.23076923076923,7,50904,173,149,22923024,62964,479482,70408,233
MAGE,14,31,16,18,15,48,32,25,335,456,14,67419,1486080.0,41,15,201.0,7,53125,180,154,25370971,67404,510679,75559,397
MAGE,14,32,16,20,15,49,33,25,352,488,15,72005,1581600.0,41,15,190.0,7,55427,186,161,28036928,71996,541726,80878,348
MAGE,14,33,16,21,15,50,33,25,362,504,15,76751,1679460.0,42,15,191.83333333333334,7,57765,191,164,30783658,76711,573177,86318,570
MAGE,14,34,16,21,15,51,35,26,380,535,16,81632,1780620.0,42,15,206.5,7,59571,198,170,33772336,81625,605846,91932,892
MAGE,14,35,16,21,17,51,37,26,400,567,17,86677,1885020.0,43,15,217.0,8,61269,203,176,36934291,86665,639565,97749,248
MAGE,14,36,16,21,18,51,39,27,416,602,18,91869,1992600.0,44,15,200.28571428571428,8,63553,209,180,40298934,91853,674414,103683,308
MAGE,14,37,17,21,18,53,40,27,435,639,19,97203,2101980.0,44,16,209.42857142857142,8,65868,216,185,43865429,97193,709429,109804,416
MAGE,14,38,17,21,18,55,40,27,444,655,19,102706,2213580.0,45,16,211.14285714285714,8,68160,222,192,47671464,102693,744676,116304,156
MAGE,14,39,17,21,19,55,42,28,464,689,20,108336,2327220.0,45,16,215.14285714285714,8,69816,228,196,51610619,108318,780379,122926,260
MAGE,14,40,19,21,19,56,43,28,483,727,21,114133,2444520.0,47,16,209.875,9,71553,234,199,55765045,114100,817405,129826,421
MAGE,14,41,19,22,20,58,43,28,503,766,22,120081,2565300.0,48,16,215.125,9,73979,240,207,60154983,120055,855713,136944,53
MAGE,14,42,19,23,20,61,43,28,525,805,23,126171,2687280.0,48,17,212.125,9,76413,247,211,64803046,126151,893767,144084,10
MAGE,14,43,19,23,20,62,46,28,541,846,24,132427,2811780.0,49,17,228.125,9,78529,254,215,69713603,132391,932303,151561,298
MAGE,14,44,20,24,20,63,47,28,560,889,25,138823,2938680.0,50,17,216.625,9,80254,260,221,74865571,138789,971439,159317,516
MAGE,14,45,20,24,20,64,49,29,583,928,26,145343,3068100.0,51,17,248.9375,10,82023,266,226,80214743,145339,1011362,167190,174
MAGE,14,46,20,25,21,65,50,29,602,970,27,152013,3199800.0,52,18,225.55555555555554,10,84549,272,231,85790536,151969,1051805,175192,325
MAGE,14,47,22,25,22,68,50,29,638,1033,29,158840,3333660.0,53,18,224.66666666666666,10,86852,279,235,91646016,158833,1092536,183597,774
MAGE,14,48,23,25,22,68,53,29,656,1080,30,165809,3469500.0,54,18,223.11111111111111,10,88618,285,241,97742961,165776,1133600,192358,182
MAGE,14,49,25,25,23,70,54,29,689,1148,32,172931,3608520.0,55,18,223.66666666666666,10,90384,292,246,104147172,172897,1175722,201185,174
MAGE,14,50,26,25,23,71,55,30,710,1195,33,180205,3749820.0,57,19,257.47058823529414,11,92236,298,251,110737882,180152,1218310,210293,512
MAGE,14,51,27,25,23,74,56,31,743,1262,35,187623,3891780.0,58,19,243.7,11,94933,305,255,117695994,187619,1260185,219758,584
MAGE,14,52,27,25,24,76,56,32,765,1307,36,195199,4036680.0,58,19,245.0,11,97167,312,261,124791598,195159,1302994,229434,555
MAGE,14,53,28,26,25,78,57,32,800,1378,38,202918,4184100.0,60,19,243.8,11,98929,318,264,132232558,202909,1346442,239358,63
MAGE,14,54,28,27,26,80,57,32,820,1427,39,210790,4333380.0,60,20,244.8,11,100819,325,270,139985701,210769,1390095,249616,199
MAGE,14,55,30,27,26,81,60,32,855,1503,41,218812,4485120.0,62,20,270.27777777777777,12,102713,331,275,148040625,218809,1434301,260261,553
MAGE,14,56,31,28,26,83,60,32,879,1556,42,226987,4638240.0,63,20,255.0909090909091,12,105511,338,280,156363353,226931,1478364,270989,493
MAGE,14,57,31,29,27,84,62,33,914,1631,44,235300,4800000.0,63,20,243.27272727272728,12,107482,344,286,164916530,235247,1527478,282929,310
MAGE,14,58,32,29,27,85,65,34,950,1707,46,243775,4964760.0,65,20,258.72727272727275,12,109479,350,291,173935468,243725,1577480,295212,738
MAGE,14,59,32,30,27,86,66,35,973,1763,47,252400,5132400.0,65,20,259.72727272727275,12,111555,356,295,183371034,252370,1628346,307662,494
MAGE,14,60,32,30,29,89,67,35,1009,1850,49,261167,5302260.0,66,20,252.75,13,113690,363,300,193058714,261145,1679716,320297,634
MAGE,14,61,32,31,29,90,70,36,1043,1936,51,270090,5474160.0,67,20,253.33333333333334,13,115993,370,307,203162496,270055,1731374,332963,837
MAGE,14,62,32,31,31,93,71,36,1081,2026,53,278762,5640540.0,67,20,253.75,13,117911,377,311,213091824,278698,1781114,345410,190
MAGE,14,63,32,31,31,94,73,37,1107,2082,54,287847,5814360.0,68,20,257.9166666666667,13,119910,383,316,223731671,287810,1832921,358550,320
MAGE,14,64,33,32,31,97,74,37,1144,2175,56,297080,5989980.0,68,20,268.75,13,121937,390,322,234776266,297058,1884858,371979,714
MAGE,14,65,33,32,32,98,78,37,1178,2272,58,306467,6168900.0,69,20,299.75,14,123890,397,326,246225998,306442,1937956,385624,813
MAGE,14,66,33,33,33,99,80,38,1216,2367,60,315998,6348960.0,70,20,273.84615384615387,14,125927,403,331,257871362,315964,1990810,399494,803
MAGE,14,67,33,35,34,100,82,38,1253,2466,62,325588,6529860.0,70,20,266.9230769230769,14,127942,410,336,269772157,325554,2043806,413537,307
MAGE,14,68,33,35,35,101,84,38,1278,2534,63,334957,6706440.0,71,20,270.6923076923077,14,129894,416,347,281523843,334934,2095518,427215,325
MAGE,14,69,33,36,35,103,86,39,1322,2632,65,344700,6889560.0,71,20,282.2307692307692,14,131922,422,352,294050393,344661,2149024,441413,986
MAGE,14,70,34,37,35,104,89,39,1366,2735,67,354592,7074900.0,73,20,307.6190476190476,15,133870,429,355,306779721,354530,2202919,455875,297
MAGE,14,71,35,38,35,105,91,40,1408,2839,69,364622,7260840.0,74,20,276.07142857142856,15,135958,435,359,320113674,364604,2256125,470604,135
MAGE,14,72,36,39,35,108,92,40,1455,2940,71,374800,7449660.0,75,20,279.64285714285717,15,137925,442,361,333523086,374742,2310302,485463,457
MAGE,14,73,36,39,36,111,93,41,1503,3043,73,384716,7634460.0,76,20,274.64285714285717,15,139882,449,365,346914568,384642,2363706,500277,372
MAGE,14,74,36,39,37,113,95,42,1549,3154,75,395064,7831860.0,76,20,274.64285714285717,15,142134,456,375,361287987,395054,2422691,516721,96
MAGE,14,75,36,39,37,115,99,42,1594,3267,77,405550,8031660.0,77,20,319.3636363636364,16,143994,463,378,375878077,405542,2482361,533485,213
MAGE,14,76,36,39,38,116,102,43,1639,3382,79,416192,8232300.0,78,20,287.53333333333336,16,146244,469,382,390824526,416168,2541447,550391,601
MAGE,14,77,36,39,39,119,103,44,1687,3496,81,426980,8434980.0,78,20,297.53333333333336,16,148379,476,386,406417930,426932,2600874,567640,377
MAGE,14,78,37,39,39,121,106,44,1732,3614,83,437454,8631840.0,79,20,284.46666666666664,16,150504,483,391,421697395,437384,2658678,584290,996
MAGE,14,79,38,40,39,122,109,44,1778,3733,85,448318,8835480.0,80,20,291.0,16,152641,489,395,437833455,448286,2718207,601718,684
MAGE,14,80,39,40,39,126,110,44,1827,3857,87,459325,9041460.0,81,20,335.30434782608694,17,154058,496,401,454183879,459246,2778362,619444,761
MAGE,14,81,40,40,40,129,111,44,1873,3983,89,470473,9248460.0,83,20,302.375,17,156220,503,406,471042548,470443,2838098,637201,287
MAGE,14,82,40,41,41,130,113,45,1920,4109,91,481773,9457860.0,83,20,310.5,17,158290,509,411,488224182,481731,2898447,655353,830
MAGE,14,83,40,42,41,132,115,46,1965,4237,93,492794,9661200.0,84,20,294.125,17,160316,516,415,505345971,492770,2956688,673119,10
MAGE,14,84,40,42,41,135,116,48,2014,4367,95,504253,9871680.0,84,20,313.0625,17,162411,523,419,523365164,504194,3016624,691717,51
MAGE,14,85,40,43,41,138,118,48,2064,4499,97,515871,1.00851E7,85,20,346.5416666666667,18,163944,530,426,542021598,515870,3077337,710516,297
MAGE,14,86,40,43,42,139,120,50,2112,4636,99,527629,1.029924E7,86,20,310.7647058823529,18,166104,536,431,560968977,527600,3137576,729319,162
MAGE,14,87,40,45,42,140,123,50,2163,4768,101,539546,1.0515E7,86,20,313.70588235294116,18,168231,542,436,580451541,539468,3197774,748566,634
MAGE,14,88,42,46,42,142,124,50,2217,4904,103,551060,1.072524E7,88,20,319.05882352941177,18,170350,549,441,599724522,551040,3257118,767806,1205
MAGE,14,89,43,47,43,144,125,50,2271,5041,105,563020,1.094682E7,88,20,312.70588235294116,18,172646,555,447,619942973,563008,3321158,788711,450
MAGE,14,90,44,48,44,145,128,51,2338,5234,108,575130,1.11711E7,90,20,313.72222222222223,19,173854,562,452,640460523,575065,3386018,810059,434
MAGE,14,91,44,49,46,146,130,51,2396,5376,110,587382,1.13958E7,91,20,313.6666666666667,19,176173,568,456,661523330,587305,3450115,831391,337
MAGE,14,92,44,49,47,146,134,52,2451,5521,112,599654,1.162074E7,91,20,313.94444444444446,19,178475,574,465,682890613,599590,3514322,852866,1144
MAGE,14,93,46,49,47,147,136,53,2509,5667,114,611838,1.184358E7,93,20,330.6111111111111,19,180787,581,469,704287096,611811,3577741,874210,1055
MAGE,14,94,46,49,49,149,137,54,2564,5815,116,624402,1.207218E7,93,20,333.5,19,182825,587,474,726788674,624366,3642413,896382,1043
MAGE,14,95,47,50,49,151,139,54,2617,5966,118,637116,1.230294E7,94,20,323.8421052631579,20,183990,594,477,749699296,637107,3707489,918886,470
MAGE,14,96,47,50,50,152,145,54,2692,6170,121,649983,1.253394E7,95,20,334.4736842105263,20,186361,600,482,773142331,649891,3771619,941569,356
MAGE,14,97,47,51,50,154,146,56,2747,6324,123,662488,1.27584E7,95,20,327.6842105263158,20,188564,607,489,796355035,662431,3833896,963478,436
MAGE,14,98,48,51,51,155,149,56,2806,6482,125,675393,1.299012E7,97,20,324.7368421052632,20,190853,613,493,820607091,675376,3898263,986143,1678
MAGE,14,99,48,52,51,157,150,58,2864,6640,127,688441,1.322442E7,97,20,335.1578947368421,20,192704,620,498,845074854,688374,3963469,1008879,1273
MAGE,14,100,49,53,52,160,150,58,2921,6802,129,701634,1.346064E7,98,20,324.89473684210526,20,193832,626,503,870296406,701566,4028885,1031900,608
MAGE,15,1,10,13,13,16,14,13,7,12,0,0,0.0,20,10,95.0,1,0,1,1,0,0,0,0,0
MAGE,15,2,10,13,13,17,15,13,15,19,0,26,780.0,20,10,95.0,1,43,7,4,390,20,336,43,2
MAGE,15,3,11,13,13,19,16,13,28,36,1,209,5160.0,21,11,96.0,1,248,13,9,7120,200,1939,248,4
MAGE,15,4,11,13,13,19,17,14,35,42,1,583,13980.0,21,11,98.0,1,679,19,16,27454,578,5121,679,46
MAGE,15,5,12,13,13,19,18,14,42,50,1,1089,25800.0,23,11,115.0,2,1240,25,21,63258,1082,9365,1240,30
MAGE,15,6,12,13,13,22,19,14,53,66,2,1755,41340.0,24,11,103.0,2,1977,31,26,121244,1749,14948,1977,101
MAGE,15,7,12,13,14,22,20,14,58,76,2,2580,60480.0,24,11,119.0,2,2864,37,32,210391,2565,21815,2864,22
MAGE,15,8,12,13,14,24,20,14,66,86,2,3541,82500.0,25,11,107.0,2,3897,43,38,329021,3525,29618,3897,60
MAGE,15,9,12,13,15,25,21,15,79,105,3,4668,108300.0,25,11,110.0,2,5095,49,45,493911,4650,38765,5095,161
MAGE,15,10,13,13,15,25,22,15,86,114,3,5935,137220.0,26,12,120.5,3,6427,55,48,704382,5925,48985,6427,89
MAGE,15,11,13,13,15,26,23,15,93,122,3,7365,169500.0,27,12,123.0,3,7995,61,54,965475,7355,60295,7995,121
MAGE,15,12,13,13,15,26,24,16,100,131,3,8948,205020.0,27,12,126.0,3,9706,67,59,1281280,8933,72684,9706,153
MAGE,15,13,13,14,15,27,26,16,113,150,4,10667,243540.0,28,12,139.5,3,11560,73,63,1656028,10649,86090,11560,187
MAGE,15,14,14,14,15,28,26,16,119,162,4,12549,285420.0,29,12,143.0,3,13640,79,68,2091512,12525,100591,13640,199
MAGE,15,15,14,15,15,28,29,16,132,185,5,14571,330180.0,30,12,151.2,4,15822,85,74,2603320,14555,116007,15822,63
MAGE,15,16,15,15,15,28,30,16,140,196,5,16750,378180.0,31,12,145.33333333333334,4,18154,90,78,3186269,16745,132462,18154,121
MAGE,15,17,15,15,15,29,31,16,146,208,5,19081,429360.0,31,12,146.66666666666666,4,20633,96,83,3866174,19070,149989,20633,63
MAGE,15,18,15,17,15,30,32,16,161,230,6,21557,483780.0,32,13,152.0,4,23439,102,89,4633807,21550,168630,23439,160
MAGE,15,19,15,17,15,31,33,16,167,243,6,24188,540720.0,32,13,153.66666666666666,4,26393,108,94,5500972,24174,187841,26393,200
MAGE,15,20,15,19,15,31,35,16,182,267,7,26967,601320.0,33,13,172.63636363636363,5,29070,114,97,6458537,26958,208445,29526,74
MAGE,15,21,15,19,15,32,36,16,189,281,7,29900,665280.0,34,13,164.25,5,31722,120,105,7522146,29895,230216,32800,76
MAGE,15,22,16,19,16,33,37,16,204,311,8,32979,731400.0,35,13,167.5,5,33914,126,111,8693178,32964,252392,36134,135
MAGE,15,23,16,19,16,34,40,16,220,339,9,36203,800340.0,36,13,168.25,5,36030,132,114,9956377,36184,275411,39657,245
MAGE,15,24,16,19,17,35,40,16,228,355,9,39579,872220.0,36,14,171.0,5,38233,138,119,11379723,39568,299305,43347,79
MAGE,15,25,17,19,17,37,40,17,246,386,10,43115,947880.0,37,14,175.4,6,40334,144,124,12933899,43096,324626,47417,284
MAGE,15,26,18,19,17,37,41,17,253,402,10,46793,1025340.0,39,14,183.4,6,42454,150,128,14605175,46759,350114,51603,247
MAGE,15,27,18,19,18,40,41,17,271,431,11,50623,1105980.0,39,14,178.8,6,44595,157,133,16435222,50620,376650,55921,588
MAGE,15,28,18,19,19,42,41,18,291,462,12,54604,1189740.0,40,14,180.4,6,46882,163,138,18389209,54598,404232,60413,124
MAGE,15,29,18,20,19,42,42,18,300,476,12,58743,1276020.0,40,15,182.4,6,49155,168,145,20518778,58718,432387,65057,0
MAGE,15,30,18,22,19,43,43,18,320,508,13,63029,1364700.0,41,15,187.5,7,50848,174,150,22789026,62998,461047,70071,261
MAGE,15,31,19,22,19,43,45,19,340,539,14,67461,1456200.0,42,15,189.0,7,53136,180,155,25217041,67426,490560,75180,189
MAGE,15,32,19,22,19,46,45,20,358,569,15,72043,1551180.0,42,15,199.5,7,55410,187,159,27782133,72004,521368,80475,268
MAGE,15,33,19,23,19,46,46,20,368,585,15,76784,1649220.0,43,15,194.83333333333334,7,57760,193,164,30591091,76750,553064,86002,74
MAGE,15,34,19,23,20,48,46,21,390,620,16,81657,1749720.0,43,15,192.5,7,59555,199,170,33515863,81652,585451,91614,12
MAGE,15,35,20,23,20,48,49,21,408,657,17,86703,1852620.0,45,16,199.0,8,61279,205,175,36651902,86683,618216,97620,356
MAGE,15,36,21,23,21,50,49,21,428,695,18,91880,1957320.0,46,16,210.57142857142858,8,63661,211,181,39972084,91858,651236,103775,449
MAGE,15,37,21,23,22,51,50,22,449,732,19,97220,2065320.0,46,16,201.14285714285714,8,66039,217,184,43500134,97194,685347,110122,128
MAGE,15,38,21,23,23,51,51,22,457,752,19,102723,2176560.0,47,16,202.57142857142858,8,68271,223,189,47213348,102714,720462,116668,320
MAGE,15,39,22,23,23,51,54,22,475,792,20,108360,2290380.0,48,16,215.14285714285714,8,69929,229,194,51143038,108354,756401,123326,392
MAGE,15,40,22,24,23,52,56,22,496,829,21,114154,2407260.0,49,16,238.4,9,71679,235,200,55320978,114114,793314,130283,93
MAGE,15,41,22,24,24,53,58,22,519,869,22,120104,2526240.0,50,17,220.375,9,74126,241,205,59728212,120092,830436,137265,453
MAGE,15,42,23,24,24,54,59,23,538,910,23,126190,2647320.0,50,17,226.875,9,76686,247,211,64290654,126142,868067,144783,266
MAGE,15,43,23,25,24,55,60,24,557,951,24,132443,2771340.0,51,17,225.75,9,78682,253,218,69160280,132392,906437,152404,670
MAGE,15,44,24,25,24,56,61,25,580,994,25,138835,2898060.0,52,17,224.25,9,80417,259,222,74229287,138794,945623,160133,208
MAGE,15,45,25,25,24,57,63,25,601,1038,26,145363,3027240.0,53,17,251.5,10,82205,266,225,79529015,145346,985470,168198,550
MAGE,15,46,25,25,24,57,66,26,621,1083,27,152024,3157920.0,54,17,232.33333333333334,10,84796,272,231,85049378,151971,1025397,176357,5
MAGE,15,47,27,25,25,57,69,26,652,1151,29,158847,3290520.0,55,18,222.66666666666666,10,86892,277,236,90842062,158801,1065416,185065,322
MAGE,15,48,27,27,25,58,70,26,673,1199,30,165817,3425760.0,56,18,236.77777777777777,10,88642,283,241,96920387,165786,1106145,193953,470
MAGE,15,49,28,27,25,60,73,26,706,1272,32,172939,3563940.0,57,18,223.66666666666666,10,90442,291,244,103144632,172898,1147802,202939,370
MAGE,15,50,28,27,25,61,75,27,729,1321,33,180213,3705000.0,58,18,260.52941176470586,11,92361,297,249,109744244,180194,1190284,212082,604
MAGE,15,51,29,27,26,62,77,28,764,1397,35,187634,3848160.0,59,19,239.8,11,94996,303,255,116608448,187618,1233120,221364,632
MAGE,15,52,29,28,26,63,78,29,787,1449,36,195208,3992400.0,59,19,235.0,11,97253,309,261,123780799,195170,1275577,231184,443
MAGE,15,53,32,28,26,64,80,29,822,1526,38,202930,4139280.0,62,19,247.9,11,99117,316,266,131257385,202873,1318736,241125,535
MAGE,15,54,32,28,27,65,81,30,845,1577,39,210801,4289220.0,62,19,240.9,11,100985,322,272,139037110,210747,1362914,251319,651
MAGE,15,55,32,28,28,67,83,31,881,1658,41,218824,4441800.0,63,19,273.22222222222223,12,102881,329,276,147127003,218807,1407770,261702,149
MAGE,15,56,32,29,28,68,85,31,905,1710,42,226996,4595100.0,64,20,257.0,12,105485,335,281,155473452,226934,1452071,272435,769
MAGE,15,57,32,29,28,69,89,32,936,1797,44,235305,4756680.0,64,20,252.45454545454547,12,107462,342,285,164192146,235254,1501166,284379,62
MAGE,15,58,32,30,29,71,90,33,974,1881,46,243778,4921140.0,65,20,243.8181818181818,12,109468,348,291,173234735,243766,1551013,296745,614
MAGE,15,59,33,31,29,72,91,33,1001,1939,47,252408,5087580.0,65,20,252.45454545454547,12,111618,355,295,182577630,252346,1601122,309388,630
MAGE,15,60,33,34,29,75,91,33,1042,2027,49,261173,5256480.0,66,20,283.57894736842104,13,113815,361,302,192240214,261121,1651858,322271,670
MAGE,15,61,33,35,30,78,92,33,1086,2115,51,270093,5426520.0,67,20,253.41666666666666,13,116266,369,305,202147469,270031,1702240,335218,281
MAGE,15,62,34,36,30,80,94,33,1127,2207,53,278776,5592660.0,68,20,257.0833333333333,13,118190,375,311,212061373,278750,1751718,347848,988
MAGE,15,63,34,38,30,82,94,33,1155,2267,54,287856,5765700.0,69,20,267.9166666666667,13,120184,382,316,222487891,287794,1803027,361165,102
MAGE,15,64,35,39,31,84,95,33,1201,2363,56,297097,5941680.0,69,20,270.5,13,122206,388,321,233444256,297040,1855182,374690,664
MAGE,15,65,35,39,32,87,97,33,1249,2461,58,306484,6120300.0,70,20,305.75,14,123974,396,327,244571427,306424,1908084,388386,583
MAGE,15,66,35,39,33,91,98,33,1297,2561,60,316014,6299640.0,71,20,278.46153846153845,14,126053,403,332,256084188,315944,1960411,402275,493
MAGE,15,67,36,40,33,93,100,33,1345,2663,62,325601,6480420.0,72,20,273.0769230769231,14,127984,410,337,267891593,325546,2013354,416332,250
MAGE,15,68,36,40,33,95,101,34,1374,2731,63,334972,6656280.0,73,20,264.2307692307692,14,129948,416,342,279498491,334906,2064530,430133,488
MAGE,15,69,37,40,34,97,102,35,1420,2837,65,344712,6838620.0,73,20,280.7692307692308,14,132000,423,346,291989644,344688,2117427,444620,318
MAGE,15,70,38,40,34,97,105,37,1466,2942,67,354609,7023540.0,75,20,310.4761904761905,15,133865,429,351,304751539,354595,2170948,459276,856
MAGE,15,71,38,40,36,100,106,37,1515,3050,69,364636,7209780.0,76,20,281.7857142857143,15,135991,436,357,317838225,364570,2224506,473921,3
MAGE,15,72,38,40,37,104,107,37,1564,3161,71,374812,7398180.0,76,20,286.85714285714283,15,138032,443,364,331367549,374754,2278468,488880,432
MAGE,15,73,39,40,37,106,109,38,1609,3274,73,384725,7582500.0,77,20,279.0,15,140058,450,369,344847473,384710,2331582,503805,169
MAGE,15,74,39,40,38,109,110,39,1655,3389,75,395074,7779480.0,77,20,282.64285714285717,15,142284,457,376,359025430,395028,2390390,520540,903
MAGE,15,75,41,40,38,110,112,40,1702,3506,77,405559,7978080.0,79,20,318.6363636363636,16,144031,463,380,373712237,405512,2449286,537370,282
MAGE,15,76,43,40,38,113,113,40,1752,3622,79,416201,8178180.0,81,20,290.2,16,146335,470,383,388723159,416185,2507992,554321,877
MAGE,15,77,44,41,38,115,115,40,1797,3743,81,426990,8380800.0,82,20,297.53333333333336,16,148440,476,386,404093599,426979,2567385,571619,52
MAGE,15,78,44,41,40,117,117,40,1841,3869,83,437461,8576640.0,83,20,291.53333333333336,16,150513,483,391,419249321,437393,2624515,588500,302
MAGE,15,79,45,42,40,117,121,40,1889,3991,85,448328,8778960.0,83,20,303.0,16,152792,489,399,435216717,448266,2683203,606071,1358
MAGE,15,80,46,42,41,119,123,40,1941,4117,87,459330,8983620.0,85,20,339.6521739130435,17,154057,496,402,451654282,459305,2742483,624063,151
MAGE,15,81,47,42,42,122,123,41,1995,4244,89,470480,9189360.0,86,20,307.375,17,156198,503,406,468423516,470440,2801472,642026,300
MAGE,15,82,48,42,43,124,125,41,2047,4371,91,481780,9397740.0,87,20,310.5,17,158335,509,411,485753604,481728,2861231,660384,791
MAGE,15,83,49,42,45,124,128,41,2096,4502,93,492802,9600600.0,88,20,294.5,17,160371,515,417,502911819,492777,2919303,678228,1180
MAGE,15,84,50,44,45,124,131,41,2145,4634,95,504255,9810420.0,89,20,294.8125,17,162576,521,420,520792481,504241,2979050,696924,139
MAGE,15,85,51,44,46,127,132,41,2196,4767,97,515872,1.002198E7,90,20,345.75,18,164065,528,425,539153561,515811,3038844,715979,216
MAGE,15,86,51,45,47,130,133,41,2249,4905,99,527632,1.023492E7,91,20,304.88235294117646,18,166322,535,434,558024536,527601,3098468,735092,976
MAGE,15,87,51,46,48,132,135,41,2303,5041,101,539546,1.044972E7,91,20,311.47058823529414,18,168460,542,439,577324984,539522,3158291,754510,344
MAGE,15,88,51,46,48,135,138,41,2356,5182,103,551056,1.065834E7,92,20,319.11764705882354,18,170622,549,443,596150767,550988,3216966,773805,98
MAGE,15,89,51,47,48,140,138,41,2411,5325,105,563021,1.087896E7,92,20,315.11764705882354,18,172844,556,447,615974327,562948,3280629,794915,177
MAGE,15,90,51,49,48,143,140,42,2482,5520,108,575130,1.11021E7,93,20,358.52,19,174068,563,451,636621249,575092,3344918,816264,140
MAGE,15,91,51,49,49,145,143,42,2536,5668,110,587384,1.13256E7,94,20,319.44444444444446,19,176452,569,456,657553416,587368,3408381,837852,693
MAGE,15,92,51,49,50,148,145,42,2595,5819,112,599657,1.154856E7,94,20,313.94444444444446,19,178710,576,461,678454981,599588,3471414,859500,1751
MAGE,15,93,51,49,50,150,148,43,2648,5972,114,611838,1.176954E7,95,20,314.77777777777777,19,181011,583,465,699995714,611808,3533727,881079,137
MAGE,15,94,52,49,51,150,151,44,2701,6129,116,624406,1.199718E7,96,20,315.0,19,182826,589,472,722325766,624348,3597846,903426,827
