class,seed_index,level,str,con,dex,int,wis,cha,hp,mp,tales,kills,seconds,bag,proc_pct,skill_damage_pct,skills,skill_uses,stat_power,equipment_power,sale_gold,items_sold,attacks,casts,experience
WARRIOR,14,24,32,31,15,20,17,15,278,225,9,39536,895020.0,44,13,180.5,5,38380,132,118,11355379,39496,317262,43682,3
WARRIOR,14,25,35,32,15,20,17,15,306,242,10,43072,972300.0,46,13,175.6,6,40462,140,126,12898722,43060,343811,47669,456
WARRIOR,14,26,36,32,15,20,18,15,320,250,10,46752,1051920.0,48,13,177.2,6,42613,146,130,14592467,46740,370910,51821,179
WARRIOR,14,27,38,32,15,21,19,15,344,267,11,50578,1134420.0,49,14,181.8,6,44733,152,136,16427372,50532,398940,56041,28
WARRIOR,14,28,40,32,15,22,20,15,370,282,12,54561,1218960.0,51,14,181.0,6,46961,159,140,18397693,54550,427116,60437,84
WARRIOR,14,29,40,33,15,22,21,15,383,291,12,58700,1307640.0,51,14,186.6,6,49258,164,144,20474812,58681,457046,65117,112
WARRIOR,14,30,42,33,16,22,22,15,409,313,13,62977,1400700.0,53,14,202.6153846153846,7,50933,170,149,22746700,62965,489003,70148,9
WARRIOR,14,31,43,34,16,22,22,17,436,329,14,67409,1495320.0,54,14,189.0,7,53119,176,155,25159136,67364,520876,75136,269
WARRIOR,14,32,44,37,16,22,22,17,464,346,15,71992,1593360.0,55,14,190.5,7,55377,183,161,27779829,71974,553949,80362,76
WARRIOR,14,33,44,38,17,22,22,17,477,357,15,76735,1694100.0,56,15,194.83333333333337,7,57618,188,164,30543310,76704,587692,85667,30
WARRIOR,14,34,45,39,17,22,23,18,508,376,16,81621,1797420.0,56,15,192.5,7,59486,194,170,33503741,81576,622166,91421,322
WARRIOR,14,35,47,40,17,22,24,18,539,396,17,86655,1904640.0,58,15,219.07142857142856,8,61176,201,174,36636009,86617,658229,97371,104
WARRIOR,14,36,48,42,17,23,24,18,570,412,18,91845,2012460.0,60,15,210.42857142857144,8,63434,207,181,39980633,91837,693454,103167,112
WARRIOR,14,37,51,42,17,23,25,18,602,434,19,97179,2122980.0,61,16,201.0,8,65633,215,185,43485786,97131,729531,109140,48
WARRIOR,14,38,52,42,17,23,25,19,620,445,19,102687,2235600.0,63,16,208.1428571428571,8,68013,220,190,47245436,102682,765656,115508,204
WARRIOR,14,39,52,44,18,23,25,20,650,468,20,108318,2350320.0,63,16,203.71428571428572,8,69666,226,195,51143057,108289,802363,121987,144
WARRIOR,14,40,52,47,18,23,25,21,683,488,21,114113,2471340.0,64,16,231.0,9,71475,232,200,55327942,114085,842266,129076,329
WARRIOR,14,41,52,49,18,23,26,22,720,507,22,120070,2592660.0,65,16,212.625,9,73830,237,205,59687362,120037,881094,135826,541
WARRIOR,14,42,53,50,18,23,26,24,757,529,23,126160,2718300.0,65,16,212.0,9,76242,243,210,64228206,126147,921931,143061,246
WARRIOR,14,43,56,50,18,23,27,24,795,551,24,132410,2846940.0,68,17,225.5,9,78348,251,216,69022882,132354,963681,150420,470
WARRIOR,14,44,58,51,18,24,27,24,831,574,25,138800,2975580.0,69,17,216.625,9,80029,258,220,74151924,138746,1004300,158017,452
WARRIOR,14,45,61,51,18,24,28,24,873,594,26,145330,3108480.0,71,17,250.0625,10,81791,265,226,79509400,145301,1046832,165886,614
WARRIOR,14,46,63,52,18,24,28,25,911,612,27,151996,3241260.0,73,17,232.0,10,84181,272,230,85028917,151968,1088230,173560,725
WARRIOR,14,47,65,54,19,24,28,26,969,647,29,158818,3375840.0,74,18,222.33333333333337,10,86623,279,234,90811479,158776,1129721,181766,354
WARRIOR,14,48,66,56,19,24,29,26,1010,666,30,165791,3513180.0,76,18,232.11111111111111,10,88283,285,242,96841878,165732,1171989,190060,606
WARRIOR,14,49,68,58,20,24,29,27,1074,699,32,172912,3653100.0,77,18,223.44444444444449,10,89995,292,246,103181511,172876,1214927,198526,238
WARRIOR,14,50,70,59,20,25,29,27,1119,718,33,180184,3795120.0,79,19,258.05882352941177,11,91736,298,254,109897228,180150,1258191,207344,120
WARRIOR,14,51,73,60,20,25,29,29,1186,752,35,187601,3938880.0,81,19,247.4,11,94261,306,259,116755766,187579,1301549,216343,232
WARRIOR,14,52,76,60,20,25,30,29,1230,778,36,195181,4085640.0,83,19,232.7,11,96767,313,262,123813800,195146,1345774,225598,583
WARRIOR,14,53,77,63,20,25,31,30,1296,813,38,202896,4234320.0,84,20,233.3,11,98517,319,267,131154189,202865,1390299,235077,79
WARRIOR,14,54,78,64,21,25,32,30,1343,837,39,210769,4385580.0,85,20,242.5,11,100256,325,271,138899483,210717,1435456,244949,627
WARRIOR,14,55,81,64,22,26,33,30,1418,871,41,218788,4539120.0,87,20,241.72727272727272,12,102079,332,276,146911689,218723,1481119,255030,637
WARRIOR,14,56,82,65,22,26,33,32,1465,891,42,226962,4695060.0,89,20,242.45454545454547,12,104641,338,281,155315973,226953,1527235,265147,485
WARRIOR,14,57,82,68,23,26,33,34,1533,928,44,235272,4859220.0,89,20,243.0909090909091,12,106978,344,287,163920433,235230,1578222,276411,318
WARRIOR,14,58,84,71,23,27,33,34,1606,963,46,243750,5027160.0,91,20,251.1818181818182,12,108885,351,291,172894718,243700,1630588,287946,646
WARRIOR,14,59,86,72,23,27,34,34,1657,989,47,252376,5198100.0,92,20,244.8181818181818,12,110852,358,295,182284287,252345,1683914,299584,346
WARRIOR,14,60,89,73,23,27,36,34,1738,1027,49,261146,5371740.0,94,20,286.4736842105263,13,112862,365,302,191995739,261124,1738033,311411,910
WARRIOR,14,61,93,73,23,27,36,36,1818,1065,51,270063,5546880.0,97,20,252.75,13,115654,372,305,202006907,270039,1792077,323319,289
WARRIOR,14,62,95,75,23,28,37,36,1896,1102,53,278743,5717220.0,98,20,253.58333333333337,13,117433,379,311,211889130,278678,1844629,334960,462
WARRIOR,14,63,98,75,23,28,38,36,1952,1128,54,287830,5894580.0,101,20,254.25,13,119270,385,314,222466084,287740,1898948,347203,692
WARRIOR,14,64,98,79,24,29,38,36,2030,1171,56,297064,6075660.0,101,20,256.75,13,121175,392,321,233393262,297032,1954735,359563,814
WARRIOR,14,65,101,80,24,30,38,37,2117,1212,58,306447,6258840.0,103,20,298.55,14,123145,399,326,244670546,306350,2010949,372228,445
WARRIOR,14,66,103,82,24,30,39,38,2204,1252,60,315977,6444000.0,105,20,266.0,14,125530,405,331,256234612,315894,2067366,384966,399
WARRIOR,14,67,105,84,24,30,40,39,2290,1291,62,325571,6630000.0,106,20,279.0,14,127372,412,336,268160234,325509,2123881,397779,746
WARRIOR,14,68,108,84,24,31,40,39,2354,1318,63,334935,6811800.0,109,20,281.2307692307692,14,129166,419,342,280091713,334884,2179244,410202,1099
WARRIOR,14,69,110,85,25,31,42,39,2443,1365,65,344675,7000200.0,109,20,277.3076923076923,14,131063,425,346,292680359,344585,2236370,423316,818
WARRIOR,14,70,113,85,25,32,42,41,2537,1408,67,354568,7192140.0,111,20,309.2857142857143,15,132912,432,351,305676087,354504,2294820,436571,294
WARRIOR,14,71,114,87,26,33,42,42,2629,1452,69,364600,7385640.0,113,20,273.14285714285717,15,135249,438,356,319008901,364494,2353349,449878,586
WARRIOR,14,72,115,89,26,34,44,42,2722,1497,71,374785,7581900.0,113,20,275.07142857142856,15,137148,444,361,332774741,374777,2412570,463406,327
WARRIOR,14,73,115,94,27,34,44,42,2819,1542,73,384694,7773600.0,115,20,280.0,15,138956,451,366,346122271,384608,2470870,476802,183
WARRIOR,14,74,117,96,27,35,44,43,2921,1590,75,395045,7979280.0,115,20,282.14285714285717,15,140883,457,372,360398732,394958,2535641,491669,140
WARRIOR,14,75,120,96,27,37,45,43,3025,1637,77,405535,8187900.0,117,20,324.59090909090907,16,142928,464,377,375071833,405423,2601427,506751,813
WARRIOR,14,76,122,97,29,37,46,43,3132,1682,79,416176,8397540.0,119,20,291.2,16,145458,471,381,390198925,416070,2666781,521825,622
WARRIOR,14,77,127,97,30,37,46,43,3236,1731,81,426968,8609700.0,119,20,297.2,16,147414,478,386,405929275,426899,2732781,537269,803
WARRIOR,14,78,130,98,31,37,46,44,3339,1777,83,437436,8815680.0,121,20,287.2,16,149279,485,392,421278989,437371,2797044,552223,276
WARRIOR,14,79,132,99,31,38,48,44,3446,1823,85,448299,9029340.0,121,20,299.8,16,151223,491,395,437370618,448261,2863674,567636,297
WARRIOR,14,80,132,103,31,38,49,45,3551,1873,87,459305,9245640.0,123,20,332.4782608695652,17,153241,497,400,453856165,459272,2931079,583453,505
WARRIOR,14,81,134,106,32,38,49,45,3662,1923,89,470460,9462960.0,125,20,309.625,17,155499,504,404,470604458,470342,2998148,599215,737
WARRIOR,14,82,136,109,32,38,49,46,3775,1973,91,481756,9683400.0,125,20,300.1875,17,157344,511,411,488017620,481717,3066227,615255,774
WARRIOR,14,83,136,112,33,38,50,47,3893,2020,93,492773,9897720.0,127,20,303.25,17,159188,517,415,505117718,492717,3132220,630912,131
WARRIOR,14,84,138,114,33,39,51,47,4013,2071,95,504233,10120800.0,127,20,295.125,17,161053,523,423,523165761,504147,3201045,647237,1387
WARRIOR,14,85,141,115,33,41,51,47,4138,2122,97,515850,10346400.0,129,20,347.9583333333333,18,162976,530,427,541768987,515831,3270341,663922,312
WARRIOR,14,86,141,119,33,42,51,48,4260,2172,99,527608,10573800.0,131,20,311.70588235294116,18,165256,536,432,560836443,527570,3339902,680426,636
WARRIOR,14,87,144,119,33,42,51,51,4385,2222,101,539527,10803480.0,131,20,315.70588235294116,18,167134,543,441,580463607,539491,3409809,697187,100
WARRIOR,14,88,145,122,34,42,51,52,4510,2273,103,551040,11027640.0,133,20,304.29411764705884,18,168978,550,447,599653200,551019,3479014,713873,369
WARRIOR,14,89,146,125,34,43,52,52,4638,2324,105,563006,11265060.0,133,20,305.11764705882354,18,171042,556,450,619822124,562989,3554148,732064,252
WARRIOR,14,90,149,127,34,43,53,54,4812,2398,108,575117,11506320.0,135,20,359.08,19,173087,563,461,640490611,575092,3630896,750373,1065
WARRIOR,14,91,151,129,35,44,53,54,4949,2450,110,587366,11748480.0,137,20,322.44444444444446,19,175196,569,464,661414663,587242,3707267,768798,75
WARRIOR,14,92,153,130,36,46,53,54,5087,2508,112,599638,11990280.0,137,20,320.77777777777777,19,177173,576,467,682814818,599572,3783186,787346,684
WARRIOR,14,93,154,135,36,46,53,54,5222,2564,114,611820,12229680.0,139,20,315.77777777777777,19,179160,582,470,704337088,611765,3858158,805851,558
WARRIOR,14,94,155,138,36,47,53,55,5366,2619,116,624385,12476940.0,139,20,315.1666666666667,19,181157,589,473,726740725,624275,3935778,824910,897
WARRIOR,14,95,155,141,37,49,53,55,5509,2675,118,637100,12726420.0,141,20,374.0,20,183205,595,479,749778406,637063,4013731,844244,815
WARRIOR,14,96,157,143,38,50,54,56,5705,2755,121,649965,12976980.0,143,20,327.8421052631579,20,185291,602,485,773251721,649894,4091461,863542,1005
WARRIOR,14,97,160,143,40,50,54,57,5858,2813,123,662470,13220040.0,143,20,331.5263157894737,20,187158,608,492,796244894,662335,4166706,882414,828
WARRIOR,14,98,162,145,42,50,54,57,6010,2873,125,675371,13471020.0,145,20,342.5263157894737,20,189086,615,495,820668288,675348,4244518,901866,596
WARRIOR,14,99,164,147,43,50,54,58,6162,2930,127,688422,13724460.0,145,20,337.7894736842105,20,191041,621,499,845139623,688398,4323089,921570,827
WARRIOR,14,100,167,148,44,50,55,58,6320,2987,129,701617,13979760.0,147,20,329.94736842105266,20,193019,628,502,870488916,701593,4401937,941511,1165
WARRIOR,15,1,10,13,13,16,14,13,11,6,0,0,0.0,20,9,95.0,1,0,1,1,0,0,0,0,0
WARRIOR,15,2,11,13,13,16,15,13,19,13,0,26,780.0,20,9,95.0,1,43,6,4,390,20,336,43,2
WARRIOR,15,3,13,13,13,17,15,14,35,29,1,207,5280.0,22,10,96.0,1,262,12,8,6236,187,2058,262,52
WARRIOR,15,4,15,13,13,17,15,14,43,36,1,573,14100.0,23,10,98.0,1,677,18,15,26806,561,5305,677,34
WARRIOR,15,5,15,15,13,17,15,14,48,44,1,1071,25920.0,24,10,101.0,2,1227,23,21,62408,1067,9622,1227,30
WARRIOR,15,6,17,15,15,17,15,14,66,58,2,1716,41100.0,26,10,102.0,2,1907,29,27,118807,1708,15145,1907,9
WARRIOR,15,7,18,15,15,17,16,14,75,65,2,2535,60240.0,27,10,118.0,2,2736,35,31,206569,2514,22086,2736,54
WARRIOR,15,8,20,15,15,17,16,14,84,72,2,3493,82860.0,29,11,107.0,2,3765,41,36,329750,3486,30368,3765,76
WARRIOR,15,9,21,16,15,17,17,15,99,85,3,4614,109200.0,29,11,124.0,2,5016,47,41,486873,4588,40015,5016,13
WARRIOR,15,10,21,17,16,17,17,15,107,92,3,5898,138780.0,30,11,134.11111111111111,3,6381,52,48,701793,5893,50604,6381,529
WARRIOR,15,11,22,17,16,17,17,16,114,98,3,7326,171600.0,32,11,123.0,3,7906,57,53,959443,7303,62388,7906,149
WARRIOR,15,12,23,17,16,17,18,16,121,107,3,8905,208080.0,32,11,129.5,3,9605,63,58,1274446,8903,75545,9605,105
WARRIOR,15,13,25,17,17,17,18,17,137,124,4,10623,247920.0,34,11,132.5,3,11490,69,63,1648047,10607,90015,11490,123
WARRIOR,15,14,25,18,17,18,18,17,145,130,4,12496,289980.0,34,11,136.0,3,13494,74,69,2083875,12477,104808,13494,167
WARRIOR,15,15,26,19,17,20,18,17,160,146,5,14525,336840.0,36,11,153.3,4,15770,80,73,2613485,14517,121757,15770,91
WARRIOR,15,16,27,20,17,20,18,17,167,156,5,16699,386040.0,37,12,145.33333333333334,4,18048,86,80,3199093,16677,139248,18048,105
WARRIOR,15,17,27,21,18,20,18,17,174,166,5,19028,437640.0,37,12,150.66666666666666,4,20589,91,84,3880007,19008,157184,20589,87
WARRIOR,15,18,29,23,18,20,18,17,193,185,6,21500,494040.0,39,12,158.66666666666666,4,23475,98,89,4637209,21463,177428,23475,108
WARRIOR,15,19,31,23,18,20,18,17,204,193,6,24132,552360.0,40,12,154.0,4,26365,105,96,5497375,24115,197738,26365,232
WARRIOR,15,20,32,25,19,20,18,17,224,208,7,26904,613500.0,42,12,170.63636363636363,5,28982,111,99,6460087,26875,218971,29337,206
WARRIOR,15,21,33,25,20,20,18,17,234,218,7,29835,678660.0,43,13,167.0,5,31537,117,104,7531167,29815,241804,32494,40
WARRIOR,15,22,35,27,20,20,18,17,255,235,8,32911,746340.0,44,13,167.5,5,33888,124,110,8722632,32884,265315,35997,231
WARRIOR,15,23,36,29,21,20,18,17,278,252,9,36135,815700.0,46,13,169.25,5,36026,130,114,9996450,36096,288841,39560,17
WARRIOR,15,24,36,30,22,20,18,17,288,262,9,39514,888360.0,46,13,175.0,5,38155,136,120,11427874,39500,313482,43179,95
WARRIOR,15,25,36,33,23,20,18,17,312,279,10,43045,964380.0,47,13,187.58333333333337,6,40235,141,124,12999099,43042,339327,47076,76
WARRIOR,15,26,36,34,23,20,18,18,326,286,10,46725,1043100.0,48,13,183.2,6,42297,146,130,14665430,46708,365941,51098,115
WARRIOR,15,27,37,36,23,20,19,18,353,305,11,50547,1124700.0,48,14,178.0,6,44377,153,137,16464736,50500,393508,55239,152
WARRIOR,15,28,38,38,23,20,20,18,384,320,12,54527,1208100.0,50,14,179.6,6,46604,159,141,18460818,54518,421036,59585,76
WARRIOR,15,29,39,38,23,21,20,18,400,329,12,58666,1294320.0,50,14,181.2,6,48931,165,146,20564815,58618,449380,64179,108
WARRIOR,15,30,42,38,24,21,20,18,430,347,13,62945,1383540.0,53,14,202.53846153846155,7,50609,172,151,22824604,62899,478726,68915,389
WARRIOR,15,31,43,39,25,22,20,18,459,364,14,67370,1477380.0,54,14,191.0,7,52836,178,155,25260171,67351,510229,73889,45
WARRIOR,15,32,44,40,25,23,21,18,490,381,15,71955,1575480.0,55,15,189.66666666666663,7,55074,184,160,27821317,71941,543534,79189,140
WARRIOR,15,33,44,41,25,23,21,19,504,391,15,76694,1674720.0,56,15,191.0,7,57448,189,165,30586245,76671,576443,84673,346
WARRIOR,15,34,47,41,25,24,21,19,534,410,16,81579,1776660.0,57,15,193.0,7,59396,197,171,33507339,81543,610132,90300,158
WARRIOR,15,35,49,42,25,25,21,19,569,430,17,86623,1880400.0,59,15,198.71428571428572,8,61018,203,175,36694176,86615,643810,96008,192
WARRIOR,15,36,51,44,25,25,21,19,603,448,18,91811,1987920.0,61,16,200.28571428571428,8,63363,210,181,39963584,91782,679099,102002,116
WARRIOR,15,37,53,45,25,25,22,19,635,470,19,97141,2096160.0,62,16,201.0,8,65591,217,186,43471783,97089,713782,108068,432
WARRIOR,15,38,54,46,25,25,22,19,652,478,19,102643,2207520.0,64,16,216.57142857142856,8,67948,223,190,47229818,102607,749292,114346,312
WARRIOR,15,39,54,48,25,26,22,20,684,498,20,108279,2321460.0,64,16,209.42857142857144,8,69659,229,196,51139337,108239,785618,120774,304
WARRIOR,15,40,57,48,25,26,23,20,720,522,21,114071,2438400.0,66,17,232.93333333333337,9,71332,236,200,55335481,114068,822804,127440,341
WARRIOR,15,41,58,49,25,26,24,21,759,543,22,120020,2556900.0,68,17,211.0,9,73802,242,204,59710384,119996,859923,134392,41
WARRIOR,15,42,59,50,25,28,24,21,798,563,23,126107,2678100.0,68,17,214.125,9,76241,248,210,64228880,126048,897894,141591,130
WARRIOR,15,43,61,52,25,28,24,21,838,582,24,132360,2803020.0,70,17,218.0,9,78340,255,216,69081880,132304,937164,148805,538
WARRIOR,15,44,62,55,25,28,24,21,880,602,25,138754,2930580.0,71,17,216.625,9,80025,262,221,74167310,138744,977175,156306,520
WARRIOR,15,45,62,57,25,30,24,21,922,620,26,145279,3060300.0,72,18,244.375,10,81712,267,226,79447857,145276,1017733,164081,518
WARRIOR,15,46,64,58,25,31,24,21,964,640,27,151950,3191040.0,74,18,236.44444444444449,10,84194,274,230,84887424,151900,1057901,172190,477
WARRIOR,15,47,66,61,25,31,25,21,1031,673,29,158772,3325020.0,75,18,231.22222222222223,10,86629,281,236,90608166,158708,1099168,180421,298
WARRIOR,15,48,68,62,25,31,26,21,1076,697,30,165743,3462000.0,77,19,223.0,10,88284,288,240,96720826,165683,1141382,188811,82
WARRIOR,15,49,71,65,25,31,26,21,1148,730,32,172875,3601320.0,78,19,235.44444444444449,10,90093,295,245,103010797,172837,1184004,197496,422
WARRIOR,15,50,73,66,25,32,26,21,1194,755,33,180148,3743100.0,80,19,262.7647058823529,11,91910,302,252,109548661,180091,1227291,206415,760
WARRIOR,15,51,74,68,26,33,26,22,1268,788,35,187562,3886320.0,82,20,235.5,11,94449,308,255,116389732,187533,1270454,215475,12
WARRIOR,15,52,74,70,28,33,26,22,1317,812,36,195146,4031520.0,82,20,248.8,11,96958,314,261,123409143,195077,1313798,224958,511
WARRIOR,15,53,75,74,28,34,26,22,1394,849,38,202865,4179420.0,83,20,237.8,11,98718,321,266,130880347,202785,1358036,234596,623
WARRIOR,15,54,76,75,29,34,27,22,1449,873,39,210736,4330260.0,84,20,233.9,11,100504,327,271,138610926,210710,1403122,244417,423
WARRIOR,15,55,77,77,30,34,28,23,1530,912,41,218757,4483680.0,85,20,241.9090909090909,12,102342,333,276,146489702,218690,1448982,254417,277
WARRIOR,15,56,78,78,32,34,28,23,1588,936,42,226934,4639500.0,87,20,242.63636363636363,12,104950,339,284,154815701,226850,1495362,264524,513
WARRIOR,15,57,79,82,33,34,28,23,1674,973,44,235252,4803840.0,87,20,243.1818181818182,12,107028,346,287,163446098,235202,1546749,275760,1878
WARRIOR,15,58,80,84,33,35,30,23,1765,1010,46,243722,4970700.0,89,20,258.54545454545456,12,108995,352,291,172299375,243713,1598758,287360,462
WARRIOR,15,59,81,86,33,35,30,24,1826,1036,47,252344,5140080.0,89,20,259.45454545454544,12,111032,358,295,181453159,252257,1651471,299104,70
WARRIOR,15,60,85,86,33,35,31,25,1916,1075,49,261109,5312460.0,92,20,252.41666666666663,13,113044,365,300,191057783,261024,1705147,311067,774
WARRIOR,15,61,86,88,33,37,32,25,2010,1112,51,270029,5487060.0,94,20,261.1666666666667,13,115811,372,306,200974264,269948,1759184,323036,673
WARRIOR,15,62,88,90,33,37,34,25,2104,1152,53,278710,5656560.0,95,20,261.8333333333333,13,117571,378,310,210814449,278690,1811438,334794,759
WARRIOR,15,63,90,92,33,37,34,25,2169,1179,54,287795,5834160.0,97,20,256.0,13,119401,385,315,221216069,287763,1866354,347042,969
WARRIOR,15,64,92,94,33,38,35,25,2266,1223,56,297026,6014160.0,98,20,270.0833333333333,13,121354,392,322,231958908,297015,1921811,359453,331
WARRIOR,15,65,94,96,33,38,36,26,2370,1267,58,306412,6196800.0,100,20,262.7692307692308,14,123303,399,330,242926519,306325,1978009,372110,298
WARRIOR,15,66,98,96,34,38,36,27,2476,1312,60,315943,6381660.0,103,20,263.2307692307692,14,125406,406,334,254398617,315895,2034582,384732,132
WARRIOR,15,67,101,97,36,38,36,27,2579,1358,62,325541,6567540.0,104,20,275.84615384615387,14,127219,413,342,266273218,325485,2091465,397547,1217
WARRIOR,15,68,103,97,36,39,37,27,2651,1387,63,334907,6747840.0,106,20,279.61538461538464,14,129016,419,346,278030000,334893,2146234,410167,241
WARRIOR,15,69,105,99,37,39,38,27,2757,1429,65,344649,6936180.0,107,20,272.6923076923077,14,130916,425,349,290230718,344579,2203924,423091,351
WARRIOR,15,70,107,101,37,39,40,27,2862,1476,67,354543,7127160.0,109,20,310.1904761904762,15,132768,432,353,302861456,354507,2262228,436344,135
WARRIOR,15,71,107,105,37,40,41,27,2968,1523,69,364571,7319280.0,110,20,281.5,15,135255,438,357,315804788,364535,2320325,449674,137
WARRIOR,15,72,110,106,38,40,42,27,3080,1572,71,374755,7514460.0,112,20,289.35714285714283,15,137062,445,365,329291799,374730,2379393,463179,264
WARRIOR,15,73,112,109,38,40,42,28,3191,1621,73,384662,7704780.0,114,20,281.42857142857144,15,138908,452,369,342490468,384604,2437248,476584,33
WARRIOR,15,74,115,110,38,42,42,28,3304,1669,75,395007,7909500.0,115,20,292.14285714285717,15,140938,459,372,356419631,394978,2501895,491582,645
WARRIOR,15,75,116,114,38,43,42,28,3418,1718,77,405495,8116860.0,117,20,318.3636363636364,16,142985,465,376,370705138,405443,2567353,506756,467
WARRIOR,15,76,117,117,38,44,43,28,3535,1771,79,416137,8325720.0,118,20,296.53333333333336,16,145459,472,381,385454196,416090,2632644,522001,214
WARRIOR,15,77,119,119,38,44,45,28,3657,1822,81,426929,8537580.0,119,20,301.2,16,147468,478,385,400553442,426887,2698909,537389,57
WARRIOR,15,78,121,122,38,45,45,28,3782,1876,83,437402,8742600.0,121,20,285.8666666666667,16,149328,485,391,415438689,437359,2762821,552349,951
WARRIOR,15,79,124,123,39,46,45,28,3908,1930,85,448264,8955480.0,121,20,287.8,16,151261,492,395,431209175,448249,2829260,567923,278
WARRIOR,15,80,125,125,41,46,46,28,4037,1985,87,459276,9170940.0,123,20,293.25,17,153203,498,401,447238971,459260,2896480,583742,1166
WARRIOR,15,81,126,127,41,48,46,29,4171,2035,89,470427,9387660.0,125,20,299.625,17,155401,504,409,463676425,470330,2963648,599558,74
WARRIOR,15,82,128,129,41,48,48,29,4305,2091,91,481723,9607200.0,125,20,302.6875,17,157294,511,416,480702902,481705,3031571,615551,296
WARRIOR,15,83,130,130,43,49,48,29,4439,2148,93,492746,9820980.0,127,20,308.25,17,159079,517,420,497447124,492705,3097649,631233,569
WARRIOR,15,84,132,133,43,49,48,30,4574,2206,95,504210,10042620.0,127,20,294.5625,17,161027,524,423,515152790,504135,3165968,647588,1406
WARRIOR,15,85,135,134,43,50,48,31,4713,2260,97,515828,10266900.0,129,20,342.125,18,162982,531,426,533460763,515819,3234881,664194,1439
WARRIOR,15,86,136,136,43,50,49,33,4857,2314,99,527585,10492380.0,131,20,303.4117647058824,18,165235,537,437,552121616,527558,3303637,680822,182
WARRIOR,15,87,137,138,45,50,49,34,4997,2373,101,539501,10721640.0,131,20,305.11764705882354,18,167052,543,440,571384176,539479,3373851,697578,389
WARRIOR,15,88,139,140,45,50,50,35,5144,2429,103,551013,10944480.0,133,20,312.7647058823529,18,168960,550,444,590210675,551007,3442732,714358,662
WARRIOR,15,89,140,143,46,51,50,35,5288,2485,105,562975,11180820.0,133,20,306.29411764705884,18,171042,556,447,609722863,562844,3517879,732615,367
